date,LAD21CD,grid_truth,grid_loo
2021-04-02,E07000114,14.4,12.547895436996324
2021-04-02,E07000115,12.6,12.391748248495974
2021-04-02,E07000116,13.4,12.518075338170387
2021-04-02,E07000143,12.6,12.718413754322546
2021-04-02,E07000144,14.0,12.520002131345807
2021-04-02,E07000145,13.1,13.18246277393414
2021-04-02,E07000146,13.1,12.465349343564789
2021-04-02,E07000147,14.0,12.565311312047063
2021-04-02,E07000148,14.0,12.468322206633836
2021-04-02,E07000149,12.4,12.930752082192088
2021-04-02,E07000179,12.0,12.255448295409538
2021-04-02,E07000200,11.6,12.246180412823762
2021-04-02,E07000202,11.9,12.300280661230058
2021-04-02,E07000203,12.3,12.405170822055549
2021-04-02,E07000207,12.3,12.298078411056691
2021-04-02,E07000208,12.3,12.305675114912617
2021-04-02,E07000209,12.3,12.355797687384364
2021-04-02,E07000210,12.3,12.38071080530379
2021-04-02,E07000211,12.3,12.356640169661288
2021-04-02,E07000212,12.4,12.279738207822438
2021-04-02,E07000213,12.4,12.266864790775742
2021-04-02,E07000215,12.4,12.374554295947858
2021-04-02,E07000216,12.5,12.407199342594689
2021-04-02,E07000217,12.3,12.321141224161638
2021-04-02,E07000223,13.5,12.617687290499516
2021-04-02,E07000224,13.3,12.598754116732454
2021-04-02,E07000226,12.3,12.456296494384222
2021-04-02,E07000227,12.9,12.515539181034296
2021-04-02,E07000228,12.9,12.51539367031149
2021-04-02,E07000229,13.3,12.63660239680244
2021-04-02,E07000240,12.5,12.174514075461659
2021-04-02,E07000241,12.5,12.170283360690828
2021-04-02,E07000242,12.2,12.165900101881507
2021-04-02,E07000243,12.3,12.163105815329224
2021-04-02,E09000001,11.9,12.323669708649227
2021-04-02,E09000002,12.0,12.253555822291302
2021-04-02,E09000003,12.3,12.198357004955003
2021-04-02,E09000004,12.0,12.288621381597167
2021-04-02,E09000005,12.3,12.21557672349875
2021-04-02,E09000006,12.4,12.293109350049042
2021-04-02,E09000007,12.3,12.21666531352714
2021-04-02,E09000008,12.4,12.295064117689392
2021-04-02,E09000010,12.2,12.206496286518114
2021-04-02,E09000011,11.9,12.342185786542956
2021-04-02,E09000012,11.9,12.3104935593107
2021-04-02,E09000013,12.3,12.23478450895824
2021-04-02,E09000014,11.9,12.298870052609935
2021-04-02,E09000015,12.3,12.207590464634556
2021-04-02,E09000016,12.0,12.251207739465169
2021-04-02,E09000017,12.4,12.232030792534644
2021-04-02,E09000019,11.9,12.312187666393694
2021-04-02,E09000020,12.3,12.232296728698064
2021-04-02,E09000021,12.3,12.28107476721918
2021-04-02,E09000022,11.9,12.347165778205392
2021-04-02,E09000023,11.9,12.35101242451229
2021-04-02,E09000024,12.3,12.270184955330894
2021-04-02,E09000025,11.9,12.319045875363194
2021-04-02,E09000026,11.9,12.298233781187156
2021-04-02,E09000027,12.3,12.257253509352942
2021-04-02,E09000028,11.9,12.339573468698715
2021-04-02,E09000029,12.3,12.295090627889934
2021-04-02,E09000030,11.9,12.322851034761008
2021-04-02,E09000031,11.9,12.296191806120165
2021-04-02,E09000032,12.3,12.251765035055197
2021-04-02,E09000033,12.3,12.227544811020937
2021-04-03,E06000031,12.1,12.157038112499807
2021-04-03,E06000032,12.0,12.355904850612635
2021-04-03,E06000033,12.5,12.692962514337768
2021-04-03,E06000034,12.6,12.57151911220445
2021-04-03,E06000035,12.9,12.66819779684065
2021-04-03,E06000043,12.7,12.676968800208899
2021-04-03,E06000055,12.0,12.256025581593043
2021-04-03,E06000056,12.0,12.327848610737107
2021-04-03,E06000060,11.8,12.336789634614544
2021-04-03,E07000008,12.1,12.317515384207663
2021-04-03,E07000009,12.1,12.316218498634573
2021-04-03,E07000010,11.8,12.274100857605433
2021-04-03,E07000011,11.8,12.232227481366285
2021-04-03,E07000012,12.1,12.310402781886735
2021-04-03,E07000061,13.4,12.860595928626559
2021-04-03,E07000062,13.8,12.985513203375241
2021-04-03,E07000063,12.9,12.709470184169763
2021-04-03,E07000064,13.6,12.90364222213127
2021-04-03,E07000065,13.1,12.750536479469762
2021-04-03,E07000066,12.9,12.54198827858048
2021-04-03,E07000067,12.3,12.458222535234055
2021-04-03,E07000068,12.5,12.510799177671883
2021-04-03,E07000069,12.9,12.604384912498615
2021-04-03,E07000070,12.4,12.521772631007561
2021-04-03,E07000071,12.4,12.544659146388815
2021-04-03,E07000072,12.5,12.45372627336383
2021-04-03,E07000073,12.4,12.434853655693498
2021-04-03,E07000074,12.7,12.605749462410776
2021-04-03,E07000075,12.5,12.678690472708578
2021-04-03,E07000076,12.8,12.592618140907373
2021-04-03,E07000077,12.2,12.412123253840333
2021-04-03,E07000095,12.4,12.422064342251783
2021-04-03,E07000096,12.3,12.35396665423269
2021-04-03,E07000098,12.5,12.394369425592815
2021-04-03,E07000099,12.3,12.345638251206788
2021-04-03,E07000102,12.3,12.387262020305258
2021-04-03,E07000103,12.3,12.392782865490899
2021-04-03,E07000105,13.6,12.98924462372249
2021-04-03,E07000106,14.0,13.090231759214651
2021-04-03,E07000107,12.6,12.56673701299937
2021-04-03,E07000108,14.7,13.113489361882028
2021-04-03,E07000109,12.9,12.607365814409377
2021-04-03,E07000110,13.4,12.792089957551246
2021-04-03,E07000111,13.1,12.585468562712549
2021-04-03,E07000112,14.1,13.174288051253313
2021-04-03,E07000113,13.6,12.835977887501544
2021-04-03,E07000114,14.7,13.000081858224855
2021-04-03,E07000115,13.1,12.657669316571535
2021-04-03,E07000116,13.6,12.753176745122575
2021-04-03,E07000143,12.6,12.54006538606433
2021-04-03,E07000144,13.1,12.531316324372032
2021-04-03,E07000145,12.9,12.77342736417706
2021-04-03,E07000146,12.9,12.37234364106179
2021-04-03,E07000147,13.1,12.551438282453127
2021-04-03,E07000148,13.1,12.500110476435076
2021-04-03,E07000149,12.5,12.670969069047567
2021-04-03,E07000179,11.7,12.342208309520187
2021-04-03,E07000200,11.8,12.505484433906636
2021-04-03,E07000202,12.3,12.527607939611
2021-04-03,E07000203,12.3,12.495330859436836
2021-04-03,E07000207,12.2,12.465376396235252
2021-04-03,E07000208,12.4,12.483938229371033
2021-04-03,E07000209,12.2,12.467832437710095
2021-04-03,E07000210,12.4,12.509283912038033
2021-04-03,E07000211,12.4,12.526000139991591
2021-04-03,E07000212,12.4,12.422195627633965
2021-04-03,E07000213,12.4,12.426501324910973
2021-04-03,E07000215,12.6,12.55617013226404
2021-04-03,E07000216,12.2,12.467407095002642
2021-04-03,E07000217,12.2,12.451677933413865
2021-04-03,E07000223,12.7,12.616105916266593
2021-04-03,E07000224,12.3,12.584822373715909
2021-04-03,E07000226,12.4,12.576225524597712
2021-04-03,E07000227,12.8,12.538358797376576
2021-04-03,E07000228,12.8,12.600776964785677
2021-04-03,E07000229,12.3,12.633008097781106
2021-04-03,E07000240,12.5,12.364649228803998
2021-04-03,E07000241,12.5,12.384823767425909
2021-04-03,E07000242,12.4,12.38874578882721
2021-04-03,E07000243,12.3,12.361636921374803
2021-04-03,E09000001,12.2,12.528785985561496
2021-04-03,E09000002,12.6,12.490629625566852
2021-04-03,E09000003,12.5,12.405044461032304
2021-04-03,E09000004,12.6,12.52187053652045
2021-04-03,E09000005,12.5,12.409111599180942
2021-04-03,E09000006,12.6,12.530829684530172
2021-04-03,E09000007,12.5,12.433254794836339
2021-04-03,E09000008,12.6,12.501786258822671
2021-04-03,E09000010,12.4,12.434502676714944
2021-04-03,E09000011,12.2,12.578630466699092
2021-04-03,E09000012,12.2,12.523959460511348
2021-04-03,E09000013,12.5,12.434296500037123
2021-04-03,E09000014,12.2,12.503281210902092
2021-04-03,E09000015,12.5,12.386835218171864
2021-04-03,E09000016,12.6,12.505650544933324
2021-04-03,E09000017,12.4,12.406103278024935
2021-04-03,E09000019,12.2,12.514975741024633
2021-04-03,E09000020,12.5,12.438474318527765
2021-04-03,E09000021,12.5,12.451126024556425
2021-04-03,E09000022,12.2,12.54079623929131
2021-04-03,E09000023,12.2,12.566619012487916
2021-04-03,E09000024,12.5,12.463976872967962
2021-04-03,E09000025,12.2,12.554673935633724
2021-04-03,E09000026,12.2,12.544497651378656
2021-04-03,E09000027,12.5,12.430729313665589
2021-04-03,E09000028,12.2,12.545294297446027
2021-04-03,E09000029,12.4,12.494220254451978
2021-04-03,E09000030,12.2,12.54104102832132
2021-04-03,E09000031,12.2,12.521900407413517
2021-04-03,E09000032,12.5,12.454067561304699
2021-04-03,E09000033,12.5,12.441475282300289
2021-04-04,E06000031,10.9,10.270099751442547
2021-04-04,E06000032,9.7,9.206417930172215
2021-04-04,E06000033,9.5,9.168713338368354
2021-04-04,E06000034,9.2,9.050927318639548
2021-04-04,E06000035,9.4,9.034270351818064
2021-04-04,E06000043,10.4,8.850823604314307
2021-04-04,E06000055,10.4,9.520052679201786
2021-04-04,E06000056,9.7,9.31731636464602
2021-04-04,E06000060,9.4,9.146525799165403
2021-04-04,E07000008,10.4,9.668732323980747
2021-04-04,E07000009,10.4,10.124750987376947
2021-04-04,E07000010,10.4,10.501083087740456
2021-04-04,E07000011,9.9,9.92942253635409
2021-04-04,E07000012,10.1,9.642227824809973
2021-04-04,E07000061,11.0,8.958955423165241
2021-04-04,E07000062,11.2,8.948712835572202
2021-04-04,E07000063,8.1,9.00706180143022
2021-04-04,E07000064,8.4,9.083206112049862
2021-04-04,E07000065,8.2,8.985276650184673
2021-04-04,E07000066,9.4,9.1135453205407
2021-04-04,E07000067,10.2,9.507205597857634
2021-04-04,E07000068,9.4,9.116232172031312
2021-04-04,E07000069,9.4,9.117508203207402
2021-04-04,E07000070,9.5,9.234243842846423
2021-04-04,E07000071,10.3,9.563639743425504
2021-04-04,E07000072,9.4,9.130478891476992
2021-04-04,E07000073,9.2,9.175745477006798
2021-04-04,E07000074,10.1,9.317211307390687
2021-04-04,E07000075,9.5,9.216249939424435
2021-04-04,E07000076,10.6,9.703580361828413
2021-04-04,E07000077,9.7,9.372844904120022
2021-04-04,E07000095,9.2,9.116530313159451
2021-04-04,E07000096,9.5,9.11059244644436
2021-04-04,E07000098,9.4,9.053828432655083
2021-04-04,E07000099,9.8,9.28050773614247
2021-04-04,E07000102,9.5,9.0301650986611
2021-04-04,E07000103,9.5,9.036527469987172
2021-04-04,E07000105,8.5,9.113379146067079
2021-04-04,E07000106,9.0,9.190057778086642
2021-04-04,E07000107,9.2,8.985238741969887
2021-04-04,E07000108,9.6,9.141938055462123
2021-04-04,E07000109,9.4,8.991160462550782
2021-04-04,E07000110,8.9,9.020274605895015
2021-04-04,E07000111,8.7,8.951411708192827
2021-04-04,E07000112,9.4,9.09792828720613
2021-04-04,E07000113,8.5,9.151038914795523
2021-04-04,E07000114,9.6,9.228254671643812
2021-04-04,E07000115,8.7,8.986497455883368
2021-04-04,E07000116,8.4,9.00641723382336
2021-04-04,E07000143,11.8,11.674537396701892
2021-04-04,E07000144,13.8,11.871733926286176
2021-04-04,E07000145,14.2,12.562452813498957
2021-04-04,E07000146,12.3,11.289474689041677
2021-04-04,E07000147,13.8,11.952582055414208
2021-04-04,E07000148,13.8,11.682912961965725
2021-04-04,E07000149,11.9,12.132985508073386
2021-04-04,E07000179,9.5,9.05290058391422
2021-04-04,E07000200,10.0,9.984971390002077
2021-04-04,E07000202,10.1,10.256878372526948
2021-04-04,E07000203,11.0,10.803831317393238
2021-04-04,E07000207,8.3,8.952781816675563
2021-04-04,E07000208,8.2,8.984084957871946
2021-04-04,E07000209,8.3,8.93269007070191
2021-04-04,E07000210,8.2,8.964566546819473
2021-04-04,E07000211,8.2,8.971820251857892
2021-04-04,E07000212,9.2,8.907780270971703
2021-04-04,E07000213,9.2,8.92201429560899
2021-04-04,E07000215,8.4,8.93640083134739
2021-04-04,E07000216,8.7,8.881675733166222
2021-04-04,E07000217,8.3,8.946380695910175
2021-04-04,E07000223,10.4,8.832782800474142
2021-04-04,E07000224,9.9,8.855714020761015
2021-04-04,E07000226,8.2,8.970679863280207
2021-04-04,E07000227,8.2,8.948506367461018
2021-04-04,E07000228,8.2,8.946900293296043
2021-04-04,E07000229,9.9,8.879414784595493
2021-04-04,E07000240,9.4,9.117805587295642
2021-04-04,E07000241,9.4,9.12276203733828
2021-04-04,E07000242,9.2,9.243878945097633
2021-04-04,E07000243,9.8,9.226334859771605
2021-04-04,E09000001,8.7,9.068149858310264
2021-04-04,E09000002,9.2,9.02310266092393
2021-04-04,E09000003,9.0,9.048578221124723
2021-04-04,E09000004,9.2,8.979081186887345
2021-04-04,E09000005,9.0,9.00658840680632
2021-04-04,E09000006,8.4,8.981532139051879
2021-04-04,E09000007,9.0,9.006691489954022
2021-04-04,E09000008,8.4,8.960595567970998
2021-04-04,E09000010,9.2,9.060678391377175
2021-04-04,E09000011,8.7,9.063357387936154
2021-04-04,E09000012,8.7,9.09509166135674
2021-04-04,E09000013,9.0,8.971659705573394
2021-04-04,E09000014,8.7,9.11500401389205
2021-04-04,E09000015,9.0,9.029501417955109
2021-04-04,E09000016,9.2,9.050241596140012
2021-04-04,E09000017,9.2,8.979702063311928
2021-04-04,E09000019,8.7,9.087069325118431
2021-04-04,E09000020,9.0,8.977048413737958
2021-04-04,E09000021,9.0,8.913064304658555
2021-04-04,E09000022,8.7,9.0295417947794
2021-04-04,E09000023,8.7,9.038625259361948
2021-04-04,E09000024,9.0,8.9293457633002
2021-04-04,E09000025,8.7,9.093687927732438
2021-04-04,E09000026,8.7,9.137656779028209
2021-04-04,E09000027,9.0,8.937134250687087
2021-04-04,E09000028,8.7,9.045662797491707
2021-04-04,E09000029,8.2,8.992665728123479
2021-04-04,E09000030,8.7,9.076587385040655
2021-04-04,E09000031,8.7,9.129700053458057
2021-04-04,E09000032,9.0,8.950316889063677
2021-04-04,E09000033,9.0,8.98677753478398
2021-04-05,E06000031,16.8,16.33539679169021
2021-04-05,E06000032,16.3,15.339678402750843
2021-04-05,E06000033,14.9,15.007214029302093
2021-04-05,E06000034,15.1,14.909746903719434
2021-04-05,E06000035,15.1,14.796491904565674
2021-04-05,E06000043,13.2,14.116598836107357
2021-04-05,E06000055,16.8,15.747709371496057
2021-04-05,E06000056,16.3,15.486802786186441
2021-04-05,E06000060,15.9,15.269468568396032
2021-04-05,E07000008,16.4,15.789839699376158
2021-04-05,E07000009,16.4,16.131241728972054
2021-04-05,E07000010,16.1,16.49628785518417
2021-04-05,E07000011,16.4,16.060956480465894
2021-04-05,E07000012,16.2,15.772223570880662
2021-04-05,E07000061,13.1,14.009415824939936
2021-04-05,E07000062,13.1,14.152677154236063
2021-04-05,E07000063,13.8,14.107605356684276
2021-04-05,E07000064,13.6,14.259335256280604
2021-04-05,E07000065,13.7,14.236539089400793
2021-04-05,E07000066,15.1,15.023805478423235
2021-04-05,E07000067,16.2,15.486627286718383
2021-04-05,E07000068,15.8,15.04752131849086
2021-04-05,E07000069,15.1,14.974231975181612
2021-04-05,E07000070,15.9,15.178176106718546
2021-04-05,E07000071,16.2,15.452843650381338
2021-04-05,E07000072,15.8,15.126261421484566
2021-04-05,E07000073,15.7,15.181167687809452
2021-04-05,E07000074,16.2,15.186931504456297
2021-04-05,E07000075,14.9,15.075652881473768
2021-04-05,E07000076,16.5,15.510415265444285
2021-04-05,E07000077,16.1,15.427483365356442
2021-04-05,E07000095,15.7,15.126212083136311
2021-04-05,E07000096,15.9,15.204015356621252
2021-04-05,E07000098,15.9,15.071545120963188
2021-04-05,E07000099,16.2,15.42177818197941
2021-04-05,E07000102,15.9,15.055439487749325
2021-04-05,E07000103,15.9,15.06308648623597
2021-04-05,E07000105,14.1,14.490597267948738
2021-04-05,E07000106,14.5,14.712946837111124
2021-04-05,E07000107,15.1,14.803299882461088
2021-04-05,E07000108,15.4,14.51158325124819
2021-04-05,E07000109,15.1,14.776024502720722
2021-04-05,E07000110,14.0,14.611179833652802
2021-04-05,E07000111,13.8,14.672321172199556
2021-04-05,E07000112,13.5,14.44832269990442
2021-04-05,E07000113,14.1,14.782198715056818
2021-04-05,E07000114,15.4,14.738996990129193
2021-04-05,E07000115,13.8,14.676165172117118
2021-04-05,E07000116,13.6,14.475041061453426
2021-04-05,E07000143,16.5,17.60840628554857
2021-04-05,E07000144,20.0,17.81427193822201
2021-04-05,E07000145,22.6,18.33682160870022
2021-04-05,E07000146,17.4,17.156215242082023
2021-04-05,E07000147,20.0,17.81761516674783
2021-04-05,E07000148,20.0,17.55547464773074
2021-04-05,E07000149,17.5,18.105267621268105
2021-04-05,E07000179,15.8,15.102973867865506
2021-04-05,E07000200,15.4,15.881015303138653
2021-04-05,E07000202,15.2,16.112189907101214
2021-04-05,E07000203,16.1,16.672303206220757
2021-04-05,E07000207,13.8,14.798542331555055
2021-04-05,E07000208,13.7,14.816330148003265
2021-04-05,E07000209,13.8,14.666440490031523
2021-04-05,E07000210,13.7,14.653662278977642
2021-04-05,E07000211,13.7,14.704459988065416
2021-04-05,E07000212,15.1,14.769303092572738
2021-04-05,E07000213,15.1,14.8091946046261
2021-04-05,E07000215,13.7,14.627655625077798
2021-04-05,E07000216,14.0,14.481482051134021
2021-04-05,E07000217,13.8,14.756852709592094
2021-04-05,E07000223,13.2,14.116322672838042
2021-04-05,E07000224,13.0,14.146654048826068
2021-04-05,E07000226,13.7,14.525178687138498
2021-04-05,E07000227,14.0,14.262777663374667
2021-04-05,E07000228,14.0,14.306717112901373
2021-04-05,E07000229,13.0,14.120287696196197
2021-04-05,E07000240,15.9,15.188147230410618
2021-04-05,E07000241,15.9,15.177752621701634
2021-04-05,E07000242,15.7,15.305581030379335
2021-04-05,E07000243,16.2,15.349754773460042
2021-04-05,E09000001,14.8,14.956635014808933
2021-04-05,E09000002,15.1,14.94921859776343
2021-04-05,E09000003,15.1,15.03168301096003
2021-04-05,E09000004,15.1,14.839759933590745
2021-04-05,E09000005,15.1,14.951190863450254
2021-04-05,E09000006,13.7,14.814179308019739
2021-04-05,E09000007,15.1,14.932349760953702
2021-04-05,E09000008,13.7,14.793113624532511
2021-04-05,E09000010,15.7,15.03861463315915
2021-04-05,E09000011,14.8,14.89582642324623
2021-04-05,E09000012,14.8,15.010309919649078
2021-04-05,E09000013,15.1,14.860728938753912
2021-04-05,E09000014,14.8,15.065146519957
2021-04-05,E09000015,15.1,15.010276924018836
2021-04-05,E09000016,15.1,14.975180523517094
2021-04-05,E09000017,15.1,14.958011121604844
2021-04-05,E09000019,14.8,15.005215506829312
2021-04-05,E09000020,15.1,14.868841395052929
2021-04-05,E09000021,15.1,14.703281298032277
2021-04-05,E09000022,14.8,14.866950162711916
2021-04-05,E09000023,14.8,14.859370573637781
2021-04-05,E09000024,15.1,14.737067909514668
2021-04-05,E09000025,14.8,14.976025831707322
2021-04-05,E09000026,14.8,15.058416361848193
2021-04-05,E09000027,15.1,14.78290962508986
2021-04-05,E09000028,14.8,14.895986447333748
2021-04-05,E09000029,13.7,14.840048072276801
2021-04-05,E09000030,14.8,14.95979162922997
2021-04-05,E09000031,14.8,15.069863906084409
2021-04-05,E09000032,15.1,14.796930816432853
2021-04-05,E09000033,15.1,14.886377381715793
2021-04-06,E06000031,15.2,15.45558900660538
2021-04-06,E06000032,15.9,15.503159870312032
2021-04-06,E06000033,14.2,15.200317734401848
2021-04-06,E06000034,15.0,15.257484158688417
2021-04-06,E06000035,15.0,15.169248564047551
2021-04-06,E06000043,14.1,15.083929499310521
2021-04-06,E06000055,15.4,15.524049220545
2021-04-06,E06000056,15.9,15.502808220671096
2021-04-06,E06000060,16.3,15.601821170149822
2021-04-06,E07000008,15.2,15.449102416204289
2021-04-06,E07000009,15.2,15.604179580860547
2021-04-06,E07000010,14.7,15.683842749447955
2021-04-06,E07000011,15.0,15.474280074603504
2021-04-06,E07000012,15.2,15.432686823363685
2021-04-06,E07000061,13.6,14.911204575833711
2021-04-06,E07000062,13.3,14.93236506513323
2021-04-06,E07000063,14.9,15.008588562304963
2021-04-06,E07000064,14.6,14.948756281379083
2021-04-06,E07000065,14.7,15.038060354081754
2021-04-06,E07000066,15.0,15.241547440229509
2021-04-06,E07000067,15.4,15.292078036539573
2021-04-06,E07000068,15.1,15.283906679098996
2021-04-06,E07000069,15.0,15.197259358270117
2021-04-06,E07000070,15.1,15.24970417487188
2021-04-06,E07000071,15.4,15.23583239755776
2021-04-06,E07000072,15.1,15.34569500402707
