date,LAD21CD,grid_truth,grid_loo
2021-09-09,E07000099,11.5,11.61264435140244
2021-09-09,E07000102,11.5,11.694005390400696
2021-09-09,E07000103,11.5,11.699145926971477
2021-09-09,E07000105,12.7,11.517572467477347
2021-09-09,E07000106,12.0,11.540735039164092
2021-09-09,E07000107,11.8,11.72191604300372
2021-09-09,E07000108,11.4,11.530725195348031
2021-09-09,E07000109,12.2,11.700385815175753
2021-09-09,E07000110,12.5,11.628123000409046
2021-09-09,E07000111,12.3,11.677471732325591
2021-09-09,E07000112,10.5,11.561434587207712
2021-09-09,E07000113,12.7,11.599116314602789
2021-09-09,E07000114,11.4,11.506119456984186
2021-09-09,E07000115,12.3,11.671592252130912
2021-09-09,E07000116,11.7,11.589221402546452
2021-09-09,E07000143,11.3,10.483547372324288
2021-09-09,E07000144,9.5,10.394949121414424
2021-09-09,E07000145,10.2,10.237515967619517
2021-09-09,E07000146,9.7,10.722721149828265
2021-09-09,E07000147,9.5,10.322753572382693
2021-09-09,E07000148,9.5,10.46516670778442
2021-09-09,E07000149,11.2,10.354339921599234
2021-09-09,E07000179,11.1,11.621526474532011
2021-09-09,E07000200,10.1,11.265155311757123
2021-09-09,E07000202,10.1,11.108749470755404
2021-09-09,E07000203,11.5,10.79404832644919
2021-09-09,E07000207,11.3,11.683689702881413
2021-09-09,E07000208,11.6,11.687416202089908
2021-09-09,E07000209,11.3,11.613461907942467
2021-09-09,E07000210,11.6,11.620049757524907
2021-09-09,E07000211,11.6,11.659197408069659
2021-09-09,E07000212,11.5,11.669464782316666
2021-09-09,E07000213,11.5,11.686676861674453
2021-09-09,E07000215,12.1,11.648660225360047
2021-09-09,E07000216,11.2,11.538980307040886
2021-09-09,E07000217,11.3,11.645096511658942
2021-09-09,E07000223,8.8,11.333836951100706
2021-09-09,E07000224,9.6,11.265330691701898
2021-09-09,E07000226,11.6,11.574627355500368
2021-09-09,E07000227,12.3,11.38620735478739
2021-09-09,E07000228,12.3,11.45560900704093
2021-09-09,E07000229,9.6,11.264173107677548
2021-09-09,E07000240,11.7,11.678862120339105
2021-09-09,E07000241,11.7,11.689280689351865
2021-09-09,E07000242,11.9,11.64823831358844
2021-09-09,E07000243,11.5,11.641593675683096
2021-09-09,E09000001,12.0,11.722748270487234
2021-09-09,E09000002,11.8,11.727135511392275
2021-09-09,E09000003,11.8,11.715522676478798
2021-09-09,E09000004,11.8,11.727685497369452
2021-09-09,E09000005,11.8,11.714581528375257
2021-09-09,E09000006,12.1,11.709872541075073
2021-09-09,E09000007,11.8,11.722760864973264
2021-09-09,E09000008,12.1,11.69884558634207
2021-09-09,E09000010,11.9,11.714599197857781
2021-09-09,E09000011,12.0,11.725349210905069
2021-09-09,E09000012,12.0,11.723429423980708
2021-09-09,E09000013,11.8,11.717131648608015
2021-09-09,E09000014,12.0,11.719563565983844
2021-09-09,E09000015,11.8,11.70633123110701
2021-09-09,E09000016,11.8,11.720574978495124
2021-09-09,E09000017,11.5,11.701926323143775
2021-09-09,E09000019,12.0,11.721732651414507
2021-09-09,E09000020,11.8,11.719671968620736
2021-09-09,E09000021,11.8,11.694744198975002
2021-09-09,E09000022,12.0,11.717406977850583
2021-09-09,E09000023,12.0,11.721737096274133
2021-09-09,E09000024,11.8,11.708389160904742
2021-09-09,E09000025,12.0,11.725942932803012
2021-09-09,E09000026,12.0,11.72167074257859
2021-09-09,E09000027,11.8,11.702624391309513
2021-09-09,E09000028,12.0,11.721691413650074
2021-09-09,E09000029,11.6,11.702599988653168
2021-09-09,E09000030,12.0,11.72489502995746
2021-09-09,E09000031,12.0,11.72145215895489
2021-09-09,E09000032,11.8,11.715822753087762
2021-09-09,E09000033,11.8,11.72233311377894
2021-09-10,E06000031,8.3,9.46033026867054
2021-09-10,E06000032,9.9,10.549561634711353
2021-09-10,E06000033,9.6,11.025542484580589
2021-09-10,E06000034,10.7,10.967131088234762
2021-09-10,E06000035,11.1,11.115613823836515
2021-09-10,E06000043,13.2,11.917328040756455
2021-09-10,E06000055,9.1,10.181304498102309
2021-09-10,E06000056,9.9,10.415759981718066
2021-09-10,E06000060,10.3,10.635191206459732
2021-09-10,E07000008,9.2,10.164539282795232
2021-09-10,E07000009,9.2,9.931873613904775
2021-09-10,E07000010,8.5,9.54129374417064
2021-09-10,E07000011,9.2,9.807837130473674
2021-09-10,E07000012,9.4,10.196556745391717
2021-09-10,E07000061,13.8,12.11700668519638
2021-09-10,E07000062,13.8,12.008193635019088
2021-09-10,E07000063,13.3,11.864813008860677
2021-09-10,E07000064,13.2,11.864371625223491
2021-09-10,E07000065,13.2,11.738171137273167
2021-09-10,E07000066,11.1,10.88203773944734
2021-09-10,E07000067,10.4,10.530796290947096
2021-09-10,E07000068,10.3,10.82905608005421
2021-09-10,E07000069,11.1,10.954073229320745
2021-09-10,E07000070,10.8,10.745576745354157
2021-09-10,E07000071,10.7,10.632682445419931
2021-09-10,E07000072,10.3,10.747354724908533
2021-09-10,E07000073,10.3,10.687108100399628
2021-09-10,E07000074,10.7,10.809778068939284
2021-09-10,E07000075,9.6,10.977077214610764
2021-09-10,E07000076,10.3,10.718916866785667
2021-09-10,E07000077,9.9,10.528275282075539
2021-09-10,E07000095,10.3,10.72232839855131
2021-09-10,E07000096,10.4,10.650760955771368
2021-09-10,E07000098,10.4,10.756286794588465
2021-09-10,E07000099,10.1,10.47457373487124
2021-09-10,E07000102,10.4,10.764335444226818
2021-09-10,E07000103,10.4,10.760036171125211
2021-09-10,E07000105,11.9,11.686190496238112
2021-09-10,E07000106,12.4,11.54275676414668
2021-09-10,E07000107,10.7,11.043205224604858
2021-09-10,E07000108,13.5,11.70395961754624
2021-09-10,E07000109,11.1,11.095115791910276
2021-09-10,E07000110,11.6,11.390705835194092
2021-09-10,E07000111,11.6,11.22027963682796
2021-09-10,E07000112,12.6,11.880974647615066
2021-09-10,E07000113,11.9,11.308832674886435
2021-09-10,E07000114,13.5,11.473201696917025
2021-09-10,E07000115,11.6,11.260861249922844
2021-09-10,E07000116,13.2,11.512129245281608
2021-09-10,E07000143,9.8,9.77514150587148
2021-09-10,E07000144,9.6,9.891967114265576
2021-09-10,E07000145,9.3,10.043061322069795
2021-09-10,E07000146,8.6,9.56705639476077
2021-09-10,E07000147,9.6,9.758750640999478
2021-09-10,E07000148,9.6,9.94009679772016
2021-09-10,E07000149,11.1,9.84768207158151
2021-09-10,E07000179,10.3,10.765154329093289
2021-09-10,E07000200,10.2,10.457825383038655
2021-09-10,E07000202,10.8,10.457246570641313
2021-09-10,E07000203,11.0,10.180797199664704
2021-09-10,E07000207,11.3,11.05892934824028
2021-09-10,E07000208,11.4,11.088127561477194
2021-09-10,E07000209,11.3,11.189252498785704
2021-09-10,E07000210,11.4,11.256962922798433
2021-09-10,E07000211,11.4,11.209191013590129
2021-09-10,E07000212,10.8,11.018197163212495
2021-09-10,E07000213,10.8,10.987434277703699
2021-09-10,E07000215,11.5,11.262844500195975
2021-09-10,E07000216,11.2,11.335888444326203
2021-09-10,E07000217,11.3,11.101105349375157
2021-09-10,E07000223,13.2,11.881763523649314
2021-09-10,E07000224,12.8,11.855069985848589
2021-09-10,E07000226,11.4,11.413607068985085
2021-09-10,E07000227,13.2,11.576953170664078
2021-09-10,E07000228,13.2,11.565816412932636
2021-09-10,E07000229,12.8,11.912353061919573
2021-09-10,E07000240,10.4,10.664426549454783
2021-09-10,E07000241,10.4,10.674727050318573
2021-09-10,E07000242,10.3,10.58310266763827
