candidate,target,scope,start,method,success,iterations,message,theta,beta,p0,nll,prediction_std,projected_gradient,boundary,n_unique_values,n,events,constant_nll,nll_improvement_vs_constant,valid,weak_identification,theta_outside_support,support_min,support_max,near_optimal_solutions,selection_reason,gamma,origin,baseline_nll,nll_gain_vs_m0,gamma_coordinate_scale,feature_min,feature_max,near_optimal_gamma_span
M1,any_gt5,full,1,L-BFGS-B,True,26,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.4446346949904,0.35503379183432315,0.14974205605707114,54181.19619747125,0.04233920561340214,1.566306969849748e-10,,2357,121656,20285,54827.956970412255,646.7607729410083,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.043123876715478925,new duration fit,54181.285425903625,0.08922843237814959,0.23410712557846583,0.0,1.0,9.466344983166675e-07
M1,any_gt5,fold_0,3,L-BFGS-B,True,31,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.953398378135223,0.3690380204549034,0.1505611633590204,43149.24019946212,0.04102859755394214,3.7318686245148153e-10,,2269,96448,16184,43631.24730641687,482.0071069547557,True,False,False,2.6,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.058269569729398535,new duration fit,43149.3694819685,0.12928250637924066,0.23584773778241205,0.0,1.0,2.6530664538962356e-06
M1,any_gt5,fold_1,4,L-BFGS-B,True,29,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.46076986573686,0.36791882565472334,0.14987744052539378,43588.229230693316,0.041102897917189414,1.905950300306898e-10,,2254,97544,16339,44080.73417070202,492.50494000870094,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.09985742877838587,new duration fit,43588.61937175822,0.39014106490503764,0.2330952301118215,0.0,1.0,3.7310781742516674e-06
M1,any_gt5,fold_2,10,L-BFGS-B,True,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.66000150662127,0.3519970871356794,0.153147621516866,43919.569159134604,0.0428620889579076,1.7264383004398797e-09,,2268,97544,16566,44442.8237572764,523.2545981417934,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.013202139587567097,new duration fit,43919.575864702914,0.006705568310280796,0.2335664434459038,0.0,1.0,2.3067560698669665e-06
M1,any_gt5,fold_3,8,L-BFGS-B,True,38,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.2051078420272,0.3357796710608629,0.14950071750118324,43240.59628946768,0.044478827108591926,1.0898422368597129e-10,,2280,97544,16169,43807.08715100624,566.4908615385648,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.05002592041193203,new duration fit,43240.6851755951,0.0888861274215742,0.2340622210508646,0.0,1.0,1.6597852871558239e-06
M1,any_gt5,fold_4,0,L-BFGS-B,True,15,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.218130520972274,0.35361197934871186,0.14553278390065036,42811.53730079891,0.04238369548184788,6.067707727045928e-10,,2303,97544,15882,43340.23526250079,528.6979617018806,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.09157113760001678,new duration fit,42811.87822221291,0.34092141399742104,0.23384091427182846,0.0,1.0,6.860010026144003e-07
M1,any_gt100,full,12,L-BFGS-B,True,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.88396387439624,0.296262547440173,0.05274685164656024,27217.364131875096,0.03033580612200351,1.1024561857564907e-11,,2357,121656,7369,27803.225476890642,585.8613450155462,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.007325994057094859,new duration fit,27217.365905803214,0.0017739281174726784,0.23410712557846583,0.0,1.0,1.3133188594930713e-05
M1,any_gt100,fold_0,1,L-BFGS-B,True,26,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33.118286233746204,0.3043231540194136,0.05252568045328905,21572.430598718638,0.02982797868214336,2.7974271577885967e-10,,2269,96448,5837,22028.240283576597,455.8096848579589,True,False,False,2.6,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.015516519111570459,new duration fit,21572.437018732446,0.006420013807655778,0.23584773778241205,0.0,1.0,1.934749885039791e-06
M1,any_gt100,fold_1,11,L-BFGS-B,True,34,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33.40321681852166,0.3066159188264512,0.05246944408089258,21720.30947754618,0.028279023284474753,3.517490604381444e-10,,2254,97544,5853,22140.310555733235,420.0010781870551,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.02060336128899506,new duration fit,21720.320382075333,0.01090452915377682,0.2330952301118215,0.0,1.0,7.2517453195454495e-06
M1,any_gt100,fold_2,5,L-BFGS-B,True,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33.04273546488493,0.301632356572916,0.05308005313044565,21977.3459834374,0.030728415429282223,4.4085070993830803e-10,,2268,97544,5969,22458.2656772943,480.91969385690027,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.02254133911942846,new duration fit,21977.360091610044,0.01410817264331854,0.2335664434459038,0.0,1.0,3.892467513939152e-06
M1,any_gt100,fold_3,4,L-BFGS-B,True,41,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.51599896071505,0.28395867245488227,0.05366523095723647,22030.71883137841,0.032220463050240476,4.754496363520268e-10,,2280,97544,5999,22540.102866209865,509.3840348314552,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.07856869412860813,new duration fit,22030.874805120457,0.15597374204662628,0.2340622210508646,0.0,1.0,2.181833728742699e-06
M1,any_gt100,fold_4,7,L-BFGS-B,True,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.59996515267012,0.28706265370091805,0.051972244519431166,21563.232379499823,0.030701229326773466,1.5616565550942264e-10,,2303,97544,5818,22043.897574401293,480.6651949014704,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.005126714880220649,new duration fit,21563.233083287563,0.0007037877403490711,0.23384091427182846,0.0,1.0,9.821267679885337e-07
M1,any_gt1000,full,2,L-BFGS-B,True,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,47.115145350457304,0.2846039839220823,0.007301170473820798,5728.524439913551,0.008242821140346296,1.029416262054603e-11,,2357,121656,1020,5892.734665728461,164.2102258149098,True,False,True,2.4,35.9,11,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.4658781506131073,new duration fit,5729.892183046682,1.3677431331307162,0.23410712557846583,0.0,1.0,4.321496285175641e-05
M1,any_gt1000,fold_0,5,L-BFGS-B,True,26,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,46.15471560123153,0.2716365718274138,0.007082473288961062,4418.295357656089,0.008361018106564035,1.7689513698499803e-10,,2269,96448,783,4548.882641154066,130.5872834979764,True,False,True,2.6,35.9,9,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.47420015503424934,new duration fit,4419.348013142295,1.0526554862053672,0.23584773778241205,0.0,1.0,4.047087515890446e-06
M1,any_gt1000,fold_1,10,L-BFGS-B,True,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48.40546498434018,0.3109612567000793,0.007260418182233074,4588.534605845333,0.007181584212348106,9.053128813654635e-11,,2254,97544,813,4701.699934734014,113.16532888868096,True,False,True,2.4,35.9,10,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.3208815462211216,new duration fit,4589.0952429226,0.5606370772666196,0.2330952301118215,0.0,1.0,3.489369746034754e-06
M1,any_gt1000,fold_2,0,L-BFGS-B,True,18,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,44.85335035186344,0.2812784440225869,0.00735083102736279,4658.202058277472,0.008884850816711294,7.947380747064017e-11,,2268,97544,835,4806.539497174844,148.3374388973716,True,False,True,2.4,35.9,11,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.3403551770243838,new duration fit,4658.8551385836645,0.6530803061923507,0.2335664434459038,0.0,1.0,9.694967240791996e-06
M1,any_gt1000,fold_3,12,L-BFGS-B,True,31,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,47.12600958721565,0.2864741425616239,0.007465732675642609,4696.302892214625,0.008767115269842503,4.009572381230471e-11,,2280,97544,842,4839.774194329082,143.4713021144571,True,False,True,2.4,35.9,13,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.5067001954497145,new duration fit,4697.6662350688275,1.3633428542025285,0.2340622210508646,0.0,1.0,1.3875279812558539e-05
M1,any_gt1000,fold_4,0,L-BFGS-B,True,19,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,50.110818278272546,0.27596522583644123,0.0073176428404630334,4549.149594366534,0.008101264895358335,6.777567630328131e-10,,2303,97544,807,4673.003805168262,123.85421080172819,True,False,True,2.4,35.9,10,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.7460832630606962,new duration fit,4551.4381927819095,2.288598415375418,0.23384091427182846,0.0,1.0,2.9160233264158286e-05
M1,wthr_gt0,full,4,L-BFGS-B,True,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29.104444915607925,0.3077999615592582,0.03332462966796222,22527.986109656405,0.049909152866333684,2.417952558180457e-10,,2357,121656,6122,24265.859764017576,1737.8736543611703,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.05701919280250676,new duration fit,22528.25621795893,0.2701083025240223,0.23410712557846583,0.0,1.0,6.610758027797425e-07
M1,wthr_gt0,fold_0,6,L-BFGS-B,True,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29.55728073782857,0.3156150590421133,0.03286941714956065,17716.745617541706,0.048354198964149636,6.584878442068675e-11,,2269,96448,4786,19039.075659511633,1322.3300419699262,True,False,False,2.6,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.05541374163348566,new duration fit,17716.947940461087,0.2023229193800944,0.23584773778241205,0.0,1.0,3.908982941738803e-06
M1,wthr_gt0,fold_1,2,L-BFGS-B,True,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29.02947706190235,0.30658156012153365,0.032305429231758914,17646.92846416417,0.04822524979186631,4.5573213701118705e-11,,2254,97544,4748,18981.73274675711,1334.804282592937,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.09482205425064195,new duration fit,17647.506360690844,0.5778965266727027,0.2330952301118215,0.0,1.0,7.95207412793153e-07
M1,wthr_gt0,fold_2,2,L-BFGS-B,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.301812966667267,0.31124767748594845,0.03290351860116701,17945.487415435717,0.049543514631144474,2.8450451560051376e-09,,2268,97544,4865,19328.032666832947,1382.5452513972305,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.04397637455114199,new duration fit,17945.617671634038,0.13025619832114899,0.2335664434459038,0.0,1.0,1.5026124162362264e-06
M1,wthr_gt0,fold_3,4,L-BFGS-B,True,42,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29.225185864625114,0.30480800523982443,0.034989505058749676,18551.990327629996,0.05250398520716332,1.5151174940906643e-10,,2280,97544,5105,20029.19487264111,1477.2045450111145,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.047098864197577264,new duration fit,18552.13488585732,0.14455822732270462,0.2340622210508646,0.0,1.0,2.1127847048343917e-06
M1,wthr_gt0,fold_4,0,L-BFGS-B,True,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28.45351782312603,0.30076323204647587,0.03355058192633098,18238.81051171763,0.05097114124332673,4.478491947144848e-10,,2303,97544,4984,19677.214511918228,1438.4040002005968,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.136515992368146,new duration fit,18240.105240937555,1.2947292199241929,0.23384091427182846,0.0,1.0,1.6946628013936316e-06
M1,wthr_gt5,full,3,L-BFGS-B,True,38,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.512300602441638,0.30052285978584775,0.023752408662360128,17478.61596411263,0.04100049067351628,2.1240972845241592e-11,,2357,121656,4394,18905.962138601535,1427.3461744889064,True,False,False,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.05712697509106184,new duration fit,17478.837826940406,0.22186282777693123,0.23410712557846583,0.0,1.0,6.145630135373503e-06
M1,wthr_gt5,fold_0,0,L-BFGS-B,True,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,31.42402662953024,0.3159311537605133,0.023133466841707643,13712.492249953835,0.03959614887289705,9.937985575662785e-10,,2269,96448,3428,14805.673919711944,1093.181669758109,True,False,False,2.6,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.02380249984338997,new duration fit,13712.523612067529,0.031362113693830906,0.23584773778241205,0.0,1.0,1.4043042259916094e-06
M1,wthr_gt5,fold_1,2,L-BFGS-B,True,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.228806048371194,0.2989577548838116,0.02318928195328731,13744.110771585043,0.03917585091278663,2.3596241592065966e-10,,2254,97544,3420,14818.599764363558,1074.4889927785152,True,False,False,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.13198482267471892,new duration fit,13745.026392836582,0.9156212515390507,0.2330952301118215,0.0,1.0,2.818560760092792e-06
M1,wthr_gt5,fold_2,4,L-BFGS-B,True,42,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.48207093431081,0.29799812090838407,0.023675525685274677,13955.95790751687,0.04129422430623616,7.120578304702619e-10,,2268,97544,3508,15109.15361905471,1153.195711537841,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.04423295966643252,new duration fit,13956.064197168707,0.10628965183786931,0.2335664434459038,0.0,1.0,2.23945750521537e-06
M1,wthr_gt5,fold_3,0,L-BFGS-B,True,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.40010864577094,0.29451241225892616,0.02493531528708895,14404.76342757114,0.04332672016889334,1.7501356288269442e-09,,2280,97544,3665,15621.875661876395,1217.1122343052539,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.022011008641309997,new duration fit,14404.7890865999,0.025659028759037028,0.2340622210508646,0.0,1.0,4.359140190288852e-06
M1,wthr_gt5,fold_4,5,L-BFGS-B,True,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30.041998221051337,0.2952849068903401,0.023807605417604367,14088.348408163693,0.04166949381243415,3.538090256358887e-10,,2303,97544,3555,15263.394102425029,1175.0456942613364,True,False,False,2.4,35.9,15,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.11357645647305438,new duration fit,14089.078489082307,0.7300809186144761,0.23384091427182846,0.0,1.0,1.6784806486508375e-06
M1,wthr_gt100,full,0,L-BFGS-B,True,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.99737006638966,0.2828924830504322,0.013132490917487423,11010.255297556545,0.030416354222450596,4.846879505451633e-11,,2357,121656,2472,12078.044998426623,1067.7897008700784,True,False,False,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.035436938148393875,new duration fit,11010.312061814839,0.05676425829369691,0.23410712557846583,0.0,1.0,3.661559772542844e-06
M1,wthr_gt100,fold_0,0,L-BFGS-B,True,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33.33974885731009,0.28860404842557613,0.013121476898450508,8765.863176248924,0.03022127548212166,2.1790570468225723e-10,,2269,96448,1969,9611.08368500503,845.2205087561051,True,False,False,2.6,35.9,13,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.04555714316962972,new duration fit,8765.939837510912,0.07666126198819256,0.23584773778241205,0.0,1.0,2.936621857435595e-06
M1,wthr_gt100,fold_1,12,L-BFGS-B,True,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.15541384525664,0.285893698145453,0.013124291753291455,8737.938038077313,0.02838316389787853,1.0195996235174553e-09,,2254,97544,1937,9509.058298590358,771.1202605130457,True,False,False,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.009499562488060477,new duration fit,8737.941138865504,0.003100788191659376,0.2330952301118215,0.0,1.0,3.179798189995725e-06
M1,wthr_gt100,fold_2,0,L-BFGS-B,True,14,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33.2653963900691,0.28925051841284294,0.012838976796347159,8774.059693049196,0.03046626032119459,7.1862832503904e-11,,2268,97544,1972,9645.206266186591,871.1465731373955,True,False,False,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.04951958188099454,new duration fit,8774.151762431424,0.09206938222814642,0.2335664434459038,0.0,1.0,3.281170344079931e-06
M1,wthr_gt100,fold_3,0,L-BFGS-B,True,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.687100251600484,0.27205277782339704,0.013650152855019568,8990.835492694663,0.03232640603220195,4.4898863314493574e-10,,2280,97544,2038,9900.226016650295,909.3905239556316,True,False,False,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.10981239761501461,new duration fit,8991.249646482882,0.4141537882187549,0.2340622210508646,0.0,1.0,1.021837612594223e-05
M1,wthr_gt100,fold_4,1,L-BFGS-B,True,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.54289677586342,0.27869027734568336,0.012916884706755703,8767.87633303962,0.030738555216878842,7.412932369149693e-11,,2303,97544,1972,9645.206266186591,877.3299331469716,True,False,False,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.020895782750162673,new duration fit,8767.892752295684,0.016419256064182264,0.23384091427182846,0.0,1.0,3.3031862723374716e-06
M1,wthr_gt1000,full,0,L-BFGS-B,True,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,43.312592631458315,0.2886779641882484,0.0013965057111467488,1885.949645012929,0.007860799467180353,5.861192057480402e-11,,2357,121656,312,2172.975816709856,287.0261716969271,True,False,True,2.4,35.9,13,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.06847774983899754,new duration fit,1885.9980380483182,0.04839303538915374,0.23410712557846583,0.0,1.0,4.167152219514136e-06
M1,wthr_gt1000,fold_0,0,L-BFGS-B,True,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42.43193202809266,0.2710080060437857,0.0013615622435031618,1432.4301226312255,0.008112704651154821,8.082434383851278e-12,,2269,96448,237,1660.7702695801336,228.3401469489081,True,False,True,2.6,35.9,13,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.10175950647771928,new duration fit,1432.5035402595822,0.07341762835676491,0.23584773778241205,0.0,1.0,1.1641819726515568e-05
M1,wthr_gt1000,fold_1,3,L-BFGS-B,True,45,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45.78575606309088,0.3171921509506471,0.0014022133061412834,1532.2545128057573,0.006858514681048334,4.6333974611449566e-11,,2254,97544,249,1735.3627980591023,203.108285253345,True,False,True,2.4,35.9,13,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.04476719300021587,new duration fit,1532.27231677718,0.017803971422836185,0.2330952301118215,0.0,1.0,1.0147503006416314e-05
M1,wthr_gt1000,fold_2,10,L-BFGS-B,True,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,41.32294097382806,0.2838129533724829,0.0013463003963027646,1531.5582726433877,0.0084925467692112,2.164268396345589e-11,,2268,97544,258,1788.9141060109039,257.3558333675162,True,False,True,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.04672371961857099,new duration fit,1531.5788737926848,0.020601149297135635,0.2335664434459038,0.0,1.0,1.4664891404121694e-05
M1,wthr_gt1000,fold_3,1,L-BFGS-B,True,30,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,41.8680923381596,0.27337717711360243,0.0014554174939413397,1539.3607117607237,0.008507519425180998,1.1534649401365232e-10,,2280,97544,257,1782.9797095902115,243.61899782948785,True,False,True,2.4,35.9,13,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.08076524950029,new duration fit,1539.411455874845,0.05074411412124391,0.2340622210508646,0.0,1.0,6.516169562514884e-06
M1,wthr_gt1000,fold_4,11,L-BFGS-B,True,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,46.04524763210327,0.3004981907706505,0.001410656428721307,1505.4106701919106,0.007459011320498145,3.6272990461623426e-11,,2303,97544,247,1723.4186238170194,218.0079536251087,True,False,True,2.4,35.9,14,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.1902805057457642,new duration fit,1505.702686928059,0.29201673614829815,0.23384091427182846,0.0,1.0,1.3977993112673781e-05
M2,any_gt0,full,8,L-BFGS-B,True,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28.385838033844173,0.40098142956118255,0.3192864280185246,77783.90529779068,0.04700787545920449,4.708036483922284e-10,,13071,121656,41926,78353.42829221259,569.5229944219027,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.060569483166452796,new duration fit,77783.9649617737,0.05966398301825393,0.1178357760917922,0.0,1.2526947403481412,1.8615730700485833e-06
M2,any_gt0,fold_0,2,L-BFGS-B,True,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,26.98883187970088,0.37179210031078563,0.3225965870957378,61856.55110734423,0.04558832101273835,8.413247623475697e-10,,11218,96448,33493,62280.0431923357,423.4920849914706,True,False,False,2.6,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.3459440483101479,new duration fit,61858.069189193346,1.5180818491135142,0.11901087709410463,0.0,1.2526947403481412,7.415014036837864e-06
M2,any_gt0,fold_1,1,L-BFGS-B,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27.724724787654605,0.3834637136405156,0.32233822608039386,62512.27246514088,0.045449512991081194,2.5972892994697615e-09,,11084,97544,33797,62939.29576636109,427.02330122020794,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.1925726692935669,new duration fit,62512.73833237351,0.46586723263317253,0.1168395442574757,0.0,1.2526947403481412,3.9402672364352576e-06
M2,any_gt0,fold_2,6,L-BFGS-B,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28.547858823295247,0.39599773211049993,0.3246166178495397,62636.38042686442,0.04647315457281493,3.660633854827387e-09,,11589,97544,34021,63080.30028753784,443.9198606734135,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.012721118135136593,new duration fit,62636.382464843744,0.0020379793204483576,0.11762011761136468,0.0,1.2526947403481412,9.215500330346516e-06
M2,any_gt0,fold_3,4,L-BFGS-B,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.041868024792702,0.4360975769429988,0.3164233882741324,62210.11100941412,0.05088905090139906,1.319419844429853e-09,,11984,97544,33493,62744.297485365794,534.1864759516757,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.31802975102408615,new duration fit,62211.449515769935,1.3385063558162074,0.11835175559580824,0.0,1.0988210765030906,5.283994757021571e-06
M2,any_gt0,fold_4,13,L-BFGS-B,True,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29.446818761981206,0.4332395806374063,0.3101025154311821,61891.38706561839,0.04695394443962198,8.8819670152444e-11,,11928,97544,32900,62351.81249390351,460.42542828511796,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",-0.01659599603823717,new duration fit,61891.39089188394,0.003826265543466434,0.11727407433953668,0.0,1.2380426601639956,1.7268548638555564e-05
M2,any_gt5,full,1,L-BFGS-B,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.009185749952564,0.3930072435345311,0.14955290201351282,54180.38763258288,0.042404575414649336,1.0912335816569803e-09,,13071,121656,20285,54827.956970412255,647.5693378293727,True,False,False,2.4,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.2224014601009146,new duration fit,54181.285425903625,0.897793320742494,0.1178357760917922,0.0,1.2526947403481412,1.835293967106244e-06
M2,any_gt5,fold_0,1,L-BFGS-B,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.398681966230036,0.38870996459091284,0.1505348658945706,43149.2766767216,0.04102579877489047,1.4470849100865912e-09,,11218,96448,16184,43631.24730641687,481.9706296952718,True,False,False,2.6,35.9,16,"minimum evaluated optimized NLL; validity separately requires convergence, projected stationarity, no better evaluated point, and nonconstant predictions",0.08013014333506704,new duration fit,43149.3694819685,0.09280524689529557,0.11901087709410463,0.0,1.2526947403481412,1.0660941859585993e-06
