Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-258612-G,technical_asset,165.0,1.837745098039216,10.166666666666666,51.1594569320356,-0.319453087918898,2021-11-26,2.5999999046325684,989.7999877929688,12.399999618530272,1.399999976158142,matched,E07000210,87599.0,Urban with Significant Rural (rural including hub towns 26-49%),0.215,0.11,0.054,2.0,1.0,11.38052486133421,2021,11,CAPEL 33/11KV,Mole Valley
FREP-258642-G,weather_natural,74.0,1.1524774774774775,5.866666666666666,51.2870280496174,0.186381498500364,2021-11-27,1.649999976158142,989.0,14.5,4.699999809265137,matched,E07000111,120823.0,Largely Rural (rural including hub towns 50-79%) ,0.249,0.33,0.075,3.0,0.0,11.702081943710569,2021,11,NORTH SEVENOAKS 33/11KV,Sevenoaks
FREP-258674-G,weather_natural,6.0,3.266666666666666,5.616666666666666,51.360183061898,0.597427807179726,2021-11-27,4.296500205993652,997.7999877929688,19.799999237060547,6.299999713897705,matched,E06000035,279903.0,Urban with City and Town,0.3849999999999999,0.39,0.134,3.0,1.0,12.542198393559719,2021,11,RAINHAM 33/11KV,Medway
FREP-278768-J,technical_asset,0.0,,58.73333333333333,51.5687137747035,0.0842568054883287,2021-11-27,1.649999976158142,988.0,13.399999618530272,5.200000286102295,matched,E09000026,310130.0,Urban with Major Conurbation,0.2739999999999999,0.41,0.121,3.0,1.0,12.644746843395373,2021,11,LEY ST B,Redbridge
FREP-278784-J,technical_asset,48.0,5.804716981132075,8.75,51.5323619330958,0.056930913265542,2021-11-27,3.950000047683716,993.0,11.300000190734863,7.800000190734863,matched,E09000025,351256.0,Urban with Major Conurbation,0.2799999999999999,0.22,0.169,3.0,1.0,12.769270581334734,2021,11,NELSON ST 11KV,Newham
FREP-258460-G,technical_asset,4.0,19.416666666666664,19.9,51.3628978600195,0.57835931794593,2021-11-25,5.946500301361084,1015.7999877929688,8.899999618530273,0.0,matched,E06000035,279903.0,Urban with City and Town,0.3849999999999999,0.39,0.134,1.0,1.0,12.542198393559719,2021,11,RAINHAM MARK 33/11KV,Medway
FREP-258510-G,technical_asset,173.0,1.0929672447013488,2.0,50.9519783347092,-0.487030444826157,2021-11-26,5.699999809265137,998.5999755859376,11.300000190734863,0.0,matched,E07000227,147500.0,Largely Rural (rural including hub towns 50-79%) ,0.124,0.03,0.056,2.0,0.0,11.901583454762012,2021,11,PULBOROUGH 33/11KV,Horsham
FREP-258521-G,technical_asset,4.0,8.116666666666667,8.116666666666667,51.2726415464543,-0.402462533824124,2021-11-26,5.949999809265137,996.7000122070312,12.100000381469728,0.1000000014901161,matched,E07000209,144013.0,Urban with City and Town,0.215,0.17,0.057,2.0,1.0,11.877658852261122,2021,11,EFFINGHAM 33/11KV,Guildford
FREP-258626-G,weather_natural,13.0,0.325,2.1166666666666667,51.2404722805015,-0.271876010708419,2021-11-27,2.3499999046325684,984.2000122070312,18.299999237060547,2.400000095367432,matched,E07000210,87599.0,Urban with Significant Rural (rural including hub towns 26-49%),0.215,0.11,0.054,3.0,1.0,11.38052486133421,2021,11,BETCHWORTH 33/11KV,Mole Valley
FREP-258780-G,weather_natural,2.0,15.616666666666667,15.616666666666667,51.2519277517553,0.54987351370232,2021-11-28,2.400000095367432,1002.4000244140624,16.0,5.5,matched,E07000110,176697.0,Urban with Significant Rural (rural including hub towns 26-49%),0.297,0.32,0.095,2.0,1.0,12.082191680234969,2021,11,SHEPWAY 33/11KV,Maidstone
