Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-16141-W,weather_natural,1.0,21.25,21.25,51.0482500947197,0.168254198204291,2024-01-02,12.0,980.2999877929688,23.5,33.400001525878906,matched,E07000065,166908.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.02519804139513,2024,1,CROWBOROUGH TOWN 33/6.6KV,Wealden
FREP-16143-W,technical_asset,5.0,16.2,16.2,51.2282942287575,1.34369028190535,2024-01-02,12.399999618530272,979.7000122070312,24.299999237060547,23.39999961853028,matched,E07000108,119768.0,Urban with Significant Rural (rural including hub towns 26-49%),0.376,0.3,0.134,,1.0,11.693311817129672,2024,1,BETTESHANGER LOCAL 33/11KV,Dover
FREP-16177-W,weather_natural,2.0,14.841666666666669,19.28333333333333,51.4217560529495,0.595294062843482,2024-01-02,10.296499252319336,980.7000122070312,23.200000762939453,16.299999237060547,matched,E06000035,292655.0,Urban with City and Town,0.3849999999999999,0.39,0.134,,1.0,12.58674971982884,2024,1,KINGSNORTH GRID 11KV,Medway
FREP-16421-O,weather_natural,1.0,21.133333333333333,21.133333333333333,52.0372622741427,0.854190839174079,2024-01-03,7.650000095367432,987.0999755859376,13.699999809265137,12.200000762939451,matched,E07000200,97033.0,Mainly Rural (rural including hub towns >=80%) ,0.169,0.17,0.08,,0.0,11.482806405814085,2024,1,GROTON PRIMARY,Babergh
FREP-416388-Z,technical_asset,1546.0,1.135068995256576,12.05,52.5569506703647,1.38647204026263,2024-01-01,6.900000095367432,992.2999877929688,15.399999618530272,4.400000095367432,matched,E07000149,148448.0,Mainly Rural (rural including hub towns >=80%) ,0.15,0.05,0.078,,0.0,11.90799000755147,2024,1,ALPINGTON PRIMARY,South Norfolk
FREP-416675-Z,weather_natural,1064.0,2.114539319248826,6.9,52.0372622741427,0.854190839174079,2024-01-02,9.550000190734863,978.0,27.100000381469727,21.100000381469727,matched,E07000200,97033.0,Mainly Rural (rural including hub towns >=80%) ,0.169,0.17,0.08,,0.0,11.482806405814085,2024,1,GROTON PRIMARY,Babergh
FREP-416711-Z,weather_natural,261.0,2.796934865900383,8.65,52.5127748708014,1.02374428979723,2024-01-02,10.350000381469728,973.5,16.700000762939453,21.200000762939453,matched,E07000143,146620.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.18,0.1,,0.0,11.895599484777577,2024,1,ATTLEBOROUGH PRIMARY,Breckland
FREP-416569-Z,weather_natural,86.0,2.346705426356589,18.0,51.8252113234989,1.09282901387655,2024-01-02,11.473999977111816,975.7999877929688,22.0,23.700000762939453,matched,E07000076,156759.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,,0.0,11.96246487311486,2024,1,CHISBON HEATH PRIMARY,Tendring
FREP-416581-Z,weather_natural,300.0,5.139374325782093,193.5833333333333,52.1499445946593,-0.420771552305244,2024-01-02,8.449999809265137,982.9000244140624,18.39999961853028,16.200000762939453,matched,E06000055,194976.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3189999999999999,0.36,0.114,,1.0,12.180631753048221,2024,1,EDISON RD GRID,Bedford
FREP-416632-Z,weather_natural,627.0,0.8615708478513356,8.116666666666667,51.8762753945112,0.771662296345226,2024-01-02,10.149999618530272,976.0,24.299999237060547,21.200000762939453,matched,E07000071,200222.0,Urban with Significant Rural (rural including hub towns 26-49%),0.287,0.34,0.099,,1.0,12.207182029935671,2024,1,MARKS TEY PRIMARY,Colchester
