b,beta1,beta2,turning_point_z,boot_gust_mean,boot_gust_sd,turning_point_ms
198,-0.054867401510959174,0.10317676254572429,0.265890303965701,9.800574649926332,5.216518479947044,11.187596334202148
199,-0.013232348284889943,0.08921771639370298,0.07415762709335547,10.432999795008033,5.9570919823989446,10.874763600799591
200,-0.023985345363697858,0.10197483730029247,0.11760423452830096,9.808264616877333,5.2038095365314465,10.420254654052187
201,-0.05641919901030366,0.13794946549024217,0.20449227117264349,9.645806422364606,4.751434934790594,10.617438143508975
202,-0.03652205266431433,0.10829770543513327,0.16861877413547707,10.056465167371705,5.536069039354153,10.98995034231697
203,0.023094767844280682,0.12782011323225698,-0.09034089886274813,10.137221255376677,5.416671447871115,9.647874287931817
204,-0.0320335122188695,0.07521424908029986,0.21294842806095185,9.777518590309013,5.077248837469189,10.858710749122372
205,-0.05415092434789325,0.08830952372044694,0.30659730721294387,9.743610969459816,5.068300735497213,11.297538327108644
206,-0.044545748180381886,0.12122483736883252,0.18373193624029893,9.784495529428199,4.917950611105077,10.688080117540697
207,-0.04654971939787175,0.09882164404751677,0.235523906966621,9.968082716491127,5.223342812404582,11.198304823094672
208,-0.0467494051421367,0.08927745527281236,0.2618208874753472,9.930377699891812,5.312526507397716,11.321308104794989
209,-0.03721910829516332,0.11101434655609509,0.16763197482929226,9.816359072515382,5.255555814203957,10.697358272475961
210,-0.018769844544215375,0.08770442077791904,0.10700626249926148,9.960000990349993,5.253579586701785,10.522166906665365
211,-0.027025895839536573,0.10365448646170017,0.130365297065663,9.959037310281843,5.664841811251698,10.697536095835659
212,-0.03211607734000148,0.10021477610580583,0.16023623754891006,9.799192941560666,5.237858944525336,10.63848775164331
213,-0.0662083062273079,0.12269810131257594,0.26980167386062837,9.481680701780775,4.7188333131924445,10.754829828349392
214,-0.06645091093556071,0.09491391302874357,0.350058852359384,9.556680843448083,4.947095473372722,11.288455407369241
215,-0.03486818209999999,0.12166446174793911,0.1432964959489932,9.424576273936651,4.584771103575225,10.081557907807179
216,-0.012564644661822173,0.09139995422353057,0.06873441441279986,9.810411929267781,5.177158779639062,10.166260906308358
217,-0.04917128284089506,0.11190922016447839,0.21969272401606252,9.419153215268025,4.615415031540247,10.433126316011784
218,-0.027878524165038346,0.12260951387780619,0.1136882582897374,9.969275203716254,5.3038396267867025,10.572259493133725
219,0.010498595465507195,0.10358565003231068,-0.050675916317716056,10.156068946947162,5.737769069936415,9.865302241708685
220,-0.03866058624315839,0.11070085606128123,0.17461737704068367,9.856626431606287,5.295115596746194,10.781245628237322
221,-0.0709995409748696,0.10406114842972908,0.3411433664064092,9.387740617165749,4.473688109600867,10.913909639127313
222,-0.08250523583149429,0.08892838653135364,0.46388582459215805,9.476068713699602,5.1374058628890245,11.859238468670465
223,-0.06293125305257555,0.13994749664742162,0.2248387951201519,9.836046103195027,4.767553070011972,10.9079769911279
224,-0.022225541839327723,0.1107866083715295,0.10030788994276747,10.24185002393814,5.620108871147947,10.80559128605162
225,-0.04117755718847128,0.10499659420508071,0.19608996606138832,10.232686183090133,5.694526861497964,11.349325762096932
226,0.03598710206721213,0.08263664188939468,-0.21774300869691196,10.340611329104698,5.888278609071921,9.05847982871971
227,-0.005284959378809593,0.10237025911380117,0.025812962790953287,9.974950644414111,5.354658293345937,10.113170239698519
228,-0.07328816199166947,0.13216137466526467,0.27726770464249506,9.29143153153586,4.535586057569919,10.549003066926774
229,-0.02881035962975854,0.10048807160824791,0.14335213706794742,10.304804521666494,5.803169662543553,11.136701294559991
230,-0.030103185149467856,0.09191838179289344,0.1637495382441298,9.653219283478373,5.000300371391037,10.472016160375606
231,-0.06011919942177435,0.10388623477197997,0.28935113277389474,9.302243823687032,4.497651967209725,10.603644515221902
232,-0.027392987583796203,0.0834005928383017,0.16422537689214112,9.387304782442289,5.05896478513408,10.218115180965004
233,-0.047583126081578796,0.0990817980405173,0.24012042081695337,9.276668881152988,4.454475762711428,10.346279475814175
234,-0.006363487498540104,0.09537149937960958,0.033361578353777135,10.262849598876217,5.789321231570489,10.455990492758442
235,0.009659840107360578,0.08784362311786229,-0.05498316078333709,10.367064624346396,5.915142536637648,10.041831391198091
236,0.01494743272237351,0.0871845002465983,-0.08572299365194055,10.43484831703271,5.758464517267728,9.941215499774044
237,-0.033610171919545656,0.11836249972041311,0.1419798162379852,9.810508227814967,5.311054075589547,10.564570709497174
238,-0.03493942919785164,0.07709862466721673,0.22658918592038327,10.263180533154776,5.631761792256558,11.539276852959707
239,-0.0415961776692091,0.08330787276120125,0.24965334181826318,9.884017670662049,5.109767419600631,11.15968818287943
240,-0.021048655943468268,0.09171094219130596,0.11475542307460693,10.089710800481498,5.233016000667086,10.690227765594237
241,-0.043956781077503726,0.09637435064759259,0.22805228145317605,9.656386509041111,4.964908112076601,10.788645131205561
242,-0.06180631390585546,0.12934884473244332,0.23891328149741559,9.695701614719576,4.77444133068307,10.836379060349955
243,-0.022379413171164285,0.1025443298674433,0.10912067590715956,9.979575902151405,5.337155555944502,10.56196992383772
244,-0.04684209935582062,0.1087171596678257,0.21543102992637925,9.794077796715666,5.245237800324282,10.924064778248301
245,-0.0017730049431671402,0.08468034767532581,0.010468810012241831,10.320550342521669,6.008956982797768,10.383456971546313
246,-0.06670498296982258,0.09112263328789322,0.36601764327351355,9.159991823156414,4.294579213133767,10.731883585599055
247,-0.05730348550842951,0.1187719738980871,0.24123319512058905,9.834882115992453,4.786352255604341,10.989509163584527
248,-0.0032319022435751367,0.09059935177375923,0.017836232711938727,9.8113388073056,5.161208324032269,9.903395320047835
249,-0.028646487409556748,0.11610486170573302,0.1233647195677347,10.091118787848469,5.347752297772245,10.750842750380851
250,-0.02931749164402349,0.12336552130219645,0.11882368482927777,9.935830328346746,5.197861159400857,10.553459344537739
251,-0.04038737988454488,0.10115643115627398,0.19962833515820388,9.543870352844399,5.017500592622015,10.545505642804834
252,-0.099215964057369,0.1270113682766487,0.39057906943126,9.26201491305909,4.541783905320332,11.03594064435698
253,-0.029715727463253933,0.11275034274101689,0.1317766613424395,9.56269533895567,4.674162501832118,10.178640868019132
254,-0.06295335072316444,0.12893086869444487,0.24413606826910667,9.610153343376288,4.632908802160775,10.741213482985156
255,-0.02017659511521131,0.11659377122768999,0.08652518441919797,10.055838237096186,5.213264590607029,10.506916917224533
256,-0.05602069132690056,0.09938890846812197,0.28182566943507914,9.805630256999933,5.299266426379656,11.29909956512922
257,-0.05045842029029835,0.09593197648447897,0.2629906217895037,9.509070457293017,4.675075665395967,10.73857151344848
258,-0.0011989060519299903,0.09875224283167951,0.006070272520156797,10.087834787680025,5.603040740370341,10.121846771915614
259,0.0031300797759598567,0.10199335988415642,-0.015344527229591155,10.192892200650848,5.371714818069524,10.110465776355381
260,-0.030093868355616782,0.11599163973469215,0.12972429920143613,9.972706636442775,5.271339254888885,10.656527427136256
261,-0.02721435965616093,0.09262330499585152,0.1469088133779065,9.947178362586879,5.156842257540967,10.704763939419268
262,-0.033803464111256024,0.09231632655309076,0.1830849719297257,10.067514312516835,5.700203969721712,11.111135996307045
263,-0.06771811738133099,0.12145073773595291,0.2787884151373272,9.648635688259214,4.750292028476092,10.972962074317543
264,-0.03265627821571521,0.07401409146214276,0.2206085190711182,10.128808078652318,5.957566380122412,11.443097975039006
265,-0.026232950787054773,0.14157162583826283,0.09264904118931416,9.694815090023505,4.76238620217539,10.136045605428274
266,-0.04882024934982322,0.09515263199003703,0.2565365157473256,9.792120935479263,5.110834749759345,11.10323667474288
267,-0.030935825287898174,0.08746965576718102,0.17683747018646337,9.716000272215807,5.118922191968219,10.621217522724812
268,-0.025814949942009124,0.11957193924352445,0.1079473583239019,9.898080979477117,4.834109897307932,10.419910372738936
269,-0.024782845063523302,0.10216171132242263,0.12129223729087983,10.24526033128453,5.366325732056167,10.896153985357241
270,-0.07349313644305769,0.12063453850592973,0.3046106751568713,9.471095364482485,4.624611057341657,10.87980126099726
271,-0.01753694118242903,0.10584897381822128,0.08283944827158139,10.231861611734166,5.626983422191648,10.697997813861857
272,-0.06674073107298889,0.10777289384541533,0.3096359793804871,9.257429175065003,4.436396495406686,10.631097148840412
273,-0.04002528090026491,0.09919820213289496,0.20174398345770114,9.829143506496354,5.363112206009816,10.911119126667394
274,-0.05041421323513077,0.07346046636147435,0.3431383962841953,9.970288480944419,5.4947160606779955,11.855736538042477
275,-0.047494222805861006,0.09398579592526987,0.25266702451306944,9.790722310195008,5.253885581685596,11.118205947251624
276,-0.018827363888455843,0.09163363548843353,0.10273173048357516,9.888410760588117,5.262980794806322,10.429085885140392
277,-0.018936336827035233,0.09896071945457773,0.09567602646485851,9.979918259198557,5.317549334658045,10.488680250069491
278,-0.06115687181407833,0.0883294173479852,0.34618631963314606,9.66122750448216,5.166290341743349,11.449726544046557
279,-0.03921747764671119,0.12440057740697784,0.15762578624699944,9.527142934567784,4.652653681871495,10.260521129307776
280,-0.038741422054406865,0.1452738854149234,0.13333925069793418,9.854146881898975,4.909499719692026,10.508775895824428
281,-0.05027927850058084,0.12901541194610763,0.1948576443006031,9.62924838829378,4.8544759653062215,10.575180139207246
282,0.01994167817720114,0.10839249580782236,-0.0919882784715896,10.349067976130707,5.750659103066478,9.820074745162646
283,-0.08153486969366784,0.1021336058378095,0.39915789237455823,9.833900875803094,5.249172746901244,11.929149606166165
284,-0.060812427202882886,0.10079413803812827,0.30166648768740323,9.787940493256619,5.304243145163675,11.388052892698129
285,-0.07816057293109863,0.10769490723742056,0.3628796149050412,9.63050523791001,4.736656255649514,11.34934123589766
286,-0.05050364403714666,0.08968260478952786,0.2815687844686906,9.493370376015841,5.055535706767222,10.916851419808351
287,-0.021967892225882104,0.09787956438257123,0.11221899261841108,10.002705720831981,5.217639899065236,10.588224014150711
288,-0.027238430324490654,0.08577653208467008,0.15877553954736465,9.910471504527793,5.512902053710311,10.785785502577422
289,-0.02384767206217498,0.06555399094726996,0.18189336543489373,10.329211526232777,6.001166939295144,11.420783977357791
290,-0.07214330675660435,0.1053698985286582,0.3423335685237612,9.297929498569154,4.384223935233413,10.798796523524896
291,-0.05378661172961106,0.1095437523291639,0.2455028725325644,9.734018667710929,5.261360924456301,11.02569788809554
292,-0.028300398767733815,0.10069529434550342,0.14052493193291696,10.362129537251233,5.72730775655025,11.166959069899324
293,-0.05510089413895267,0.1263655463854766,0.2180218252325996,9.665058322805901,4.666637754918936,10.68248720383269
294,0.000709290492463167,0.09805052908929321,-0.0036169641257989865,10.326039613136967,5.6508778691809844,10.305600590604868
295,-0.08136545700044576,0.14289128796075387,0.284711049083669,9.359300735318108,4.654036651337106,10.684356392794141
296,-0.04686798873668337,0.09184720229725442,0.2551410797739911,9.819089481608392,5.177690799615268,11.14013110295809
297,-0.02235227546570106,0.09612512606024945,0.11626655996108169,10.453666228379188,5.740259866566738,11.12106649634756
298,-0.004167768491745136,0.08859446409349497,0.023521607892716814,10.432953847203429,5.915043589820023,10.572085183191504
299,-0.019443477536343103,0.10118906005364867,0.09607499825591083,10.176283406447554,5.622737919687667,10.716487942274991
300,-0.057169574411593246,0.09249670549331318,0.309035733254987,9.728905740667741,5.02646836944198,11.282264078901242
301,-0.048716955404808734,0.0878380814701731,0.2773111308296926,10.290108487129126,5.953008412295985,11.940943981781599
302,-0.0015901888108416063,0.10034703685669087,0.007923446773583413,9.93427234272055,5.132370160084286,9.974938404506306
303,-0.05805440558659389,0.08047467949466978,0.3606998247842609,9.804547750550341,5.154376680643762,11.663730516130627
304,-0.016304374191808094,0.07723802874623721,0.10554628630784671,9.750385593787346,5.059846002168747,10.284433548605863
305,0.0023749393591424514,0.09836481780898076,-0.012072097585513029,10.19044069311945,5.599172460190251,10.122846936781917
306,-0.044690681619012136,0.14494126580180594,0.15416824660591344,9.822352517562923,4.9568200138030445,10.586536767832039
307,-0.04924804148328125,0.10559461290091866,0.23319391079870513,9.464711034907095,4.72689902921314,10.56699510547991
308,0.05618885520759444,0.08421440295499039,-0.3336059702140582,10.828916800288285,6.354627295422729,8.708975196050048
