Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-286432-Z,weather_natural,88.0,44.57954545454545,57.11666666666667,51.9622149375365,0.488388922212106,2022-02-18,9.600000381469728,984.5999755859376,29.600000381469727,4.100000381469727,matched,E07000067,157656.0,Largely Rural (rural including hub towns 50-79%) ,0.195,0.15,0.092,0.0,0.0,11.96817072324042,2022,2,WETHERSFIELD PRIMARY,Braintree
FREP-286469-Z,technical_asset,425.0,0.4,0.4,52.0372622741427,0.854190839174079,2022-02-18,9.75,984.9000244140624,26.299999237060547,2.5999999046325684,matched,E07000200,94289.0,Mainly Rural (rural including hub towns >=80%) ,0.169,0.17,0.08,0.0,0.0,11.454119812824949,2022,2,GROTON PRIMARY,Babergh
FREP-286423-Z,weather_natural,801.0,28.045193508114856,81.16666666666667,51.651027718283,0.594451054535383,2022-02-18,10.199999809265137,986.2999877929688,23.600000381469727,1.5,matched,E07000070,183471.0,Urban with City and Town,0.2639999999999999,0.13,0.077,0.0,1.0,12.119811895840279,2022,2,SOUTH WOODHAM PRIMARY,Chelmsford
FREP-76731-V,weather_natural,1.0,5.666666666666667,5.666666666666667,51.3798542857,0.234101740109084,2022-02-18,9.350000381469728,987.5,30.799999237060547,2.700000047683716,matched,E07000111,121194.0,Largely Rural (rural including hub towns 50-79%) ,0.249,0.33,0.075,0.0,0.0,11.705147846441445,2022,2,FARNINGHAM 33/11KV,Sevenoaks
FREP-76743-V,weather_natural,19.0,93.16666666666666,98.76666666666668,51.3412853502412,0.715243085981626,2022-02-18,9.649999618530272,989.2000122070312,28.5,4.0,matched,E07000113,154508.0,Largely Rural (rural including hub towns 50-79%) ,0.407,0.43,0.149,0.0,0.0,11.948001153914678,2022,2,SITTINGBOURNE WEST 33/11KV,Swale
FREP-76869-V,weather_natural,4.0,114.0625,115.6,51.2517811437849,1.21405703390067,2022-02-18,6.300000190734863,1000.5,19.89999961853028,4.0,matched,E07000108,117445.0,Urban with Significant Rural (rural including hub towns 26-49%),0.376,0.3,0.134,0.0,1.0,11.673725417873936,2022,2,WINGHAM 33/11KV,Dover
FREP-76799-V,weather_natural,297.0,8.647643097643098,8.75,51.1814205692287,-0.160092441617516,2022-02-18,9.5,989.2999877929688,26.799999237060547,5.199999809265137,matched,E07000211,153828.0,Urban with City and Town,0.217,0.22,0.067,0.0,1.0,11.943590374100134,2022,2,HORLEY 33/11KV,Reigate and Banstead
FREP-286436-Z,weather_natural,565.0,2.796106194690265,32.81666666666667,52.5569506703647,1.38647204026263,2022-02-18,9.850000381469728,982.7999877929688,24.39999961853028,5.400000095367432,matched,E07000149,144641.0,Mainly Rural (rural including hub towns >=80%) ,0.15,0.05,0.078,0.0,0.0,11.882010089318918,2022,2,ALPINGTON PRIMARY,South Norfolk
FREP-286438-Z,weather_natural,204.0,27.42083333333333,49.11666666666667,52.4154043568626,0.743753608578155,2022-02-18,9.600000381469728,982.4000244140624,29.39999961853028,2.5999999046325684,matched,E07000143,143422.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.18,0.1,0.0,0.0,11.873546612395812,2022,2,WATER LN PRIMARY,Breckland
FREP-286458-Z,weather_natural,83.0,4.586144578313252,5.05,51.5236189267748,0.575637834045731,2022-02-18,10.0,987.2000122070312,33.599998474121094,3.000000238418579,matched,E07000069,89779.0,Urban with City and Town,0.3389999999999999,0.33,0.107,0.0,1.0,11.405106373935732,2022,2,CANVEY PRIMARY,Castle Point
FREP-286483-Z,weather_natural,781.0,10.597588561673067,28.23333333333333,52.1711061546669,1.01718263923797,2022-02-18,9.399999618530272,983.9000244140624,28.799999237060547,3.0999999046325684,matched,E07000203,105725.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,0.0,0.0,11.56859666234069,2022,2,STOWMARKET GRID,Mid Suffolk
FREP-286491-Z,weather_natural,337.0,7.9629574678536095,31.25,52.1097479270073,1.09671905265498,2022-02-18,9.550000190734863,982.5999755859376,35.0,2.799999952316284,matched,E07000203,105725.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,0.0,0.0,11.56859666234069,2022,2,CLAYDON CEMENT PRIMARY,Mid Suffolk
FREP-286524-Z,weather_natural,1125.0,1.3716154721274176,69.86666666666666,52.045183337677,0.960993782759361,2022-02-18,9.600000381469728,983.2000122070312,37.09999847412109,2.0,matched,E07000200,94289.0,Mainly Rural (rural including hub towns >=80%) ,0.169,0.17,0.08,0.0,0.0,11.454119812824949,2022,2,HADLEIGH PRIMARY,Babergh
FREP-76830-V,weather_natural,4.0,92.55,92.55,50.989661506499,-0.240669166666228,2022-02-18,4.300000190734863,1005.0999755859376,16.100000381469727,6.400000095367432,matched,E07000228,155159.0,Urban with City and Town,0.155,0.02,0.053,0.0,1.0,11.952205676573094,2022,2,COWFOLD 33/11KV,Mid Sussex
