fold,n_test,n_train,sse,rmse,k
0,8504,32673,13399.175676606828,1.2552418631748441,8
1,8274,32903,11273.254158398831,1.1672580854492944,8
2,8153,33024,11395.917807906637,1.1822679948578632,8
3,8108,33069,10832.99507207926,1.1558923854404433,8
4,8138,33039,10153.925111276698,1.1170127626086064,8
