Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose,cubic_eta
FREP-265726-J,2,2021-06-11,E09000028,3.8398106713142215,1.6246937293685628,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6247551527352473
FREP-265726-Z,2,2021-10-20,E09000010,2.174751721484161,2.1559258614364167,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1560469775536535
FREP-265728-Z,2,2021-10-20,E07000143,1.4508328822574619,1.6454308728675058,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6453639570481136
FREP-265731-Z,2,2021-10-20,E09000003,3.2088254890146994,1.7928237415641963,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7929716314006006
FREP-265734-Z,2,2021-10-20,E07000203,1.4929040961781488,1.7900605477260592,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7902065324689886
FREP-265735-J,2,2021-06-11,E09000028,4.908725607596162,1.3828117381251142,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3828549378620423
FREP-265736-J,4,2021-06-23,E09000019,0.0,1.4594316334163282,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4538258019728705
FREP-265739-G,0,2022-02-07,E07000207,2.0082140323914683,2.2797370744918095,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.282383114567474
FREP-265741-Z,2,2021-10-20,E07000179,1.6894806201076369,1.6754552561617946,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.675554439096341
FREP-265744-J,0,2021-07-01,E09000024,1.791759469228055,2.2310930960734936,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2313586997316635
FREP-265744-Z,2,2021-10-20,E07000074,1.6802069833223074,1.472889728667991,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4729759978610453
FREP-265750-G,0,2022-02-07,E09000008,2.5468376075184906,2.362157190205835,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3645701392977494
FREP-265751-G,0,2022-02-07,E07000228,2.865053949911875,1.9810278756406974,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.983829792971786
FREP-265751-Z,2,2021-10-20,E07000071,2.8023497694006116,2.0034475349412553,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.003672334348022
FREP-265752-Z,2,2021-10-20,E06000031,1.2855527913183589,1.7177029319407822,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7178066412330806
FREP-265759-Z,2,2021-10-20,E09000014,2.8726225763918825,1.9198225174101726,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9200516779297867
FREP-265760-J,1,2021-08-26,E09000021,0.0,1.201959750366185,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.205427803102136
FREP-265760-Z,1,2021-10-21,E06000031,-0.1823215567939546,1.6004109470257455,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6035202984481312
FREP-265762-G,3,2022-02-08,E09000008,2.468099531471619,2.22986630508395,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.227439399411176
FREP-265764-G,3,2022-02-08,E07000226,2.204604684633842,2.176130867081706,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.18175695582138
FREP-265765-Z,2,2021-10-20,E07000146,2.8273136219290276,2.0699166997974454,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0701335247715225
FREP-265766-G,3,2022-02-08,E07000209,1.540445040947149,1.9802623028356616,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9883159947224611
FREP-265770-Z,2,2021-10-20,E09000015,0.11034805716886541,1.4437744914028534,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.444049589361056
FREP-265775-G,3,2022-02-09,E07000110,2.8516694288771265,1.6997694484690333,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7067652496697485
FREP-265776-J,1,2021-06-13,E09000004,0.36000273403140703,1.7351042757858117,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.726707363304685
FREP-265776-Z,2,2021-10-20,E07000098,2.5429134690623565,1.7614536755594241,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.76131895066505
FREP-265784-Z,1,2021-10-21,E07000096,2.2857779746776643,2.5411204446811495,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5367624063808196
FREP-265787-Z,1,2021-10-21,E06000056,2.3240203737141107,1.3066848908985906,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3103095927157895
FREP-265794-J,1,2021-06-13,E09000026,2.0980179272527715,1.6776792626614698,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6632630662168997
FREP-265797-Z,1,2021-10-21,E07000067,2.5217206229107165,2.436420653101024,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.428431701213903
FREP-265799-Z,1,2021-10-21,E07000070,5.41728488561208,1.8274101674825591,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8197560274716993
FREP-265800-Z,1,2021-10-21,E09000003,2.509599262378372,2.285381016100357,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2862323313706914
FREP-265802-Z,1,2021-10-21,E07000096,0.7731898882334817,2.139770390727253,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.140486801697999
FREP-265803-Z,1,2021-10-21,E07000012,2.0898043287153825,1.5813501877155374,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5888363930525529
FREP-265805-J,0,2021-06-14,E09000026,0.3483066942682158,1.1338945431732226,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1306248667230827
FREP-265806-J,0,2021-06-14,E09000028,-0.1823215567939546,1.1940929336973642,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1911214455950843
FREP-265809-J,0,2021-06-14,E09000001,0.6241543090729939,1.824898198694682,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.821843639521283
FREP-265810-Z,1,2021-10-21,E07000069,2.4807312783775197,2.0873910867479903,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0900661516759436
FREP-265811-J,0,2021-06-14,E09000028,0.5306282510621704,1.3971083815037033,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.39682229358343
FREP-265812-Z,1,2021-10-21,E07000067,1.1474024528375417,1.2527399523058351,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2509734450023875
FREP-265816-G,3,2022-02-08,E07000227,0.540384426007535,2.2716915404944835,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2818825881427234
FREP-265818-J,0,2021-06-14,E09000030,4.3679699676841475,1.3521703497985735,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.352779578498461
FREP-265819-Z,1,2021-10-21,E07000009,1.8431916428603257,1.5749202362101995,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5824750519903015
FREP-265820-G,3,2022-02-09,E07000228,1.5077742586576002,1.971914834287213,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9808090932408773
FREP-265821-G,2,2022-03-11,E09000006,0.0,1.4833601752021406,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4831474333974306
FREP-265826-Z,1,2021-10-21,E06000034,2.8361502037295256,2.2719907991697323,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.277286921102671
FREP-265828-Z,1,2021-10-21,E09000010,0.8892620594862357,1.1923827768602902,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1996881164648334
FREP-265831-J,0,2021-06-14,E09000033,0.11034805716886541,0.8797436823634601,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,0.880951685402333
FREP-265834-Z,4,2021-11-22,E07000071,0.0,1.2012345777181392,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2070541566596225
FREP-265835-Z,1,2021-10-21,E07000075,2.114245463874528,2.0582135772625083,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0650472972169664
FREP-265839-Z,1,2021-10-21,E07000202,1.4069136483226263,1.9548681709829423,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9582711479897013
FREP-265851-Z,1,2021-10-21,E07000143,1.9339339580085977,1.844718754535799,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8397819308228571
FREP-265854-Z,1,2021-10-21,E07000149,0.04879016416943204,1.7356415616479608,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7370009649757638
FREP-265857-G,3,2022-02-08,E07000106,2.3353749158170367,2.4293788789231834,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.431735013970131
FREP-265859-J,0,2021-06-14,E09000012,2.2318049109329983,1.8285008156965648,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.829739377981694
FREP-265861-Z,1,2021-10-21,E06000060,1.791759469228055,2.375815147714218,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3698280753257595
FREP-265863-G,3,2022-02-08,E07000227,2.0939195608604892,1.4181229015512407,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4291684077603233
FREP-265865-Z,1,2021-10-21,E09000003,1.2383742310432684,1.9717692775823101,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.965272694419874
FREP-265867-Z,1,2021-10-21,E06000056,0.6151856390902335,1.7595358332700362,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7495641496437502
FREP-265870-J,0,2021-06-14,E09000024,2.2442495159810822,2.058332291449441,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.059278670552536
FREP-265872-G,3,2022-02-08,E07000228,2.785011242238338,2.2923773793678643,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3017654629169857
FREP-265872-Z,1,2021-10-21,E06000060,1.9411368703026557,2.4483288776465586,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4387150707755048
FREP-265873-J,0,2021-06-14,E09000011,-1.3862943611198906,0.0852261425069909,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,0.08623529949608547
FREP-265875-J,0,2021-06-14,E09000033,-0.12405264866997888,2.038096272109476,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.039245143193512
FREP-265876-J,0,2021-06-14,E09000033,1.6739764335716716,2.0890979007059465,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0901834386428564
FREP-265879-Z,1,2021-10-21,E07000147,1.7287013332609182,1.5115529144481523,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5095155492840568
FREP-265880-G,3,2022-02-09,E07000111,0.7178397931503168,2.3492769473082737,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.360285504724881
FREP-265882-Z,1,2021-10-21,E07000076,1.5720821258903315,1.6131944483629652,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.604920947538193
FREP-265890-J,0,2021-06-14,E09000012,1.7462970951512977,1.8149490625402984,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8161696715177802
FREP-265893-G,3,2022-02-09,E07000106,1.7805861686299298,2.0060385914037067,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.013142112806056
FREP-265897-J,0,2021-06-14,E09000024,2.979772253975262,1.6846672803915488,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6858208913011405
FREP-265898-G,3,2022-02-09,E09000029,0.8401293709085912,2.0537243256208546,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.062130968436043
FREP-265898-J,0,2021-06-14,E09000033,4.894725502821553,1.3101813319117983,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3112163979089055
FREP-265901-G,0,2022-03-10,E09000008,0.45953232937844013,2.042680987987639,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.044441737057852
FREP-265903-J,0,2021-06-14,E09000012,6.069774986039229,1.2780283970647535,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2790413129057607
FREP-265904-G,3,2022-02-09,E07000116,0.32449604557449724,1.6071891817082973,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.614609950146178
FREP-265906-J,0,2021-06-14,E09000007,2.24248116892434,2.0773132351265944,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.077890746982341
FREP-265907-J,0,2021-06-14,E09000007,2.676444861686879,1.68068508160278,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6811760913695089
FREP-265911-Z,1,2021-10-21,E09000017,1.874362997763265,1.888938336478469,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8948307712650005
FREP-265913-Z,1,2021-10-21,E09000015,2.617395832834079,1.8296346183461902,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8354667569063285
FREP-265915-J,0,2021-06-14,E09000020,2.403937587254333,1.7701391652814475,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.770516539113033
FREP-265916-J,0,2021-06-14,E09000028,-0.2231435513142097,0.8859523780103751,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,0.8864045728276437
FREP-265922-G,3,2022-02-09,E07000108,1.9530276168241774,2.147898960030596,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.154044261307999
FREP-265922-J,1,2021-06-15,E09000026,0.8472978603872037,2.1459575452180037,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1477875726812625
FREP-265924-G,3,2022-02-09,E07000064,1.9482882714602807,1.8982626481893785,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.899363238497911
FREP-265927-J,2,2021-09-12,E09000007,0.0,1.2891852434787308,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.288975195645007
FREP-265932-Z,1,2021-10-21,E07000202,2.501435951739211,2.365006877334748,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3584337800501527
FREP-265935-J,1,2021-06-15,E09000013,2.8114087140893633,1.9113221346849847,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9133325908079906
FREP-265935-Z,1,2021-10-21,E07000066,3.223531636404395,2.5594069973596345,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.554871361741515
FREP-265938-Z,1,2021-10-21,E09000015,3.092556458189531,2.1903934031210133,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1972247804374785
FREP-265944-G,3,2022-02-09,E07000210,-1.791759469228055,1.7181045073089924,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7173328520905873
FREP-265953-J,1,2021-06-15,E09000019,0.3483066942682158,2.266090636637943,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2382188997204127
FREP-265953-Z,1,2021-10-21,E07000074,2.4538745405402715,1.735848949272858,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.733969643441124
FREP-265954-Z,1,2021-10-21,E06000034,1.9901548508530706,1.8663931142052737,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8671149080183003
FREP-265958-Z,1,2021-10-21,E07000145,-0.8754687373538999,2.1624420437604766,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1725137370303007
FREP-265962-J,2,2021-06-17,E09000004,0.0,1.588931536902142,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5889311435563482
FREP-265963-Z,1,2021-10-21,E09000014,3.9123562832182666,2.3095477661968835,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3173005822817774
FREP-265964-G,3,2022-02-10,E07000064,2.2582848340974655,1.3271609356734768,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3251020529281934
FREP-265966-J,1,2021-06-15,E09000006,1.3480731482996928,2.0788500910817764,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0836388459625255
FREP-265967-Z,1,2021-10-21,E07000241,2.0541237336955462,1.518847989872807,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5143642349571675
FREP-265969-J,1,2021-06-15,E09000028,1.8164520818184267,1.6691846883797048,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6682439409388623
FREP-265969-Z,1,2021-10-25,E09000005,0.0,1.4059095554723953,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4080022198425304
FREP-265970-Z,1,2021-10-21,E06000056,1.6518586283180525,1.7532646227898598,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.760626715798062
FREP-265971-G,3,2022-02-10,E07000212,1.0055218656020977,2.616156389249209,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.605688316045821
FREP-265971-J,1,2021-06-15,E09000030,0.6061358035703155,1.870430988510536,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8601557900477808
FREP-265972-J,1,2021-06-15,E09000026,2.3826278006675823,1.7437615471336474,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7323071552404818
FREP-265976-G,4,2022-02-14,E07000063,1.957744606702316,2.3472898752119336,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3366200247042643
FREP-265989-G,3,2022-02-10,E07000064,-1.791759469228055,1.688086923149453,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6834993136993746
FREP-265990-Z,1,2021-10-21,E07000066,0.4803664162812822,1.955155619124974,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9581199015593076
FREP-265995-J,1,2021-06-15,E09000033,2.277267285009756,1.668501195797357,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6624033577493935
FREP-265996-Z,1,2021-10-21,E07000011,1.6582280766035324,1.458876435574524,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.468479326076288
FREP-266003-J,1,2021-06-15,E09000004,3.0293282229825067,1.7377050119176385,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7333919850783894
FREP-266011-G,3,2022-02-10,E07000116,1.536867219599265,2.079750131270733,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0852704242689515
FREP-266012-J,1,2021-06-15,E09000011,4.983720770444263,1.3312838049430271,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3341752426868838
FREP-266013-J,1,2021-06-15,E09000032,1.5824092400461809,1.7327347950637058,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7132054473311116
FREP-266014-J,1,2021-06-15,E09000011,5.871976934485395,1.3312838049430271,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3341752426868838
FREP-266015-J,1,2021-06-15,E09000007,2.1498223384416355,2.1667568047841117,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1480969833344763
FREP-266019-J,1,2021-06-15,E09000022,2.9195709125884273,2.069769006361434,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0634373315294776
FREP-266020-G,3,2022-02-26,E07000211,2.3434070875143007,2.0034972604434036,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0068670870509644
FREP-266021-Z,1,2021-10-21,E07000095,1.466337068793427,1.9429341200723047,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9531213200089892
FREP-266024-J,1,2021-06-15,E07000072,0.5690945318899664,1.6863999895488009,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.681530142595581
FREP-266024-Z,1,2021-10-21,E07000200,1.496642418288756,1.5412174512477732,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5498321165115865
FREP-266026-J,1,2021-06-15,E09000024,2.0898043287153825,2.2859899952377116,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2720664576655043
FREP-266036-G,3,2022-02-10,E07000207,2.601454354836391,2.341818303433271,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3525011616933758
FREP-266039-G,3,2022-02-10,E07000223,2.7332846722807513,2.0837845974263223,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0948321915754784
FREP-266039-Z,1,2021-10-21,E07000009,1.5040773967762742,1.4252889649531308,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4354762314544924
FREP-266042-Z,1,2021-10-21,E09000016,2.4069451083182885,1.8111560752842748,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8201797161360007
FREP-266043-G,3,2022-02-10,E07000226,2.994064216453294,2.1212081545464936,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1295748787805655
FREP-266045-G,3,2022-02-10,E09000008,2.3608540011180215,1.8327048967925448,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8421090959969284
FREP-266049-J,2,2021-06-16,E09000028,3.3304171996011083,1.668203761306885,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6682356434330894
FREP-266049-Z,1,2021-10-21,E07000077,0.7178397931503168,1.56388241438408,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.572494141982614
FREP-266050-J,2,2021-06-16,E09000004,1.8588987720656835,1.6705620520579931,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.670624275697091
FREP-266050-Z,1,2021-10-21,E06000033,3.2676659890376327,2.2396753233321793,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.243167904719684
FREP-266051-Z,1,2021-10-21,E07000012,2.0939195608604892,1.509626606682247,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5176657884878884
FREP-266052-Z,1,2021-10-21,E07000143,2.7788192719904172,1.8371129507279456,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8476000427595891
FREP-266054-J,2,2021-06-16,E09000033,5.231821375259672,1.2934943641942445,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2935575568615227
