Incident Reference,fold,y,prediction_eta
FREP-244661-Z,4,1.9144686232204944,1.2834107945417152
FREP-244662-Z,4,0.7576857016975165,0.9381435530446086
FREP-244669-Z,4,1.8191584434161694,1.3578381356570828
FREP-244677-Z,4,3.0508515727750707,0.9248345897486612
FREP-244684-Z,4,1.6060990111685858,1.2788758266058269
FREP-244685-Z,4,0.8754687373538999,1.3211999830260939
FREP-244686-Z,4,1.1939224684724346,1.3160445721290064
FREP-244706-Z,2,1.9045919997245824,1.3639540490122561
FREP-244710-Z,4,1.80005827204275,1.399903141346633
FREP-244711-Z,4,1.9144686232204944,1.2566395414954379
FREP-244713-Z,4,0.15415067982725836,1.3371705371105589
FREP-244724-Z,4,1.9387416595767009,0.6821655417817688
FREP-244731-Z,4,-0.1823215567939546,1.162412037614336
FREP-244732-Z,4,0.7178397931503168,1.1697634707289473
FREP-244740-Z,4,0.7960045659996531,1.5664932791567978
FREP-244745-Z,4,5.356586274672012,0.6433399146944456
FREP-244748-Z,4,-0.2657031657330056,1.0338529486792751
FREP-244749-Z,4,0.06453852113757116,1.34143332833547
FREP-244756-Z,2,2.7652703414321014,1.3475583648304905
FREP-244760-Z,2,-2.0149030205422647,1.1811021627801528
FREP-244763-Z,2,1.3566938913436,1.4827361902768281
FREP-244772-Z,2,0.08004270767353636,1.3311965555485197
FREP-244783-Z,2,1.0296194171811581,1.2579751758454214
FREP-244784-Z,2,1.4390449265054195,1.3495205384151794
FREP-244786-Z,2,-0.7270487322356266,1.1127479124815665
FREP-244797-Z,2,2.272125885509337,1.365074878916432
FREP-244799-Z,2,0.125163142954006,1.3469622818879625
FREP-244811-Z,4,1.622683139184121,1.0061385055476215
FREP-244814-Z,2,0.47000362924573563,1.3515635565794026
FREP-244821-Z,2,2.0856720914304723,1.3690607645486308
FREP-244825-Z,2,4.307437777682809,1.3860239228547613
FREP-244831-Z,2,0.36000273403140703,1.145809544471427
FREP-244848-Z,2,2.0347056478384444,1.3458771051424072
FREP-244855-Z,2,0.9932517730102834,1.3537534624601897
FREP-244867-Z,4,1.339377441332139,1.1418285852792813
FREP-244876-Z,2,1.1786549963416462,1.3855444546588502
FREP-244880-Z,2,1.2992829841302609,1.3108593625712956
FREP-244884-Z,2,0.8401293709085912,1.1027417886348103
FREP-244888-Z,2,0.0,1.4705408168105574
FREP-244892-Z,2,-0.08701137698962981,0.8492705407673081
FREP-244894-Z,2,3.2386784521643803,1.3560239639256675
FREP-244899-Z,2,0.016529301951210506,1.1451151995533173
FREP-244909-Z,2,2.0037297199441397,1.3920805283484208
FREP-244913-Z,2,0.550046336919272,1.1599486056659183
FREP-244926-Z,2,2.8183982582710754,1.2834832743279618
FREP-244930-Z,2,1.3217558399823195,1.3278926915489608
FREP-244932-Z,4,-1.791759469228055,1.0211149548403577
FREP-244939-Z,2,1.2947271675944,1.2966284780293584
FREP-244941-Z,2,1.725738368130261,1.0742194370652451
FREP-244953-Z,2,1.462483499477437,1.3145762833971677
FREP-244954-Z,3,0.0,1.4003540850190952
FREP-244955-Z,2,2.1400661634962708,1.0459753213573273
FREP-244956-Z,4,0.0,1.275172709595895
FREP-244958-Z,2,0.5877866649021191,1.2387267820621628
FREP-244959-Z,2,0.42744401482693967,1.1546485344464585
FREP-244960-Z,2,0.22314355131420976,1.1637151692451753
FREP-244964-Z,2,2.9695593992499676,1.3717005523865455
FREP-244965-J,3,0.0,1.1480961969454768
FREP-244972-Z,2,-0.1823215567939546,1.2702182028764826
FREP-244974-Z,2,2.800325477211381,1.3822065174330114
FREP-244981-Z,2,0.28768207245178085,1.3718834424386748
FREP-244983-Z,2,0.5596157879354227,1.0718522812621836
FREP-244984-Z,2,0.4906229164484712,1.3511452192502633
FREP-244986-Z,2,1.3480731482996928,1.432091974149371
FREP-244987-Z,2,1.4929040961781488,1.1856543216210438
FREP-244989-Z,2,1.1151415906193203,0.7525225625732638
FREP-244991-Z,2,0.9295359586241757,1.376980629099684
FREP-244992-Z,2,0.31237468504215243,1.1767061331126043
FREP-244993-Z,2,0.8892620594862357,1.2914483033566038
FREP-244995-Z,2,2.4652706752711415,1.3875901591095994
FREP-244996-Z,2,2.2389350659175897,1.3765130623471846
FREP-244997-Z,2,0.42744401482693967,1.3027681395470334
FREP-245000-J,3,0.0,1.3282679209547048
FREP-245004-Z,2,1.4929040961781488,1.371245772162703
FREP-245007-Z,2,1.1474024528375417,1.3366541001158938
FREP-245008-Z,2,0.4489502200479032,1.3982705899924568
FREP-245011-Z,2,-0.40546510810816444,1.2287795055084798
FREP-245016-Z,2,2.408445483693523,1.3257847834413652
FREP-245017-Z,2,1.3261904370501851,1.2607624733762748
FREP-245020-Z,2,1.6770965609079151,1.363357633034086
FREP-245048-Z,2,0.8823891801984737,1.3217440024804428
FREP-245053-Z,2,0.3829922522561057,1.083868627252857
FREP-245054-Z,3,0.0,1.6434187444417325
FREP-245059-Z,2,1.0176432261344426,1.4049459742200094
FREP-245063-Z,2,-1.529395204760564,1.3371372533784407
FREP-245067-Z,2,1.840549633397487,1.1399321422798345
FREP-245068-Z,2,3.3667209521321824,1.2622436449200858
FREP-245070-Z,2,2.4054424784337534,1.329477457400999
FREP-245071-Z,2,0.2097205309820691,1.2882961421376247
FREP-245091-Z,2,1.377926111449374,0.8014648624628862
FREP-245094-Z,2,0.949080554697146,1.399950550400073
FREP-245097-Z,2,1.7972996496036704,1.0271446757216949
FREP-245100-Z,2,-0.7985076962177716,1.0791175182761246
FREP-245103-Z,1,-1.529395204760564,1.4981906508474276
FREP-245105-Z,2,0.5596157879354227,1.3111120709413677
FREP-245122-Z,2,1.8794650496471605,1.4072141176202693
FREP-245123-Z,2,1.6518586283180525,0.6086193395521275
FREP-245124-Z,2,1.749199854809259,1.070090513455867
FREP-245131-Z,2,1.4390449265054195,1.367615048363396
FREP-245138-Z,2,0.9555114450274363,1.3963044331596939
FREP-245140-Z,2,0.7884573603642703,1.3684759154373394
FREP-245141-Z,2,-0.7985076962177716,1.2476143365400192
FREP-245145-Z,2,0.30010459245033816,1.2110569715530421
FREP-245150-Z,2,2.0412203288596382,1.3667477734641114
FREP-245152-Z,2,-0.12405264866997888,1.3223596528425126
FREP-245158-Z,2,0.39429180751003917,1.376424520715255
FREP-245160-Z,2,-0.6603573577369544,0.9749313469071377
FREP-245162-Z,2,0.31237468504215243,1.2889993065173193
FREP-245164-Z,2,0.9295359586241757,1.3395257071941984
FREP-245165-Z,2,0.22314355131420976,1.4072652217941186
FREP-245173-Z,2,1.0930412436186543,1.4816474664998627
FREP-245179-Z,2,2.9141606198601795,1.4017755063466066
FREP-245181-Z,2,1.2039728043259361,0.9630175494310877
FREP-245186-Z,2,0.19611487892629037,0.9736631123979328
FREP-245189-Z,2,-0.456758402495715,1.0800790731181922
FREP-245190-Z,2,1.683307761000556,1.0334594808522146
FREP-245193-Z,2,0.597003320007043,1.2494975705999676
FREP-245196-Z,2,-0.5978370007556204,0.8877140909153938
FREP-245198-Z,2,1.410986973710262,1.2193622826864488
FREP-245199-Z,2,0.42744401482693967,1.1887687565209348
FREP-245200-Z,2,-0.6603573577369544,1.403875963093083
FREP-245202-Z,2,-0.12405264866997888,0.6852575076890937
FREP-245207-Z,2,0.42744401482693967,1.3126560742140299
FREP-245208-Z,2,1.104152469043725,1.0907404322725627
FREP-245216-Z,2,2.03688192726104,1.2827752716274923
FREP-245218-Z,2,-0.6286086594223742,0.8458216953679085
FREP-245224-Z,2,3.8985999850960056,1.3480868167476252
FREP-245230-Z,2,1.6454483499571335,1.1039085844343783
FREP-245235-Z,2,1.5332765514685365,1.371083301636022
FREP-245246-Z,2,0.8544153281560676,1.1388714899977441
FREP-245247-Z,2,-0.40546510810816444,1.2337894343263396
FREP-245248-Z,2,-0.5389965007326869,0.9346410961796267
FREP-245250-Z,2,0.7884573603642703,1.2418907638505037
FREP-245252-Z,2,1.1989602625023918,1.3909898558431821
FREP-245253-Z,2,1.0473189942805592,1.3394307261220972
FREP-245254-Z,2,3.770459441106359,1.4199899990927993
FREP-245256-Z,2,1.7167964307545998,0.9984243586171635
FREP-245259-Z,2,1.1096621248546947,1.120793664944862
FREP-245263-Z,2,1.1096621248546947,1.3972030654411938
FREP-245264-Z,2,2.6402470977508474,1.0933342152962209
FREP-245265-Z,2,0.5596157879354227,1.1860465214566096
FREP-245269-Z,2,1.2809338454620642,1.3538065892690978
FREP-245271-Z,2,2.8023497694006116,1.346966411838878
FREP-245274-Z,2,3.6384629681999203,1.2813535007877825
FREP-245285-Z,0,0.36000273403140703,1.3046481743118892
FREP-245288-Z,0,-0.6286086594223742,0.8721894956859355
FREP-245294-Z,0,0.4382549309311553,0.9752556184922765
FREP-245297-Z,0,2.330524461683287,0.9707822592465161
FREP-245299-Z,0,0.13976194237515863,1.0663566316158457
FREP-245302-Z,0,1.9717635278816472,1.2664694262349014
FREP-245304-Z,0,2.3434070875143007,1.3759364743092999
FREP-245305-Z,0,1.6582280766035324,1.416293523358427
FREP-245308-Z,0,0.16833531481921474,1.163678188206796
FREP-245313-Z,0,1.104152469043725,1.3565996506323803
FREP-245316-Z,0,2.655586631566469,1.358762331557705
FREP-245317-Z,0,1.6060990111685858,1.3721281320518715
FREP-245318-Z,0,2.0731719286662407,1.3117695731280308
FREP-245322-Z,0,2.4876805766707255,1.3687309517182977
FREP-245324-Z,0,0.6931471805599453,1.0511640391437214
FREP-245329-Z,0,0.9808292530117262,1.2801334439669843
FREP-245330-Z,0,1.8191584434161694,1.2210647094743168
FREP-245331-Z,0,0.42744401482693967,0.7256833246637667
FREP-245338-Z,0,1.6956156086751528,1.3515752661303213
FREP-245339-Z,0,1.1314021114911006,1.360724787062556
FREP-245343-Z,0,1.104152469043725,1.3323348375321769
FREP-245349-G,2,1.0296194171811581,1.0385508529821386
FREP-245365-Z,0,0.9426080401915286,1.1748530622938698
FREP-245368-Z,0,0.5306282510621704,1.37133424375773
FREP-245369-Z,0,-0.6603573577369544,0.9067317251208895
FREP-245374-Z,0,1.496642418288756,0.7247657734749179
FREP-245376-Z,0,-0.5679840376059393,1.14298027976847
FREP-245377-Z,0,2.8400526477064574,1.524858291348734
FREP-245381-Z,1,1.3862943611198906,1.2313469139605975
FREP-245382-Z,1,1.3306054552593019,1.2352684394355282
FREP-245384-Z,1,0.15415067982725836,1.1564218213812598
FREP-245386-Z,1,0.8892620594862357,1.2136701804487646
FREP-245387-Z,1,2.52038103798166,1.3435884360239136
FREP-245389-Z,1,1.551102335421137,1.3782569345652371
FREP-245393-Z,1,-0.2441969605120421,1.2291741808312475
FREP-245397-Z,1,2.659093356375679,1.1244925332445699
FREP-245398-Z,1,0.6241543090729939,1.1587052125942146
FREP-245405-Z,1,1.6486586255873816,1.3290552242086728
FREP-245406-Z,1,-0.6931471805599453,0.7471224021935388
FREP-245409-J,4,0.0,1.4149862381520788
FREP-245409-Z,1,0.8823891801984737,1.2572527301854919
FREP-245410-Z,1,-0.2441969605120421,0.7786269435379303
FREP-245411-Z,1,2.7891180241909916,1.4207981680784574
FREP-245412-Z,1,0.540384426007535,1.3174792836388824
FREP-245413-Z,1,2.0037297199441397,1.4727683561724012
FREP-245414-Z,1,2.4695109643100266,1.1605879929219038
FREP-245415-Z,1,2.1400661634962708,1.4573071909161226
FREP-245416-Z,1,3.3469758274955166,1.398111085332555
FREP-245417-Z,1,0.5596157879354227,1.4900291374098245
FREP-245419-Z,1,-0.6286086594223742,0.8776567760095673
FREP-245420-Z,1,1.7197859696029656,1.4848765037042202
FREP-245421-Z,1,0.39429180751003917,1.1921247945240239
FREP-245423-Z,1,0.8034952377288107,1.3926590732692834
FREP-245425-Z,1,0.45953232937844013,1.26363490805155
FREP-245427-Z,1,2.3749057545736716,1.407653663249322
FREP-245430-Z,1,0.3364722366212129,1.3964265858386025
FREP-245431-Z,1,3.443085474364408,1.5173187851335483
FREP-245432-Z,2,-0.06899287148695143,1.3733410372215002
FREP-245437-Z,1,1.8845412026790211,0.8633999375494803
FREP-245442-Z,1,1.5789787049493917,1.5302128755465472
FREP-245449-Z,1,2.199074716624381,0.9514074864184432
FREP-245450-Z,1,0.6330432564902398,1.474466432576123
FREP-245457-Z,1,0.8401293709085912,1.4837463554114314
FREP-245458-Z,1,1.4853852637641216,1.1850722848372273
FREP-245472-Z,1,-1.3217558399823195,1.2476993171771484
FREP-245477-Z,1,1.3128272092380182,1.4245100204470942
FREP-245479-Z,1,0.0,1.3968124624183993
FREP-245480-G,4,0.0,1.3716474917224721
FREP-245484-Z,1,3.138388573955514,1.5049723192197988
FREP-245489-Z,1,-1.455287232606842,1.3659135728255951
FREP-245502-Z,1,0.6418538861723947,1.314752635038983
FREP-245513-Z,1,0.06453852113757116,1.2250624762177185
FREP-245517-Z,1,2.2192034840549946,1.5132434980390692
FREP-245523-Z,1,1.2188614168196867,1.4507093232991386
FREP-245527-Z,1,2.224623551524334,1.5116857647660402
FREP-245533-G,0,1.8055527913603908,1.3241416870103508
FREP-245533-Z,1,2.0390534807745477,1.4394338107710558
FREP-245540-Z,3,0.0,1.4026337948276875
FREP-245543-Z,1,2.3240203737141107,1.4545493872701516
FREP-245551-Z,1,0.1823215567939546,1.489414446251105
FREP-245556-Z,1,1.5187835441659694,1.47325346662261
FREP-245561-Z,1,0.9028677115420144,1.3660716813714326
FREP-245563-Z,1,1.462483499477437,1.4480102696888995
FREP-245567-Z,1,0.540384426007535,0.8544232804153846
FREP-245570-Z,1,2.0037297199441397,1.4481400335047256
FREP-245575-Z,1,2.451005098112319,1.3949089311366105
FREP-245576-Z,1,2.1262456078776384,1.3904520088257952
FREP-245585-Z,1,1.9786999718783043,1.3268084148388317
FREP-245588-Z,1,0.4489502200479032,1.2475498343794627
FREP-245601-Z,1,0.6418538861723947,1.4909721821790682
FREP-245604-Z,1,-0.05129329438755058,1.2958445801919192
FREP-245615-Z,1,-0.08701137698962981,1.2988790104685701
FREP-245619-Z,1,2.70805020110221,1.4697988693226611
FREP-245620-Z,1,1.2237754316221157,1.4154540393239472
FREP-245621-Z,1,1.0116009116784799,1.3819124098421633
FREP-245622-Z,1,0.47000362924573563,1.4095027927593264
FREP-245625-Z,1,0.9994056385846617,1.0620068581554876
FREP-245626-Z,1,0.4054651081081644,1.4254647283622428
FREP-245627-Z,1,2.7901420898206823,1.4018137898753593
FREP-245633-Z,0,-0.06899287148695143,1.310311927705693
FREP-245635-Z,1,0.6847789308894288,1.376548569283399
FREP-245636-Z,1,2.81441021709312,1.238918462879685
FREP-245638-Z,1,0.41651494429474933,1.134602473457914
FREP-245641-Z,1,0.597003320007043,1.27801090337143
FREP-245643-Z,1,3.287157332284606,1.160131762621494
FREP-245646-Z,1,0.1823215567939546,1.289690288875132
FREP-245647-Z,1,1.1151415906193203,1.1662447402533598
FREP-245650-Z,1,1.725738368130261,1.2118654209910098
FREP-245654-Z,1,2.842969519001581,1.1881203965768208
FREP-245659-Z,1,-0.2025242641114741,1.3837652247412044
FREP-245660-Z,1,1.0355541527009728,1.0800329993223976
FREP-245664-Z,1,0.8109302162163288,1.004343789853273
FREP-245671-Z,1,2.0583881324820035,1.2694754548632177
FREP-245679-Z,1,0.659245628884264,1.3793774954896996
FREP-245680-Z,1,-0.5978370007556204,0.9136650851848864
FREP-245684-Z,1,1.4778094699556639,1.3538980639514084
FREP-245689-Z,1,2.417400767422627,1.3602467173306905
FREP-245697-Z,1,2.66374994220563,0.9698463063820404
FREP-245701-Z,1,2.1439800628174073,1.3485580118102911
FREP-245704-Z,1,0.45953232937844013,1.1854929434406898
FREP-245706-Z,1,1.0236492501946544,1.033137077550558
FREP-245707-Z,1,0.7419373447293773,1.2061836010383402
FREP-245712-Z,1,1.2809338454620642,1.3428419634597812
FREP-245720-Z,1,1.6613976513648114,1.0485880767823204
FREP-245721-Z,1,1.62924053973028,1.367586144250205
FREP-245724-Z,1,0.2751032902449208,0.993891322381801
FREP-245725-Z,1,1.2383742310432684,1.3520921711382712
FREP-245730-Z,4,0.0,1.3596393201889705
FREP-245733-Z,1,0.9619012431262074,1.1295708393013788
FREP-245744-Z,1,1.0236492501946544,1.238349530801247
FREP-245747-Z,1,1.6193882432872684,1.3992677314588415
FREP-245752-Z,1,1.0236492501946544,1.2601559427978342
FREP-245771-Z,1,2.1400661634962708,1.3054313021028205
FREP-245776-Z,1,2.4553061800117097,1.3280423401123884
FREP-245777-Z,1,-0.3101549283038396,1.192996164528183
FREP-245784-Z,0,0.0,1.405261952318431
FREP-245790-Z,1,-2.70805020110221,1.320400839904484
FREP-245798-Z,0,3.5115454388310208,1.367678410676957
FREP-245803-Z,1,1.4853852637641216,1.3657990302939351
FREP-245807-Z,1,3.1023420086122493,1.3606123841394757
FREP-245820-Z,1,2.1000608288825715,1.3514711540133875
FREP-245821-Z,1,0.2751032902449208,1.3115606938537951
FREP-245828-Z,2,5.033809138766135,1.3862231851993052
FREP-245833-Z,1,1.4271163556401458,1.402323965040109
FREP-245840-Z,2,0.0,1.278916896803829
FREP-245842-Z,1,1.1420974006078486,1.3525779446580335
FREP-245850-Z,1,0.5690945318899664,1.054213962064029
FREP-245854-Z,1,1.0986122886681098,1.096424314634974
FREP-245857-Z,1,0.9808292530117262,1.3805735829372958
FREP-245859-Z,1,3.0895261528403517,1.3979235893385984
FREP-245866-Z,1,2.81441021709312,1.165667597775193
FREP-245868-Z,1,0.36000273403140703,1.0828918141215713
FREP-245871-Z,1,0.7498425242364906,1.2360244450501081
FREP-245884-Z,2,1.2286654169163074,1.057097212416681
FREP-245891-Z,2,2.8053785450627724,1.0422962957105246
FREP-245892-Z,2,3.0097995307654264,1.3623988088282055
FREP-245895-Z,2,2.1061646118205894,1.355456635484438
FREP-245896-Z,2,0.9295359586241757,1.3466372278812144
FREP-245897-Z,2,0.5108256237659907,1.302705887525928
FREP-245898-Z,2,1.9786999718783043,1.368511835596242
FREP-245900-Z,2,0.5690945318899664,0.9121318878863073
FREP-245902-Z,2,5.439816928821736,1.3900731527057735
FREP-245908-Z,2,0.5306282510621704,1.225325720565827
FREP-245912-Z,2,0.9028677115420144,1.3045534995465495
FREP-245913-Z,2,1.612765702526775,1.4640029770324492
FREP-245922-Z,2,-0.12405264866997888,1.1774048371602797
FREP-245923-Z,1,-0.08701137698962981,1.4378330873267198
FREP-245925-Z,2,1.157928865824529,1.2395765551810047
FREP-245941-Z,2,0.5784842722398056,1.3267570023724045
FREP-245949-Z,2,1.0704414117014134,1.4237154560670633
FREP-245951-Z,2,1.6582280766035324,1.1485484285494236
FREP-245954-Z,2,1.9901548508530706,1.3505298328445647
FREP-245982-Z,0,-1.0986122886681098,1.3311148185332615
FREP-245984-Z,2,0.676340062243564,1.3705887230872509
FREP-245993-Z,2,2.2155737160044158,1.1776827252127342
FREP-245996-Z,2,0.8401293709085912,1.3649623989121524
FREP-246004-J,3,0.0,1.4143710824174967
FREP-246005-Z,1,0.0,1.3350389659296469
FREP-246007-Z,2,-0.4307829160924542,0.7930423281479393
FREP-246008-J,1,-0.8362480242006186,1.106667455196323
FREP-246033-Z,2,1.0818051703517284,1.3866114751795537
FREP-246037-Z,2,2.365559892155434,1.0690089791205533
FREP-246039-Z,3,0.0,1.437994581210591
FREP-246048-Z,2,3.288401887516811,1.3726578773816234
FREP-246057-Z,2,1.1735135968412274,1.3152720253832342
FREP-246068-Z,2,2.8449093838194073,1.1136161858171358
FREP-246069-Z,2,0.550046336919272,1.339515485332351
FREP-246076-Z,2,5.812736525824158,1.3880143928883173
FREP-246078-Z,2,0.8183103235139513,1.392382892641152
FREP-246086-Z,2,2.705825506080099,1.357106585060053
FREP-246088-Z,0,0.11034805716886541,1.3305032178282683
FREP-246089-J,4,0.0,1.1900154943247774
FREP-246101-Z,0,0.9555114450274363,1.287410588599489
FREP-246102-Z,0,-0.6286086594223742,0.9400319850848857
FREP-246103-Z,0,1.6739764335716716,0.6491090625291481
FREP-246105-Z,0,-0.6603573577369544,0.8000510626106904
FREP-246106-Z,0,0.8401293709085912,1.2140717496378775
FREP-246108-Z,0,2.3978952727983707,1.3382371660804822
FREP-246111-Z,0,2.163323025660538,1.1923412010993513
FREP-246118-Z,0,0.31237468504215243,1.3701330003331227
FREP-246124-Z,0,-0.38077249551779285,1.2788275208564646
FREP-246127-Z,0,0.0,1.3956598431425236
FREP-246134-Z,0,1.2286654169163074,1.3617020866983536
FREP-246138-Z,0,3.1689850552547356,1.2825472039776113
FREP-246145-Z,0,0.15415067982725836,1.1972947366208557
FREP-246146-Z,0,2.1162555148025524,1.3984719051473131
FREP-246147-Z,0,2.330524461683287,1.39382651679199
FREP-246149-Z,1,0.0,1.4048193522478203
FREP-246150-Z,0,0.949080554697146,1.099167277996708
FREP-246160-Z,0,2.0325246218920845,1.388858458763385
FREP-246165-Z,0,2.4904468301636156,1.3892164404223915
FREP-246167-Z,0,0.0,1.1433951893050434
FREP-246176-Z,0,0.9295359586241757,1.1360660606510538
FREP-246177-Z,0,0.2097205309820691,1.3214490450648506
FREP-246179-Z,0,1.0531499145913523,1.3699064583472271
FREP-246180-Z,0,3.825375198702474,1.3771275704218215
FREP-246181-Z,0,0.26236426446749106,1.1426718225577532
FREP-246182-Z,0,-0.456758402495715,1.0623777340868796
FREP-246184-Z,0,1.5960148921019597,1.3573345532868841
FREP-246188-Z,1,1.120591195386885,1.366411330728172
FREP-246192-Z,0,2.304250372313107,0.9120682693857665
FREP-246195-Z,0,-0.38077249551779285,1.3476783589433008
FREP-246200-Z,0,0.8754687373538999,1.1040626423547657
FREP-246215-Z,0,2.714694743820879,0.8483257822593455
FREP-246219-Z,0,0.6931471805599453,0.9438053721781079
FREP-246226-Z,0,2.0171227772805778,1.378434222136225
FREP-246233-Z,0,2.0347056478384444,1.2112103399628364
FREP-246245-Z,0,1.4508328822574619,1.1602415593399136
FREP-246246-Z,0,1.2188614168196867,1.324309986195612
FREP-246250-Z,0,1.076139432816051,1.2845930851652767
FREP-246256-Z,0,5.260355860260918,1.3434749658790066
FREP-246258-Z,0,-0.06899287148695143,1.1902519233579463
FREP-246271-Z,0,2.2669579153508947,1.3186866706919431
FREP-246280-Z,0,0.4054651081081644,1.409494641419214
FREP-246282-Z,0,1.4701758451005926,1.0150570692704308
FREP-246284-Z,0,2.8497426460074267,1.3326446928150297
FREP-246288-G,2,0.0,1.3173449252124516
FREP-246288-Z,0,3.2101713842380546,1.0929088414291424
FREP-246296-Z,0,0.2097205309820691,1.242162614865054
FREP-246297-Z,0,0.36000273403140703,1.3409154387696
FREP-246300-Z,0,1.0647107369924282,1.1384160480801198
FREP-246303-Z,0,0.7014459833746404,1.1496481757359878
FREP-246305-Z,0,-2.4849066497880004,1.0845893103852453
FREP-246306-Z,0,0.9360933591703348,1.2850449010039453
FREP-246309-Z,0,0.03278982282299097,1.2229227901472426
FREP-246311-Z,0,1.4739999415389962,1.3003901989630535
FREP-246313-J,3,0.0,1.2219509100800456
FREP-246315-Z,0,1.2286654169163074,1.2270319048365257
FREP-246320-Z,0,-0.06899287148695143,1.1869201650297547
FREP-246324-Z,0,1.1888591665158879,1.3493476851418196
FREP-246325-Z,0,3.1075717553095266,1.392932636593187
FREP-246327-Z,0,0.9808292530117262,1.1116531339058011
FREP-246330-Z,0,3.2068032436339315,1.5255104302262406
FREP-246334-Z,0,-1.455287232606842,1.4665406776009768
FREP-246336-Z,0,0.45953232937844013,1.365277022171599
FREP-246337-Z,0,0.7259370033829363,1.4189582584315552
FREP-246338-Z,0,0.04879016416943204,1.1249218876800846
FREP-246343-Z,0,2.1061646118205894,1.4741642449908676
FREP-246344-Z,0,1.462483499477437,1.0486892188869334
FREP-246346-Z,0,0.24946085963158324,1.342562140068634
FREP-246347-Z,0,1.5260563034950492,1.0730265301657411
FREP-246351-Z,0,2.322387720290225,1.470111521630982
FREP-246352-Z,0,1.9242486522741338,1.4455237586968588
FREP-246353-Z,0,0.7339691750802005,1.2587195633447499
FREP-246355-Z,0,1.6160824551527688,1.341634432670336
FREP-246361-Z,0,-0.5679840376059393,1.2880461085963064
FREP-246362-Z,0,2.4203681286504293,1.4040078220087981
FREP-246366-Z,0,1.466337068793427,1.3531726885031643
FREP-246373-Z,0,2.4807312783775197,1.4079114945648783
FREP-246374-Z,0,0.03278982282299097,1.300292822869628
FREP-246394-Z,0,1.6863989535702288,1.286320097638604
FREP-246397-Z,0,2.1709566505156093,1.3531818841283236
FREP-246399-Z,0,1.0355541527009728,1.3276789766389052
FREP-246402-Z,0,1.692552819144607,1.367441840753162
FREP-246405-Z,0,4.283586561860629,1.3597698960693247
FREP-246419-Z,0,1.3480731482996928,1.3213457358920984
FREP-246421-J,3,0.0,1.5393699376742889
FREP-246422-Z,0,0.597003320007043,1.0945971423044176
FREP-246423-Z,0,-0.6931471805599453,0.9735117794467906
FREP-246426-Z,0,1.6486586255873816,1.364378168560714
FREP-246434-Z,0,-0.06899287148695143,1.0621518844044568
FREP-246436-Z,4,3.353406717825807,1.4505487147764922
FREP-246437-Z,0,0.41651494429474933,0.9678962395924114
FREP-246438-J,0,0.0,1.217603089515255
FREP-246443-Z,0,0.0,1.405002680394053
FREP-246446-Z,0,-1.3217558399823195,1.2410019703400015
FREP-246463-Z,0,0.8109302162163288,1.2605475793293524
FREP-246466-Z,0,0.8892620594862357,1.3527301604936457
FREP-246467-J,3,0.0,1.2978330795860782
FREP-246471-Z,0,1.4508328822574619,1.1414634140675401
FREP-246479-Z,0,5.489350863944013,1.3065069186700544
FREP-246482-Z,0,1.2716314527997508,1.3488774020564056
FREP-246486-Z,0,2.0149030205422647,1.2622757139905836
FREP-246487-Z,0,-0.456758402495715,1.420463755345235
FREP-246488-Z,0,0.550046336919272,1.348114650447943
FREP-246493-Z,0,3.351072994479587,1.3710924786038305
FREP-246496-Z,0,-0.05129329438755058,1.0603267732008375
FREP-246497-Z,0,-0.01680711831638129,1.1225308213576308
FREP-246502-Z,0,0.5007752879124892,1.1963491815964846
FREP-246505-Z,0,0.03278982282299097,1.306931933792577
FREP-246517-Z,0,3.367295829986474,1.269692751264159
FREP-246518-Z,0,1.0930412436186543,1.3573644461787995
FREP-246519-Z,0,0.24946085963158324,1.1191506881805284
FREP-246521-Z,0,2.4350742760401247,1.3296631494060007
FREP-246523-Z,0,0.45953232937844013,1.1305202428534515
FREP-246530-Z,0,-1.0986122886681098,1.1518959169636416
FREP-246532-J,2,0.0,1.3035973860058836
FREP-246533-Z,1,0.597003320007043,0.6663920193404307
FREP-246536-Z,1,1.7017131885432712,1.3382980324083227
FREP-246537-Z,1,1.0986122886681098,1.4393657679293625
FREP-246541-Z,1,2.4054424784337534,1.0961860286675895
FREP-246543-Z,1,0.5306282510621704,1.0049450524877737
FREP-246544-Z,1,2.217390246930814,1.4586030623590627
FREP-246547-Z,1,0.016529301951210506,1.2561074814568485
FREP-246550-Z,1,2.028148247292285,1.2876650361423088
FREP-246552-Z,1,-0.6286086594223742,1.2189832328955557
FREP-246555-Z,1,0.5306282510621704,0.9234075223216573
FREP-246558-J,3,0.5596157879354227,1.1095279657251425
FREP-246562-Z,1,1.6027489242833037,1.4865325729900414
FREP-246563-Z,1,1.749199854809259,1.4345856789030171
FREP-246569-Z,1,0.4382549309311553,1.170467098466848
FREP-246571-Z,1,0.8614824953791601,0.8178669302333379
FREP-246573-Z,1,1.7861884241785997,1.3860096080036406
FREP-246583-Z,1,1.0414538748281612,1.4093456206448378
FREP-246585-Z,1,1.622683139184121,1.2092605808242964
FREP-246588-Z,1,2.3353749158170367,1.2831002101223878
FREP-246592-Z,1,0.15415067982725836,1.190763368866692
FREP-246598-Z,1,3.565298392342582,1.3785589273419077
FREP-246600-Z,1,1.0236492501946544,1.3213325428657654
FREP-246601-Z,1,-0.6931471805599453,1.3626701450258758
FREP-246602-Z,1,1.2669476034873244,1.4843404837146874
