fold,n_test,n_train,sse,rmse,k
0,2141,7113,3290.580776676135,1.239732379980846,27
1,1926,7328,3362.5866846962322,1.3213218083547116,27
2,1244,8010,1855.3652371261119,1.2212498332634771,27
3,1894,7360,3135.0652119348852,1.2865696497021786,27
4,2049,7205,3056.9865538890217,1.2214502564910295,27
