term,coef
Intercept,2.178667548627947
log_gust,0.36577474695968948
z_precipitation_24h_sum,0.028044800643313574
z_temperature_0h,-0.069999763716952559
z_pressure_msl_0h,-0.18668881238682511
z_gust_pressure,-0.075387274163275675
urban_binary,0.0041712976471737903
log_population,-0.14667739503238927
income_deprivation_rate,-4.3368383911201551
deprivation_gap_pct,1.3932304175355545
morans_i,0.13587543566059079
incident_year[2022],0.28433289240220622
incident_year[2023],0.058788380116741493
incident_year[2024],-0.23947946056159192
incident_month[2],0.77293389514309574
incident_month[3],-0.43604791207425131
incident_month[4],-0.42011360025097849
incident_month[5],-0.32928010207905217
incident_month[6],-0.0049631227857168756
incident_month[7],0.017979287776723883
incident_month[8],-0.043094062822593517
incident_month[9],-0.11865333378518962
incident_month[10],-0.24435477386559501
incident_month[11],-0.43404673177983738
incident_month[12],-0.35274625174807184
z_customers_v2_log1p,-0.27686903437191407
z_cust_sq,0.092191361441534628
