fold,n_test,n_train,sse,rmse,k
0,1957,7900,9800.8730321562543,2.2378808950517306,27
1,2264,7593,10681.896708754968,2.1721308101763142,27
2,1674,8183,7691.4717823043084,2.1435173282764595,27
3,1433,8424,7056.0380227297092,2.219000300288283,27
4,2529,7328,11196.986897213683,2.1041474509970164,27
