term,coef
Intercept,0.59238893348463872
z_precipitation_24h_sum,0.04201000968512987
z_temperature_0h,-0.078302253641960695
z_pressure_msl_0h,-0.042895508306475906
urban_binary,0.22159230882623071
log_population,0.067617090363481014
income_deprivation_rate,0.90717980887029792
deprivation_gap_pct,-0.13057666325679854
morans_i,0.27535115881143496
incident_year[2022],0.10617688531098553
incident_year[2023],-0.00036884154435073594
incident_year[2024],-0.084179615038674979
incident_month[2],0.47066631659952463
incident_month[3],0.050395143082614009
incident_month[4],-0.00055814817009503307
incident_month[5],0.0066957629601152027
incident_month[6],0.1637336422894155
incident_month[7],0.14094568213186737
incident_month[8],0.16164012866619445
incident_month[9],0.090676657544076208
incident_month[10],0.043287057765602155
incident_month[11],0.014572975720600859
incident_month[12],0.050647446654353535
z_customers_v2_log1p,-0.19558214615578254
z_cust_sq,-0.11042014750953166
z_temperature_sq,0.018494844446636422
z_gust_precip,-0.023609784572688041
z_gust_0h,-0.12090148669551569
gust_hinge_10.8,0.067541727205176483
