fold,n_test,n_train,sse,rmse,k
0,1957,7900,9907.9817608671456,2.2500759949542966,7
1,2264,7593,10806.651679500901,2.1847782592708067,7
2,1674,8183,7866.6335623819723,2.1677876287437639,7
3,1433,8424,7192.0134106790356,2.240279212404511,7
4,2529,7328,11270.437947755956,2.1110376621403684,7
