fold,n_test,n_train,sse,rmse,k
0,2141,7113,3599.9359200831959,1.2966986284641511,7
1,1926,7328,3816.2392691549667,1.4076337031856758,7
2,1244,8010,2004.2501566130325,1.2693043631884318,7
3,1894,7360,3525.033406267994,1.3642426768910634,7
4,2049,7205,3423.9192759549032,1.2926792550341928,7
