term,coef
Intercept,0.83466834885494856
z_precipitation_24h_sum,0.041953040957972504
z_temperature_0h,-0.067213255588539189
z_pressure_msl_0h,-0.04199944728811824
z_gust_pressure,0.024978747179632291
urban_binary,0.21578119039994625
log_population,0.06708144481355667
income_deprivation_rate,0.89570767214438829
deprivation_gap_pct,-0.13800298360888663
morans_i,0.27683128553771985
incident_year[2022],0.10572430668530292
incident_year[2023],0.0041937226687675955
incident_year[2024],-0.097964202585251389
incident_month[2],0.43834172487174317
incident_month[3],0.028996512339546907
incident_month[4],-0.035744135593039177
incident_month[5],-0.046419165356962361
incident_month[6],0.10831284581222421
incident_month[7],0.11385185130576815
incident_month[8],0.1112337175970886
incident_month[9],0.046098708737928075
incident_month[10],-0.0030931282672493374
incident_month[11],-0.0088883453900286263
incident_month[12],0.049322750178830622
z_customers_v2_log1p,-0.19564954322950345
z_cust_sq,-0.11104749941118779
gust_low,-0.011753553248903368
gust_ramp,0.024856557761136638
gust_tail,0.10360970250561098
