term,coef
Intercept,3.3055585681075068
z_precipitation_24h_sum,0.038176367869301633
z_temperature_0h,-0.030887882673032111
z_pressure_msl_0h,-0.085298086855037938
z_gust_pressure,-0.06418210089585813
gust_ge_q0,-0.12807152321737869
gust_ge_q1,0.021489167956554991
gust_ge_q2,0.37416465964552159
gust_ge_q3,0.60497850540571541
urban_binary,-0.14944306118097661
log_population,-0.074233171382483795
income_deprivation_rate,-3.1595008896974832
deprivation_gap_pct,0.17502981802120901
morans_i,-0.02515700100534073
incident_year[2022],0.096892614745332117
incident_year[2023],0.02063708753387462
incident_year[2024],-0.02498029962975799
incident_month[2],0.05989400840234807
incident_month[3],-0.01287282123334694
incident_month[4],-0.06716130872365747
incident_month[5],0.016780434348506769
incident_month[6],0.30487095987810248
incident_month[7],0.35966103167476299
incident_month[8],0.1927597583261485
incident_month[9],0.1112658793031964
incident_month[10],-0.010304852994864369
incident_month[11],-0.1044116270458823
incident_month[12],0.085632518242140673
