target,relative_brier_gain_pct,relative_calibration_gain_pct
any_gt0,0.019422194438301992,0.7206354901214906
any_gt5,0.05098215379973633,2.0368620046052555
any_gt100,-0.08427927378339996,5.944369325732746
any_gt1000,-0.7461115136425551,-198.46417648802804
wthr_gt0,-0.02583101042576923,19.630201776171507
wthr_gt5,-0.07758078221057446,16.457083443470687
wthr_gt100,-0.2750731410775613,20.8348952268559
wthr_gt1000,-4.612201051023889,83.69047940879106
