fold,n_test,n_train,sse,rmse,k
0,2141,7113,3232.57521748207,1.2287569461207211,29
1,1926,7328,3283.1963460412808,1.3056304990392318,29
2,1244,8010,1837.0647233074606,1.2152119696892776,29
3,1894,7360,3079.4436183143944,1.2751055649849312,29
4,2049,7205,3026.2915173505935,1.2153025273435381,29
