term,coef
Intercept,2.7452574510437349
z_gust_0h,0.13345755800542797
z_precipitation_24h_sum,-0.13373763238736366
z_temperature_0h,0.13590761566385828
z_pressure_msl_0h,-0.23223045069660866
z_gust_sq,0.046582260703796695
z_gust_pressure,-0.1341969498152363
incident_year[2022],0.28952658954263
incident_year[2023],0.33307247554734337
incident_year[2024],0.3320988621467425
incident_month[2],-0.16026796270660043
incident_month[3],0.17656125758825944
incident_month[4],0.047498569890550298
incident_month[5],0.18231781755094539
incident_month[6],0.79827832999589243
incident_month[7],0.69023419792044338
incident_month[8],0.55780146550578158
incident_month[9],0.26809768016106228
incident_month[10],0.32915835473630739
incident_month[11],0.14155527106204085
incident_month[12],0.54701078132738623
