fold,n_test,n_train,sse,rmse,k
0,1957,7900,9830.3417245930086,2.2412427346684569,21
1,2264,7593,10731.211464615611,2.1771390383937499,21
2,1674,8183,7765.2051022410215,2.1537671010007231,21
3,1433,8424,7114.0387380296779,2.2281017393293081,21
4,2529,7328,11182.321830752686,2.102769063539776,21
