fold,n_test,n_train,sse,rmse,k
0,2030,5720,10784.503747772171,2.304899872564504,20
1,1579,6171,7129.743404710407,2.124936150694519,20
2,1450,6300,6893.52885549858,2.1804031350597373,20
3,1336,6414,6070.8348757699823,2.1316749472342527,20
4,1355,6395,6280.196913020367,2.1528659201459184,20
