term,coef
Intercept,19.412474925981918
z_gust_0h,0.228543260203634
z_precipitation_24h_sum,0.027999098940355953
z_temperature_0h,-0.061642537301294202
z_pressure_msl_0h,-0.1423002469179509
z_gust_sq,0.10337921511277046
z_gust_pressure,0.050574398639182408
urban_binary,0.32077718634749819
log_population,-1.6849318701950797
income_deprivation_rate,0.2497979753368238
deprivation_gap_pct,2.1135805356782789
morans_i,2.1646545724721413
incident_year[2022],0.29088701271016076
incident_year[2023],0.10228877046334788
incident_year[2024],-0.18398470722482804
incident_month[2],0.70707171959626347
incident_month[3],-0.38518574609193834
incident_month[4],-0.38264339392032704
incident_month[5],-0.31822667105456748
incident_month[6],0.014211793914516303
incident_month[7],0.03028060686195045
incident_month[8],-0.034048533222613642
incident_month[9],-0.12914741581289879
incident_month[10],-0.22632329116402322
incident_month[11],-0.39731084295352909
incident_month[12],-0.32370168732580734
LAD[E06000032],0.39948395070346171
LAD[E06000033],0.47238378010731952
LAD[E06000034],0.47327330899853981
LAD[E06000035],1.4043010358527885
LAD[E06000043],0.93351559651641225
LAD[E06000055],0.34494314622303385
LAD[E06000056],1.7618929215119274
LAD[E06000060],2.7127254988150056
LAD[E07000008],-0.17504860926750548
LAD[E07000009],0.6491745914942999
LAD[E07000010],0.35603913162378004
LAD[E07000011],1.0217320830304852
LAD[E07000012],1.3890399215628437
LAD[E07000061],0.088708393608357028
LAD[E07000062],-0.66947049364570999
LAD[E07000063],-0.36032019062023135
LAD[E07000064],-0.074205749001069715
LAD[E07000065],1.2186408724689366
LAD[E07000066],-0.23949071802754701
LAD[E07000067],1.1600534555922526
LAD[E07000068],-0.13734824182178976
LAD[E07000069],-1.0476632676835405
LAD[E07000070],1.2207528646046706
LAD[E07000071],0.65970263256807904
LAD[E07000072],0.4549138542934959
LAD[E07000073],-0.75902321330805922
LAD[E07000074],0.43220077952490638
LAD[E07000075],-0.67958430137749537
LAD[E07000076],-0.41730325116166533
LAD[E07000077],0.74425939555381682
LAD[E07000095],-0.36011169268608717
LAD[E07000096],0.0050965934034424079
LAD[E07000098],1.434246773316519
LAD[E07000099],0.34987695396893159
LAD[E07000102],-0.45887384794346214
LAD[E07000103],-0.16349168951151286
LAD[E07000105],0.25486838398394862
LAD[E07000106],1.0012169528238917
LAD[E07000107],0.17932478784968345
LAD[E07000108],-0.086650888257115297
LAD[E07000109],-0.3769279224124738
LAD[E07000110],0.92403579725132312
LAD[E07000111],0.55255534320543265
LAD[E07000112],-0.3537784126454791
LAD[E07000113],0.2841853608736839
LAD[E07000114],0.10290772567510184
LAD[E07000115],0.80420709484565234
LAD[E07000116],0.51860651474726882
LAD[E07000143],1.0794424728039231
LAD[E07000144],1.1152076321726887
LAD[E07000145],-1.4760843447720864
LAD[E07000146],0.50972697349615825
LAD[E07000147],0.71468087763730936
LAD[E07000148],0.041774813019993369
LAD[E07000149],1.4589729975228782
LAD[E07000179],1.1268016487973791
LAD[E07000200],0.60627170378801609
LAD[E07000202],-0.11647593201582332
LAD[E07000203],0.90741286633391083
LAD[E07000207],0.85097504162727622
LAD[E07000208],-1.136120854524588
LAD[E07000209],1.127457912470087
LAD[E07000210],0.2315924803933834
LAD[E07000211],0.79378645357081545
LAD[E07000212],-0.23447788996062266
LAD[E07000213],-0.056800105344551211
LAD[E07000215],0.41611293197230997
LAD[E07000216],1.6811069276929058
LAD[E07000217],0.55898179566679462
LAD[E07000223],-0.90681361879929023
LAD[E07000224],1.0822186087525376
LAD[E07000226],0.21749751645097068
LAD[E07000227],1.9290164152807703
LAD[E07000228],1.5018553396617056
LAD[E07000229],-0.54643643459046887
LAD[E07000240],0.82375843656890724
LAD[E07000241],-0.32136030769660839
LAD[E07000242],0.91918512253086393
LAD[E07000243],-0.083491257314903186
LAD[E09000001],-4.8289879397670523
LAD[E09000003],1.5831456961436554
LAD[E09000005],0.77781324223641857
LAD[E09000006],1.2631485833409004
LAD[E09000007],1.5290062476060045
LAD[E09000008],1.0949829504432593
LAD[E09000010],0.22302637542227616
LAD[E09000011],0.54700832839052649
LAD[E09000012],2.4771252047201253
LAD[E09000013],0.51105694828141046
LAD[E09000014],1.1940962318579174
LAD[E09000015],1.488025949949116
LAD[E09000016],0.55878055758299405
LAD[E09000017],0.15523249913391246
LAD[E09000019],2.8282573072559929
LAD[E09000020],-1.2926651434100875
LAD[E09000021],-0.40332824705006315
LAD[E09000024],0.51687478660507191
LAD[E09000026],2.1765425047889368
LAD[E09000027],0.99995999021943949
LAD[E09000028],2.0331677879452301
LAD[E09000029],1.6969429964056484
LAD[E09000031],2.0638505710012609
LAD[E09000033],-0.43529538961084874
z_customers_v2_log1p,-0.27996430718008719
z_cust_sq,0.094204423352805572
