term,coef
Intercept,3.4933491658873219
z_precipitation_24h_sum,-0.12705233667138749
z_temperature_0h,0.0015698853509280169
z_pressure_msl_0h,-0.20448685814562664
z_gust_pressure,-0.16093099957238469
urban_binary,-0.0049746089207283106
log_population,-0.063148595163430382
income_deprivation_rate,-2.1659793916397398
deprivation_gap_pct,-1.3895522063575134
morans_i,0.63182952512103374
incident_year[2022],0.27172992775182153
incident_year[2023],0.38435170581807321
incident_year[2024],0.37637982428055555
incident_month[2],-0.11560831989206186
incident_month[3],0.22122845542097208
incident_month[4],0.10503496053829894
incident_month[5],0.37544016880117936
incident_month[6],1.0519356410376901
incident_month[7],0.81814167545728422
incident_month[8],0.81151634872238021
incident_month[9],0.50045854291012126
incident_month[10],0.57722755021108463
incident_month[11],0.25199048385026313
incident_month[12],0.56749706836442604
z_temperature_sq,0.092887486269375111
gust_ge_q0,0.21165331246471586
gust_ge_q1,0.43953829283453472
gust_ge_q2,0.13142826413021255
gust_ge_q3,-0.44476438904805715
