term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,gust_hinge_11,z_temperature_sq,z_gust_precip
incident_year[2022],-0.00088158515393945954,0.00011319746803009146,-1.2581015713905309e-05,-0.00029773425029209696,-6.5509056765851648e-05,-8.4179251863862118e-05,-4.085655670145531e-05,-0.0027186203215818529,0.00090226469313089541,0.00025985536327443443,0.0016549670684681645,0.0009498071320903044,0.0012109368859610633,-0.00040659871965259174,-7.6820400771518958e-06,6.0364585496721561e-05,0.00075134191627311791,0.00097196880032417903,0.00094312527626929082,0.00090826083769471213,0.00094717754226591837,0.00059816908722690079,0.00022432979709849501,0.00021231021781388434,-4.4091502551315295e-06,1.688516196542825e-05,-2.7419883087341469e-06,4.684304984083152e-06,-1.0927100846128131e-05
incident_year[2023],-0.00067323381617819932,2.5641229732570445e-05,-3.4015180095040367e-05,-0.00023347093393797323,9.3446335425977425e-05,4.6497614821325452e-06,-8.0862090958185983e-05,-0.0034028090448480208,0.00085812856416259825,0.00033247477487302157,0.00094980713209030006,0.0015163816364786994,0.0014329030945186621,0.00024238722167139819,0.00010010833766733117,0.00034129860591956959,0.0010130994197947787,0.00087642593694732193,0.00097250771007746,0.00095335912644352316,0.00084863494829690153,0.00082655174730818844,0.00055116643493309612,0.00036849929125414883,-1.9376486145138182e-05,1.0673324687355396e-05,1.9901698895945848e-05,3.4006983249066855e-05,-2.1278819834914348e-05
incident_year[2024],-0.003811068298642778,-2.2733161217740588e-05,-0.00010161717136046129,-0.00040700984796931115,0.00028065945016265493,3.5961404174614285e-05,-0.00015857875523013105,-2.8625996803761933e-05,-0.00024796085514813999,0.00046227127013862782,0.0012109368859610193,0.0014329030945186439,0.0065411319248643955,0.0025494106428682038,0.002814024914522175,0.00394348687081943,0.0046687744901239073,0.0047804610957995451,0.0048444234673531358,0.0048535314177725938,0.0047790841462731631,0.0047142279355239271,0.0044075798879400496,0.0040282773457615134,3.6596837544064335e-05,-2.0931076457599983e-05,7.1325382516156241e-05,6.2369044104350541e-05,-0.00010919842236729177
incident_month[2],-0.0030241408767798881,0.00039266345617559352,0.00018250965484497032,1.9435481085150388e-05,0.00026672269200662529,-0.00026042475973296955,1.7848443640451411e-05,-0.0065655950954697437,0.0016263524963311005,-4.8057428095452104e-05,-0.00040659871965259596,0.0002423872216714189,0.0025494106428683013,0.0065753850002133879,0.0032347474396310204,0.0036408828776667507,0.0036980344525582142,0.0033118871257648338,0.003431767638509135,0.003430007544423179,0.0034616075725779349,0.0036112815948810446,0.003788582248227766,0.003648493756271849,1.5015212163438244e-05,-2.1172876128564818e-05,-0.00011162329800026675,1.7061245531093251e-05,0.0001906603349872949
incident_month[3],-0.0034071281838599088,8.5698501220468929e-05,9.0625217997653451e-05,-0.00014387729116758087,0.00021859080222898903,0.00014460060927911625,-7.5201065794129097e-05,0.004692534958539829,-0.0015915370701956883,-0.00011286330737949202,-7.6820400771677793e-06,0.00010010833766734548,0.0028140249145222652,0.0032347474396310621,0.0058569428344101837,0.0039219541566898782,0.0040119983982138639,0.0041188213163996686,0.0041420153593713996,0.0041603646477756939,0.0041380801242585537,0.0040927131430572722,0.0040351098640081205,0.0039310290592077125,2.2984498214085854e-05,2.0988753295603192e-05,2.7946639449474809e-05,4.0037315531630863e-05,2.2104325008179553e-05
incident_month[4],-0.0074240301647461558,-9.0094831727554649e-05,5.6083608001012883e-05,-0.00023843199630603073,0.00022931076661744719,0.00025986573957517494,0.00015352430782487154,0.0079529989088600872,-0.0021549792703150945,-0.00050377014251018915,6.0364585496703563e-05,0.00034129860591958954,0.0039434868708195497,0.0036408828776667941,0.0039219541566898677,0.0089501656628886844,0.0048460455675305367,0.0049874525807482063,0.0050044804362956302,0.0050653568264634255,0.005006335158237344,0.0049675257729913207,0.0048079458828947826,0.004643573392595534,8.0912672371364139e-05,5.0743218370180674e-05,7.6196764812500495e-05,7.2798225624984573e-05,-4.5546207356803617e-05
incident_month[5],-0.0049387817510968546,0.00023302876666175619,3.726168090422918e-05,-0.00086419959692300447,0.00017245803963121011,2.3085304161094586e-05,-0.00013753613251328843,0.0022995670254960833,-0.00055623507912768994,5.5079487692120607e-05,0.00075134191627310642,0.0010130994197947844,0.004668774490123942,0.0036980344525581361,0.0040119983982137772,0.0048460455675304465,0.0083016686083468606,0.0063791982584043214,0.0063798387491465873,0.0064553751348785451,0.0062980159878404142,0.0059169996471005355,0.0050683569579937637,0.0047743365714203317,3.8731565792015201e-05,8.0215412290713306e-05,4.5813929611286349e-05,0.00019173839421180675,1.4254302397856433e-05
incident_month[6],-0.0052728663938831459,0.00069082563493337188,-7.9084294667919287e-05,-0.0015778033627903768,5.2837691950450086e-05,1.8967276666383322e-05,-0.00016086391440811381,0.00028737682827476713,0.00087476954020453222,-0.00029139184703415311,0.00097196880032416884,0.00087642593694734015,0.0047804610957996405,0.0033118871257648043,0.0041188213163996304,0.0049874525807481508,0.0063791982584043942,0.0095719471231523329,0.0079600545832092598,0.0079610476985113171,0.0076665894316728794,0.0067897396873387618,0.0052131735694162344,0.0048276659937752583,3.0994897193457015e-05,0.00011311253092076315,2.6582468234926239e-05,0.00027898664121331568,-5.4411533709668777e-06
incident_month[7],-0.0046232635028992664,0.0005567035492614579,-2.5938791270078846e-05,-0.001619138069872305,0.00015927823156158859,0.00011928098717400881,-0.00022760759918276211,-0.0012312445436970902,0.0016429910858485964,-0.00062234123000162733,0.00094312527626926827,0.00097250771007746564,0.0048444234673532156,0.0034317676385091072,0.0041420153593713493,0.0050044804362955678,0.0063798387491466428,0.007960054583209232,0.0095565258788369509,0.0080403617304968707,0.0077251651957127923,0.0068116026568587687,0.0053014779543779089,0.0048894216738885436,2.739261418406992e-05,0.00013965776372948358,3.9217108700266169e-05,0.00020147020722798806,-1.2393761831761387e-05
incident_month[8],-0.0059299017575484697,0.00064349110869945866,-3.2543074343556163e-05,-0.0016060824535259564,0.00013514638075449374,3.5514356316676196e-05,-0.00011729343422404016,0.0009291749739622629,0.00086983298866975508,-0.00061775843794799334,0.00090826083769472536,0.00095335912644356957,0.0048535314177727967,0.0034300075444232848,0.0041603646477757494,0.0050653568264635226,0.006455375134878729,0.0079610476985114143,0.008040361730497006,0.010519642485661874,0.0077224096720739446,0.0068737296279113951,0.0053366703601008605,0.0048990169674278453,5.6025117652124066e-05,0.00012240589880669738,3.696483466767892e-05,0.00029064013429928436,-2.6249180131813761e-05
incident_month[9],-0.0049432861358045914,0.00075857687006690043,1.9603134418130145e-05,-0.0014963868814550163,0.00017521698921007622,1.4406604345640599e-05,-0.00017879813161358101,0.00065223169413843735,0.00090742780379921874,-0.00024078078192637728,0.00094717754226589538,0.00084863494829690326,0.0047790841462732013,0.0034616075725778794,0.0041380801242584739,0.0050063351582372538,0.0062980159878404177,0.0076665894316727996,0.0077251651957127368,0.0077224096720737642,0.0096181860374608512,0.0066724329924071207,0.0052745526991452678,0.0048650767858146801,9.0512407346858993e-05,0.0001536035625005303,-3.145313516181601e-06,0.00026692030551313532,-5.3967185470967828e-06
incident_month[10],-0.0050687455779713265,0.00030702018009991699,-6.8286871245572841e-05,-0.0010759194417571958,0.00028223087090525185,4.1308560935714861e-05,-0.0001463465506529295,0.00094731337735966259,0.00049093800106233664,-0.00036430602776109551,0.00059816908722687889,0.00082655174730819213,0.0047142279355239965,0.0036112815948810082,0.0040927131430572132,0.0049675257729912582,0.0059169996471005772,0.006789739687338734,0.0068116026568587618,0.0068737296279112355,0.0066724329924071624,0.0081390616688935789,0.0053273926721125776,0.0048709163380626433,8.4788357933050741e-05,0.00010704110597045094,6.3074169374130348e-05,0.00022228236477138895,1.1362672371716793e-05
incident_month[11],-0.0042700001349132537,0.0001606222617673461,5.1603222964854371e-05,-0.00032075093095072608,0.00057492871620745288,3.9016613923776623e-05,-0.00011364913920384844,0.0011747651005206902,-0.00059499747140777208,-3.6320175712725028e-05,0.00022432979709848856,0.00055116643493312734,0.0044075798879401919,0.0037885822482277946,0.0040351098640081032,0.0048079458828947617,0.0050683569579938713,0.0052131735694163073,0.0053014779543779957,0.0053366703601007807,0.0052745526991453788,0.0053273926721126505,0.0070492019422118829,0.0048693751038795773,3.2608179432471211e-05,3.3121982431849736e-05,6.0147315514809136e-05,7.5702730667525156e-05,-6.0981597475859143e-05
incident_month[12],-0.0042941874158484473,-0.00010548825361888364,0.00011710465127308259,-0.00013234897749686786,0.0003418720278230915,0.00017342260882840166,-0.00010429688628895253,0.0021816878888309757,-0.00015806576442520953,-0.00031268212098891236,0.00021231021781387621,0.00036849929125416683,0.0040282773457616071,0.003648493756271836,0.0039310290592076726,0.0046435733925955028,0.0047743365714203873,0.0048276659937752583,0.004889421673888561,0.0048990169674277065,0.0048650767858147287,0.0048709163380626676,0.004869375103879553,0.0069109676209251104,2.2742748999327045e-05,1.913441845356246e-05,7.9907202886834658e-05,3.5675010251694282e-05,-2.7947328468260846e-05
z_customers_v2_log1p,-0.00045369813014456244,-1.5010733690251545e-06,1.3700461388860946e-05,-3.3437377183753508e-05,1.4681451330501622e-05,5.6437003217076889e-06,3.011323433108271e-05,0.00017465068992848776,0.00019898085294949887,-8.2168994964462033e-05,-4.4091502551317735e-06,-1.9376486145138453e-05,3.6596837544063468e-05,1.501521216343716e-05,2.2984498214085637e-05,8.0912672371364139e-05,3.8731565792013466e-05,3.0994897193456798e-05,2.7392614184067968e-05,5.6025117652125367e-05,9.0512407346857041e-05,8.4788357933049873e-05,3.2608179432470127e-05,2.2742748999327262e-05,0.0002178898870773124,3.2612662098594001e-05,7.4872832442785409e-07,-1.865371098901686e-06,-1.3155721905280216e-05
z_cust_sq,-0.00026845735865378565,2.9790449038329982e-05,1.4547468002553671e-05,-7.8984930669043663e-05,5.8099400976872894e-06,5.7781907569831158e-05,-1.4559198704992104e-05,1.2188608817768551e-05,0.00012531882649774884,-0.00013289888114650027,1.6885161965427925e-05,1.0673324687355965e-05,-2.0931076457594996e-05,-2.1172876128558991e-05,2.0988753295603517e-05,5.0743218370181975e-05,8.0215412290712655e-05,0.00011311253092076532,0.00013965776372948943,0.00012240589880669088,0.00015360356250053572,0.00010704110597045203,3.3121982431851037e-05,1.9134418453562244e-05,3.2612662098593947e-05,0.00034834775743207685,-4.5315124483958524e-06,1.6237374440794682e-05,2.455165656877392e-05
gust_hinge_11,-0.00046932817593273689,-0.00046419373916649722,-7.3452061079581863e-06,2.0965578923511411e-05,-4.2432998968606203e-06,2.1361041087433763e-06,-2.8155878595363378e-06,0.00053164103202070229,-0.00015359614938642401,8.2122312597830444e-05,-2.7419883087384837e-06,1.9901698895943917e-05,7.1325382516157108e-05,-0.0001116232980002661,2.7946639449472912e-05,7.6196764812492906e-05,4.5813929611289818e-05,2.6582468234922634e-05,3.9217108700271034e-05,3.6964834667664487e-05,-3.1453135161796494e-06,6.3074169374128532e-05,6.0147315514809136e-05,7.9907202886827285e-05,7.4872832442763725e-07,-4.531512448396137e-06,9.5133063306097301e-05,2.9678052653792807e-06,-4.1380067426370084e-05
z_temperature_sq,-0.00030649446358886764,3.6670466186049439e-05,1.3072412759624778e-05,-0.00015708362737905943,3.3187527115282093e-06,-2.031999613259976e-06,4.3501716546882534e-06,-2.1540285767892003e-05,0.00018937647096007671,-9.8369342384653892e-05,4.6843049840824202e-06,3.4006983249067045e-05,6.2369044104351029e-05,1.7061245531093685e-05,4.003731553163032e-05,7.2798225624983327e-05,0.00019173839421180784,0.0002789866412133159,0.00020147020722798979,0.00029064013429928241,0.00026692030551313749,0.00022228236477138917,7.5702730667524126e-05,3.5675010251693686e-05,-1.8653710989016995e-06,1.6237374440794642e-05,2.9678052653793078e-06,7.2354560283818234e-05,-1.1170231605435368e-05
z_gust_precip,-0.00035452996116006161,0.00016421112230266739,1.5037635764907677e-05,-1.0629595161896176e-06,7.7529873866331655e-06,-5.7137160952857283e-05,4.70254599402248e-05,3.1031495223160597e-05,-1.3312278738750205e-05,-0.00014912458349211339,-1.0927100846130202e-05,-2.1278819834915256e-05,-0.00010919842236729323,0.00019066033498729121,2.2104325008174565e-05,-4.5546207356810068e-05,1.4254302397849168e-05,-5.4411533709686124e-06,-1.239376183176529e-05,-2.6249180131822109e-05,-5.3967185471022038e-06,1.1362672371710938e-05,-6.098159747586413e-05,-2.7947328468267351e-05,-1.3155721905279999e-05,2.4551656568773893e-05,-4.1380067426370192e-05,-1.1170231605435517e-05,0.00019734842002978002
