term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,gust_hinge_11,z_temperature_sq,z_gust_precip
incident_year[2022],0.0041520205272386826,0.0010766261975205696,0.00021960754264020287,-0.0010829839362563062,0.00010193742446501934,-0.00010082859777448557,-0.00043583213800232304,-0.016531951963826445,0.0070336818836859638,0.001036631255825585,0.0022244214037822297,0.0013175657887628113,0.00051279520311614014,5.4467493188454803e-05,-0.00045078854892855374,-0.00075871036679786964,0.00066599009228617044,0.00093730724840090105,0.0011639092293377062,0.001299588574204579,0.0010856436850353213,2.312914957451357e-05,-0.00064192704957276477,-0.00048400933543973543,-0.00019434736420479058,-0.0001036613760145627,-0.00018359719153365859,0.00021872629995553202,-1.3620612029777508e-05
incident_year[2023],0.0017732814467121636,0.00025057536505052866,0.00023018801349726547,-0.00085601732418024476,0.00064209976574078516,-7.730489349007e-07,-0.0004637518368601042,-0.021040780057202842,0.0072288442217986453,0.001768181256765234,0.0013175657887628512,0.0024967360670027014,0.0029474423961769834,0.00061622203933456277,0.0010893198562292839,0.0019694216672958213,0.0022256495122186647,0.0024924809092074372,0.0024648726278607555,0.0026022030756910714,0.0024626849183724386,0.0016933946007644638,0.0020608941828606569,0.0013152415916470391,0.00013328757995915085,-0.00018818514146129721,1.2382368225563997e-05,0.00023138011938735362,-8.8152863517119008e-05
incident_year[2024],-0.022797182596960439,-0.0030940462376660874,0.00016696459242461563,-0.0012308255892106163,0.002164357693982127,0.0013143910024254622,3.5474680611917458e-05,0.023987009267549049,-0.0089984135032661981,-0.0013652921847727389,0.00051279520311621127,0.0029474423961770198,0.02207171981959985,0.0029809367035920123,0.011948408300846322,0.015318485369868875,0.015523536631732643,0.015610017665702112,0.015166771416575305,0.014757673242986479,0.016578620553017884,0.0164755165955878,0.017401353725246833,0.01464929387766617,0.0019929159787005781,0.00075607725899998603,0.00090205695595980755,0.00035686057310115558,-0.0004223531008132991
incident_month[2],0.01587381970187483,0.0071411157082000715,0.0011197945479429581,-0.0018642231447985682,0.00017751552518309769,4.5916798066066424e-05,-0.0012300777113195959,-0.01996880596186484,0.0024184052920577697,-0.0059300813154646902,5.4467493188387094e-05,0.00061622203933446183,0.0029809367035917179,0.027402285570507744,0.0081647397454921063,0.0070439082505119885,0.0094580735410910912,0.0088316842775749086,0.0081585763624408385,0.0089037078201342108,0.0092566439029880127,0.00855763652791856,0.0070776599046656176,0.0069391077275253949,-0.0017547378140893796,-0.00013541412337817049,-0.001821985735579469,0.00067819914914062258,0.0018052230822975775
incident_month[3],-0.013118852947929083,-0.0017007393157511422,0.00033754715789585329,-0.00079783307140121021,0.00074287459957658752,0.0013367332375278096,-0.00041097921242869698,0.034290012522560906,-0.011588856913294981,-0.0068374962215965304,-0.00045078854892861234,0.0010893198562291816,0.011948408300845946,0.0081647397454919363,0.017570328090042199,0.0145018542785522,0.016350615248384968,0.015162332477737926,0.014880776532532704,0.014665752883384772,0.016025114944585132,0.016647724502413103,0.016105749506941696,0.014345686901705188,0.0013472666237184952,0.0008782782688094322,0.00036094484931164643,0.00022527124685466218,0.00049049924643903599
incident_month[4],-0.016364836726895215,-0.0034163288931199133,0.000275482190594634,-0.00059751348932355816,0.0011545576034002101,0.0010969352252374381,-0.00043606275258572657,0.039698791770202718,-0.019181438796462148,-0.0012238349567664179,-0.00075871036679781923,0.0019694216672957727,0.015318485369868915,0.0070439082505125159,0.014501854278552682,0.019807319652249598,0.017611943599146244,0.015905663618140192,0.015458729023082499,0.016082589435125253,0.017644450337586614,0.017911577612137242,0.01761857358938218,0.01643772653961538,0.002080306561958809,0.0011048188351044904,0.00073364581528338974,0.00031540014888092085,0.00023286344803135432
incident_month[5],-0.029725414173966715,9.1298428985013222e-05,0.00077762418681468393,-0.0040771611260365754,0.0014149406662949068,0.00089482809264151931,0.00038727738181210634,0.025818509458572132,7.0377503528516023e-05,-0.0078183681008073477,0.00066599009228634131,0.0022256495122187645,0.01552353663173266,0.0094580735410912838,0.016350615248385322,0.017611943599146074,0.024840234607551779,0.022379052718190458,0.021488126449848179,0.021069580107343111,0.023915508243764122,0.022689567737576799,0.019525424086101646,0.016122643313041574,0.0015803224580757888,0.0014476864742044755,0.00012571917653087216,0.0010508211422535886,0.00073197276265015993
incident_month[6],-0.015242457575977534,0.0021695592141480042,0.00099262125367617486,-0.006513528661652869,0.0014461176638651211,0.0016152746565049753,-0.00091274955248801749,0.027652765732687212,0.0040777485765353992,-0.0095232318733191809,0.00093730724840103961,0.0024924809092075001,0.015610017665702134,0.0088316842775752469,0.015162332477738336,0.015905663618140171,0.022379052718190399,0.028021300539923306,0.025074421185494376,0.024842597162295449,0.026138517232399634,0.02422057418991751,0.018619159257936169,0.01509712349336528,0.0011910761916074629,0.0015175034605312081,-0.00018202960229695829,0.0015586305278146536,0.0010238522690109583
incident_month[7],-0.017025542752773695,0.0019609036288008863,0.0011373493964244921,-0.0067600548298210363,0.0018682242632594406,0.0018063268067129152,-0.00078276851195346431,0.024459961609782286,0.0075775673826117941,-0.010483139740964185,0.0011639092293377769,0.0024648726278606748,0.015166771416574732,0.0081585763624404777,0.014880776532532563,0.015458729023081739,0.021488126449847458,0.025074421185493738,0.026689082021104142,0.024930526445756451,0.025863483102867672,0.023632876629377821,0.018130472865251688,0.014984843230280369,0.0010763577518580582,0.0013082175632916861,-0.00013824322322414143,0.001440349588686297,0.0010468865672154371
incident_month[8],-0.017058735865994577,0.0020877793097848884,0.0012667637811906737,-0.0064191872694500853,0.0014566699142678633,0.0013426200044381394,-0.0006187613316165798,0.015830655225477153,0.0035388750686520059,-0.0072707319969266514,0.001299588574204692,0.0026022030756910628,0.014757673242986151,0.0089037078201341727,0.014665752883384852,0.016082589435124799,0.021069580107342636,0.024842597162294998,0.024930526445756655,0.027945985170708232,0.025717919353058304,0.023035890183883835,0.017436478490700999,0.014703765737505863,0.0012329756327423749,0.0012155783793402347,-0.00012835810304168079,0.001442772820573431,0.00088047260173824873
incident_month[9],-0.021464397807684728,0.0023366131192891519,0.00089617177448918814,-0.006572423528990499,0.0015543236312392016,0.0020328951498355089,-0.00057647679850195805,0.039068281013839697,0.0052190828076768862,-0.011639786044823901,0.0010856436850353915,0.0024626849183724381,0.016578620553017766,0.0092566439029882572,0.016025114944585455,0.017644450337586479,0.023915508243763955,0.026138517232399548,0.025863483102868255,0.025717919353058671,0.029080692435115466,0.025426680003136297,0.019703324001628584,0.015947461681675608,0.0015697052646487359,0.0017831813371406776,-0.00024059339938376734,0.0014908693473901105,0.0011410151321926882
incident_month[10],-0.025571984135011327,0.00030492661397216056,0.00061138447393110223,-0.0051546731143694846,0.0017159561500685999,0.0020391697088697537,-0.0001362379159936519,0.053002899793072773,-0.0047427550947105939,-0.011416091099681829,2.3129149574603234e-05,0.0016933946007645134,0.016475516595587943,0.0085576365279192244,0.016647724502413676,0.017911577612137564,0.022689567737576896,0.024220574189917538,0.023632876629378616,0.023035890183884324,0.025426680003136429,0.02808692532132433,0.019930169668554699,0.016821160885361286,0.0018808368538873069,0.0016392223127807634,0.00013716863279818095,0.0012075120116291384,0.00091101350694226617
incident_month[11],-0.025941645592615647,-0.0024502697282741855,0.00052540724317445993,-0.0014160707710291843,0.0021117338898447593,0.0011942774117694385,0.0002018889373221511,0.035574447592832618,-0.0090070318483144,-0.0072787435343950107,-0.00064192704957266957,0.0020608941828605949,0.017401353725246597,0.0070776599046657035,0.016105749506941869,0.017618573589381896,0.019525424086101362,0.018619159257935766,0.018130472865252031,0.017436478490701016,0.019703324001628303,0.019930169668554053,0.021796411753757322,0.017306815541635344,0.0018945075079292511,0.00094753908430389162,0.00062495294678727999,0.00044250151644186831,0.00036330355775326863
incident_month[12],-0.014132010136575703,-0.0037265603079356872,0.00057474524946421858,-0.00039506643509310696,0.0013929242351108408,0.00058872877225008718,-0.00055422540911055195,0.041055051460850187,-0.016215889037969132,-0.0032160337724859035,-0.00048400933543955502,0.0013152415916471163,0.014649293877666451,0.006939107727526074,0.014345686901705772,0.016437726539615762,0.016122643313041862,0.015097123493365418,0.014984843230281236,0.014703765737506411,0.015947461681675872,0.01682116088536123,0.017306815541635951,0.019236421099874914,0.0018429821885917524,0.0010576993039219757,0.000772467264693176,0.00024718225596182268,0.00027441296354092085
z_customers_v2_log1p,-0.0065485240759872452,-0.0015193016203176718,1.6871476271317027e-05,0.00023320719544228923,0.00020195666435474308,0.00016629846332919218,0.00027053819343659521,0.015639245229597181,-0.0053795113866381521,-0.00076306607495106387,-0.00019434736420477876,0.00013328757995915898,0.0019929159787005924,-0.0017547378140893798,0.001347266623718495,0.0020803065619588138,0.0015803224580757903,0.0011910761916074891,0.0010763577518580606,0.0012329756327423792,0.0015697052646487383,0.0018808368538873182,0.0018945075079292487,0.0018429821885917637,0.00093638840711238766,0.00032519086004397277,0.00032348801560243122,-7.0799255501508566e-05,-9.3817135430374177e-05
z_cust_sq,-0.0026872244289375797,-0.00053499759935682031,4.4308070379813431e-05,-0.00031042389273903937,-0.00014309305863185651,0.00036551444490832724,-6.0657687674334786e-05,0.010743529064150466,-0.00043373499714701976,-0.00069874927525798072,-0.00010366137601456056,-0.00018818514146130258,0.00075607725899998028,-0.00013541412337814346,0.00087827826880943589,0.0011048188351044893,0.0014476864742044729,0.0015175034605311897,0.0013082175632917041,0.0012155783793402482,0.0017831813371406752,0.0016392223127807588,0.00094753908430389791,0.0010576993039219606,0.00032519086004397326,0.00076266750382121182,0.00010131011767260781,6.3548568639602523e-05,0.00020035622489983151
gust_hinge_11,-0.0035404414205260628,-0.0015712663645925759,-4.0860219701587996e-05,0.00049327613133793289,8.2947609860408488e-05,-3.5247220158044644e-05,0.00015406820811668192,0.0066958756112807261,-0.0029794828421729749,0.00050826093854992134,-0.00018359719153367493,1.2382368225558048e-05,0.00090205695595982696,-0.0018219857355794074,0.00036094484931169669,0.00073364581528346259,0.00012571917653095191,-0.0001820296022969316,-0.00013824322322407038,-0.00012835810304160782,-0.00024059339938371346,0.00013716863279816116,0.00062495294678731968,0.00077246726469316202,0.00032348801560242861,0.00010131011767261283,0.00034333607318916775,-9.2774228994549116e-05,-0.00023166282487917472
z_temperature_sq,-0.00079399133147515458,0.00055718028533316454,0.00012422310587267556,-0.00087029028864460379,0.00012530248811462168,2.4221955945453026e-05,-1.6332652475538346e-05,-0.0023617006899002454,0.0020408828320021694,-0.00051551410989981463,0.00021872629995553348,0.00023138011938735067,0.0003568605731011506,0.00067819914914062714,0.00022527124685465844,0.00031540014888091044,0.0010508211422535787,0.0015586305278146436,0.0014403495886862968,0.0014427728205734331,0.0014908693473900971,0.0012075120116291269,0.00044250151644186511,0.00024718225596181281,-7.0799255501508728e-05,6.3548568639602604e-05,-9.2774228994550593e-05,0.00023265853301335023,0.00011562653783471445
z_gust_precip,-0.00079887675857781494,0.00095637822592418075,0.0001679757741853581,-0.00054635959480582011,-4.2274436339445257e-05,1.1086548736106401e-05,7.1685340604287574e-05,0.0011993036864896508,0.00089381739660709556,-0.0016779444947414329,-1.3620612029777524e-05,-8.8152863517134661e-05,-0.00042235310081330577,0.0018052230822975812,0.00049049924643903534,0.00023286344803133448,0.00073197276265014443,0.0010238522690109453,0.0010468865672154319,0.0008804726017382265,0.0011410151321926641,0.00091101350694222378,0.00036330355775323589,0.00027441296354087841,-9.3817135430374285e-05,0.00020035622489983094,-0.00023166282487917445,0.00011562653783471468,0.00047951469732791341
