term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],gust_low,gust_ramp,z_temperature_sq
incident_year[2023],-0.0070660079218012135,0.00022595749570756909,-0.0016192001652513936,0.00088020586398602477,-0.00028709945738293526,-0.00066070989257190787,-0.00021854255867376806,0.0017211157474787619,-0.0015239470293400888,0.0032068770390618001,0.004492377211972212,0.0070680197460352605,0.0060707061062623283,0.00096277928519200313,0.0004830228022600159,0.0015249938409207004,0.0038412348693400581,0.0048763057822082808,0.0052401193377937067,0.0048793539143569585,0.0045705313222536388,0.0039932133850975162,0.0031616995500561469,0.0015450900728790407,0.00015055361288873428,9.5383652504770123e-05,0.00029899431533101604
incident_year[2024],-0.024098611816039263,-0.00083797339904814511,-0.0034278655667800205,0.00096935453420209658,-0.00096726100299965041,-0.0015285544996600821,-0.00021125231571073234,0.01196559866705286,-0.0035911911366029335,0.0049268085034258283,0.006603360258067811,0.0060707061062623318,0.022285280534732079,0.0080780398466930078,0.0097886438296735483,0.013392501667860908,0.01720262167036983,0.020062257896707673,0.020189836467287732,0.020183609650495531,0.019806431063438757,0.019050790435039263,0.015386868312181215,0.013782644582675359,0.00037917751518066204,0.00016477953623208927,0.00055695379427888822
incident_month[2],-0.010455369922014025,0.00050772436961677445,0.00067441884358070744,0.0011236188469291302,0.00081228582384772663,0.00071669993954980634,-6.2267848976389181e-05,-0.0139939527504744,0.0030361926745791786,0.0010167375501347359,-0.0011632518530520094,0.00096277928519207013,0.0080780398466931518,0.017964571537524888,0.012298617468926402,0.013735205026552991,0.01266319171327995,0.01197554207652321,0.012068960281421225,0.011859081866048019,0.011856373978439593,0.012528156554633843,0.014238404528728293,0.013346732460531743,-0.00020524684519731252,0.00013752338901899407,-4.9472588721101142e-05
incident_month[3],-0.018049976549541023,-9.0885647290993193e-05,-0.0014622050251243703,0.00098485958123462709,-0.00018948727849252685,-0.00035081200567720669,9.4199474870052078e-06,0.002468611305646982,-0.004709703932405317,0.0020849217152261214,0.00085291028001598871,0.00048302280226006643,0.0097886438296736957,0.012298617468926413,0.020983606345703502,0.014684786870916162,0.015985928620414501,0.017280381126933222,0.017225741978684411,0.017188918637450614,0.016994994825014136,0.016941054236929511,0.015569552086761513,0.014678362535505942,0.00011502414834409745,0.00025758769883281311,0.00032794565518335457
incident_month[4],-0.024474635497960785,-0.00038300789178463224,-0.0018374235417820885,0.0010708271340152322,-0.0004058406339104752,-0.00024390230359941153,0.00013946047079156092,0.01586529026349541,-0.0050214145537958643,0.00099920470730616292,0.0013081073201273671,0.0015249938409208034,0.013392501667861186,0.013735205026553166,0.014684786870916254,0.03105613340471922,0.018833671021649272,0.020313918730298343,0.020228926991799689,0.020309382281550471,0.020018688433671813,0.020057561343883621,0.018055969429804909,0.016987928699783373,0.00015089049828098639,0.00030711339225237075,0.00041368117747860841
incident_month[5],-0.032277157476709874,-0.00040274891582345985,-0.0065393583549926927,0.0012866224489142633,-0.0013742571838131696,-0.0023294013877406313,-0.00025136770292865382,0.023693552698579017,-0.011893002288962451,0.0083369021567005069,0.0035660949435906996,0.0038412348693400563,0.017202621670369865,0.012663191713279858,0.01598592862041439,0.018833671021649036,0.036336097185664412,0.029921592004269807,0.029906800239589661,0.030033741434924134,0.029283345544965953,0.027268795467177594,0.020578321476319779,0.018337767757224833,0.00068401808776419337,0.00032973146956984643,0.0014595186943518676
incident_month[6],-0.04132851840746208,-0.00077454530527616445,-0.0096316789706769271,0.0020977494001420066,-0.0017471914774828718,-0.0028732962990997675,-0.0002576178147766135,0.037548093739547879,-0.018987470958644569,0.012939084996640544,0.0051537262788650742,0.0048763057822083355,0.020062257896707771,0.011975542076523184,0.017280381126933125,0.02031391873029819,0.029921592004269866,0.046698109859351682,0.037713941465718194,0.036891332588444417,0.035719175607955268,0.033118564165076317,0.02270603384440319,0.019767705999425941,0.0010302330355681487,0.0004630260346630738,0.0018753306232972868
incident_month[7],-0.03753325360805692,-0.00076758854120302232,-0.010080154233685886,0.0021008533862274833,-0.0016882622254663175,-0.00324825938851945,-0.00047429615962951536,0.027468704716533121,-0.014635016034390757,0.012621753553716124,0.0052491984380842278,0.0052401193377937024,0.02018983646728786,0.012068960281421223,0.017225741978684379,0.020228926991799578,0.029906800239589769,0.037713941465718312,0.045456494250495298,0.037993872049263529,0.03632072167899527,0.033293368778541145,0.02272167390352824,0.019675610687755064,0.00089319887883011068,0.000487220200108354,0.0015362871969194589
incident_month[8],-0.039017540088561078,-0.00085420255370894824,-0.0098045455277903804,0.002044454524850566,-0.0018853806246485316,-0.0034160118436243714,-0.00037147797837010156,0.028853604998780751,-0.015592384414518039,0.012094528475065322,0.0052530451673839405,0.0048793539143570947,0.020183609650495982,0.011859081866048206,0.017188918637450791,0.020309382281550624,0.03003374143492462,0.036891332588444924,0.037993872049263938,0.048131151706046454,0.03577605035899642,0.033318367479584172,0.022882874984064168,0.019715236964572353,0.00095232991944919551,0.00045195942789352366,0.0019554858892444895
incident_month[9],-0.035901909029120292,-0.00078679835082604878,-0.0094181822510016923,0.0020628558617958887,-0.0021465077329375329,-0.0028559241475381724,-0.00071384409959179818,0.027365557125449764,-0.014650498594299531,0.01269088118912773,0.0049247902904765535,0.0045705313222537064,0.019806431063439007,0.011856373978439635,0.016994994825014136,0.020018688433671807,0.029283345544966175,0.035719175607955511,0.036320721678995409,0.035776050358996142,0.044963579897119736,0.032560161490263112,0.022540843500235309,0.019558497131835995,0.0011044939519454522,0.00035104560446714802,0.0019874401931105731
incident_month[10],-0.03979942350239811,-0.0013395337233020421,-0.007925985331162155,0.0024152234903657816,-0.0017489324527424405,-0.0024352955532274318,-2.0863046684899334e-05,0.029186658322936116,-0.015012632919457638,0.0086376334634056928,0.0038337747753777792,0.0039932133850975188,0.01905079043503927,0.012528156554633739,0.016941054236929366,0.020057561343883354,0.02726879546717758,0.033118564165076247,0.033293368778540958,0.033318367479583617,0.032560161490262821,0.041008630770777259,0.022774273992957721,0.019711099745795768,0.00086486208797659757,0.00047866953678197594,0.0017043640503928391
incident_month[11],-0.02702290712047745,-0.00030262418859355249,-0.0027825139056647883,0.0021707227340306331,-0.00034903159286587648,-0.00074022584308553938,-1.3080534556163969e-05,0.0098826463756221429,-0.0059839326403740159,0.004653428127104297,0.0028346715618912505,0.0031616995500561161,0.015386868312181078,0.014238404528728051,0.015569552086761253,0.018055969429804374,0.020578321476319543,0.022706033844402791,0.022721673903527778,0.022882874984063415,0.02254084350023472,0.022774273992957395,0.030317556002187412,0.018016213910208509,0.00026988999405340571,0.00043157620218458594,0.00061164885548377823
incident_month[12],-0.019201982432019982,-0.00028884189804770946,-0.0013049745787423049,0.0010828844468111719,-0.00056300941743018401,-0.00042676198333681953,-0.00026526695720569145,-0.012385113368602778,0.0037310560943065656,0.0021620263183926665,0.0021502895486698341,0.0015450900728790292,0.013782644582675339,0.013346732460531639,0.014678362535505803,0.01698792869978305,0.018337767757224756,0.019767705999425782,0.019675610687754828,0.019715236964571857,0.019558497131835662,0.019711099745795668,0.018016213910208689,0.024980554497025825,0.00013021752212790942,0.00029495604739052382,0.00025408261724234267
gust_low,-0.002370518070157375,-7.8984054920069165e-06,-0.00052561118511600775,0.00010951460552808566,-0.0003163177227885986,-0.00020585659693866297,-7.0122398551883557e-05,0.0013726014544041285,-0.00099890916887091018,0.0010187100042055571,9.652318542001777e-05,0.00015055361288872883,0.00037917751518066865,-0.00020524684519731515,0.00011502414834407772,0.00015089049828100802,0.00068401808776420421,0.0010302330355681471,0.00089319887883009723,0.00095232991944916461,0.0011044939519454227,0.00086486208797658813,0.0002698899940534602,0.00013021752212793425,0.00027536345079336746,-6.3960305346105054e-05,0.00012894894765619498
gust_ramp,-0.0016717007966383615,-1.589127522151854e-05,-3.7499074638130299e-05,0.00025673948527472028,0.00017745117447617246,2.7903810124338581e-05,0.00013238735906996157,0.0010165404286697031,-0.0002790208070089352,-0.00023849897999687886,6.8989994671336886e-05,9.5383652504770462e-05,0.00016477953623208276,0.0001375233890189916,0.0002575876988328175,0.0003071133922523534,0.00032973146956983917,0.00046302603466306756,0.00048722020010834549,0.00045195942789351374,0.00035104560446714319,0.00047866953678197096,0.00043157620218458052,0.00029495604739051824,-6.3960305346105907e-05,0.00010608934261021844,9.3162737828557617e-06
z_temperature_sq,-0.0021314212265530859,3.5843433592337723e-05,-0.0011180156263942377,0.0002300083769724442,-0.00025618756066971623,-0.00041198020367848109,-6.4067634220442841e-05,0.0044959504715040583,-0.0020515364836013825,0.0015651243715411344,2.8373957758467615e-05,0.00029899431533101712,0.00055695379427889234,-4.9472588721102768e-05,0.00032794565518335408,0.00041368117747860549,0.0014595186943518693,0.0018753306232972902,0.0015362871969194552,0.0019554858892444752,0.0019874401931105675,0.0017043640503928389,0.00061164885548379427,0.00025408261724234831,0.00012894894765619428,9.3162737828562614e-06,0.00037353430019538582
