term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],gust_low,gust_ramp,z_temperature_sq
Intercept,2.155658996178996,-0.0093272713039326237,0.0058742650363347538,-0.0079790979017244027,-0.0039337654879072915,0.0097779201994539228,-0.17950829121107587,-1.4021976261768794,0.49885210409626352,0.034493691985057369,-0.02885226983497961,-0.020805971656360285,-0.0045488516182042278,-0.0031829884145012093,-0.023206295404622511,-0.021704768845308489,-0.052674629518565455,-0.013604570333972927,-0.022147066356235184,-0.025496698933600518,-0.0070676132466735457,-0.023781604458775439,-0.048793046730388819,-0.0080005645216835782,0.0033992652749410984,-0.0033699358379116326,-0.0031303446950667027
z_precipitation_24h_sum,-0.0093272713039335327,0.0006640434321029809,3.1876123321919243e-05,0.00025300771381576878,9.5106461882830736e-05,6.6266712007479565e-05,0.00082043431699735099,0.020934162799015978,-0.0094723384359368772,0.00098188464959641955,0.00056810574167986798,0.00040749416296224531,-0.0008711386405253136,-0.0006326503385466754,0.00019563692538101624,-0.00026938044027044445,-0.00024878652137015514,-0.00027926906537141017,-0.00078675953291471056,-0.00071810234686639583,-0.00094439501395917008,-0.00070029801825115528,-0.00056805249051386541,-0.00034716384607854218,-2.0982045620220716e-05,1.9854852514281235e-05,-5.5013913174498105e-05
z_temperature_0h,0.0058742650363334155,3.1876123321920585e-05,0.0015587846991580081,-0.00035906775854340959,-4.4652084738471955e-05,0.00051704307886640398,-0.00025503571811511487,0.012958956463166747,-0.0018757664254128237,-0.00053424727516898185,-0.00092285580463494926,-0.00079519551522773835,-0.0016923855118646709,-0.00012085164339252231,-0.00052382187298481058,-0.00046269947884178535,-0.0021110230887069832,-0.0044417086752145249,-0.0031479946444270624,-0.0027416827840413311,-0.0036867147723471977,-0.0027403972584067677,-0.0014827035351171907,-0.00069355414934759298,-0.00011141353568996775,-6.426985379823165e-05,-0.00023255724034048641
z_pressure_msl_0h,-0.007979097901725074,0.00025300771381576883,-0.00035906775854339972,0.00096372294746433298,0.00016082651831610483,-0.00039209359602784089,0.00065003900003861076,0.0022797723667535796,-0.0023666758314296169,-0.00042834585292949597,0.0006074836966697447,0.00050871652902228874,0.00069731259170863896,-0.00044753877735796601,-0.00069078586621989472,-0.000268454394564229,-0.00016214796290006783,0.00099016351754828836,0.00065724733936129397,0.00059031518595204597,0.0006155168326874538,0.00037936711076976215,0.00087166022729056756,0.00027917201424095954,-3.9789509890984708e-05,0.00011700541053447337,1.0326916055175961e-05
z_gust_pressure,-0.0039337654879083288,9.5106461882832512e-05,-4.4652084738464969e-05,0.00016082651831610283,0.00088126754613149086,8.6648990852365531e-05,0.00044321847307706808,0.0017451407384956271,-0.0014628102158654658,0.00044526864902257745,0.00028172643513450839,0.00013361246694395219,0.00018520288534494203,0.000305884965341897,8.4289448775101545e-05,0.0002207055382201567,0.00010652995640082463,-6.5911137489180346e-05,-9.2244772084629554e-05,-6.0004449395449398e-05,-0.00038434484809024306,-0.00039798791891085646,0.00043339089781171947,0.00026475170509502916,-0.00013653996979098656,8.073876023714968e-05,3.2324894166336105e-05
urban_binary,0.0097779201994570072,6.6266712007478386e-05,0.00051704307886640333,-0.00039209359602784182,8.6648990852369976e-05,0.0041154980030655569,-0.00078561378083985545,-0.012722975744526447,0.00095060552003277659,0.001008614399888708,-0.00020038734073416243,8.117676216388727e-05,-0.0013480381024640014,-0.00080622286635641553,-0.00041461758842497887,0.0011163916518286622,-0.00039942085642823518,-0.0010985750487589668,-6.2889047334576973e-05,-0.0015091834726467324,-0.00068473370823119285,-0.00039484189315472325,-0.00061884100339730389,-0.00012453478078306663,-0.0001226640404250075,0.00010716966123659547,-0.00027131755655799054
log_population,-0.17950829121110123,0.00082043431699732573,-0.00025503571811511097,0.00065003900003856056,0.00044321847307708055,-0.00078561378083970702,0.015307854791845148,0.11351910536576031,-0.042745566247432074,-0.0027304342556749794,0.0018624394865909724,0.0010782628300836327,-0.001771904192144839,-0.00080617964638695673,0.0011951209629538695,0.00039328352684961387,0.0022386924948251058,-0.001556606077285352,-0.00010281916989129864,0.00027163562689475935,-0.00146476657360783,-0.00018621709423113708,0.0024951939870966186,-0.00086717287717221077,-0.00041091536117731292,0.00027541032698649525,0.00019452552337091784
income_deprivation_rate,-1.4021976261771316,0.020934162799016186,0.012958956463167472,0.0022797723667538632,0.0017451407384954955,-0.012722975744526781,0.11351910536577543,4.9557901264775683,-1.8267008598400025,0.1292912356147207,0.026702772480416727,0.033763029011171355,0.020974608801359543,0.021507043030983299,0.026833773497280493,-0.00083829072384448901,0.0056918712205491807,-0.039765317295995195,0.027319243794780158,0.0013843797340624331,-0.042760493118034426,-0.0088397475926301882,0.044114571556005872,-0.014292218377261544,-0.0023241815305502893,-0.0030280885541992711,-0.0052707150266304128
deprivation_gap_pct,0.49885210409618086,-0.0094723384359369223,-0.0018757664254131909,-0.0023666758314294422,-0.0014628102158656454,0.00095060552003284923,-0.042745566247431276,-1.8267008598400254,1.0789075690444654,-0.25874463473110138,-0.024569741464164147,-0.025836039876091992,-0.010387553351638771,-0.0025382489216191646,-0.028925876139024941,0.010527766201483931,-0.0086891874858502464,-0.003986918012535496,-0.011058155952523406,0.0023729113913984112,0.010265621693978714,0.0051551616851080806,-0.019097703129392369,-0.0031099841116695374,1.4241094504524884e-05,0.00087722007181723234,0.0017479088091166221
morans_i,0.034493691985089982,0.00098188464959655226,-0.00053424727516889262,-0.0004283458529293296,0.00044526864902272913,0.0010086143998884677,-0.0027304342556724124,0.12929123561478303,-0.25874463473110643,0.15596979016311538,0.010446140965873625,0.0096755247897545582,0.009695563628652008,5.1464597742539819e-05,0.010826425016684267,0.00068969926608600034,0.0087739825952541147,0.010798506271900325,0.002863923485327951,-0.00061112273466513978,0.0023217382505830594,-0.00084100134643373854,0.0018564224097659533,0.0098892733520569102,0.00040102124168023604,-0.00029323697664374667,-0.00028640389778708568
incident_year[2022],-0.028852269834979766,0.00056810574167986331,-0.00092285580463495707,0.000607483696669773,0.00028172643513451229,-0.000200387340734171,0.0018624394865908273,0.026702772480415627,-0.024569741464164678,0.010446140965873846,0.0067910512244209907,0.004856186539372892,0.0057778184736425745,-0.0010395576585693522,0.0034681860555646959,-6.3162635900638626e-05,0.0048258646054860762,0.0052613578739190226,0.0041135640268135914,0.0031335074493734718,0.0036803253715091116,0.0026432581791455459,0.0016131617559503005,0.0028785550410886803,2.5889120166773547e-05,0.00013619048571693811,4.1486927129142273e-05
incident_year[2023],-0.020805971656359657,0.00040749416296224,-0.00079519551522773456,0.00050871652902230056,0.0001336124669439606,8.1176762163882255e-05,0.0010782628300834932,0.033763029011169406,-0.025836039876092166,0.0096755247897548028,0.0048561865393728764,0.0064526831450541318,0.0066025634233165785,0.0014632736243159771,0.0032627594128043034,-0.00090778425935496244,0.0043955881346932823,0.0049010225991784574,0.0043241312552660185,0.0046416426401068335,0.0043740114734710425,0.004245612577978849,0.0035493968893131772,0.0036748079998859605,4.2479710967374679e-05,0.00011636711537271468,4.235162755400729e-05
incident_year[2024],-0.0045488516182136535,-0.00087113864052531219,-0.0016923855118646618,0.00069731259170870521,0.00018520288534494862,-0.0013480381024640387,-0.0017719041921440504,0.020974608801358631,-0.010387553351638074,0.009695563628650674,0.0057778184736425684,0.0066025634233166045,0.022388252259300859,0.0096166081971688945,0.0081343109710454425,0.010269090597413103,0.017360264880080155,0.019342796506171364,0.015980841929032458,0.016065626696011141,0.016152430092871244,0.016826425046346141,0.016261192888977965,0.014256847229714945,0.00029197913939342805,0.00020002736657295892,0.00056407544977592531
