model,gust_ms,pred_log
quad,11.226633196500078,1.5850952430157896
quad,11.353768874652422,1.585979042945027
quad,11.480904552804764,1.586949654085404
quad,11.608040230957108,1.5880070764369207
quad,11.73517590910945,1.589151309999577
quad,11.862311587261795,1.590382354773373
quad,11.989447265414137,1.591700210758309
quad,12.116582943566481,1.5931048779543842
quad,12.243718621718823,1.5945963563615992
quad,12.370854299871167,1.5961746459799542
quad,12.49798997802351,1.5978397468094485
quad,12.625125656175854,1.5995916588500827
quad,12.752261334328196,1.6014303821018565
quad,12.87939701248054,1.60335591656477
quad,13.006532690632882,1.6053682622388232
quad,13.133668368785226,1.607467419124016
quad,13.260804046937569,1.6096533872203485
quad,13.387939725089913,1.6119261665278208
quad,13.515075403242255,1.6142857570464326
quad,13.6422110813946,1.6167321587761843
quad,13.769346759546941,1.6192653717170755
quad,13.896482437699285,1.6218853958691064
quad,14.023618115851628,1.624592231232277
quad,14.150753794003972,1.6273858778065873
quad,14.277889472156314,1.6302663355920373
quad,14.405025150308656,1.6332336045886267
quad,14.532160828461,1.6362876847963561
quad,14.659296506613343,1.639428576215225
quad,14.786432184765687,1.6426562788452337
quad,14.913567862918029,1.645970792686382
quad,15.040703541070373,1.6493721177386702
quad,15.167839219222715,1.6528602540020978
quad,15.29497489737506,1.6564352014766652
quad,15.422110575527402,1.6600969601623723
quad,15.549246253679746,1.663845530059219
quad,15.676381931832088,1.6676809111672055
quad,15.803517609984432,1.6716031034863315
quad,15.930653288136774,1.6756121070165972
quad,16.057788966289117,1.6797079217580027
quad,16.18492464444146,1.683890547710548
quad,16.312060322593805,1.6881599848742328
quad,16.439196000746147,1.692516233249057
quad,16.566331678898493,1.6969592928350214
quad,16.693467357050835,1.7014891636321252
quad,16.820603035203177,1.7061058456403688
quad,16.94773871335552,1.7108093388597518
quad,17.074874391507862,1.7155996432902747
quad,17.202010069660204,1.7204767589319374
quad,17.32914574781255,1.7254406857847397
quad,17.456281425964892,1.7304914238486815
quad,17.58341710411724,1.7356289731237633
quad,17.71055278226958,1.7408533336099845
quad,17.837688460421923,1.7461645053073453
quad,17.964824138574265,1.751562488215846
quad,18.091959816726607,1.7570472823354863
quad,18.219095494878953,1.7626188876662663
quad,18.346231173031295,1.768277304208186
quad,18.473366851183638,1.7740225319612453
quad,18.60050252933598,1.7798545709254443
quad,18.727638207488322,1.785773421100783
quad,18.854773885640668,1.7917790824872615
quad,18.98190956379301,1.7978715550848796
quad,19.109045241945353,1.8040508388936372
quad,19.236180920097695,1.8103169339135345
quad,19.36331659825004,1.8166698401445718
quad,19.490452276402383,1.8231095575867486
quad,19.617587954554725,1.8296360862400651
quad,19.744723632707068,1.836249426104521
quad,19.871859310859413,1.842949577180117
quad,19.998994989011756,1.8497365394668526
quad,20.126130667164098,1.8566103129647276
quad,20.25326634531644,1.8635708976737424
quad,20.380402023468786,1.870618293593897
quad,20.50753770162113,1.8777525007251912
quad,20.63467337977347,1.884973519067625
quad,20.761809057925813,1.8922813486211987
quad,20.88894473607816,1.8996759893859119
quad,21.0160804142305,1.907157441361765
quad,21.143216092382843,1.9147257045487573
quad,21.270351770535186,1.9223807789468896
quad,21.39748744868753,1.9301226645561615
quad,21.524623126839874,1.9379513613765733
quad,21.651758804992216,1.9458668694081245
quad,21.77889448314456,1.9538691886508155
quad,21.906030161296904,1.9619583191046464
quad,22.033165839449246,1.9701342607696166
quad,22.16030151760159,1.9783970136457265
quad,22.28743719575393,1.9867465777329762
quad,22.414572873906277,1.995182953031366
quad,22.54170855205862,2.0037061395408946
quad,22.66884423021096,2.0123161372615637
quad,22.795979908363304,2.021012946193372
quad,22.923115586515646,2.0297965663363198
quad,23.050251264667992,2.0386669976904077
quad,23.177386942820334,2.0476242402556353
quad,23.304522620972676,2.0566682940320025
quad,23.43165829912502,2.0657991590195093
quad,23.558793977277364,2.0750168352181557
quad,23.685929655429707,2.0843213226279422
quad,23.81306533358205,2.0937126212488675
quad,23.94020101173439,2.1031907310809332
quad,24.067336689886737,2.1127556521241386
quad,24.19447236803908,2.1224073843784836
quad,24.32160804619142,2.132145927843968
quad,24.448743724343764,2.141971282520592
quad,24.57587940249611,2.1518834484083564
quad,24.703015080648452,2.16188242550726
quad,24.830150758800794,2.171968213817303
quad,24.957286436953137,2.182140813338486
quad,25.084422115105482,2.1924002240708087
quad,25.211557793257825,2.202746446014271
quad,25.338693471410167,2.213179479168873
quad,25.46582914956251,2.2236993235346145
quad,25.592964827714855,2.234305979111496
quad,25.720100505867197,2.2449994458995173
quad,25.84723618401954,2.2557797238986774
quad,25.974371862171882,2.266646813108978
quad,26.101507540324228,2.2776007135304184
quad,26.22864321847657,2.2886414251629983
quad,26.355778896628912,2.299768948006717
quad,26.482914574781255,2.3109832820615765
quad,26.610050252933597,2.322284427327575
quad,26.737185931085943,2.3336723838047138
quad,26.864321609238285,2.345147151492992
quad,26.991457287390627,2.3567087303924095
quad,27.11859296554297,2.3683571205029668
quad,27.245728643695315,2.380092321824664
quad,27.372864321847658,2.391914334357501
quad,27.5,2.4038231581014777
spline4,2.200000047683716,1.7052845826291516
spline4,2.327135725836059,1.70251406956694
spline4,2.454271403988402,1.6997561914944672
spline4,2.5814070821407453,1.6970118275790373
spline4,2.7085427602930885,1.694281856987953
spline4,2.8356784384454317,1.691567158888518
spline4,2.962814116597775,1.6888686124480352
spline4,3.089949794750118,1.6861870968338089
spline4,3.217085472902461,1.6835234912131412
spline4,3.3442211510548043,1.6808786747533362
spline4,3.4713568292071475,1.6782535266216974
spline4,3.5984925073594907,1.6756489259855274
spline4,3.7256281855118334,1.6730657520121301
spline4,3.8527638636641766,1.6705048838688088
spline4,3.9798995418165197,1.667967200722867
spline4,4.1070352199688624,1.6654535817416076
spline4,4.2341708981212065,1.6629649060923342
spline4,4.361306576273549,1.66050205294235
spline4,4.488442254425893,1.6580659014589587
spline4,4.615577932578235,1.6556573308094633
spline4,4.742713610730579,1.6532772201611674
spline4,4.8698492888829215,1.650926448681374
spline4,4.9969849670352655,1.6486058955373868
spline4,5.124120645187608,1.646316439896509
spline4,5.251256323339951,1.6440589609260439
spline4,5.378392001492294,1.641834337793295
spline4,5.505527679644637,1.6396434496655654
spline4,5.6326633577969805,1.6374871757101588
spline4,5.759799035949324,1.635366395094378
spline4,5.886934714101667,1.633281986985527
spline4,6.01407039225401,1.6312348305509088
spline4,6.141206070406353,1.6292258049578268
spline4,6.268341748558696,1.627255789373584
spline4,6.3954774267110395,1.6253256629654844
spline4,6.522613104863383,1.6234363049008307
spline4,6.649748783015726,1.621588594346927
spline4,6.776884461168069,1.619783410471076
spline4,6.904020139320412,1.6180216324405812
spline4,7.031155817472755,1.616304139422746
spline4,7.1582914956250985,1.6146318105848738
spline4,7.285427173777442,1.6130055250942679
spline4,7.412562851929785,1.6114261621182318
spline4,7.539698530082128,1.6098946008240682
spline4,7.666834208234471,1.6084117203790813
spline4,7.793969886386814,1.6069783999505745
spline4,7.9211055645391575,1.60559551870585
spline4,8.0482412426915,1.6042639558122125
spline4,8.175376920843844,1.6029845904369642
spline4,8.302512598996186,1.601758301747409
spline4,8.42964827714853,1.6005859689108506
spline4,8.556783955300872,1.5994684710945914
spline4,8.683919633453215,1.598406687465936
spline4,8.811055311605559,1.5974014971921866
spline4,8.938190989757903,1.596453779440647
spline4,9.065326667910245,1.5955644133786206
spline4,9.192462346062587,1.5947342781734113
spline4,9.319598024214931,1.593964252992321
spline4,9.446733702367275,1.5932552170026544
spline4,9.573869380519618,1.592608049371714
spline4,9.70100505867196,1.5920236292668037
spline4,9.828140736824304,1.5915028358552268
spline4,9.955276414976648,1.5910465483042862
spline4,10.08241209312899,1.5906556457812855
spline4,10.209547771281335,1.5903310074535282
spline4,10.336683449433677,1.5900735124883174
spline4,10.463819127586019,1.5898840400529566
spline4,10.590954805738363,1.5897634693147493
spline4,10.718090483890705,1.5897126794409981
spline4,10.84522616204305,1.5897325495990076
spline4,10.972361840195392,1.58982395895608
spline4,11.099497518347736,1.5899877866795193
spline4,11.226633196500078,1.5902249119366283
spline4,11.353768874652422,1.5905362138947112
spline4,11.480904552804764,1.5909225717210707
spline4,11.608040230957108,1.5913848645830102
spline4,11.73517590910945,1.5919239716478333
spline4,11.862311587261795,1.592540772082843
spline4,11.989447265414137,1.5932361450553427
spline4,12.116582943566481,1.5940109697326361
spline4,12.243718621718823,1.5948661252820262
spline4,12.370854299871167,1.5958024908708168
spline4,12.49798997802351,1.5968209456663103
spline4,12.625125656175854,1.5979223688358108
spline4,12.752261334328196,1.599107639546622
spline4,12.87939701248054,1.6003776369660463
spline4,13.006532690632882,1.6017332402613875
spline4,13.133668368785226,1.603175328599949
spline4,13.260804046937569,1.6047047503630332
spline4,13.387939725089913,1.6063220772669413
spline4,13.515075403242255,1.6080277347953935
spline4,13.6422110813946,1.6098221471061165
spline4,13.769346759546941,1.6117057383568358
spline4,13.896482437699285,1.6136789327052783
spline4,14.023618115851628,1.6157421543091695
spline4,14.150753794003972,1.6178958273262363
spline4,14.277889472156314,1.6201403759142043
spline4,14.405025150308656,1.6224762242307997
spline4,14.532160828461,1.6249037964337494
spline4,14.659296506613343,1.6274235166807791
spline4,14.786432184765687,1.630035809129615
spline4,14.913567862918029,1.6327410979379833
spline4,15.040703541070373,1.6355398072636103
spline4,15.167839219222715,1.6384323612642222
spline4,15.29497489737506,1.6414191840975452
spline4,15.422110575527402,1.6445006999213052
spline4,15.549246253679746,1.6476773328932288
spline4,15.676381931832088,1.650949507171042
spline4,15.803517609984432,1.6543176469124712
spline4,15.930653288136774,1.6577821762752423
spline4,16.057788966289117,1.6613435194170814
spline4,16.18492464444146,1.6650021004957154
spline4,16.312060322593805,1.6687583436688698
spline4,16.439196000746147,1.672612673094271
spline4,16.566331678898493,1.6765655129296453
spline4,16.693467357050835,1.6806172873327188
spline4,16.820603035203177,1.6847684204612179
spline4,16.94773871335552,1.6890193364728683
spline4,17.074874391507862,1.6933704595253969
spline4,17.202010069660204,1.6978222137765293
spline4,17.32914574781255,1.7023750233839923
spline4,17.456281425964892,1.7070293125055114
spline4,17.58341710411724,1.7117855052988133
spline4,17.71055278226958,1.7166440259216238
spline4,17.837688460421923,1.7216052985316692
spline4,17.964824138574265,1.7266697472866763
spline4,18.091959816726607,1.7318377963443707
spline4,18.219095494878953,1.7371098698624785
spline4,18.346231173031295,1.7424863919987266
spline4,18.473366851183638,1.7479677869108403
spline4,18.60050252933598,1.7535544787565462
spline4,18.727638207488322,1.7592468916935706
spline4,18.854773885640668,1.76504544987964
spline4,18.98190956379301,1.7709505774724796
spline4,19.109045241945353,1.7769626986298166
spline4,19.236180920097695,1.7830822375093767
spline4,19.36331659825004,1.7893096182688866
spline4,19.490452276402383,1.7956452650660717
spline4,19.617587954554725,1.8020896020586588
spline4,19.744723632707068,1.8086430534043738
spline4,19.871859310859413,1.815306043260943
spline4,19.998994989011756,1.822078995786093
spline4,20.126130667164098,1.828962335137549
spline4,20.25326634531644,1.8359564854730381
spline4,20.380402023468786,1.8430618709502862
spline4,20.50753770162113,1.8502789157270199
spline4,20.63467337977347,1.8576080439609646
spline4,20.761809057925813,1.8650496798098468
spline4,20.88894473607816,1.8726042474313933
spline4,21.0160804142305,1.8802721709833294
spline4,21.143216092382843,1.888053874623382
spline4,21.270351770535186,1.8959497825092766
spline4,21.39748744868753,1.9039603187987404
spline4,21.524623126839874,1.9120859076494985
spline4,21.651758804992216,1.9203269732192778
spline4,21.77889448314456,1.9286839396658042
spline4,21.906030161296904,1.937157231146804
spline4,22.033165839449246,1.9457472718200035
spline4,22.16030151760159,1.9544544858431288
spline4,22.28743719575393,1.9632792973739062
spline4,22.414572873906277,1.9722221305700616
spline4,22.54170855205862,1.9812834095893215
spline4,22.66884423021096,1.9904635585894122
spline4,22.795979908363304,1.9997630017280592
spline4,22.923115586515646,2.0091821631629894
spline4,23.050251264667992,2.0187214670519293
spline4,23.177386942820334,2.028381337552604
spline4,23.304522620972676,2.0381621988227407
spline4,23.43165829912502,2.0480644750200647
spline4,23.558793977277364,2.0580885903023036
spline4,23.685929655429707,2.068234968827182
spline4,23.81306533358205,2.0785040347524273
spline4,23.94020101173439,2.088896212235764
spline4,24.067336689886737,2.0994119254349206
spline4,24.19447236803908,2.110051598507622
spline4,24.32160804619142,2.1208156556115947
spline4,24.448743724343764,2.1317045209045644
spline4,24.57587940249611,2.1427186091903176
spline4,24.703015080648452,2.153857779319763
spline4,24.830150758800794,2.1651210314412515
spline4,24.957286436953137,2.176507292188603
spline4,25.084422115105482,2.1880154881956373
spline4,25.211557793257825,2.1996445460961733
spline4,25.338693471410167,2.2113933925240308
spline4,25.46582914956251,2.22326095411303
spline4,25.592964827714855,2.2352461574969897
spline4,25.720100505867197,2.2473479293097296
spline4,25.84723618401954,2.2595651961850693
spline4,25.974371862171882,2.271896884756828
spline4,26.101507540324228,2.2843419216588265
spline4,26.22864321847657,2.2968992335248823
spline4,26.355778896628912,2.3095677469888165
spline4,26.482914574781255,2.3223463886844478
spline4,26.610050252933597,2.3352340852455966
spline4,26.737185931085943,2.348229763306082
spline4,26.864321609238285,2.3613323494997234
spline4,26.991457287390627,2.37454077046034
spline4,27.11859296554297,2.387853952821753
spline4,27.245728643695315,2.40127082321778
spline4,27.372864321847658,2.4147903082822406
spline4,27.5,2.4284113346489558
ushape,2.200000047683716,1.6811814451253344
ushape,2.327135725836059,1.6794267413690727
ushape,2.454271403988402,1.6776888915089436
ushape,2.5814070821407453,1.675967895544948
ushape,2.7085427602930885,1.6742637534770852
ushape,2.8356784384454317,1.6725764653053554
ushape,2.962814116597775,1.670906031029759
ushape,3.089949794750118,1.6692524506502953
ushape,3.217085472902461,1.667615724166965
ushape,3.3442211510548043,1.6659958515797675
ushape,3.4713568292071475,1.664392832888703
ushape,3.5984925073594907,1.6628066680937716
ushape,3.7256281855118334,1.6612373571949732
ushape,3.8527638636641766,1.6596849001923082
ushape,3.9798995418165197,1.658149297085776
ushape,4.1070352199688624,1.656630547875377
ushape,4.2341708981212065,1.6551286525611109
ushape,4.361306576273549,1.653643611142978
ushape,4.488442254425893,1.6521754236209778
ushape,4.615577932578235,1.650724089995111
ushape,4.742713610730579,1.6492896102653771
ushape,4.8698492888829215,1.6478719844317766
ushape,4.9969849670352655,1.6464712124943088
ushape,5.124120645187608,1.6450872944529742
ushape,5.251256323339951,1.6437202303077727
ushape,5.378392001492294,1.6423700200587041
ushape,5.505527679644637,1.6410366637057685
ushape,5.6326633577969805,1.6397201612489662
ushape,5.759799035949324,1.638420512688297
ushape,5.886934714101667,1.6371377180237605
ushape,6.01407039225401,1.6358717772553573
ushape,6.141206070406353,1.6346226903830872
ushape,6.268341748558696,1.63339045740695
ushape,6.3954774267110395,1.632175078326946
ushape,6.522613104863383,1.630976553143075
ushape,6.649748783015726,1.629794881855337
ushape,6.776884461168069,1.6286300644637322
ushape,6.904020139320412,1.6274821009682603
ushape,7.031155817472755,1.6263509913689216
ushape,7.1582914956250985,1.6252367356657158
ushape,7.285427173777442,1.6241393338586432
ushape,7.412562851929785,1.6230587859477037
ushape,7.539698530082128,1.6219950919328971
ushape,7.666834208234471,1.6209482518142235
ushape,7.793969886386814,1.6199182655916833
ushape,7.9211055645391575,1.6189051332652757
ushape,8.0482412426915,1.6179088548350016
ushape,8.175376920843844,1.6169294303008603
ushape,8.302512598996186,1.615966859662852
ushape,8.42964827714853,1.615021142920977
ushape,8.556783955300872,1.6140922800752349
ushape,8.683919633453215,1.613180271125626
ushape,8.811055311605559,1.6122851160721499
ushape,8.938190989757903,1.611406814914807
ushape,9.065326667910245,1.6105453676535972
ushape,9.192462346062587,1.6097007742885203
ushape,9.319598024214931,1.6088730348195768
ushape,9.446733702367275,1.608062149246766
ushape,9.573869380519618,1.6072681175700885
ushape,9.70100505867196,1.606490939789544
ushape,9.828140736824304,1.6057306159051323
ushape,9.955276414976648,1.6049871459168539
ushape,10.08241209312899,1.6042605298247086
ushape,10.209547771281335,1.6035507676286962
ushape,10.336683449433677,1.602857859328817
ushape,10.463819127586019,1.6021818049250707
ushape,10.590954805738363,1.6015226044174578
ushape,10.718090483890705,1.6008802578059775
ushape,10.84522616204305,1.6002547650906305
ushape,10.972361840195392,1.5996461262714166
ushape,11.099497518347736,1.5990543413483356
ushape,11.226633196500078,1.5984794103213877
ushape,11.353768874652422,1.597921333190573
ushape,11.480904552804764,1.5973801099558913
ushape,11.608040230957108,1.5968557406173425
ushape,11.73517590910945,1.596348225174927
ushape,11.862311587261795,1.5958575636286445
ushape,11.989447265414137,1.595383755978495
ushape,12.116582943566481,1.5949268022244785
ushape,12.243718621718823,1.5944867023665952
ushape,12.370854299871167,1.5940634564048446
ushape,12.49798997802351,1.5936570643392274
ushape,12.625125656175854,1.593267526169743
ushape,12.752261334328196,1.5928948418963922
ushape,12.87939701248054,1.592539011519174
ushape,13.006532690632882,1.592200035038089
ushape,13.133668368785226,1.591877912453137
ushape,13.260804046937569,1.591572643764318
ushape,13.387939725089913,1.5912842289716322
ushape,13.515075403242255,1.5910126680750794
ushape,13.6422110813946,1.5907579610746596
ushape,13.769346759546941,1.590520107970373
ushape,13.896482437699285,1.5902991087622194
ushape,14.023618115851628,1.5900949634501986
ushape,14.150753794003972,1.5899076720343113
ushape,14.277889472156314,1.5897372345145568
ushape,14.405025150308656,1.5895836508909353
ushape,14.532160828461,1.589446921163447
ushape,14.659296506613343,1.5893270453320916
ushape,14.786432184765687,1.5892240233968695
ushape,14.913567862918029,1.5891378553577804
ushape,15.040703541070373,1.5890685412148242
ushape,15.167839219222715,1.5890160809680012
ushape,15.29497489737506,1.588980474617311
ushape,15.422110575527402,1.588961722162754
ushape,15.549246253679746,1.591213666686041
ushape,15.676381931832088,1.5970840254536753
ushape,15.803517609984432,1.6030243049796367
ushape,15.930653288136774,1.6090345052639248
ushape,16.057788966289117,1.6151146263065401
ushape,16.18492464444146,1.6212646681074823
ushape,16.312060322593805,1.6274846306667516
ushape,16.439196000746147,1.633774513984348
ushape,16.566331678898493,1.6401343180602714
ushape,16.693467357050835,1.6465640428945214
ushape,16.820603035203177,1.6530636884870986
ushape,16.94773871335552,1.6596332548380028
ushape,17.074874391507862,1.6662727419472338
ushape,17.202010069660204,1.6729821498147919
ushape,17.32914574781255,1.6797614784406771
ushape,17.456281425964892,1.6866107278248892
ushape,17.58341710411724,1.6935298979674285
ushape,17.71055278226958,1.7005189888682946
ushape,17.837688460421923,1.7075780005274874
ushape,17.964824138574265,1.7147069329450075
ushape,18.091959816726607,1.7219057861208544
ushape,18.219095494878953,1.7291745600550286
ushape,18.346231173031295,1.7365132547475295
ushape,18.473366851183638,1.7439218701983574
ushape,18.60050252933598,1.7514004064075122
ushape,18.727638207488322,1.7589488633749941
ushape,18.854773885640668,1.766567241100803
ushape,18.98190956379301,1.774255539584939
ushape,19.109045241945353,1.7820137588274019
ushape,19.236180920097695,1.7898418988281917
ushape,19.36331659825004,1.7977399595873085
ushape,19.490452276402383,1.805707941104752
ushape,19.617587954554725,1.813745843380523
ushape,19.744723632707068,1.8218536664146208
ushape,19.871859310859413,1.8300314102070456
ushape,19.998994989011756,1.8382790747577973
ushape,20.126130667164098,1.846596660066876
ushape,20.25326634531644,1.8549841661342816
ushape,20.380402023468786,1.8634415929600143
ushape,20.50753770162113,1.8719689405440738
ushape,20.63467337977347,1.8805662088864603
ushape,20.761809057925813,1.889233397987174
ushape,20.88894473607816,1.8979705078462148
ushape,21.0160804142305,1.9067775384635826
ushape,21.143216092382843,1.9156544898392769
ushape,21.270351770535186,1.9246013619732985
ushape,21.39748744868753,1.933618154865647
ushape,21.524623126839874,1.9427048685163224
ushape,21.651758804992216,1.9518615029253248
ushape,21.77889448314456,1.9610880580926542
ushape,21.906030161296904,1.9703845340183108
ushape,22.033165839449246,1.9797509307022942
ushape,22.16030151760159,1.9891872481446047
ushape,22.28743719575393,1.998693486345242
ushape,22.414572873906277,2.0082696453042064
ushape,22.54170855205862,2.017915725021498
ushape,22.66884423021096,2.027631725497116
ushape,22.795979908363304,2.037417646731061
ushape,22.923115586515646,2.0472734887233335
ushape,23.050251264667992,2.057199251473933
ushape,23.177386942820334,2.0671949349828593
ushape,23.304522620972676,2.0772605392501124
ushape,23.43165829912502,2.0873960642756924
ushape,23.558793977277364,2.0976015100596
ushape,23.685929655429707,2.107876876601834
ushape,23.81306533358205,2.118222163902395
ushape,23.94020101173439,2.128637371961283
ushape,24.067336689886737,2.1391225007784986
ushape,24.19447236803908,2.1496775503540406
ushape,24.32160804619142,2.16030252068791
ushape,24.448743724343764,2.1709974117801054
ushape,24.57587940249611,2.181762223630629
ushape,24.703015080648452,2.1925969562394787
ushape,24.830150758800794,2.203501609606656
ushape,24.957286436953137,2.2144761837321596
ushape,25.084422115105482,2.225520678615991
ushape,25.211557793257825,2.2366350942581485
ushape,25.338693471410167,2.2478194306586334
ushape,25.46582914956251,2.259073687817446
ushape,25.592964827714855,2.270397865734585
ushape,25.720100505867197,2.2817919644100506
ushape,25.84723618401954,2.293255983843843
ushape,25.974371862171882,2.3047899240359633
ushape,26.101507540324228,2.31639378498641
ushape,26.22864321847657,2.3280675666951836
ushape,26.355778896628912,2.3398112691622845
ushape,26.482914574781255,2.351624892387712
ushape,26.610050252933597,2.363508436371467
ushape,26.737185931085943,2.3754619011135487
ushape,26.864321609238285,2.3874852866139578
ushape,26.991457287390627,2.3995785928726927
ushape,27.11859296554297,2.4117418198897558
ushape,27.245728643695315,2.4239749676651456
ushape,27.372864321847658,2.4362780361988623
ushape,27.5,2.4486510254909057
softplus,2.200000047683716,1.6204028612355927
softplus,2.327135725836059,1.6204028684269236
softplus,2.454271403988402,1.6204028764931397
softplus,2.5814070821407453,1.620402885540678
softplus,2.7085427602930885,1.6204028956889243
softplus,2.8356784384454317,1.6204029070717885
softplus,2.962814116597775,1.6204029198394723
softplus,3.089949794750118,1.62040293416045
softplus,3.217085472902461,1.6204029502236925
softplus,3.3442211510548043,1.6204029682411603
softplus,3.4713568292071475,1.6204029884506006
softplus,3.5984925073594907,1.620403011118684
softplus,3.7256281855118334,1.6204030365445243
softplus,3.8527638636641766,1.6204030650636239
softplus,3.9798995418165197,1.620403097052302
softplus,4.1070352199688624,1.6204031329326598
softplus,4.2341708981212065,1.6204031731781492
softplus,4.361306576273549,1.620403218319822
softplus,4.488442254425893,1.6204032689533348
softplus,4.615577932578235,1.6204033257468102
softplus,4.742713610730579,1.6204033894496521
softplus,4.8698492888829215,1.6204034609024331
softplus,4.9969849670352655,1.6204035410479867
softplus,5.124120645187608,1.6204036309438468
softplus,5.251256323339951,1.620403731776201
softplus,5.378392001492294,1.6204038448755422
softplus,5.505527679644637,1.620403971734223
softplus,5.6326633577969805,1.6204041140261445
softplus,5.759799035949324,1.6204042736288438
softplus,5.886934714101667,1.6204044526482626
softplus,6.01407039225401,1.6204046534465342
softplus,6.141206070406353,1.620404878673145
softplus,6.268341748558696,1.6204051312998904
softplus,6.3954774267110395,1.6204054146600786
softplus,6.522613104863383,1.6204057324925052
softplus,6.649748783015726,1.6204060889907732
softplus,6.776884461168069,1.6204064888586127
softplus,6.904020139320412,1.620406937371926
softplus,7.031155817472755,1.620407440448378
softplus,7.1582914956250985,1.620408004725446
softplus,7.285427173777442,1.6204086376479623
softplus,7.412562851929785,1.6204093475662946
softplus,7.539698530082128,1.6204101438464642
softplus,7.666834208234471,1.620411036993646
softplus,7.793969886386814,1.6204120387906793
softplus,7.9211055645391575,1.6204131624534086
softplus,8.0482412426915,1.6204144228048976
softplus,8.175376920843844,1.620415836470806
softplus,8.302512598996186,1.6204174220984962
softplus,8.42964827714853,1.6204192006027462
softplus,8.556783955300872,1.6204211954412913
softplus,8.683919633453215,1.620423432923809
softplus,8.811055311605559,1.6204259425583947
softplus,8.938190989757903,1.6204287574400638
softplus,9.065326667910245,1.6204319146863588
softplus,9.192462346062587,1.620435455925755
softplus,9.319598024214931,1.6204394278452328
softplus,9.446733702367275,1.6204438828041536
softplus,9.573869380519618,1.6204488795224234
softplus,9.70100505867196,1.6204544838518788
softplus,9.828140736824304,1.6204607696408935
softplus,9.955276414976648,1.6204678197033862
softplus,10.08241209312899,1.620475726904725
softplus,10.209547771281335,1.6204845953784996
softplus,10.336683449433677,1.6204945418897598
softplus,10.463819127586019,1.6205056973621366
softplus,10.590954805738363,1.6205182085882825
softplus,10.718090483890705,1.6205322401452928
softplus,10.84522616204305,1.6205479765392528
softplus,10.972361840195392,1.6205656246057816
softplus,11.099497518347736,1.6205854161964623
softplus,11.226633196500078,1.620607611184357
softplus,11.353768874652422,1.6206325008254474
softplus,11.480904552804764,1.6206604115168155
softplus,11.608040230957108,1.6206917089967139
softplus,11.73517590910945,1.620726803036378
softplus,11.862311587261795,1.6207661526785015
softplus,11.989447265414137,1.6208102720827533
softplus,12.116582943566481,1.6208597370444957
softplus,12.243718621718823,1.6209151922590017
