term,coef
Intercept,-7.3412416195467349
z_gust_0h,-0.076054287657226605
z_precipitation_24h_sum,0.02870051418250686
z_temperature_0h,-0.0056161968557319241
z_pressure_msl_0h,-0.1059333290232512
z_gust_sq,0.099311247678056824
z_gust_pressure,-0.053489216606079498
urban_binary,-0.7328570054521365
log_population,0.89957412323800956
income_deprivation_rate,-1.7632887582571051
deprivation_gap_pct,-2.1451447506740808
morans_i,-1.080170198062266
incident_year[2022],0.067798777968058291
incident_year[2023],-0.019442115933580011
incident_year[2024],-0.064929484131780513
incident_month[2],0.024171061646443139
incident_month[3],-0.01449920965096297
incident_month[4],-0.068178399551975868
incident_month[5],-0.0076210848323368307
incident_month[6],0.25053820398482668
incident_month[7],0.28121137497721482
incident_month[8],0.12724843362464691
incident_month[9],0.050596999157493133
incident_month[10],-0.056231012745731959
incident_month[11],-0.13603770310445121
incident_month[12],0.07293090336310476
LAD[E06000032],0.1467161246721638
LAD[E06000033],0.62679664412060487
LAD[E06000034],0.33697309907346301
LAD[E06000035],0.38861283524886098
LAD[E06000043],0.32802803530138608
LAD[E06000055],0.1569118184399686
LAD[E06000056],-1.246891635704281
LAD[E06000060],-0.93041024294193142
LAD[E07000008],0.35368455431857648
LAD[E07000009],-0.65689594786133931
LAD[E07000010],-0.24789469977833731
LAD[E07000011],-0.81326994123505392
LAD[E07000012],-1.032676432160885
LAD[E07000061],1.008703173655684
LAD[E07000062],1.952582175267991
LAD[E07000063],1.3207519617814329
LAD[E07000064],0.81372538865090016
LAD[E07000065],0.02682743325185399
LAD[E07000066],0.5112476172820396
LAD[E07000067],-0.46730179273930739
LAD[E07000068],0.39446492922319337
LAD[E07000069],0.61454949117574265
LAD[E07000070],-0.045408082978913758
LAD[E07000071],0.1099028920207228
LAD[E07000072],0.13249016012682691
LAD[E07000073],0.37925338375620848
LAD[E07000074],-0.35759720733618022
LAD[E07000075],0.56648917714946001
LAD[E07000076],0.32352086173350197
LAD[E07000077],-0.41351991571169211
LAD[E07000095],0.19729307707367391
LAD[E07000096],0.25925460683836432
LAD[E07000098],0.37641632929935021
LAD[E07000099],-0.079510563882586566
LAD[E07000102],0.32768496134097091
LAD[E07000103],0.042367384321398228
LAD[E07000105],1.063270080758308
LAD[E07000106],0.63122932232730133
LAD[E07000107],0.65555826471700218
LAD[E07000108],1.0875510530482111
LAD[E07000109],1.2262082000535079
LAD[E07000110],0.71908979137803286
LAD[E07000111],0.28134578945127342
LAD[E07000112],1.1596802274062381
LAD[E07000113],0.42809191916467693
LAD[E07000114],0.99112142012273885
LAD[E07000115],0.38726725517721328
LAD[E07000116],0.81152171326453404
LAD[E07000143],-0.16216447490855429
LAD[E07000144],0.16076383241214301
LAD[E07000145],1.579010834853612
LAD[E07000146],-0.043293440983345387
LAD[E07000147],-0.35946886441882991
LAD[E07000148],0.1576660220138737
LAD[E07000149],-0.5379192854871554
LAD[E07000179],-0.96495615600698736
LAD[E07000200],-0.1299363238806584
LAD[E07000202],0.26744148494951597
LAD[E07000203],-0.32718809118912229
LAD[E07000207],0.1606907799452349
LAD[E07000208],0.98743433152027671
LAD[E07000209],0.2407604326815059
LAD[E07000210],1.3656216490672
LAD[E07000211],0.28231259207262399
LAD[E07000212],1.1326972863331839
LAD[E07000213],1.505370618157476
LAD[E07000215],0.61756918410499007
LAD[E07000216],-0.16629374928193691
LAD[E07000217],0.89733078906543884
LAD[E07000223],1.3894559314225361
LAD[E07000224],-0.040616758198278841
LAD[E07000226],0.97111382004441837
LAD[E07000227],-0.55462804766337404
LAD[E07000228],0.31276747960455692
LAD[E07000229],0.63328379685614355
LAD[E07000240],-0.44584485971993942
LAD[E07000241],0.27294819747610438
LAD[E07000242],-0.22881553832595819
LAD[E07000243],0.08045192112664537
LAD[E09000001],0.7516777499873144
LAD[E09000002],-0.27004470544946618
LAD[E09000003],-0.42632230438902102
LAD[E09000004],-0.33272850511340812
LAD[E09000005],0.016909687746406089
LAD[E09000006],-0.076143892114824696
LAD[E09000007],-0.16724454835943461
LAD[E09000008],0.016274121059261688
LAD[E09000010],-0.02067202635067902
LAD[E09000011],-0.36235246855186831
LAD[E09000012],-0.042352856330610561
LAD[E09000013],0.20283295456572459
LAD[E09000014],0.61877747204107292
LAD[E09000015],-0.50560385933303376
LAD[E09000016],0.1126430221351112
LAD[E09000017],-0.56096751298523684
LAD[E09000019],-0.19031926158154569
LAD[E09000020],0.61020356935544007
LAD[E09000021],-0.09999274879656736
LAD[E09000022],-0.42939526496514979
LAD[E09000023],-0.3223352661982527
LAD[E09000024],0.1366421776939501
LAD[E09000025],-0.75882819626174647
LAD[E09000026],-0.60315114328099939
LAD[E09000027],-0.2197312638752964
LAD[E09000028],-0.30534415661359587
LAD[E09000029],0.15739688541502631
LAD[E09000030],-0.36120119182158072
LAD[E09000031],-0.58901900532599194
LAD[E09000032],-0.60634814550879568
LAD[E09000033],0.085531342169944208
