term,coef
Intercept,2.7780150560989627
z_precipitation_24h_sum,0.059255421367188359
z_temperature_0h,-0.13208472174852284
z_pressure_msl_0h,-0.10022621891613301
urban_binary,0.003677598611718571
log_population,-0.13870373593239174
income_deprivation_rate,-4.1228059553407501
deprivation_gap_pct,1.3517173918072467
morans_i,0.11580714201796116
incident_year[2022],0.26139873221989685
incident_year[2023],0.10891947594072053
incident_year[2024],-0.15156508631804869
incident_month[2],0.76236692510027781
incident_month[3],-0.34637195529848808
incident_month[4],-0.30069038118222136
incident_month[5],-0.20464401259182033
incident_month[6],0.15734974346414213
incident_month[7],0.10396947437900216
incident_month[8],0.12615878439780437
incident_month[9],0.0090170438623185384
incident_month[10],-0.069118707241214869
incident_month[11],-0.25634385195298093
incident_month[12],-0.2949556961686669
z_customers_v2_log1p,-0.29532030684267274
z_cust_sq,0.092256886526160584
z_temperature_sq,0.064548783402375687
z_gust_precip,-0.057212107212110168
gust_low,-0.019667855901698814
gust_ramp,0.061811329688420472
