term,coef
Intercept,0.73252986538988085
z_precipitation_24h_sum,0.041425595216047377
z_temperature_0h,-0.069457369434576754
z_pressure_msl_0h,-0.043703762981173781
z_gust_pressure,0.018854278765652422
urban_binary,0.21531503684932607
log_population,0.067070502353201722
income_deprivation_rate,0.89268098392547712
deprivation_gap_pct,-0.13626333720525888
morans_i,0.27721957184444401
incident_year[2022],0.10617146544287838
incident_year[2023],0.0037323082798757586
incident_year[2024],-0.10020440513191491
incident_month[2],0.43879064216022723
incident_month[3],0.025479211495063804
incident_month[4],-0.039192626201655728
incident_month[5],-0.048637555180593664
incident_month[6],0.10643646207497358
incident_month[7],0.11345720856771582
incident_month[8],0.11031691465820267
incident_month[9],0.049145898031934927
incident_month[10],-0.0028303095869691226
incident_month[11],-0.012408923049741151
incident_month[12],0.049792105290199451
z_customers_v2_log1p,-0.19520141005916691
z_cust_sq,-0.11134726716677554
z_gust_0h,-0.038467415693025572
gust_hinge_17,0.10081174557300793
