fold,n_test,n_train,sse,rmse,k
0,1875,5402,3462.6054045373166,1.358941824516378,27
1,1512,5765,2553.5863401132447,1.2995691034232275,27
2,1363,5914,2396.314246582433,1.3259402584679283,27
3,1247,6030,2090.253256140702,1.2946912937930408,27
4,1280,5997,1489.7766670758979,1.0788364200160492,27
