term,coef
Intercept,0.78243568431075816
z_precipitation_24h_sum,0.047805016323526871
z_temperature_0h,-0.075732559972525232
z_pressure_msl_0h,-0.042187003928970589
urban_binary,0.21684294202246124
log_population,0.065873044253421165
income_deprivation_rate,0.90264734151078152
deprivation_gap_pct,-0.13314929468627437
morans_i,0.28010006065433002
incident_year[2022],0.10089623511437468
incident_year[2023],0.003891607809742537
incident_year[2024],-0.08443086305939794
incident_month[2],0.44120681750723528
incident_month[3],0.037383561328474063
incident_month[4],-0.016574333885446581
incident_month[5],-0.019205883952393355
incident_month[6],0.12644385030081723
incident_month[7],0.12334779611909258
incident_month[8],0.12995758418596043
incident_month[9],0.072550863093961943
incident_month[10],0.028780738303583856
incident_month[11],0.0094206877293661583
incident_month[12],0.057608457828974974
z_customers_v2_log1p,-0.19622698582503531
z_cust_sq,-0.11182266336514987
z_temperature_sq,0.016282647940669876
z_gust_precip,-0.023251369467933845
gust_low,-0.0077310833420982557
gust_ramp,0.046171154113585786
gust_tail,0.095121715486962036
