term,coef
Intercept,0.77017331587607518
z_precipitation_24h_sum,0.047783699466613143
z_temperature_0h,-0.076933386772527632
z_pressure_msl_0h,-0.042528264992182492
urban_binary,0.21679269490368661
log_population,0.065746994669057562
income_deprivation_rate,0.90518197992972038
deprivation_gap_pct,-0.13217386430409009
morans_i,0.27984934496886749
incident_year[2022],0.10131795258101196
incident_year[2023],0.0036826503178944495
incident_year[2024],-0.087630902084749149
incident_month[2],0.44230753843197035
incident_month[3],0.036376389089578194
incident_month[4],-0.018729135064195317
incident_month[5],-0.02074709229268544
incident_month[6],0.12566463217250748
incident_month[7],0.12299648557678707
incident_month[8],0.12951096541979765
incident_month[9],0.073856636168878081
incident_month[10],0.028460092640756988
incident_month[11],0.0082387251631015051
incident_month[12],0.058368984837312669
z_customers_v2_log1p,-0.19603149098532732
z_cust_sq,-0.11200619338754282
z_temperature_sq,0.016204003915729629
z_gust_precip,-0.022646986472107635
gust_low,-0.0056951826910620201
gust_ramp,0.089903648092775873
