term,coef
Intercept,3.2846344129928138
z_gust_0h,-0.036014312441059258
z_precipitation_24h_sum,0.045551840569328338
z_temperature_0h,-0.01116361668800947
z_pressure_msl_0h,-0.090572680922929943
z_gust_sq,0.1059969204504316
z_gust_pressure,-0.046618128427459812
urban_binary,-0.155714154163233
log_population,-0.077510452639106414
income_deprivation_rate,-3.179793362792477
deprivation_gap_pct,0.1743677847783188
morans_i,-0.025734744023142849
incident_year[2022],0.090785258444310624
incident_year[2023],0.016200310719304781
incident_year[2024],-0.018447156890876702
incident_month[2],0.023767952936842279
incident_month[3],-0.02505741797875315
incident_month[4],-0.080373281528607066
incident_month[5],-0.0043651625712677672
incident_month[6],0.26057838650383458
incident_month[7],0.30592723271380518
incident_month[8],0.14391916141413941
incident_month[9],0.061359307822818419
incident_month[10],-0.053222733134743641
incident_month[11],-0.1244640515250343
incident_month[12],0.074958979630980888
