term,coef
Intercept,3.363184077294711
z_precipitation_24h_sum,0.0534376896896736
z_temperature_0h,-0.034057592903876298
z_pressure_msl_0h,-0.080630788835995504
z_gust_pressure,-0.034933705867966403
urban_binary,-0.14940762955466871
log_population,-0.072417151693353901
income_deprivation_rate,-3.1002204091423309
deprivation_gap_pct,0.18041891797817161
morans_i,-0.032088449919336397
incident_year[2022],0.075615226402691194
incident_year[2023],0.0146841349624286
incident_year[2024],-0.0224696560089927
incident_month[2],0.086620425450868899
incident_month[3],0.039419824044390601
incident_month[4],-0.0059718892867345
incident_month[5],0.085491698522288398
incident_month[6],0.32137845794595582
incident_month[7],0.3341150451333198
incident_month[8],0.20010301630364019
incident_month[9],0.12683628243029529
incident_month[10],0.052857792548054401
incident_month[11],-0.046192994265807502
incident_month[12],0.1052837481711833
z_temperature_sq,0.056553411291127398
gust_low,-0.026952197980057799
gust_ramp,0.1214617284085016
