combination,sample_version,threshold_label,exact_numeric_threshold,operator,bin,left,right,closed,denominator,numerator,frequency,mean_gust,binomial_se,original_95_lower,original_95_upper,interval_rule,excluded_gust_count
E0_all,current accepted,>1000 customers,1000.5,>,5,12,14,"(left,right]",5563,97,0.017436634909221642,12.981934217418374,0.0017549190602961075,0.013996993551041271,0.020876276267402013,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_all,current accepted,>1000 customers,1000.5,>,6,14,16,"(left,right]",3762,63,0.016746411483253589,14.984502928235441,0.0020921087389191221,0.01264587835497211,0.020846944611535068,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_all,current accepted,>1000 customers,1000.5,>,7,16,18,"(left,right]",2569,42,0.016348773841961851,16.985870004953139,0.0025019643069937474,0.011444923800254105,0.021252623883669598,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_all,current accepted,>1000 customers,1000.5,>,8,18,20,"(left,right]",1578,32,0.020278833967046894,18.963624858735329,0.0035482910486988235,0.013324183511597198,0.027233484422496589,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_all,current accepted,>1000 customers,1000.5,>,9,20,23,"(left,right]",1412,56,0.039660056657223795,21.436898036989206,0.0051936396438451628,0.029480522955287275,0.049839590359160316,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_all,current accepted,>1000 customers,1000.5,>,10,23,26,"(left,right]",765,38,0.049673202614379082,24.442614349664428,0.0078553737118083593,0.034276670139234695,0.065069735089523462,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_all,current accepted,>1000 customers,1000.5,>,11,26,30,"(left,right]",494,31,0.062753036437246959,27.806477751326465,0.010911411110362266,0.041366670660936918,0.084139402213557007,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_all,current accepted,>1000 customers,1000.5,>,12,30,45,"(left,right]",342,23,0.06725146198830409,32.344736941376624,0.013543162842986007,0.040706862816051514,0.093796061160556665,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,0,0,4,"(left,right]",387,362,0.93540051679586567,3.1428940602667264,0.012495620935679796,0.91090909976193324,0.95989193382979809,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,1,4,6,"(left,right]",749,702,0.93724966622162886,5.1401869152512187,0.0088612452892469044,0.91988162545470498,0.95461770698855275,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,2,6,8,"(left,right]",1065,998,0.93708920187793432,7.0858215936472719,0.0074400912207108058,0.92250662308534115,0.95167178067052749,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,3,8,10,"(left,right]",1100,1035,0.94090909090909092,9.0381818173148414,0.007109479814350248,0.92697451047296442,0.95484367134521742,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,4,10,12,"(left,right]",1039,968,0.93166506256015402,11.038017341790002,0.0078278686860758524,0.91632243993544538,0.94700768518486267,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,5,12,14,"(left,right]",881,837,0.95005675368898979,13.010102168114583,0.0073388025741528643,0.93567270064365016,0.96444080673432941,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,6,14,16,"(left,right]",848,805,0.9492924528301887,15.037617942072311,0.0075342215976403181,0.93452537849881367,0.96405952716156373,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,7,16,18,"(left,right]",869,827,0.95166858457997694,17.0567318814259,0.0072752468789860237,0.93740910069716432,0.96592806846278956,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,8,18,20,"(left,right]",708,677,0.95621468926553677,19.022033890761897,0.0076899814949809428,0.94114232553537414,0.9712870529956994,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,9,20,23,"(left,right]",893,847,0.94848824188129899,21.488465865542079,0.0073967924477685307,0.93399052868367272,0.96298595507892526,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,10,23,26,"(left,right]",591,547,0.9255499153976311,24.458206389761212,0.010797887045380074,0.90438605678868611,0.94671377400657608,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>0 customers,0.5,>,11,26,30,"(left,right]",417,392,0.94004796163069548,27.833812956043857,0.011625428123383944,0.91726212250886296,0.962833800752528,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
