fold,n_test,n_train,sse,rmse,k
0,2030,5720,10718.409825320741,2.2978261117977312,12
1,1579,6171,7188.1599197976684,2.133623569787777,12
2,1450,6300,6929.0420523554913,2.1860122806790563,12
3,1336,6414,6074.6615818070659,2.1323466841937582,12
4,1355,6395,6373.8964686810923,2.1688666703402917,12
