fold,n_test,n_train,sse,rmse,k
0,1957,7900,9987.9633527860533,2.2591395426276573,12
1,2264,7593,10848.11280702033,2.1889653403038118,12
2,1674,8183,7840.7511255640829,2.1642185128918148,12
3,1433,8424,7182.437927860552,2.2387873561688139,12
4,2529,7328,11334.984785474942,2.1170740853986207,12
