term,coef
Intercept,-1.2320431384127437
z_gust_0h,-0.0049686903383590478
z_precipitation_24h_sum,0.031848905525799075
z_temperature_0h,-0.071811205476907974
z_pressure_msl_0h,-0.05081459496371582
z_gust_sq,0.085145568931031132
z_gust_pressure,0.017344958557105775
urban_binary,-0.15359531612389046
log_population,0.2711466695870941
income_deprivation_rate,-1.1530552079001903
deprivation_gap_pct,-1.1041098308607595
morans_i,0.1248407200716639
incident_year[2022],0.10839072882956848
incident_year[2023],-0.0038496088345031996
incident_year[2024],-0.10863823694875992
incident_month[2],0.43882722998012785
incident_month[3],0.033450008659454265
incident_month[4],-0.035508694836251499
incident_month[5],-0.029374672016433463
incident_month[6],0.1368805165718022
incident_month[7],0.13723766497327061
incident_month[8],0.1346621863883076
incident_month[9],0.060888649144342333
incident_month[10],0.0067806182981159447
incident_month[11],-0.017889467043746211
incident_month[12],0.039385514323944069
LAD[E06000032],0.3550151604996365
LAD[E06000033],0.95857623712734286
LAD[E06000034],0.43609446991382378
LAD[E06000035],0.53577927026886141
LAD[E06000043],0.44490817090711426
LAD[E06000055],-0.0027489173803342745
LAD[E06000056],-0.28546827195100999
LAD[E06000060],-0.23682502302726793
LAD[E07000008],0.10302561745816749
LAD[E07000009],-0.15604626544508457
LAD[E07000010],-0.048765856682584569
LAD[E07000011],-0.39042426417510817
LAD[E07000012],-0.28385839994634066
LAD[E07000061],1.0325309380790977
LAD[E07000062],1.3040843620064619
LAD[E07000063],0.34114551737175819
LAD[E07000064],0.47785671315749834
LAD[E07000065],0.17044387091499025
LAD[E07000066],0.39302351659238877
LAD[E07000067],-0.22398000859997511
LAD[E07000068],0.20417360900045689
LAD[E07000069],0.33445764739659112
LAD[E07000070],-0.0071426657235310904
LAD[E07000071],-0.055911358341903195
LAD[E07000072],0.2843032292828736
LAD[E07000073],0.43015633640934658
LAD[E07000074],0.12784854531043732
LAD[E07000075],0.30917796803103009
LAD[E07000076],0.1199562280993538
LAD[E07000077],-0.15162061660121959
LAD[E07000095],0.6022844788370717
LAD[E07000096],0.22905795265215093
LAD[E07000098],0.62763667810022061
LAD[E07000099],0.24722459232774485
LAD[E07000102],0.53862049034849269
LAD[E07000103],0.50191559117181106
LAD[E07000105],0.32503252385907155
LAD[E07000106],0.35325833941242407
LAD[E07000107],0.39381784370791428
LAD[E07000108],0.45530146230827739
LAD[E07000109],0.60673665896058759
LAD[E07000110],0.33607909790567653
LAD[E07000111],0.14542819571109403
LAD[E07000112],0.47536691841883932
LAD[E07000113],0.33978587063842786
LAD[E07000114],0.91429897802922122
LAD[E07000115],0.39131595259056434
LAD[E07000116],0.48626074370125916
LAD[E07000143],-0.098163313757537576
LAD[E07000144],-0.13961024715667919
LAD[E07000145],0.56817582193578797
LAD[E07000146],-0.18328229231391097
LAD[E07000147],-0.10127562935162956
LAD[E07000148],0.41797672340161907
LAD[E07000149],-0.27338693090006433
LAD[E07000179],-0.066031391572017678
LAD[E07000200],-0.11431598238360793
LAD[E07000202],0.3503236842977912
LAD[E07000203],-0.19022057311841845
LAD[E07000207],0.31509425578506384
LAD[E07000208],0.35085136868855843
LAD[E07000209],0.3659202411317477
LAD[E07000210],0.37304457450193684
LAD[E07000211],0.23308776431272626
LAD[E07000212],0.28280121418432314
LAD[E07000213],0.12799809062458006
LAD[E07000215],0.26832566728377011
LAD[E07000216],0.12299280811948664
LAD[E07000217],0.4682001285096013
LAD[E07000223],0.71318229394290122
LAD[E07000224],0.21289685285878965
LAD[E07000226],0.23074137062352465
LAD[E07000227],-0.015920257441610037
LAD[E07000228],0.06429805450534079
LAD[E07000229],0.44583883416351933
LAD[E07000240],0.33896330318984419
LAD[E07000241],0.4306451956155426
LAD[E07000242],0.12580241077266027
LAD[E07000243],0.19082157076898637
LAD[E09000001],0.4408177025397596
LAD[E09000002],0.50564314555961598
LAD[E09000003],0.37309403094218818
LAD[E09000004],0.29612579115980031
LAD[E09000005],0.4847968002319899
LAD[E09000006],0.18702428918412334
LAD[E09000007],0.42057965252919344
LAD[E09000008],0.32431757324764582
LAD[E09000010],0.5008197044796443
LAD[E09000011],0.30632153165483922
LAD[E09000012],0.59885847201893272
LAD[E09000013],0.6792725292356433
LAD[E09000014],0.86924975343806443
LAD[E09000015],0.41386189991597389
LAD[E09000016],0.25913179332252828
LAD[E09000017],0.4463720429287566
LAD[E09000019],0.62264722183952725
LAD[E09000020],0.97302340652380381
LAD[E09000021],0.40919120888588539
LAD[E09000022],0.40424209550109697
LAD[E09000023],0.42023236994062196
LAD[E09000024],0.48110355430804708
LAD[E09000025],0.39309967468598161
LAD[E09000026],0.31021083722498899
LAD[E09000027],0.22090259621107677
LAD[E09000028],0.42267158041264546
LAD[E09000029],0.35416012363278082
LAD[E09000030],0.2414013526033997
LAD[E09000031],0.4907514349080509
LAD[E09000032],0.41151491382182959
LAD[E09000033],0.32582641600919138
z_customers_v2_log1p,-0.20654731278231053
z_cust_sq,-0.10310363003500103
