fold,n_test,n_train,sse,rmse,k
0,9834,41339,13559.820680752138,1.1742535212591703,111
1,10581,40592,15530.440188752676,1.2115142465376216,112
2,10833,40340,15681.786599774943,1.2031600365882462,112
3,9995,41178,13070.105208430625,1.1435315269023292,112
4,9930,41243,15089.39302701435,1.2327109706094372,112
