Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],gust_low,gust_ramp,z_temperature_sq,term
1.9759339522045583,-0.0077319627298963554,0.012858075250186724,-0.013152216502666049,-0.003003254642617581,0.015959730049113538,-0.16223650541794568,-1.2858460476012936,0.49462516157321729,-0.013950766880570661,-0.030762778850508172,-0.023904697846025613,-0.01620745798227221,-0.0002732009015342339,-0.028045714890324834,-0.028379381470574137,-0.06730401227903253,-0.035419498629309501,-0.041261995715631765,-0.046038268177401892,-0.023229000911844783,-0.043262601104210693,-0.057152308621739999,-0.010851254365418259,0.0024650067373891893,-0.0045652479854226919,-0.0044840431301126932,Intercept
-0.0077319627298967188,0.001185206543115692,0.00012665586627234865,0.00022461272092894752,2.6428812012596464e-05,0.0001850460366945426,0.00070275022169101519,0.017126638962300655,-0.0093479717134374984,0.0020402611809819298,0.0006836744181122641,0.00062344210945471286,-0.0014465860170659376,-0.00035283677657111431,0.00012526403957693265,-0.00055448207286145365,-0.00052660006454012553,-0.00058804704225472258,-0.0012226230508156888,-0.0012304153059586194,-0.0014368565775247442,-0.0015926129822582229,-0.0007625031307773026,-0.00058215579089851606,-8.9732044880494253e-06,-7.2792658526542264e-06,-4.155471927098361e-05,z_precipitation_24h_sum
0.012858075250189737,0.00012665586627234207,0.0047655408800963573,-0.0011551607715492098,0.00077986615824568255,0.0021342441268719357,-0.00010048850312519854,-0.010685171199119844,0.0085335062795466009,-0.0065889968556039616,-0.0016859868331889605,-0.0018681637172699018,-0.0040072542179922753,0.00051730297202944996,-0.0016237406442039097,-0.0015560483088667811,-0.0063915717879970638,-0.010329046997181277,-0.0093452461993009626,-0.0086970442167061991,-0.0096158683171294369,-0.0079897616721433841,-0.0034215878088769531,-0.0015932232636456298,-0.00050508291161458548,-6.9175767587396111e-05,-0.0010464217473253662,z_temperature_0h
-0.013152216502664807,0.00022461272092894562,-0.0011551607715491832,0.0016398307002000274,8.6438148919478909e-05,-0.00069402829859850895,0.00082989291016871962,0.0095796413684086455,-0.0055695143639255731,0.0010137561461802855,0.00094370774438935214,0.0011411222504727901,0.0012163440146183732,0.00031805633942652735,1.4363865102599404e-05,0.0005702433805128916,0.00098106177131701252,0.0030380178445455633,0.0025932544373263645,0.0024444736869576309,0.0023986325339353377,0.0021946073766663503,0.001972297601330756,0.00093853541777108227,3.9490402907454568e-05,0.00025011947709551331,0.00021536364237842779,z_pressure_msl_0h
-0.0030032546426187888,2.6428812012596033e-05,0.00077986615824568581,8.6438148919473461e-05,0.0011534309034243132,0.00068836541779353742,0.0005624893656962387,-0.0050561407501624224,0.0010057018506576102,-0.00090597340081448807,0.00026001958942088743,-2.381732399489277e-05,-0.00051275833611585855,0.0010603757594323808,-0.00019279075027264433,-0.00024249968395821892,-0.0010281033090473385,-0.001586106902993418,-0.0014532234569497539,-0.0016254791568960443,-0.0020512462795058951,-0.0017395810374375761,0.00013275772549993991,-3.5591628782675523e-05,-0.00027144751615686217,0.00015440107369940126,-0.00020920671630445792,z_gust_pressure
0.015959730049115502,0.00018504603669454252,0.0021342441268719179,-0.00069402829859851588,0.00068836541779353938,0.0044163844660262026,-0.00091635529925085336,-0.022148879888258317,0.0048267638746471494,-0.00075057214496351658,-0.0003260353571305696,-0.00056928501191429225,-0.0028371757106604141,-0.00018342067542086009,-0.00072676741498450359,0.00074829050015240873,-0.0025685807049496794,-0.0040755019440510956,-0.0033134989521202674,-0.0048915192637740985,-0.0035257074728848332,-0.0027922061468845434,-0.0013378439710505152,-0.00072563644238675049,-0.00032679093329534967,0.00010998279865802969,-0.00066524159340465951,urban_binary
-0.16223650541795162,0.00070275022169099448,-0.00010048850312491844,0.00082989291016878966,0.0005624893656962902,-0.00091635529925072911,0.013893617623700696,0.10000367805694127,-0.039846855144722595,-0.00045987869946429588,0.0017558784001081597,0.00096138903410816572,-0.0015814199889719728,-0.00111880166124788,0.001088068903892712,0.00030893561716248223,0.0021538299804271816,-0.0015168867479657165,-0.00025860172175588939,0.00026798572093689031,-0.0018923250989545258,-0.00013625001400127077,0.0023044161220738316,-0.0012310226379797459,-0.00044214319242009953,0.00035931122772987658,0.00012245330912489472,log_population
-1.2858460476015092,0.017126638962301207,-0.010685171199118449,0.0095796413684101217,-0.0050561407501632074,-0.022148879888258765,0.10000367805697069,4.7677264688597711,-1.7506259183813881,0.15531855721394772,0.026513275794320754,0.037353672159493749,0.037515255198601327,0.0055575318658107843,0.023822643795024554,0.0072038153559378648,0.025976678310664986,-0.00020852185859365031,0.057088230566574583,0.033604896013836059,-0.012207182225354191,0.021438010141894028,0.049986968794009309,-0.027277094422181881,-0.00058908480207432712,-0.0022938724465631759,-0.0010682042491308025,income_deprivation_rate
0.49462516157311298,-0.0093479717134375747,0.0085335062795463025,-0.0055695143639251637,0.0010057018506572436,0.0048267638746469881,-0.039846855144723338,-1.7506259183814037,0.99455267153328486,-0.24212167431468262,-0.025454749775045967,-0.027186361590160323,-0.014636165270859106,0.00062360255351532256,-0.030740043603310566,0.0059628409804684335,-0.018915632790994407,-0.023718914442865297,-0.027819745729962146,-0.014109263874034217,-0.0058474100026586675,-0.011297668548974949,-0.024915779559534942,0.00067294665455009523,-0.00095553634423532589,0.00059017378895400189,-0.00032637592539628044,deprivation_gap_pct
-0.0139507668805601,0.0020402611809820308,-0.0065889968556042833,0.0010137561461801702,-0.00090597340081429367,-0.00075057214496363281,-0.00045987869946263835,0.15531855721402382,-0.24212167431468759,0.14321499019495823,0.012450324795698004,0.012183320527885457,0.013733957732379868,0.0027175819280780052,0.013345363254942356,0.0032702183741028135,0.016854879098073542,0.024024385740463384,0.015710599859571277,0.0117837165922923,0.014873836625080147,0.0088362261581039908,0.0081511395121447536,0.01272879460849834,0.0013152858556700355,-0.00033443402972453955,0.0012990520325566824,morans_i
-0.030762778850516752,0.00068367441811227245,-0.0016859868331889451,0.00094370774438940939,0.00026001958942088011,-0.00032603535713060543,0.0017558784001084611,0.02651327579432174,-0.025454749775046547,0.012450324795697788,0.0081570835240261999,0.0059299099626731024,0.0075380979711410674,-0.0011488851715519294,0.004081001383924472,0.00017279482811805328,0.0055753801210602725,0.0073631918296456645,0.0063537037332028739,0.0056150985882556939,0.0059569620285714175,0.0039447964292866587,0.0030402937458777158,0.0037379905243558956,9.4171700371725395e-05,0.00017302438254361113,0.00014260804862257413,incident_year[2022]
-0.023904697846022917,0.0006234421094547031,-0.0018681637172698806,0.0011411222504728005,-2.3817323994886156e-05,-0.00056928501191427902,0.00096138903410766319,0.037353672159489072,-0.02718636159016077,0.012183320527886536,0.0059299099626730668,0.0083099458021698869,0.008242393542596916,0.0016583099723714145,0.0037010479770982442,-0.00013482325737753178,0.0056802109172887395,0.007785264532289865,0.007368226562245216,0.0073425519059681695,0.0069928551780083373,0.0058062890410848448,0.0055442892455353637,0.0044658741841438095,0.00017000919979176751,0.00017649788553499132,0.00028103961123711698,incident_year[2023]
-0.016207457982282725,-0.0014465860170659298,-0.0040072542179922085,0.0012163440146184586,-0.00051275833611584478,-0.0028371757106604579,-0.0015814199889713648,0.037515255198595637,-0.014636165270858776,0.01373395773237918,0.0075380979711410414,0.0082423935425969732,0.027304514900184745,0.0088903724823553836,0.0096263226816620182,0.01244193007544871,0.0212094552995531,0.025770458700902478,0.022512234773524244,0.022650011083953613,0.022524659206651552,0.022197361817951719,0.019605677744475962,0.016651569097328751,0.00056442465120905337,0.00029133981309124288,0.0010270751006580471,incident_year[2024]
-0.00027320090154119535,-0.00035283677657111317,0.0005173029720294865,0.00031805633942656719,0.0010603757594323693,-0.00018342067542085022,-0.0011188016612473169,0.0055575318658072073,0.00062360255351447754,0.0027175819280772181,-0.0011488851715519097,0.0016583099723715303,0.0088903724823555449,0.0163444902229061,0.010695257359675229,0.011907816087576135,0.012557662827466041,0.012705088646804853,0.0096546994177247429,0.011571682557446733,0.0084797168840827497,0.012513332053571314,0.015262973186859279,0.010855352439178852,-5.9101145205871858e-05,8.5380200640246333e-05,0.00033876962508710647,incident_month[2]
-0.028045714890323398,0.00012526403957692245,-0.0016237406442038984,1.4363865102632527e-05,-0.00019279075027268727,-0.00072676741498447963,0.0010880689038925951,0.023822643795021144,-0.03074004360331271,0.013345363254942861,0.004081001383924465,0.003701047977098324,0.0096263226816621257,0.01069525735967514,0.021120385006294075,0.013476563543208635,0.019226862795444673,0.017051335676585337,0.0124825372202767,0.014120040462577059,0.012812497530923192,0.015085687603665507,0.012509186266570646,0.012921506726298593,-7.9466271918683833e-05,0.0001884886883415832,0.00056188816357617243,incident_month[3]
-0.028379381470585271,-0.00055448207286144628,-0.0015560483088667351,0.00057024338051298506,-0.00024249968395823567,0.00074829050015238617,0.00030893561716325343,0.0072038153559320726,0.0059628409804689383,0.0032702183741012314,0.00017279482811798758,-0.0001348232573774213,0.012441930075448786,0.011907816087576085,0.013476563543208666,0.038152778991303468,0.02168305215455121,0.023662878899986521,0.018159789796866117,0.016998267384285025,0.014463264519066382,0.02147078147292731,0.017393869976673769,0.017120606998682598,0.00010518916010691212,0.00029017958893614313,0.00063932001797658308,incident_month[4]
-0.067304012279036707,-0.00052660006454012813,-0.0063915717879970118,0.00098106177131707432,-0.0010281033090473182,-0.0025685807049496824,0.0021538299804274965,0.025976678310657395,-0.018915632790995958,0.016854879098074,0.0055753801210602291,0.0056802109172888098,0.021209455299553166,0.012557662827465958,0.019226862795444596,0.021683052154551144,0.040826914560678759,0.036956937143287752,0.028354038041764881,0.028651491643759519,0.028182493476993888,0.031304608420478261,0.024093896307427531,0.019991664224683955,0.00072906206336626443,0.00049526322412218643,0.0020806930018546729,incident_month[5]
-0.035419498629308876,-0.00058804704225470946,-0.0103290469971811,0.0030380178445456158,-0.0015861069029933421,-0.0040755019440511112,-0.0015168867479656565,-0.00020852185859649005,-0.023718914442868569,0.024024385740463637,0.0073631918296454494,0.0077852645322898009,0.025770458700902124,0.012705088646804547,0.017051335676584973,0.023662878899986056,0.03695693714328728,0.057458719882845663,0.039644179259364878,0.035565466883179943,0.039303423811992616,0.038921763997786976,0.028224294212077124,0.020865088962752843,0.0014951055931891487,0.00058697948047008717,0.0025742582560968883,incident_month[6]
-0.041261995715663649,-0.0012226230508156403,-0.0093452461993008586,0.0025932544373265111,-0.0014532234569497435,-0.0033134989521204643,-0.00025860172175327841,0.057088230566578566,-0.027819745729963628,0.0157105998595682,0.0063537037332028028,0.0073682265622452749,0.022512234773524292,0.0096546994177247498,0.01248253722027666,0.01815978979686618,0.02835403804176485,0.039644179259365434,0.041010080989171846,0.033011389975157901,0.033624333025443993,0.032816532591544587,0.02398809295040466,0.016471626798003944,0.00090891455388705789,0.00047244697606055102,0.0017977360664531573,incident_month[7]
-0.046038268177399276,-0.0012304153059586244,-0.0086970442167062165,0.0024444736869577272,-0.001625479156896063,-0.0048915192637740646,0.00026798572093661031,0.033604896013825693,-0.01410926387403384,0.011783716592292536,0.0056150985882556567,0.0073425519059683031,0.022650011083953873,0.011571682557446781,0.014120040462577152,0.016998267384285105,0.028651491643759838,0.035565466883180866,0.03301138997515829,0.039566781427514248,0.030730380156852137,0.031315899618567816,0.022310191721614126,0.017757811898384969,0.00086116355880557567,0.00045250076071555695,0.0021988719202284692,incident_month[8]
-0.023229000911859608,-0.0014368565775247125,-0.0096158683171293745,0.0023986325339354774,-0.0020512462795058122,-0.0035257074728848744,-0.0018923250989531842,-0.012207182225357098,-0.0058474100026589728,0.014873836625078459,0.0059569620285713446,0.0069928551780084015,0.02252465920665167,0.008479716884082774,0.0128124975309232,0.014463264519066441,0.02818249347699402,0.039303423811993352,0.033624333025444139,0.030730380156851894,0.044194452411078382,0.032193019546955887,0.022075879195550003,0.016658427489452322,0.0013038457705945978,0.00044529572248386794,0.0022556935802270626,incident_month[9]
-0.043262601104219284,-0.0015926129822582209,-0.0079897616721433459,0.0021946073766664401,-0.0017395810374376405,-0.0027922061468846067,-0.00013625001400064275,0.02143801014188354,-0.011297668548974769,0.0088362261581037809,0.0039447964292865668,0.0058062890410849402,0.022197361817951743,0.012513332053571212,0.015085687603665446,0.021470781472927185,0.031304608420478303,0.038921763997787587,0.032816532591544587,0.031315899618567594,0.032193019546955845,0.041658825164369348,0.027650667719453178,0.019259800949066978,0.0010390257001423003,0.00049528087493293997,0.0020480302913085304,incident_month[10]
-0.057152308621746709,-0.00076250313077729079,-0.0034215878088768061,0.001972297601330815,0.00013275772549995284,-0.0013378439710505176,0.0023044161220743854,0.049986968794008067,-0.024915779559539098,0.0081511395121445195,0.0030402937458776022,0.0055442892455354218,0.019605677744475893,0.015262973186859147,0.012509186266570584,0.017393869976673599,0.02409389630742733,0.028224294212077228,0.023988092950404216,0.022310191721613672,0.022075879195549521,0.027650667719452938,0.033459011134676996,0.017752967264466166,8.9815728719805696e-05,0.0005578644133952805,0.0012078647806310456,incident_month[11]
