Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,z_gust_cu,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,grid_index,gust
0,1.4878236936587088,0,0,0,2.2136193434122435,3.2934753078699699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,18.070234113712374
0,1.5122832145181273,0,0,0,2.2870005209132804,3.4585924993713673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,18.202341137123746
0,1.5367427353775456,0,0,0,2.3615782347356609,3.6291381962557554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,18.334448160535118
0,1.5612022562369632,0,0,0,2.4373524848793844,3.8052001986384636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,18.466555183946486
0,1.5856617770963815,0,0,0,2.5143232713444545,3.9868663066348349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,18.598662207357858
0,1.6101212979557999,0,0,0,2.59249059413087,4.1742243203601994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,18.73076923076923
0,1.6345808188152182,0,0,0,2.671854453238629,4.367362039929886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,18.862876254180602
0,1.6590403396746365,0,0,0,2.7524148486677333,4.5663672654592293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,18.994983277591974
0,1.6834998605340541,0,0,0,2.8341717804181794,4.7713277970635568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,19.127090301003342
0,1.7079593813934726,0,0,0,2.9171252484899735,4.9823314348582155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,19.259197324414714
0,1.7324189022528909,0,0,0,3.0012752528831115,5.1994659789585276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,19.391304347826086
0,1.7568784231123091,0,0,0,3.0866217935975939,5.4228192294798276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,19.523411371237458
0,1.7813379439717274,0,0,0,3.1731648706334212,5.6524789865374503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,19.65551839464883
0,1.8057974648311452,0,0,0,3.2609044839905912,5.888533050246723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,19.787625418060198
0,1.8302569856905635,0,0,0,3.3498406336691073,6.1310692207229875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,19.91973244147157
0,1.8547165065499818,0,0,0,3.4399733196689684,6.3801752980815731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,20.051839464882942
0,1.8791760274094,0,0,0,3.5313025419901742,6.6359390824378117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,20.183946488294314
0,1.9036355482688183,0,0,0,3.6238283006327245,6.898448373907037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20.316053511705686
0,1.9280950691282368,0,0,0,3.7175505955966202,7.1677909726045836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,20.448160535117058
0,1.9525545899876544,0,0,0,3.8124694268818571,7.4440546786457729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,20.580267558528426
0,1.9770141108470727,0,0,0,3.9085847944884415,7.7273272921459544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,20.712374581939798
0,2.001473631706491,0,0,0,4.00589669841637,8.0176966132204548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,20.84448160535117
0,2.0259331525659094,0,0,0,4.1044051386656442,8.3152504419846078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,20.976588628762542
0,2.0503926734253275,0,0,0,4.2041101152362614,8.620076578553741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,21.108695652173914
0,2.0748521942847455,0,0,0,4.3050116281282236,8.9322628230431889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,21.240802675585282
0,2.0993117151441636,0,0,0,4.4071096773415297,9.2518969755682878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,21.372909698996654
0,2.1237712360035821,0,0,0,4.5104042628761825,9.579066836244376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,21.505016722408026
0,2.1482307568630001,0,0,0,4.6148953847321783,9.9138602051867739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,21.637123745819398
0,2.1726902777224186,0,0,0,4.7205830429095208,10.256364882510827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,21.76923076923077
0,2.1971497985818362,0,0,0,4.8274672374082037,10.606668668331848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,21.901337792642138
0,2.2216093194412547,0,0,0,4.935547968228235,10.964859362765196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,22.03344481605351
0,2.2460688403006728,0,0,0,5.0448252353696095,11.331024765926186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,22.165551839464882
0,2.2705283611600913,0,0,0,5.1552990388323297,11.705252677930163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,22.297658862876254
0,2.2949878820195098,0,0,0,5.2669693786163956,12.087630898892455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,22.429765886287626
0,2.3194474028789274,0,0,0,5.379836254721801,12.478247228928378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,22.561872909698995
0,2.3439069237383454,0,0,0,5.493899667148554,12.877189468153286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,22.693979933110366
0,2.3683664445977639,0,0,0,5.6091596158966528,13.284545416682516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,22.826086956521738
0,2.3928259654571824,0,0,0,5.7256161009660973,13.70040287463139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,22.95819397993311
0,2.4172854863166005,0,0,0,5.8432691223568831,14.124849642115235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,23.090301003344482
0,2.4417450071760181,0,0,0,5.9621186800690129,14.557973519249382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,23.222408026755851
0,2.4662045280354365,0,0,0,6.0821647741024902,14.99986230614919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,23.354515050167223
0,2.490664048894855,0,0,0,6.2034074044573133,15.450603802929974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,23.486622073578594
0,2.5151235697542731,0,0,0,6.3258465711334777,15.910285809707061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,23.618729096989966
0,2.5395830906136916,0,0,0,6.4494822741309896,16.378996126595798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,23.750836120401338
0,2.5640426114731092,0,0,0,6.574314513449842,16.856822553711496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,23.882943143812707
0,2.5885021323325277,0,0,0,6.7003432890900427,17.343852891169519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,24.015050167224079
0,2.6129616531919457,0,0,0,6.8275686010515857,17.840174939085173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,24.147157190635451
0,2.6374211740513642,0,0,0,6.9559904493344762,18.345876497573812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,24.279264214046822
0,2.6618806949107827,0,0,0,7.0856088339387115,18.861045366750758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,24.411371237458194
0,2.6863402157702003,0,0,0,7.2164237548642864,19.385769346731326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,24.543478260869563
0,2.7107997366296184,0,0,0,7.348435212111208,19.920136237630878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,24.675585284280935
0,2.7352592574890369,0,0,0,7.481643205679477,20.464233839564745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,24.807692307692307
0,2.7597187783484549,0,0,0,7.6160477355690883,21.01814995264824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,24.939799331103679
0,2.7841782992078734,0,0,0,7.7516488017800462,21.58197237699672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,25.07190635451505
0,2.808637820067291,0,0,0,7.8884464043123446,22.155788912725484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,25.204013377926419
0,2.8330973409267095,0,0,0,8.0264405431659913,22.739687359949905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25.336120401337791
0,2.8575568617861276,0,0,0,8.165631218340982,23.333755518785289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,25.468227424749163
0,2.882016382645546,0,0,0,8.3060184298373176,23.938081189346988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,25.600334448160535
0,2.9064759035049645,0,0,0,8.4476021776549999,24.552752171750321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,25.732441471571907
0,2.9309354243643821,0,0,0,8.5903824617940217,25.177856266110606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,25.864548494983275
0,2.9553949452238002,0,0,0,8.7343592822543883,25.8134812725432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,25.996655518394647
0,2.9798544660832187,0,0,0,8.8795326390361051,26.459714991163445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,26.128762541806019
0,3.0043139869426372,0,0,0,9.025902532139165,27.116645222086657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,26.260869565217391
0,3.0287735078020552,0,0,0,9.1734689615635663,27.78435976542816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,26.392976588628763
0,3.0532330286614737,0,0,0,9.3222319273093159,28.462946421303307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,26.525083612040135
0,3.0776925495208913,0,0,0,9.4721914293764033,29.152492989827401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,26.657190635451503
0,3.1021520703803098,0,0,0,9.6233474677648427,29.853087271115818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,26.789297658862875
0,3.1266115912397279,0,0,0,9.7757000424746234,30.564817065283858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,26.921404682274247
0,3.1510711120991464,0,0,0,9.9292491535057508,31.287770172446873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,27.053511705685619
0,3.1755306329585649,0,0,0,10.083994800858223,32.022034392720194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,27.185618729096991
0,3.1999901538179825,0,0,0,10.239936984532035,32.767697526219116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,27.317725752508359
0,3.2244496746774005,0,0,0,10.397075704527195,33.524847373059018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,27.449832775919731
0,3.248909195536819,0,0,0,10.5554109608437,34.293571733355229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,27.581939799331103
0,3.2733687163962375,0,0,0,10.714942753481552,35.073958407223074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,27.714046822742475
0,3.2978282372556555,0,0,0,10.875671082440745,35.86609519477787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,27.846153846153847
0,3.3222877581150732,0,0,0,11.037595947721279,36.67006989613494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,27.978260869565215
0,3.3467472789744916,0,0,0,11.200717349323163,37.48597031140968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,28.110367892976587
0,3.3712067998339101,0,0,0,11.365035287246393,38.313884240717378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,28.242474916387959
0,3.3956663206933282,0,0,0,11.530549761490965,39.153899484173358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,28.374581939799331
0,3.4201258415527467,0,0,0,11.697260772056884,40.00610384189298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,28.506688963210703
0,3.4445853624121643,0,0,0,11.865168318944141,40.870585113991538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,28.638795986622071
0,3.4690448832715828,0,0,0,12.03427240215275,41.747431100584414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,28.770903010033443
0,3.4935044041310008,0,0,0,12.2045730216827,42.636729601786904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,28.903010033444815
0,3.5179639249904193,0,0,0,12.376070177533997,43.538568417714373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,29.035117056856187
0,3.5424234458498374,0,0,0,12.548763869706635,44.453035348482118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,29.167224080267559
0,3.5668829667092554,0,0,0,12.72265409820062,45.38021819420549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,29.299331103678927
0,3.5913424875686735,0,0,0,12.897740863015947,46.320204754999821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,29.431438127090299
0,3.615802008428092,0,0,0,13.074024164152624,47.273082830980464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,29.563545150501671
0,3.64026152928751,0,0,0,13.251504001610641,48.238940222262713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,29.695652173913043
0,3.6647210501469285,0,0,0,13.430180375390007,49.217864728961935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,29.827759197324415
0,3.6891805710063461,0,0,0,13.610053285490711,50.209944151193412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,29.959866220735783
0,3.7136400918657646,0,0,0,13.791122731912765,51.215266289072552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,30.091973244147155
0,3.7380996127251827,0,0,0,13.97338871465616,52.233918942714631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,30.224080267558527
0,3.7625591335846011,0,0,0,14.156851233720904,53.265989912235021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,30.356187290969899
0,3.7870186544440196,0,0,0,14.341510289106994,54.311566997749026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,30.488294314381271
0,3.8114781753034372,0,0,0,14.52736588081442,55.370737999371954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,30.620401337792639
0,3.8359376961628553,0,0,0,14.714418008843193,56.443590717219188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,30.752508361204011
0,3.8603972170222738,0,0,0,14.902666673193316,57.530212951406064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,30.884615384615383
0,3.8848567378816923,0,0,0,15.092111873864784,58.6306925020479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,31.016722408026755
0,3.9093162587411103,0,0,0,15.282753610857592,59.745117169259998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,31.148829431438127
0,3.9337757796005279,0,0,0,15.47459188417174,60.873574753157698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,31.280936454849495
0,3.9582353004599464,0,0,0,15.667626693807243,62.016153053856385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,31.413043478260867
0,3.9826948213193649,0,0,0,15.861858039764089,63.172939871471364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,31.545150501672239
0,4.007154342178783,0,0,0,16.057285922042276,64.344023006117951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,31.677257525083611
0,4.031613863038201,0,0,0,16.253910340641806,65.529490257911476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,31.809364548494983
0,4.05607338389762,0,0,0,16.451731295562688,66.729429426967329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,31.941471571906355
0,4.080532904757038,0,0,0,16.650748786804911,67.943928313400761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,32.073578595317727
0,4.1049924256164552,0,0,0,16.850962814368469,69.173074717327111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,32.205685618729092
0,4.129451946475875,0,0,0,17.052373378253392,70.41695643886186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,32.337792642140471
0,4.1539114673352913,0,0,0,17.254980478459633,71.67566127812006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,32.469899665551836
0,4.1783709881947102,0,0,0,17.458784114987239,72.949277035217335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,32.602006688963208
0,4.2028305090541282,0,0,0,17.663784287836183,74.237891510268852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,32.73411371237458
0,4.2272900299135463,0,0,0,17.869980997006472,75.541592503389992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,32.866220735785951
0,4.2517495507729652,0,0,0,18.077374242498113,76.860467814696122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,32.998327759197323
0,4.2762090716323833,0,0,0,18.285964024311088,78.19460524430248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,33.130434782608695
0,4.3006685924918013,0,0,0,18.495750342445412,79.544092592324461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,33.262541806020067
0,4.3251281133512203,0,0,0,18.706733196901087,80.909017658877431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,33.394648829431439
0,4.3495876342106383,0,0,0,18.918912587678097,82.289468244076645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,33.526755852842811
0,4.3740471550700555,0,0,0,19.132288514776445,83.68553214803741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,33.658862876254176
0,4.3985066759294735,0,0,0,19.346860978196148,85.09729717087518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,33.790969899665548
0,4.4229661967888916,0,0,0,19.562629977937192,86.524851112705221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,33.92307692307692
0,4.4474257176483105,0,0,0,19.779595513999588,87.968281773642929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,34.055183946488292
0,4.4718852385077286,0,0,0,19.997757586383326,89.427676953803527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,34.187290969899664
0,4.4963447593671466,0,0,0,20.217116195088405,90.903124453302411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,34.319397993311036
0,4.5208042802265656,0,0,0,20.437671340114836,92.394712072254961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,34.451505016722408
0,4.5452638010859836,0,0,0,20.659423021462604,93.902527610776389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,34.583612040133779
0,4.5697233219454017,0,0,0,20.882371239131718,95.426658868982102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,34.715719063545151
0,4.5941828428048206,0,0,0,21.106515993122184,96.967193646987482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,34.847826086956523
0,4.6186423636642386,0,0,0,21.331857283433987,98.524219744907739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,34.979933110367895
0,4.6431018845236558,0,0,0,21.558395110067124,100.09782496285823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,35.11204013377926
0,4.6675614053830738,0,0,0,21.786129473021614,101.68809710095438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,35.244147157190632
0,4.6920209262424919,0,0,0,22.015060372297452,103.29512395931147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,35.376254180602004
0,4.7164804471019108,0,0,0,22.245187807894641,104.91899333804488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,35.508361204013376
0,4.7409399679613289,0,0,0,22.476511779813166,106.55979303726987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,35.640468227424748
0,4.7653994888207469,0,0,0,22.709032288053034,108.21761085710177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,35.77257525083612
0,4.7898590096801659,0,0,0,22.942749332614259,109.89253459765602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,35.904682274247492
0,4.8143185305395839,0,0,0,23.177662913496818,111.58465205904781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,36.036789297658864
0,4.838778051399002,0,0,0,23.413773030700721,113.29405104139255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,36.168896321070235
0,4.86323757225842,0,0,0,23.651079684225969,115.02081934480555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,36.301003344481607
0,4.8876970931178372,0,0,0,23.889582874072556,116.7650447694021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,36.433110367892972
0,4.9121566139772561,0,0,0,24.129282600240501,118.52681511529771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,36.565217391304344
0,4.9366161348366742,0,0,0,24.370178862729784,120.30621818260752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,36.697324414715716
0,4.9610756556960922,0,0,0,24.612271661540412,122.10334177144695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,36.829431438127088
0,4.9855351765555111,0,0,0,24.855560996672391,123.91827368193137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,36.96153846153846
0,5.0099946974149292,0,0,0,25.100046868125709,125.751101714176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,37.093645484949832
0,5.0344542182743472,0,0,0,25.345729275900368,127.60191366829623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,37.225752508361204
0,5.0589137391337653,0,0,0,25.592608219996375,129.4707973444074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,37.357859531772576
0,5.0833732599931842,0,0,0,25.840683700413734,131.3578405426249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,37.489966555183948
0,5.1078327808526023,0,0,0,26.089955717152428,133.26313106306392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,37.62207357859532
0,5.1322923017120194,0,0,0,26.340424270212459,135.18675670583983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,37.754180602006684
0,5.1567518225714375,0,0,0,26.592089359593842,137.12880527106807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,37.886287625418056
0,5.1812113434308564,0,0,0,26.844950985296581,139.08936455886399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,38.018394648829428
0,5.2056708642902745,0,0,0,27.099009147320654,141.06852236934276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,38.1505016722408
0,5.2301303851496925,0,0,0,27.354263845666072,143.06636650261979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,38.282608695652172
0,5.2545899060091106,0,0,0,27.610715080332835,145.08298475881043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,38.414715719063544
0,5.2790494268685295,0,0,0,27.868362851320949,147.11846493803009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,38.546822742474916
0,5.3035089477279476,0,0,0,28.127207158630402,149.17289484039392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,38.678929765886288
