Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],gust_low,gust_ramp,term
2.0332720663825201,-0.0083483070092933587,7.4554848420138511e-05,-0.01262062743927988,-0.0029864374566286648,0.01401455674233331,-0.16901541592098884,-1.2801215489529185,0.48758546617446152,-0.0056932807245049927,-0.033116309613203422,-0.022923047007657994,-0.0088060507411383774,0.0034553061794650244,-0.021181733440453352,-0.020546889152505632,-0.049949652853775575,-0.01006571164501727,-0.02615012700071119,-0.022257344318912901,0.00037327552112885118,-0.022627872644481958,-0.046677759267585384,-0.0043762814167313258,0.0030463794673600674,-0.0039953082822743059,Intercept
-0.0083483070092933379,0.0012027709403148582,6.1385974843619005e-05,0.00029077337987480081,0.00016016085866110043,0.00028325752952169426,0.0007684418625956308,0.018142695169391699,-0.010026317667989768,0.0019369498202713368,0.00060256724171168152,0.00064988914548293729,-0.0015391453211393421,-5.6684335672635292e-05,0.00035287160559011992,-0.00045198990376514098,-0.00042525618369158993,-0.00050449174943778422,-0.0012100135088925601,-0.0010654493390506055,-0.0012855363338091349,-0.0014717078692055188,-0.00069034666657723177,-0.00053412472760214008,-4.3434381986871439e-05,2.7323822069522327e-05,z_precipitation_24h_sum
7.4554848419847836e-05,6.1385974843615563e-05,0.0050262102437943768,-0.0010238124567616808,0.00061257472222416389,0.0013722338408634095,0.00055853590032707047,-0.015025734543020931,0.010981866020365992,-0.0056229566115224361,-0.0013819640154674536,-0.002034542698166465,-0.002755699030399638,0.001121729197227167,-0.00077041853159886067,-0.0004543067509827285,-0.0039677031410444465,-0.0095949986281750315,-0.0081452259483345748,-0.0088318363149325688,-0.008783562662426532,-0.0065125556404392925,-0.0019329291776998695,-0.00098254601689068757,-0.0001767606498697856,-0.00010468840910769561,z_temperature_0h
-0.012620627439282349,0.00029077337987480617,-0.0010238124567616843,0.0017151757455283294,0.00011678074505217987,-0.00052817897360038545,0.00085284896539875238,0.011264877749222257,-0.0062750144065925467,0.00069734583187672878,0.00077564038759791131,0.0012013659687902924,0.00096776880239020195,0.00056731851149240619,-7.3195379390416401e-05,0.00047205017120535611,0.00056824238608386762,0.0026990271624727741,0.0022249049920254112,0.002356869631788024,0.0021526739890956824,0.0018518524778771738,0.0016791096681330643,0.00078609532276480089,-1.2785288694397242e-05,0.00026285276261938685,z_pressure_msl_0h
-0.002986437456627764,0.00016016085866109794,0.00061257472222416964,0.00011678074505217598,0.0013635907642052564,0.00081159171510448351,0.00055623115244596169,-0.0065837271743911119,0.0019101447986515155,-0.0012981983157297652,0.00023561044777306115,-3.5099705780773692e-05,-0.00060379746053953792,0.0014755504077574601,-0.00019380314067752262,-0.00021027416628051739,-0.00095130907892252629,-0.0014245142217331728,-0.0014704385737035787,-0.0014849747349913022,-0.0019157240337143401,-0.0016815488187577412,0.00019787393894521869,-8.0288774311909757e-05,-0.00029284797221188353,0.00018678751951743715,z_gust_pressure
0.014014556742334061,0.00028325752952169562,0.0013722338408634009,-0.00052817897360036875,0.00081159171510448308,0.0043401578961431413,-0.00089989181262205113,-0.022702518869636534,0.0052600074973350591,-0.00073116363507659456,-0.00059122741493305552,-0.00042416994736011365,-0.0026370196086034719,0.00024576322873160145,-0.00055392006197231905,0.0011449449368273093,-0.0014830418127130482,-0.003001648442788875,-0.0027451517691634234,-0.0038502847403043164,-0.0023703501851317383,-0.0016605378391689192,-0.00095624988009836045,-0.00075868429462962444,-0.00028187484456875314,0.0001856280108594662,urban_binary
-0.16901541592097194,0.00076844186259559881,0.00055853590032699067,0.00085284896539848556,0.00055623115244595031,-0.00089989181262189186,0.014537510101201259,0.099580122514953573,-0.039421102228049655,-0.000810625973348739,0.0019977301833796904,0.00092555034018249245,-0.0019639841598459015,-0.0013142917798775612,0.00074884728484605155,-0.00013260460454221168,0.001406395014777274,-0.0028532482847613417,-0.0010172527838154546,-0.0010837536916910452,-0.003123262288083919,-0.0011626807859890069,0.0018455068036391977,-0.0015890589402843031,-0.00044919438921360274,0.00032719921716755713,log_population
-1.2801215489532134,0.018142695169392056,-0.015025734543021429,0.011264877749221611,-0.0065837271743909437,-0.0227025188696377,0.099580122514972391,4.8672048075450789,-1.7708175573547615,0.15078459980218578,0.019285141243521934,0.034967742849715017,0.035812991651594558,0.0031940963108797842,0.02260840226117394,0.0044146951975445846,0.027274144248970438,0.0025604058982458375,0.047510036189005921,0.034284068614336076,-0.0082125163382174553,0.023838937536091283,0.052333530673336029,-0.027257091470673036,-0.00087605298162532139,-0.0020052979385426005,income_deprivation_rate
0.4875854661744532,-0.01002631766798962,0.010981866020366183,-0.0062750144065923177,0.0019101447986516254,0.0052600074973349923,-0.039421102228046977,-1.7708175573547269,1.0018633960470824,-0.24228319518160174,-0.023292308027015263,-0.026816134321641493,-0.015077517449954171,0.00049019841707358233,-0.031267546433489148,0.0065107447231347523,-0.020353241413065021,-0.026794024228342424,-0.026607265924709977,-0.016493427065953987,-0.0087900346089388581,-0.013076623850205433,-0.025268336689482314,-0.00024094712367961959,-0.00071474129713809632,0.00059656848753318202,deprivation_gap_pct
-0.0056932807245549527,0.0019369498202713639,-0.0056229566115224491,0.00069734583187720876,-0.0012981983157300753,-0.00073116363507694498,-0.00081062597334626701,0.15078459980223968,-0.24228319518160463,0.14367530489692437,0.013286482270992163,0.012147850131239615,0.014623767293125298,0.0022467156636142081,0.013273251132340347,0.002561654512472315,0.01540113180993375,0.022609981432811815,0.015629189697726142,0.010843222799922702,0.013373747870816665,0.0072969185939940114,0.0069834755395902313,0.014001056841651453,0.0011157105321899434,-0.00053272780199242233,morans_i
