Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,grid_index,gust
0,1.1300761290719721,0,0,0,1.2770720574982926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,22.561872909698995
0,1.1483216912149512,0,0,0,1.3186427065147657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,22.693979933110366
0,1.1665672533579305,0,0,0,1.3608791566070662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,22.826086956521738
0,1.1848128155009097,0,0,0,1.4037814077751927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,22.95819397993311
0,1.2030583776438888,0,0,0,1.4473494600191457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,23.090301003344482
0,1.2213039397868675,0,0,0,1.4915833133389245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,23.222408026755851
0,1.2395495019298468,0,0,0,1.5364829677345313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,23.354515050167223
0,1.2577950640728259,0,0,0,1.5820484232059644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,23.486622073578594
0,1.2760406262158051,0,0,0,1.628279679753224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,23.618729096989966
0,1.2942861883587842,0,0,0,1.6751767373763102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,23.750836120401338
0,1.3125317505017629,0,0,0,1.7227395960752219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,23.882943143812707
0,1.3307773126447422,0,0,0,1.770968255849962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,24.015050167224079
0,1.3490228747877213,0,0,0,1.8198627167005281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,24.147157190635451
0,1.3672684369307004,0,0,0,1.8694229786269208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,24.279264214046822
0,1.3855139990736798,0,0,0,1.9196490416291407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,24.411371237458194
0,1.4037595612166585,0,0,0,1.9705409057071854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,24.543478260869563
0,1.4220051233596376,0,0,0,2.0220985708610582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,24.675585284280935
0,1.4402506855026167,0,0,0,2.0743220370907571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,24.807692307692307
0,1.4584962476455958,0,0,0,2.1272113043962833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,24.939799331103679
0,1.4767418097885752,0,0,0,2.1807663727776365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,25.07190635451505
0,1.4949873719315538,0,0,0,2.2349872422348143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,25.204013377926419
0,1.513232934074533,0,0,0,2.28987391276782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25.336120401337791
0,1.5314784962175121,0,0,0,2.3454263843766521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,25.468227424749163
0,1.5497240583604914,0,0,0,2.4016446570613117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,25.600334448160535
0,1.5679696205034706,0,0,0,2.4585287308217976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,25.732441471571907
0,1.5862151826464492,0,0,0,2.5160786056581084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,25.864548494983275
0,1.6044607447894284,0,0,0,2.5742942815702472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,25.996655518394647
0,1.6227063069324077,0,0,0,2.6331757585582132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,26.128762541806019
0,1.6409518690753868,0,0,0,2.6927230366220054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,26.260869565217391
0,1.6591974312183659,0,0,0,2.7529361157616243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,26.392976588628763
0,1.6774429933613451,0,0,0,2.8138149959770695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,26.525083612040135
0,1.6956885555043237,0,0,0,2.8753596772683401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,26.657190635451503
0,1.7139341176473031,0,0,0,2.9375701596354395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,26.789297658862875
0,1.7321796797902822,0,0,0,3.0004464430783644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,26.921404682274247
0,1.7504252419332613,0,0,0,3.0639885275971164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,27.053511705685619
0,1.7686708040762407,0,0,0,3.1281964131916955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,27.185618729096991
0,1.7869163662192193,0,0,0,3.1930700998620991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,27.317725752508359
0,1.8051619283621985,0,0,0,3.2586095876083307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,27.449832775919731
0,1.8234074905051776,0,0,0,3.3248148764303891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,27.581939799331103
0,1.8416530526481569,0,0,0,3.391685966328275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,27.714046822742475
0,1.8598986147911361,0,0,0,3.4592228573019868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,27.846153846153847
0,1.8781441769341147,0,0,0,3.5274255493515234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,27.978260869565215
0,1.8963897390770939,0,0,0,3.5962940424768881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,28.110367892976587
0,1.914635301220073,0,0,0,3.6658283366780795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,28.242474916387959
0,1.9328808633630523,0,0,0,3.7360284319550985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,28.374581939799331
0,1.9511264255060314,0,0,0,3.8068943283079433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,28.506688963210703
0,1.9693719876490101,0,0,0,3.878426025736613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,28.638795986622071
0,1.9876175497919892,0,0,0,3.9506235242411107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,28.770903010033443
0,2.0058631119349686,0,0,0,4.0234868238214361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,28.903010033444815
0,2.0241086740779477,0,0,0,4.0970159244775877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,29.035117056856187
0,2.0423542362209268,0,0,0,4.1712108262095651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,29.167224080267559
0,2.0605997983639055,0,0,0,4.2460715290173683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,29.299331103678927
0,2.0788453605068846,0,0,0,4.3215980329009991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,29.431438127090299
0,2.0970909226498637,0,0,0,4.3977903378604566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,29.563545150501671
0,2.1153364847928433,0,0,0,4.4746484438957426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,29.695652173913043
0,2.1335820469358224,0,0,0,4.5521723510068544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,29.827759197324415
0,2.1518276090788011,0,0,0,4.6303620591937893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,29.959866220735783
0,2.1700731712217802,0,0,0,4.7092175684565536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,30.091973244147155
0,2.1883187333647593,0,0,0,4.7887388787951446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,30.224080267558527
0,2.2065642955077385,0,0,0,4.8689259902095623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,30.356187290969899
0,2.2248098576507176,0,0,0,4.9497789026998067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,30.488294314381271
0,2.2430554197936967,0,0,0,5.0312976162658769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,30.620401337792639
0,2.2613009819366758,0,0,0,5.1134821309077747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,30.752508361204011
0,2.279546544079655,0,0,0,5.1963324466254983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,30.884615384615383
0,2.2977921062226341,0,0,0,5.2798485634190486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,31.016722408026755
0,2.3160376683656132,0,0,0,5.3640304812884265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,31.148829431438127
0,2.3342832305085914,0,0,0,5.4488782002336258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,31.280936454849495
0,2.3525287926515706,0,0,0,5.5343917202546562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,31.413043478260867
0,2.3707743547945501,0,0,0,5.6205710413515151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,31.545150501672239
0,2.3890199169375292,0,0,0,5.7074161635241989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,31.677257525083611
0,2.4072654790805084,0,0,0,5.7949270867727094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,31.809364548494983
0,2.4255110412234875,0,0,0,5.8831038110970466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,31.941471571906355
0,2.4437566033664666,0,0,0,5.9719463364972096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,32.073578595317727
0,2.4620021655094448,0,0,0,6.0614546629731958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,32.205685618729092
0,2.4802477276524248,0,0,0,6.1516287905250167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,32.337792642140471
0,2.4984932897954031,0,0,0,6.2424687191526562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,32.469899665551836
0,2.5167388519383826,0,0,0,6.3339744488561287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,32.602006688963208
0,2.5349844140813618,0,0,0,6.4261459796354252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,32.73411371237458
0,2.5532299762243409,0,0,0,6.5189833114905484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,32.866220735785951
0,2.57147553836732,0,0,0,6.6124864444214984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,32.998327759197323
0,2.5897211005102991,0,0,0,6.706655378428275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,33.130434782608695
0,2.6079666626532783,0,0,0,6.8014901135108783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,33.262541806020067
0,2.6262122247962574,0,0,0,6.8969906496693083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,33.394648829431439
0,2.6444577869392369,0,0,0,6.9931569869035668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,33.526755852842811
0,2.6627033490822147,0,0,0,7.0899891252136431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,33.658862876254176
0,2.6809489112251943,0,0,0,7.187487064599555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,33.790969899665548
0,2.6991944733681734,0,0,0,7.2856508050612909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,33.92307692307692
0,2.7174400355111525,0,0,0,7.3844803465988536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,34.055183946488292
0,2.7356855976541317,0,0,0,7.4839756892122438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,34.187290969899664
0,2.7539311597971108,0,0,0,7.5841368329014598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,34.319397993311036
0,2.7721767219400899,0,0,0,7.6849637776665025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,34.451505016722408
0,2.790422284083069,0,0,0,7.7864565235073719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,34.583612040133779
0,2.8086678462260486,0,0,0,7.8886150704240707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,34.715719063545151
0,2.8269134083690277,0,0,0,7.9914394184165936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,34.847826086956523
0,2.8451589705120068,0,0,0,8.0949295674849431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,34.979933110367895
0,2.8634045326549851,0,0,0,8.1990855176291131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,35.11204013377926
0,2.8816500947979642,0,0,0,8.303907268849116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,35.244147157190632
0,2.8998956569409433,0,0,0,8.4093948211449447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,35.376254180602004
0,2.9181412190839224,0,0,0,8.5155481745166011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,35.508361204013376
0,2.9363867812269016,0,0,0,8.6223673289640832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,35.640468227424748
0,2.9546323433698807,0,0,0,8.7298522844873929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,35.77257525083612
0,2.9728779055128602,0,0,0,8.8380030410865302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,35.904682274247492
0,2.9911234676558394,0,0,0,8.9468195987614934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,36.036789297658864
0,3.0093690297988185,0,0,0,9.0563019575122823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,36.168896321070235
0,3.0276145919417976,0,0,0,9.166450117338897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,36.301003344481607
0,3.0458601540847758,0,0,0,9.277264078241334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,36.433110367892972
0,3.064105716227755,0,0,0,9.388743840219604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,36.565217391304344
0,3.0823512783707341,0,0,0,9.5008894032736979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,36.697324414715716
0,3.1005968405137132,0,0,0,9.6137007674036212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,36.829431438127088
0,3.1188424026566928,0,0,0,9.7271779326093721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,36.96153846153846
0,3.1370879647996719,0,0,0,9.8413208988909471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,37.093645484949832
0,3.155333526942651,0,0,0,9.9561296662483496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,37.225752508361204
0,3.1735790890856301,0,0,0,10.071604234681578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,37.357859531772576
0,3.1918246512286093,0,0,0,10.187744604190634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,37.489966555183948
0,3.2100702133715884,0,0,0,10.304550774775516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,37.62207357859532
0,3.2283157755145666,0,0,0,10.422022746436218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,37.754180602006684
0,3.2465613376575457,0,0,0,10.540160519172753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,37.886287625418056
0,3.2648068998005249,0,0,0,10.658964092985114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,38.018394648829428
0,3.2830524619435044,0,0,0,10.778433467873306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,38.1505016722408
0,3.3012980240864835,0,0,0,10.89856864383732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,38.282608695652172
0,3.3195435862294627,0,0,0,11.019369620877162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,38.414715719063544
0,3.3377891483724418,0,0,0,11.14083639899283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,38.546822742474916
0,3.3560347105154209,0,0,0,11.262968978184325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,38.678929765886288
0,3.3742802726584,0,0,0,11.385767358451647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,38.81103678929766
0,3.3925258348013791,0,0,0,11.509231539794795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,38.943143812709032
0,3.4107713969443574,0,0,0,11.633361522213763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,39.075250836120397
0,3.4290169590873365,0,0,0,11.758157305708565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,39.207357859531768
0,3.4472625212303161,0,0,0,11.883618890279195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,39.33946488294314
0,3.4655080833732952,0,0,0,12.00974627592565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,39.471571906354512
0,3.4837536455162743,0,0,0,12.136539462647931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,39.603678929765884
0,3.5019992076592534,0,0,0,12.263998450446039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,39.735785953177256
0,3.5202447698022326,0,0,0,12.392123239319973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,39.867892976588628
0,3.5384903319452117,0,0,0,12.520913829269734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,40
