Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],hinge_14,hinge_26,grid_index,gust
0,2.7464658831200488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.411371237458194,0,181,24.411371237458194
0,2.7714864106160975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.543478260869563,0,182,24.543478260869563
0,2.796506938112147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.675585284280935,0,183,24.675585284280935
0,2.8215274656081966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.807692307692307,0,184,24.807692307692307
0,2.8465479931042461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.939799331103679,0,185,24.939799331103679
0,2.8715685206002952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07190635451505,0,186,25.07190635451505
0,2.8965890480963443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.204013377926419,0,187,25.204013377926419
0,2.9216095755923939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.336120401337791,0,188,25.336120401337791
0,2.9466301030884434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.468227424749163,0,189,25.468227424749163
0,2.9716506305844925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.600334448160535,0,190,25.600334448160535
0,2.9966711580805421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.732441471571907,0,191,25.732441471571907
0,3.0216916855765912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.864548494983275,0,192,25.864548494983275
0,3.0467122130726403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.996655518394647,0,193,25.996655518394647
0,3.0717327405686898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.128762541806019,0.12876254180601876,194,26.128762541806019
0,3.0967532680647394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.260869565217391,0.26086956521739069,195,26.260869565217391
0,3.1217737955607889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.392976588628763,0.39297658862876261,196,26.392976588628763
0,3.1467943230568385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.525083612040135,0.52508361204013454,197,26.525083612040135
0,3.1718148505528871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.657190635451503,0.65719063545150291,198,26.657190635451503
0,3.1968353780489367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.789297658862875,0.78929765886287484,199,26.789297658862875
0,3.2218559055449862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.921404682274247,0.92140468227424677,200,26.921404682274247
0,3.2468764330410358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.053511705685619,1.0535117056856187,201,27.053511705685619
0,3.2718969605370853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.185618729096991,1.1856187290969906,202,27.185618729096991
0,3.296917488033134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.317725752508359,1.317725752508359,203,27.317725752508359
0,3.3219380155291836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.449832775919731,1.4498327759197309,204,27.449832775919731
0,3.3469585430252331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.581939799331103,1.5819397993311028,205,27.581939799331103
0,3.3719790705212827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.714046822742475,1.7140468227424748,206,27.714046822742475
0,3.3969995980173318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.846153846153847,1.8461538461538467,207,27.846153846153847
0,3.4220201255133809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.978260869565215,1.9782608695652151,208,27.978260869565215
0,3.4470406530094304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.110367892976587,2.110367892976587,209,28.110367892976587
0,3.4720611805054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.242474916387959,2.2424749163879589,210,28.242474916387959
0,3.4970817080015291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.374581939799331,2.3745819397993309,211,28.374581939799331
0,3.5221022354975786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.506688963210703,2.5066889632107028,212,28.506688963210703
0,3.5471227629936273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.638795986622071,2.6387959866220712,213,28.638795986622071
0,3.5721432904896768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.770903010033443,2.7709030100334431,214,28.770903010033443
0,3.5971638179857264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.903010033444815,2.903010033444815,215,28.903010033444815
0,3.6221843454817759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.035117056856187,3.0351170568561869,216,29.035117056856187
0,3.6472048729778255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.167224080267559,3.1672240802675589,217,29.167224080267559
0,3.6722254004738741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.299331103678927,3.2993311036789272,218,29.299331103678927
0,3.6972459279699237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.431438127090299,3.4314381270902992,219,29.431438127090299
0,3.7222664554659732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.563545150501671,3.5635451505016711,220,29.563545150501671
0,3.7472869829620228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.695652173913043,3.695652173913043,221,29.695652173913043
0,3.7723075104580723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.827759197324415,3.8277591973244149,222,29.827759197324415
0,3.797328037954121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.959866220735783,3.9598662207357833,223,29.959866220735783
0,3.8223485654501705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.091973244147155,4.0919732441471552,224,30.091973244147155
0,3.8473690929462201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.224080267558527,4.2240802675585272,225,30.224080267558527
0,3.8723896204422696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.356187290969899,4.3561872909698991,226,30.356187290969899
0,3.8974101479383187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.488294314381271,4.488294314381271,227,30.488294314381271
0,3.9224306754343679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.620401337792639,4.6204013377926394,228,30.620401337792639
0,3.9474512029304174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.752508361204011,4.7525083612040113,229,30.752508361204011
0,3.9724717304264665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.884615384615383,4.8846153846153832,230,30.884615384615383
0,3.9974922579225161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.016722408026755,5.0167224080267552,231,31.016722408026755
0,4.0225127854185656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.148829431438127,5.1488294314381271,232,31.148829431438127
0,4.0475333129146147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.280936454849495,5.2809364548494955,233,31.280936454849495
0,4.0725538404106638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.413043478260867,5.4130434782608674,234,31.413043478260867
0,4.0975743679067138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.545150501672239,5.5451505016722393,235,31.545150501672239
0,4.1225948954027629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.677257525083611,5.6772575250836113,236,31.677257525083611
0,4.147615422898812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.809364548494983,5.8093645484949832,237,31.809364548494983
0,4.172635950394862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.941471571906355,5.9414715719063551,238,31.941471571906355
0,4.1976564778909111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.073578595317727,6.073578595317727,239,32.073578595317727
0,4.2226770053869593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.205685618729092,6.2056856187290919,240,32.205685618729092
0,4.2476975328830102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.337792642140471,6.3377926421404709,241,32.337792642140471
0,4.2727180603790584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.469899665551836,6.4698996655518357,242,32.469899665551836
0,4.2977385878751084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.602006688963208,6.6020066889632076,243,32.602006688963208
0,4.3227591153711575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.73411371237458,6.7341137123745796,244,32.73411371237458
0,4.3477796428672066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.866220735785951,6.8662207357859515,245,32.866220735785951
0,4.3728001703632566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.998327759197323,6.9983277591973234,246,32.998327759197323
0,4.3978206978593057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.130434782608695,7.1304347826086953,247,33.130434782608695
0,4.4228412253553557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.262541806020067,7.2625418060200673,248,33.262541806020067
0,4.4478617528514048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.394648829431439,7.3946488294314392,249,33.394648829431439
0,4.4728822803474548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.526755852842811,7.5267558528428111,250,33.526755852842811
0,4.4979028078435022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.658862876254176,7.6588628762541759,251,33.658862876254176
0,4.5229233353395522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.790969899665548,7.7909698996655479,252,33.790969899665548
0,4.5479438628356013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.92307692307692,7.9230769230769198,253,33.92307692307692
0,4.5729643903316513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.055183946488292,8.0551839464882917,254,34.055183946488292
0,4.5979849178277004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.187290969899664,8.1872909698996637,255,34.187290969899664
0,4.6230054453237504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.319397993311036,8.3193979933110356,256,34.319397993311036
0,4.6480259728197995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.451505016722408,8.4515050167224075,257,34.451505016722408
0,4.6730465003158486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.583612040133779,8.5836120401337794,258,34.583612040133779
0,4.6980670278118986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.715719063545151,8.7157190635451514,259,34.715719063545151
0,4.7230875553079477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.847826086956523,8.8478260869565233,260,34.847826086956523
0,4.7481080828039977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.979933110367895,8.9799331103678952,261,34.979933110367895
0,4.7731286103000459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.11204013377926,9.11204013377926,262,35.11204013377926
0,4.798149137796095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.244147157190632,9.244147157190632,263,35.244147157190632
0,4.8231696652921441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.376254180602004,9.3762541806020039,264,35.376254180602004
0,4.8481901927881941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.508361204013376,9.5083612040133758,265,35.508361204013376
0,4.8732107202842432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.640468227424748,9.6404682274247477,266,35.640468227424748
0,4.8982312477802932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.77257525083612,9.7725752508361197,267,35.77257525083612
0,4.9232517752763423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.904682274247492,9.9046822742474916,268,35.904682274247492
0,4.9482723027723923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.036789297658864,10.036789297658864,269,36.036789297658864
0,4.9732928302684414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.168896321070235,10.168896321070235,270,36.168896321070235
0,4.9983133577644905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.301003344481607,10.301003344481607,271,36.301003344481607
0,5.0233338852605387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.433110367892972,10.433110367892972,272,36.433110367892972
0,5.0483544127565887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.565217391304344,10.565217391304344,273,36.565217391304344
0,5.0733749402526378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.697324414715716,10.697324414715716,274,36.697324414715716
0,5.0983954677486878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.829431438127088,10.829431438127088,275,36.829431438127088
0,5.1234159952447369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96153846153846,10.96153846153846,276,36.96153846153846
0,5.148436522740786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.093645484949832,11.093645484949832,277,37.093645484949832
0,5.173457050236836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.225752508361204,11.225752508361204,278,37.225752508361204
0,5.1984775777328851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.357859531772576,11.357859531772576,279,37.357859531772576
0,5.2234981052289351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.489966555183948,11.489966555183948,280,37.489966555183948
0,5.2485186327249842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.62207357859532,11.62207357859532,281,37.62207357859532
0,5.2735391602210324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.754180602006684,11.754180602006684,282,37.754180602006684
0,5.2985596877170824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.886287625418056,11.886287625418056,283,37.886287625418056
0,5.3235802152131315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.018394648829428,12.018394648829428,284,38.018394648829428
0,5.3486007427091806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1505016722408,12.1505016722408,285,38.1505016722408
0,5.3736212702052306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.282608695652172,12.282608695652172,286,38.282608695652172
0,5.3986417977012797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.414715719063544,12.414715719063544,287,38.414715719063544
0,5.4236623251973297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.546822742474916,12.546822742474916,288,38.546822742474916
0,5.4486828526933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.678929765886288,12.678929765886288,289,38.678929765886288
0,5.4737033801894288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81103678929766,12.81103678929766,290,38.81103678929766
0,5.4987239076854779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.943143812709032,12.943143812709032,291,38.943143812709032
0,5.5237444351815261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.075250836120397,13.075250836120397,292,39.075250836120397
0,5.5487649626775752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.207357859531768,13.207357859531768,293,39.207357859531768
0,5.5737854901736252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33946488294314,13.33946488294314,294,39.33946488294314
0,5.5988060176696743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.471571906354512,13.471571906354512,295,39.471571906354512
0,5.6238265451657243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.603678929765884,13.603678929765884,296,39.603678929765884
0,5.6488470726617734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.735785953177256,13.735785953177256,297,39.735785953177256
0,5.6738676001578225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.867892976588628,13.867892976588628,298,39.867892976588628
0,5.6988881276538725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,299,40
