Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,gust_hinge_11,z_temperature_sq,z_gust_precip,grid_index,gust
0,0.9111293833562234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.976588628762542,0,0,155,20.976588628762542
0,0.92937494549920252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.108695652173914,0,0,156,21.108695652173914
0,0.9476205076421812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.240802675585282,0,0,157,21.240802675585282
0,0.96586606978516043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.372909698996654,0,0,158,21.372909698996654
0,0.98411163192813955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.505016722408026,0,0,159,21.505016722408026
0,1.0023571940711189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.637123745819398,0,0,160,21.637123745819398
0,1.020602756214098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.76923076923077,0,0,161,21.76923076923077
0,1.0388483183570767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.901337792642138,0,0,162,21.901337792642138
0,1.0570938805000558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03344481605351,0,0,163,22.03344481605351
0,1.0753394426430349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.165551839464882,0,0,164,22.165551839464882
0,1.0935850047860143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.297658862876254,0,0,165,22.297658862876254
0,1.1118305669289934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.429765886287626,0,0,166,22.429765886287626
0,1.1300761290719721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.561872909698995,0,0,167,22.561872909698995
0,1.1483216912149512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.693979933110366,0,0,168,22.693979933110366
0,1.1665672533579305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.826086956521738,0,0,169,22.826086956521738
0,1.1848128155009097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.95819397993311,0,0,170,22.95819397993311
0,1.2030583776438888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.090301003344482,0,0,171,23.090301003344482
0,1.2213039397868675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.222408026755851,0,0,172,23.222408026755851
0,1.2395495019298468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.354515050167223,0,0,173,23.354515050167223
0,1.2577950640728259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.486622073578594,0,0,174,23.486622073578594
0,1.2760406262158051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.618729096989966,0,0,175,23.618729096989966
0,1.2942861883587842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.750836120401338,0,0,176,23.750836120401338
0,1.3125317505017629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.882943143812707,0,0,177,23.882943143812707
0,1.3307773126447422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.015050167224079,0,0,178,24.015050167224079
0,1.3490228747877213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.147157190635451,0,0,179,24.147157190635451
0,1.3672684369307004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.279264214046822,0,0,180,24.279264214046822
0,1.3855139990736798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.411371237458194,0,0,181,24.411371237458194
0,1.4037595612166585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.543478260869563,0,0,182,24.543478260869563
0,1.4220051233596376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675585284280935,0,0,183,24.675585284280935
0,1.4402506855026167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.807692307692307,0,0,184,24.807692307692307
0,1.4584962476455958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.939799331103679,0,0,185,24.939799331103679
0,1.4767418097885752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.07190635451505,0,0,186,25.07190635451505
0,1.4949873719315538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.204013377926419,0,0,187,25.204013377926419
0,1.513232934074533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.336120401337791,0,0,188,25.336120401337791
0,1.5314784962175121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.468227424749163,0,0,189,25.468227424749163
0,1.5497240583604914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.600334448160535,0,0,190,25.600334448160535
0,1.5679696205034706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.732441471571907,0,0,191,25.732441471571907
0,1.5862151826464492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.864548494983275,0,0,192,25.864548494983275
0,1.6044607447894284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.996655518394647,0,0,193,25.996655518394647
0,1.6227063069324077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.128762541806019,0,0,194,26.128762541806019
0,1.6409518690753868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.260869565217391,0,0,195,26.260869565217391
0,1.6591974312183659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.392976588628763,0,0,196,26.392976588628763
0,1.6774429933613451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.525083612040135,0,0,197,26.525083612040135
0,1.6956885555043237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.657190635451503,0,0,198,26.657190635451503
0,1.7139341176473031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.789297658862875,0,0,199,26.789297658862875
0,1.7321796797902822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.921404682274247,0,0,200,26.921404682274247
0,1.7504252419332613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.053511705685619,0,0,201,27.053511705685619
0,1.7686708040762407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.185618729096991,0,0,202,27.185618729096991
0,1.7869163662192193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.317725752508359,0,0,203,27.317725752508359
0,1.8051619283621985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.449832775919731,0,0,204,27.449832775919731
0,1.8234074905051776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.581939799331103,0,0,205,27.581939799331103
0,1.8416530526481569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.714046822742475,0,0,206,27.714046822742475
0,1.8598986147911361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.846153846153847,0,0,207,27.846153846153847
0,1.8781441769341147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.978260869565215,0,0,208,27.978260869565215
0,1.8963897390770939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.110367892976587,0,0,209,28.110367892976587
0,1.914635301220073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.242474916387959,0,0,210,28.242474916387959
0,1.9328808633630523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.374581939799331,0,0,211,28.374581939799331
0,1.9511264255060314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.506688963210703,0,0,212,28.506688963210703
0,1.9693719876490101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.638795986622071,0,0,213,28.638795986622071
0,1.9876175497919892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.770903010033443,0,0,214,28.770903010033443
0,2.0058631119349686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.903010033444815,0,0,215,28.903010033444815
0,2.0241086740779477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.035117056856187,0,0,216,29.035117056856187
0,2.0423542362209268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.167224080267559,0,0,217,29.167224080267559
0,2.0605997983639055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.299331103678927,0,0,218,29.299331103678927
0,2.0788453605068846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.431438127090299,0,0,219,29.431438127090299
0,2.0970909226498637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.563545150501671,0,0,220,29.563545150501671
0,2.1153364847928433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.695652173913043,0,0,221,29.695652173913043
0,2.1335820469358224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.827759197324415,0,0,222,29.827759197324415
0,2.1518276090788011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.959866220735783,0,0,223,29.959866220735783
0,2.1700731712217802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.091973244147155,0,0,224,30.091973244147155
0,2.1883187333647593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.224080267558527,0,0,225,30.224080267558527
0,2.2065642955077385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.356187290969899,0,0,226,30.356187290969899
0,2.2248098576507176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.488294314381271,0,0,227,30.488294314381271
0,2.2430554197936967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.620401337792639,0,0,228,30.620401337792639
0,2.2613009819366758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.752508361204011,0,0,229,30.752508361204011
0,2.279546544079655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.884615384615383,0,0,230,30.884615384615383
0,2.2977921062226341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.016722408026755,0,0,231,31.016722408026755
0,2.3160376683656132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.148829431438127,0,0,232,31.148829431438127
0,2.3342832305085914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.280936454849495,0,0,233,31.280936454849495
0,2.3525287926515706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.413043478260867,0,0,234,31.413043478260867
0,2.3707743547945501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.545150501672239,0,0,235,31.545150501672239
0,2.3890199169375292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.677257525083611,0,0,236,31.677257525083611
0,2.4072654790805084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.809364548494983,0,0,237,31.809364548494983
0,2.4255110412234875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.941471571906355,0,0,238,31.941471571906355
0,2.4437566033664666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.073578595317727,0,0,239,32.073578595317727
0,2.4620021655094448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.205685618729092,0,0,240,32.205685618729092
0,2.4802477276524248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.337792642140471,0,0,241,32.337792642140471
0,2.4984932897954031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.469899665551836,0,0,242,32.469899665551836
0,2.5167388519383826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.602006688963208,0,0,243,32.602006688963208
0,2.5349844140813618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.73411371237458,0,0,244,32.73411371237458
0,2.5532299762243409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.866220735785951,0,0,245,32.866220735785951
0,2.57147553836732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.998327759197323,0,0,246,32.998327759197323
0,2.5897211005102991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.130434782608695,0,0,247,33.130434782608695
0,2.6079666626532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.262541806020067,0,0,248,33.262541806020067
0,2.6262122247962574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.394648829431439,0,0,249,33.394648829431439
0,2.6444577869392369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.526755852842811,0,0,250,33.526755852842811
0,2.6627033490822147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.658862876254176,0,0,251,33.658862876254176
0,2.6809489112251943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.790969899665548,0,0,252,33.790969899665548
0,2.6991944733681734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92307692307692,0,0,253,33.92307692307692
0,2.7174400355111525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.055183946488292,0,0,254,34.055183946488292
0,2.7356855976541317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.187290969899664,0,0,255,34.187290969899664
0,2.7539311597971108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.319397993311036,0,0,256,34.319397993311036
0,2.7721767219400899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.451505016722408,0,0,257,34.451505016722408
0,2.790422284083069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.583612040133779,0,0,258,34.583612040133779
0,2.8086678462260486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.715719063545151,0,0,259,34.715719063545151
0,2.8269134083690277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.847826086956523,0,0,260,34.847826086956523
0,2.8451589705120068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.979933110367895,0,0,261,34.979933110367895
0,2.8634045326549851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.11204013377926,0,0,262,35.11204013377926
0,2.8816500947979642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.244147157190632,0,0,263,35.244147157190632
0,2.8998956569409433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.376254180602004,0,0,264,35.376254180602004
0,2.9181412190839224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.508361204013376,0,0,265,35.508361204013376
0,2.9363867812269016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.640468227424748,0,0,266,35.640468227424748
0,2.9546323433698807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.77257525083612,0,0,267,35.77257525083612
0,2.9728779055128602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.904682274247492,0,0,268,35.904682274247492
0,2.9911234676558394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.036789297658864,0,0,269,36.036789297658864
0,3.0093690297988185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.168896321070235,0,0,270,36.168896321070235
0,3.0276145919417976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.301003344481607,0,0,271,36.301003344481607
0,3.0458601540847758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.433110367892972,0,0,272,36.433110367892972
0,3.064105716227755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.565217391304344,0,0,273,36.565217391304344
0,3.0823512783707341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.697324414715716,0,0,274,36.697324414715716
0,3.1005968405137132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.829431438127088,0,0,275,36.829431438127088
0,3.1188424026566928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.96153846153846,0,0,276,36.96153846153846
0,3.1370879647996719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.093645484949832,0,0,277,37.093645484949832
0,3.155333526942651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.225752508361204,0,0,278,37.225752508361204
0,3.1735790890856301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.357859531772576,0,0,279,37.357859531772576
0,3.1918246512286093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.489966555183948,0,0,280,37.489966555183948
0,3.2100702133715884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.62207357859532,0,0,281,37.62207357859532
0,3.2283157755145666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.754180602006684,0,0,282,37.754180602006684
0,3.2465613376575457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.886287625418056,0,0,283,37.886287625418056
0,3.2648068998005249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.018394648829428,0,0,284,38.018394648829428
0,3.2830524619435044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1505016722408,0,0,285,38.1505016722408
0,3.3012980240864835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.282608695652172,0,0,286,38.282608695652172
0,3.3195435862294627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.414715719063544,0,0,287,38.414715719063544
0,3.3377891483724418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.546822742474916,0,0,288,38.546822742474916
0,3.3560347105154209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.678929765886288,0,0,289,38.678929765886288
0,3.3742802726584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.81103678929766,0,0,290,38.81103678929766
0,3.3925258348013791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.943143812709032,0,0,291,38.943143812709032
0,3.4107713969443574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.075250836120397,0,0,292,39.075250836120397
0,3.4290169590873365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.207357859531768,0,0,293,39.207357859531768
0,3.4472625212303161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.33946488294314,0,0,294,39.33946488294314
0,3.4655080833732952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.471571906354512,0,0,295,39.471571906354512
0,3.4837536455162743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.603678929765884,0,0,296,39.603678929765884
0,3.5019992076592534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.735785953177256,0,0,297,39.735785953177256
0,3.5202447698022326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.867892976588628,0,0,298,39.867892976588628
0,3.5384903319452117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,299,40
