fold,n_test,n_train,sse,rmse,k
0,8504,32673,12559.45658174999,1.2152728586988495,30
1,8274,32903,10709.940352816528,1.1377209827830357,30
2,8153,33024,11141.25325275521,1.168983286785114,30
3,8108,33069,10770.056518989106,1.152529687978179,30
4,8138,33039,9927.8137085182661,1.1045057136705432,30
