term,coef
Intercept,3.3275491284580774
z_gust_0h,-0.44617755826881156
z_precipitation_24h_sum,-0.1256232878667573
z_temperature_0h,0.16393257864643215
z_pressure_msl_0h,-0.20963868019006657
gust_hinge,0.11252475246248043
z_gust_pressure,-0.064121901911636206
urban_binary,-0.0019281232261852636
log_population,-0.054584923892270931
income_deprivation_rate,-1.97436071277562
deprivation_gap_pct,-1.4219272049354397
morans_i,0.59967883156774959
incident_year[2022],0.28513331449498536
incident_year[2023],0.34875242070240864
incident_year[2024],0.34558677421124367
incident_month[2],-0.15410672408245554
incident_month[3],0.1962919202819958
incident_month[4],0.057810647509372322
incident_month[5],0.16671681788062462
incident_month[6],0.76771585332579972
incident_month[7],0.6465713547655757
incident_month[8],0.52137037611999937
incident_month[9],0.19302056950418972
incident_month[10],0.31483084760855096
incident_month[11],0.18942376557868959
incident_month[12],0.54241731067663679
