Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-87587-V,weather_natural,471.0,0.1939490445859872,8.383333333333333,51.2154495773645,-0.567885507380055,2023-11-02,10.649999618530272,953.7999877929688,5.900000095367432,18.700000762939453,matched,E07000209,149094.0,Urban with City and Town,0.215,0.17,0.057,,1.0,11.912332258494429,2023,11,SHALFORD 33/11KV,Guildford
FREP-87602-V,technical_asset,2.0,29.883333333333333,29.883333333333333,50.8168801437218,0.245214725482652,2023-11-02,11.097000122070312,958.5,29.89999961853028,20.099998474121094,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,11,POLEGATE TOWN 33/11KV,Wealden
FREP-87612-V,weather_natural,138.0,2.3146135265700485,6.666666666666667,51.0866497080577,1.18487877277459,2023-11-02,10.133999824523926,960.5999755859376,27.200000762939453,21.600000381469727,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,11,FOLKESTONE EAST 33/11KV,Folkestone and Hythe
FREP-87622-V,weather_natural,0.0,,1.0,51.0866497080577,1.18487877277459,2023-11-02,11.133999824523926,958.0999755859376,24.0,25.700000762939453,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,11,FOLKESTONE EAST 33/11KV,Folkestone and Hythe
FREP-87763-V,weather_natural,52.0,7.15,7.15,51.0866497080577,1.18487877277459,2023-11-02,10.333999633789062,958.9000244140624,29.39999961853028,25.900001525878903,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,11,FOLKESTONE EAST 33/11KV,Folkestone and Hythe
FREP-87869-V,weather_natural,956.0,0.1903765690376569,0.6,50.8796073879873,0.241262929591364,2023-11-02,11.050000190734863,961.0,18.799999237060547,23.900001525878903,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,11,HORSEBRIDGE 33/11KV,Wealden
FREP-87907-V,weather_natural,1.0,10.516666666666667,10.516666666666667,51.1557116830767,0.897683010752673,2023-11-02,11.199999809265137,957.7000122070312,19.89999961853028,24.5,matched,E07000105,139010.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,,1.0,11.842301151971139,2023,11,ASHFORD EAST 33/11KV,Ashford
FREP-88027-V,weather_natural,1.0,6.116666666666666,6.116666666666666,51.3412853502412,0.715243085981626,2023-11-02,8.699999809265137,972.2999877929688,16.200000762939453,18.700000762939453,matched,E07000113,156180.0,Largely Rural (rural including hub towns 50-79%) ,0.407,0.43,0.149,,0.0,11.958764467216666,2023,11,SITTINGBOURNE WEST 33/11KV,Swale
FREP-83710-C,technical_asset,15.0,1.6017857142857144,17.35,51.5417498136999,0.704664080153825,2023-11-03,8.899999618530273,984.0999755859376,6.199999809265137,4.300000190734863,matched,E06000033,182771.0,Urban with City and Town,0.4549999999999999,0.38,0.144,,1.0,12.115989282090963,2023,11,SOUTHEND GRID,Southend-on-Sea
FREP-8514-I,technical_asset,1.0,61.98333333333333,61.98333333333333,51.4835576377817,0.286137072253766,2023-11-03,9.149999618530272,978.4000244140624,12.600000381469728,15.399999618530272,matched,E06000034,179280.0,Urban with Major Conurbation,0.3289999999999999,0.4,0.13,,1.0,12.096704108474809,2023,11,LAKESIDE PRIMARY,Thurrock
FREP-82432-C,technical_asset,0.0,,1.0,51.5834614195586,-0.0768794953922602,2023-11-01,9.600000381469728,981.7999877929688,12.100000381469728,8.600000381469727,matched,E09000014,263362.0,Urban with Major Conurbation,0.411,0.65,0.17,,1.0,12.481284790609685,2023,11,CENTRAL TOTTENHAM PRI,Haringey
FREP-338603-G,weather_natural,559.0,0.2194991055456172,0.5166666666666667,51.0666275092411,0.322967186539106,2023-11-02,11.0,975.5999755859376,23.5,12.40000057220459,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,11,WADHURST 33/6.6KV,Wealden
FREP-338434-G,weather_natural,737.0,0.9001809136137494,4.116666666666666,51.0002103715972,-0.104972784313039,2023-10-31,10.800000190734863,1001.0999755859376,2.700000047683716,5.400000095367432,matched,E07000228,158410.0,Urban with City and Town,0.155,0.02,0.053,,1.0,11.972941887682897,2023,10,HAYWARDS HEATH 33/11KV,Mid Sussex
FREP-338556-G,technical_asset,1.0,5.833333333333333,5.833333333333333,51.1528733469282,0.176344217376513,2023-11-01,11.449999809265137,991.0999755859376,13.699999809265137,11.300000190734863,matched,E07000111,121774.0,Largely Rural (rural including hub towns 50-79%) ,0.249,0.33,0.075,,0.0,11.709922146774879,2023,11,PENSHURST 33/11KV,Sevenoaks
FREP-338615-G,weather_natural,58.0,4.821596244131456,15.966666666666669,51.1283516467882,0.890737703531018,2023-11-02,11.550000190734863,975.2000122070312,24.799999237060547,14.699999809265137,matched,E07000105,139010.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,,1.0,11.842301151971139,2023,11,SEVINGTON 33/11KV,Ashford
