model,step,blocks_added,r2_in_sample,r2_in_sample_increment,r2_oos_5fold,r2_oos_5fold_increment
E0_final_combined,baseline,region_SES+year_month_FE,0.01409692043263222,,0.00950011917916549,
E0_final_combined,nongust_weather,nongust_weather,0.021468869728057394,0.007371949295425173,0.017378001921048436,0.007877882741882947
E0_final_combined,gust,gust,0.032302453139822496,0.010833583411765102,0.028123975355983766,0.01074597343493533
