Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-298236-Z,technical_asset,7.0,1.3833333333333333,1.3833333333333333,52.0622863132542,1.18245663277473,2023-10-19,15.449999809265137,986.4000244140624,10.800000190734863,20.39999961853028,matched,E07000202,139497.0,Urban with City and Town,0.296,0.25,0.141,,1.0,11.845798374635969,2023,10,ROUNDWOOD RD PRIMARY,Ipswich
FREP-292289-J,technical_asset,0.0,,1.0,51.5687137747035,0.0842568054883287,2023-10-19,17.350000381469727,983.5,10.100000381469728,17.900001525878906,matched,E09000026,316556.0,Urban with Major Conurbation,0.2739999999999999,0.41,0.121,,1.0,12.665255440144245,2023,10,LEY ST B,Redbridge
FREP-336431-G,technical_asset,0.0,,10.916666666666666,51.3718666846561,1.41683666455114,2023-10-17,13.001999855041504,1012.5999755859376,14.699999809265137,0.0,matched,E07000114,141049.0,Urban with City and Town,0.387,0.43,0.185,,1.0,11.8568626267205,2023,10,ST PETERS 33/11KV,Thanet
FREP-336631-G,technical_asset,5.0,3.083333333333333,3.083333333333333,51.1081876089666,1.04230379821497,2023-10-18,16.549999237060547,987.2000122070312,16.899999618530273,11.100000381469728,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,10,STANFORD 33/11KV,Folkestone and Hythe
FREP-336768-G,technical_asset,1.0,10.333333333333334,10.333333333333334,50.86785223961,0.590893266860253,2023-10-19,16.25,986.0,13.100000381469728,19.200000762939453,matched,E07000062,91221.0,Urban with City and Town,0.454,0.27,0.202,,1.0,11.421040412713825,2023,10,HASTINGS LOCAL 132/11KV,Hastings
FREP-336905-G,technical_asset,1.0,4.533333333333333,4.533333333333333,51.2394868801445,0.707680376471689,2023-10-20,13.800000190734863,976.2000122070312,9.100000381469728,14.800000190734863,matched,E07000110,184281.0,Urban with Significant Rural (rural including hub towns 26-49%),0.297,0.32,0.095,,1.0,12.124217045559984,2023,10,HARRIETSHAM 33/11KV,Maidstone
FREP-336977-G,technical_asset,1.0,1.85,1.85,51.2401912796508,-0.185570410597924,2023-10-20,12.100000381469728,978.4000244140624,6.199999809265137,13.099998474121094,matched,E07000211,156657.0,Urban with City and Town,0.217,0.22,0.067,,1.0,11.961813980986818,2023,10,REIGATE 33/11KV,Reigate and Banstead
FREP-337152-G,technical_asset,1.0,5.966666666666667,5.966666666666667,51.3684744505659,-0.131327747185548,2023-10-22,8.5,1004.2999877929688,4.300000190734863,4.0,matched,E09000029,212336.0,Urban with Major Conurbation,0.289,0.36,0.095,,1.0,12.26592520467703,2023,10,BRIDGES LANE 132/11KV,Sutton
FREP-403970-Z,technical_asset,2.0,8.833333333333334,8.833333333333334,51.803888482106,1.16435758884433,2023-10-22,8.914999961853027,1003.9000244140624,6.300000190734863,0.9000000357627869,matched,E07000076,154321.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,,0.0,11.946790127600087,2023,10,VALLEYBRIDGE RD PRIMARY,Tendring
FREP-403999-Z,weather_natural,5.0,3.4200000000000004,7.05,52.6225373412088,1.32065922068105,2023-10-22,12.899999618530272,1005.2000122070312,7.900000095367432,0.7000000476837158,matched,E07000148,146404.0,Urban with City and Town,0.3289999999999999,0.26,0.163,,1.0,11.89412520254047,2023,10,THORPE GRID,Norwich
FREP-402951-Z,technical_asset,1.0,2.65,2.65,52.7475733511991,0.430835734531723,2023-10-18,13.949999809265137,1001.0,11.300000190734863,0.0,matched,E07000146,156201.0,Largely Rural (rural including hub towns 50-79%) ,0.301,0.29,0.12,,0.0,11.958898918415885,2023,10,FAIRSTEAD PRIMARY,King's Lynn and West Norfolk
FREP-403248-Z,technical_asset,1.0,4.566666666666666,4.566666666666666,51.5916342512394,0.692293405037379,2023-10-20,14.649999618530272,976.0,6.800000190734863,12.700000762939451,matched,E07000075,88560.0,Urban with City and Town,0.2639999999999999,0.25,0.073,,1.0,11.39143556738252,2023,10,HAINAULT AV PRIMARY,Rochford
FREP-402972-Z,technical_asset,2.0,1.6833333333333331,1.6833333333333331,52.3214302439749,1.16053840685926,2023-10-18,13.899999618530272,1000.5999755859376,14.600000381469728,0.0,matched,E07000203,108144.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,,0.0,11.591218951340135,2023,10,EYE PRIMARY,Mid Suffolk
FREP-403418-Z,technical_asset,4.0,10.9,10.9,51.6353299057825,-0.353741606306684,2023-10-20,13.5,974.9000244140624,6.699999809265137,22.0,matched,E07000098,109483.0,Urban with Major Conurbation,0.312,0.16,0.089,,1.0,11.603524565044435,2023,10,MERRYHILL PRIMARY,Hertsmere
FREP-403917-Z,technical_asset,23.0,0.45,0.45,52.801821205504,1.26738878654342,2023-10-21,12.75,987.5,5.300000190734863,1.5,matched,E07000144,135997.0,Urban with Significant Rural (rural including hub towns 26-49%),0.129,0.01,0.072,,1.0,11.820388105651361,2023,10,AYLSHAM PRIMARY,Broadland
FREP-403701-Z,technical_asset,1.0,4.833333333333333,4.833333333333333,52.6808965137977,1.68924479672554,2023-10-20,12.350000381469728,976.0999755859376,5.5,42.29999923706055,matched,E07000145,100209.0,Urban with Significant Rural (rural including hub towns 26-49%),0.43,0.58,0.184,,1.0,11.515013283958575,2023,10,ORMESBY PRIMARY,Great Yarmouth
