target,candidate,bin,lower,upper,n,events,mean_probability,observed_frequency,sparse
wthr_gt100,GRID_MAX,9,0.015683813213740783,0.02552016251939368,11880,221,0.019025136502470692,0.018602693602693603,False
wthr_gt100,GRID_MAX,10,0.02552016251939368,0.68194101943115104,12379,938,0.076382947992259337,0.07577348735762178,False
wthr_gt100,GRID_MAX,11,0.68194101943115104,1,1,1,0.68194101943115104,1,True
wthr_gt1000,PROXY,0,0,0.0013490450879662711,0,0,,,True
wthr_gt1000,PROXY,1,0.0013490450879662711,0.0013515954963114188,11510,15,0.0013515375501007287,0.0013032145960034753,False
wthr_gt1000,PROXY,2,0.0013515954963114188,0.0013611476819082545,6339,14,0.0013534849390973674,0.0022085502445180626,False
wthr_gt1000,PROXY,3,0.0013611476819082545,0.0014013043196250943,2290,3,0.0013749742910686047,0.0013100436681222707,False
wthr_gt1000,PROXY,4,0.0014013043196250943,0.0014070899752289725,11262,17,0.0014069174938539663,0.0015095009767359261,False
wthr_gt1000,PROXY,5,0.0014070899752289725,0.0014504722520806094,15873,19,0.0014327608009652769,0.0011970011970011971,False
wthr_gt1000,PROXY,6,0.0014504722520806094,0.0014568986787991988,8818,14,0.0014515699963222101,0.0015876616012701294,False
wthr_gt1000,PROXY,7,0.0014568986787991988,0.0014762752246799172,20531,25,0.0014597956633318537,0.0012176708392187424,False
wthr_gt1000,PROXY,8,0.0014762752246799172,0.001509714172153063,21391,26,0.0014804284811049172,0.0012154644476649059,False
wthr_gt1000,PROXY,9,0.001509714172153063,0.002154142780289602,12480,29,0.0016945333559781864,0.0023237179487179487,False
wthr_gt1000,PROXY,10,0.002154142780289602,0.31549887024057399,11162,150,0.01344349972954368,0.013438451890342233,False
wthr_gt1000,PROXY,11,0.31549887024057399,1,0,0,,,True
wthr_gt1000,GRID_MAX,0,0,0.0013490450879662711,0,0,,,True
wthr_gt1000,GRID_MAX,1,0.0013490450879662711,0.0013515954963114188,12822,17,0.0013493325908445636,0.0013258462018405864,False
wthr_gt1000,GRID_MAX,2,0.0013515954963114188,0.0013611476819082545,17992,26,0.001358779850774501,0.0014450867052023121,False
wthr_gt1000,GRID_MAX,3,0.0013611476819082545,0.0014013043196250943,21879,31,0.0013924950500142732,0.0014168837698249463,False
wthr_gt1000,GRID_MAX,4,0.0014013043196250943,0.0014070899752289725,13231,18,0.001402583100665757,0.0013604413876502153,False
wthr_gt1000,GRID_MAX,5,0.0014070899752289725,0.0014504722520806094,8458,8,0.0014223676964660475,0.00094585008276188223,False
wthr_gt1000,GRID_MAX,6,0.0014504722520806094,0.0014568986787991988,15509,19,0.0014525139012465818,0.0012250951060674448,False
wthr_gt1000,GRID_MAX,7,0.0014568986787991988,0.0014762752246799172,3802,6,0.0014651208927500532,0.0015781167806417674,False
wthr_gt1000,GRID_MAX,8,0.0014762752246799172,0.001509714172153063,2942,5,0.0014918946586441738,0.0016995241332426921,False
wthr_gt1000,GRID_MAX,9,0.001509714172153063,0.002154142780289602,11851,26,0.001717355714034941,0.0021939076871150113,False
wthr_gt1000,GRID_MAX,10,0.002154142780289602,0.31549887024057399,13169,155,0.011828838806258872,0.011770066064241779,False
wthr_gt1000,GRID_MAX,11,0.31549887024057399,1,1,1,0.31549887024057399,1,True
