term,coef
Intercept,1.91579364018057
z_gust_0h,-0.01401033945063148
z_precipitation_24h_sum,0.046862694541101507
z_temperature_0h,-0.021567655639281071
z_pressure_msl_0h,-0.094856993677033971
z_gust_sq,0.1073705707173275
z_gust_pressure,-0.047491826362835027
incident_year[2022],0.1002987651022185
incident_year[2023],0.01858243151272667
incident_year[2024],-0.019686422438752599
incident_month[2],0.02921915834748369
incident_month[3],-0.031258851874567173
incident_month[4],-0.087909244664110014
incident_month[5],-0.0031416220246467978
incident_month[6],0.28008789355410452
incident_month[7],0.33461599455925312
incident_month[8],0.16225214519941031
incident_month[9],0.082493030489275879
incident_month[10],-0.045679980469696527
incident_month[11],-0.13321668518651461
incident_month[12],0.066251056434356095
