b,beta1,beta2,turning_point_z,boot_gust_mean,boot_gust_sd,turning_point_ms
185,-0.06176539734372147,0.08015348387553355,0.38529452718258606,9.31148482446649,4.444802400927602,11.024042863951914
186,-0.03486519342112744,0.10552732860691998,0.16519509155300055,9.787114217864165,5.280506391578396,10.659427954667162
187,-0.020119272642626914,0.07729039495797897,0.13015377042364257,10.265049487038878,5.656391051283346,11.001250109353958
188,-0.055228214609652104,0.11063739525088301,0.24959108303488067,9.504827837796611,4.641444708495226,10.66329104943645
189,-0.05445048670831632,0.12231341639483427,0.222585912131451,9.771038881570345,4.97982628022631,10.879478056410688
190,-0.003690564104470121,0.08360228940279661,0.02207214737080314,10.016938194900924,5.631025043176934,10.141227009502607
191,-0.044577742301209464,0.11363458804486462,0.19614513093323976,10.070911872042148,5.322215876229197,11.114838601940091
192,-0.02986791643078872,0.08117338732951668,0.18397603828914008,10.211002377408368,5.738650515070494,11.26677656429697
193,-0.010674042115658415,0.08702050585238061,0.061330614038061275,9.805976171602309,5.247217345741714,10.127791233407814
194,-0.09256340476948702,0.10720156427528194,0.4317259985674942,9.336015810303728,4.410288868928883,11.240052176213155
195,-0.011633222058642012,0.11369136440905016,0.0511614145854862,9.985281837120853,5.345977113831628,10.258789588606113
196,-0.04965086942427144,0.1064775840451244,0.23315174677155415,9.881957895958228,5.288811672790385,11.115053575815091
197,-0.02999476791622064,0.09143541205954707,0.1640216150427945,9.841466600287642,5.296366811332473,10.71018523854145
198,-0.061319873496089965,0.10931846413450681,0.2804643935567976,9.782956731757814,5.249405569489574,11.255228081338384
199,-0.004861755912933353,0.10195565919190892,0.023842501492644833,10.319247974417925,5.798709482205276,10.457503713902819
200,-0.0012706018076944388,0.0917605176878145,0.006923466866311995,10.519748194138986,5.900344702415145,10.560599035185977
201,-0.006690941063453901,0.12867164462089553,0.02600006039857258,10.12194192356858,5.471367294973888,10.264197803700675
202,-0.02619279989712233,0.12961799757796752,0.10103843751083602,10.073817476993606,5.418947484899084,10.621339463821084
203,0.06092142969158805,0.11004944838860188,-0.27679116335260906,10.468825637535817,6.240475821593906,8.74151707500301
204,-0.07098951849439956,0.13553944799855383,0.2618777025532707,9.899475038639945,4.956550382708119,11.197485065453082
205,-0.07097383128527526,0.11748435689759153,0.3020565169673676,9.376013770830507,4.6564907355935015,10.782537143714697
206,-0.025292642461341434,0.1295493482471362,0.09761779122613436,10.0605632170589,5.465775679953032,10.594120166273438
207,-0.049077295311333695,0.14540629921779163,0.1687591788503778,9.726478601453842,4.805325788714034,10.537421435665767
208,0.0036177155334385404,0.07705858909703374,-0.023473798156900066,10.35487292604922,5.739362365839646,10.220148292324192
209,-0.06729529878971233,0.12017294406556164,0.27999355143117177,9.894803597334334,5.299308786479578,11.378575884591164
210,-0.026672118541332123,0.0657015661734809,0.20297932069766841,10.439005274768267,6.1389035072805385,11.685075738504604
211,-0.0777720331914015,0.12422685275192155,0.3130242434246911,9.445630110003435,4.740124697275415,10.929404057106765
212,-0.0590053218646587,0.11907429751504389,0.2477668275019802,9.607728618925416,4.704663665140465,10.773388209701107
213,-0.017337197727550848,0.12101831154002632,0.07163047272319875,10.1292839513678,5.4177507194884855,10.51735999650121
214,-0.02677856618550652,0.109528437093243,0.12224481101063084,9.717680308450017,5.181581676036769,10.35110178117328
215,-0.05476289738665916,0.10509373275434901,0.26054311685105197,9.88948145330683,5.249802534002969,11.257281368368515
216,-0.06810465356527137,0.0953068191589611,0.3572916091747876,9.37088839011746,4.8820062570450915,11.115188261698483
217,-0.058977024542591565,0.11336265576205996,0.26012545377544827,9.451243954731659,4.692487455065491,10.671879383316169
218,-0.05333012515399301,0.14418505699990755,0.18493638059187786,9.722966622462701,4.952809078022758,10.638921207114826
219,-0.048522910870025644,0.14237200040157938,0.1704088961774796,9.798000336996404,5.01794470621113,10.65310275546147
220,-0.06584890383652033,0.10361638705311216,0.3177533289341926,9.866681700316535,5.326600700272835,11.55922680473143
221,-0.04621956842375311,0.10114735974965457,0.22847639591458024,9.782661401983795,5.061017453267316,10.938984429367098
222,-0.07793035807532127,0.08760826373072982,0.44476602295672546,9.805104889999278,5.106924847818808,12.07649154410253
223,-0.056200086325139696,0.1314436946185634,0.21378007704449722,9.75067141275787,4.833727666320638,10.784026085676013
224,-0.05751814668551716,0.13365272320730162,0.21517760845135878,9.577417767958872,4.689133414504153,10.586414281801229
225,-0.03496627649434304,0.12834256772531868,0.1362224440186461,10.212466028866661,5.43933484895629,10.95342551582728
226,-0.020862390042308755,0.09838059085219941,0.10602899343047782,10.102443037661336,5.794889690903757,10.716869358628514
227,-0.025439181262014703,0.11626062754613556,0.10940583153105597,10.135667330655048,5.387603560147985,10.725102578112717
228,-0.046798010723466954,0.12796016949650468,0.18286163150458032,9.787085916859656,4.915492322260663,10.685940862556478
229,-0.06637633889026189,0.10415922700177167,0.3186291834190209,9.869994853127423,5.217262767341713,11.532367028367974
230,-0.04357121857280641,0.10116770990713117,0.21534152850155172,10.287533979431828,5.80905049067373,11.538463791236198
231,-0.044485787348121524,0.10054614494863384,0.22122075078486622,9.60913788266821,5.13406806599439,10.744900274808094
232,-0.07171968384392448,0.10725717096198358,0.3343351460824234,9.243936187129874,4.483091261358057,10.742791158896855
233,-0.06658021758211106,0.1071564761982383,0.31066819264819046,9.297263774437784,4.561737602453668,10.714450550727355
234,-0.05397808167638553,0.12856004803440504,0.20993334438526343,9.6753558014753,4.822535866088541,10.68776688426115
235,-0.03930305748597874,0.11284785214997663,0.17414180570200102,9.859248866756399,5.29482412897302,10.781299101450285
236,-0.06815141709597852,0.099384313724657,0.3428680771735828,9.401827896633717,4.467267867629968,10.933511440627337
237,-0.05810250425639401,0.11980011490833291,0.2424976983571849,10.009691656396104,5.297213596972667,11.29425376136836
238,-0.05238581767872076,0.08054985394162634,0.3251763666553898,10.153622423931767,5.58588349365781,11.970019722959728
239,-0.03698478538975391,0.10810712342525317,0.17105619046151813,10.071100081936935,5.379112648418289,10.991230599638735
240,-0.04930339400179005,0.06701037515312495,0.3678788089838864,9.96186827660002,5.6564926065702235,12.042772039731233
241,-0.008493115533719052,0.09503474726666537,0.0446842643243295,9.706730533172703,5.081685022102561,9.933801889913319
242,-0.005219937731848495,0.12316195022031809,0.021191357081106692,9.916910367802059,5.33670846310599,10.030002462481502
243,-0.06848375892864905,0.12680109807390946,0.2700440294638909,9.349990492761728,4.583068650449014,10.587620818438616
