task,model,episode,summary,n,mse,rmse,mae,r2,mean_y,mean_pred,residual_mean,sd_ratio,pearson,spearman,calibration_intercept,calibration_slope,sse,sse_between_process_mean,sse_within_process,mean_process_rmse,b00_mse,skill_vs_B00
R_C_log,S05,P4,process,576,1.5190252434147908,1.2324874211994177,0.9522080582081193,0.12964912797887362,1.582593810997146,1.8353243272890853,-0.2527305162919392,0.3648314305637976,0.4102552759119755,0.38393197848381216,-0.4812401276422973,1.124506392659157,874.9585402069196,36.790683186349526,838.16785702057,,2.6685157369556047,0.4307602453385635
R_C_log,S05,P5,process,494,1.859950749379197,1.3638001134254232,1.0147762735109584,0.051410327471848705,1.7801483863340175,1.6542533056519237,0.12589508068209385,0.3744517365926739,0.2666669939171156,0.23630570770884718,0.6020666388443174,0.7121531771855402,918.8156701933233,7.829688241935753,910.9859819513875,,2.4785141694451442,0.24957025773406127
R_log,B00,P1,process,270,1.7455025501506016,1.321174685706096,1.0421166435135258,-0.49588309702011757,1.7064488001878504,2.46712717310247,-0.7606783729146197,0.0,,,,,471.2856885406624,156.23052849540898,315.0551600452534,,1.7455025501506016,0.0
R_log,B00,P2,process,2603,4.558194116758813,2.134992767378572,1.865711492483918,-0.48440877741306076,2.9275269962016206,1.7079038630894714,1.219623133112149,1.267128252312252e-16,,,,,11864.97928592319,3871.911967498433,7993.067318424758,,4.558194116758813,0.0
R_log,B00,P3,process,509,1.9062553777095959,1.380672074646835,1.066670851765756,-0.378296343366183,1.780364889623482,2.5036929457638597,-0.7233280561403778,0.0,,,,,970.2839872541842,266.3105696911071,703.9734175630771,,1.9062553777095959,0.0
R_log,B00,P4,process,576,2.6685157369556047,1.6335592235837686,1.2679108765204194,-0.5289706400403817,1.582593810997146,2.5434338561895853,-0.9608400451924393,0.0,,,,,1537.0650644864284,531.7710292485554,1005.2940352378728,,2.6685157369556047,0.0
R_log,B00,P5,process,494,2.4785141694451442,1.574329752448687,1.16133094581739,-0.2640619355835556,1.7801483863340175,2.4997041021291606,-0.7195557157951435,3.171456032690627e-16,,,,,1224.3859997059012,255.7736514979299,968.6123482079714,,2.4785141694451442,0.0
R_log,B01,P1,process,270,1.7972131870305685,1.3406018003234847,1.0585622266610002,-0.5401987398922599,1.7064488001878504,2.4802669426378174,-0.7738181424499669,0.19745176931668054,0.03026319909819244,-0.01528842457619661,1.3263012200396675,0.1532688170023698,485.2475604982535,161.6745197478737,323.57304075037985,,1.7455025501506016,-0.02962507094332545
R_log,B01,P2,process,2603,4.367505216549557,2.0898577024643465,1.8225497691575046,-0.4223095622468718,2.9275269962016206,1.80705654276328,1.1204704534383403,0.06552413703740509,-0.06996270000699457,-0.06431920315888083,4.856992388853071,-1.0677393578957894,11368.616078678497,3267.9468583847165,8100.669220293781,,4.558194116758813,0.041834308790878794
R_log,B01,P3,process,509,1.5659654071085745,1.2513853951155793,0.9951283866452406,-0.13225353732457523,1.780364889623482,1.4038093117129895,0.37655557791049254,0.19633796243736062,0.02245535498241387,0.001590380298438266,1.619809915787537,0.11437092808568766,797.0763922182643,72.17319855705205,724.9031936612123,,1.9062553777095959,0.17851226786302188
R_log,B01,P4,process,576,2.1583499135200617,1.469132367596624,1.1418014850823093,-0.23666261472782657,1.582593810997146,2.0810541832962866,-0.49846037229914053,0.3135714577339039,0.006418506225568339,0.028062484639301114,1.5399966329001293,0.02046903845124535,1243.2095501875556,143.1145398254963,1100.0950103620594,,2.6685157369556047,0.1911796195804224
R_log,B01,P5,process,494,2.340870220680041,1.5299902681651414,1.247580551406172,-0.1938624271674585,1.7801483863340175,1.2674383466281474,0.5127100397058699,0.14781943620264876,-0.12834997822363492,-0.12676326318099604,2.8806510561352137,-0.8682889173496592,1156.3898890159403,129.8585628987062,1026.5313261172341,,2.4785141694451442,0.05553486458216095
R_log,G02,P1,process,270,1.2208446028354292,1.1049183693085336,0.8365372570047975,-0.04625501997243675,1.7064488001878504,1.9198645112450827,-0.2134157110572318,0.16447903427336102,0.06028474717458891,0.08599733107814451,1.002781325599446,0.3665193405403684,329.62804276556585,12.297491746037242,317.33055101952857,,1.7455025501506016,0.300577015639367
R_log,G02,P2,process,2603,4.785178023748269,2.187504976851086,1.9119590024872535,-0.5583277232139572,2.9275269962016206,1.6212231214770692,1.3063038747245512,0.059853069877436785,0.008068410532738412,0.014431814377897168,2.7089802493759283,0.134803620754297,12455.818395816745,4441.836803552339,8013.981592264406,,4.558194116758813,-0.04979689350107308
R_log,G02,P3,process,509,1.3539753776882613,1.1636044764817044,0.8993738752361666,0.021023450531675758,1.780364889623482,1.64833219530252,0.13203269432096199,0.1343862401991669,0.1923097902180297,0.2414765419267468,-0.5784362660488322,1.4310229226817965,689.173467243325,8.873209876153167,680.3002573671718,,1.9062553777095959,0.2897198384221269
