fold,n_test,n_train,sse,rmse,k
0,2141,7113,3549.5500650714594,1.2875921474207976,9
1,1926,7328,3773.2503142214164,1.3996829329101155,9
2,1244,8010,1980.33600902326,1.2617091483773444,9
3,1894,7360,3488.6940682545905,1.3571925158022444,9
4,2049,7205,3355.6043989726136,1.2797183527855382,9
