target,candidate,bin,lower,upper,n,events,mean_probability,observed_frequency,sparse
any_gt0,A02_daily_mean,7,0.33191637688869635,0.3396586357198688,14608,4869,0.335312939193054,0.3333105147864184,False
any_gt0,A02_daily_mean,8,0.3396586357198688,0.35505617238829484,14303,5071,0.3465278552966913,0.354541005383486,False
any_gt0,A02_daily_mean,9,0.35505617238829484,0.39217189956151555,13179,4761,0.36991594023785446,0.3612565445026178,False
any_gt0,A02_daily_mean,10,0.39217189956151555,0.8330184301300306,10942,4888,0.45054476924057807,0.44671906415646134,False
any_gt0,A02_daily_mean,11,0.8330184301300306,1.0,0,0,,,True
any_gt0,A03_daily_q90,0,0.0,0.31004441993632403,0,0,,,True
any_gt0,A03_daily_q90,1,0.31004441993632403,0.31745273867585144,11741,4190,0.31347052398714126,0.3568690912188059,False
any_gt0,A03_daily_q90,2,0.31745273867585144,0.3220974545771939,13167,4428,0.3200363598260547,0.3362952836637047,False
any_gt0,A03_daily_q90,3,0.3220974545771939,0.3240010336060713,8816,2771,0.3236156310378378,0.3143148820326679,False
any_gt0,A03_daily_q90,4,0.3240010336060713,0.3259185723417619,13635,4362,0.3247235074397978,0.3199119911991199,False
any_gt0,A03_daily_q90,5,0.3259185723417619,0.32806063494877763,14869,4513,0.32706181383377764,0.30351738516376353,False
any_gt0,A03_daily_q90,6,0.32806063494877763,0.33191637688869635,11555,3724,0.32975220783476933,0.3222847252271744,False
any_gt0,A03_daily_q90,7,0.33191637688869635,0.3396586357198688,11913,3916,0.33533454546738806,0.32871652816251157,False
any_gt0,A03_daily_q90,8,0.3396586357198688,0.35505617238829484,11834,4064,0.3463757816367241,0.3434172722663512,False
any_gt0,A03_daily_q90,9,0.35505617238829484,0.39217189956151555,11940,4443,0.37003722647605114,0.3721105527638191,False
any_gt0,A03_daily_q90,10,0.39217189956151555,0.8330184301300306,12186,5515,0.45739506972343114,0.4525685212538979,False
any_gt0,A03_daily_q90,11,0.8330184301300306,1.0,0,0,,,True
any_gt0,A04_top3_mean,0,0.0,0.31004441993632403,0,0,,,True
any_gt0,A04_top3_mean,1,0.31004441993632403,0.31745273867585144,12007,4264,0.3128751791617805,0.3551261763971017,False
any_gt0,A04_top3_mean,2,0.31745273867585144,0.3220974545771939,13472,4506,0.3194542775551909,0.33447149643705465,False
any_gt0,A04_top3_mean,3,0.3220974545771939,0.3240010336060713,15556,4892,0.32321090703131655,0.31447672923630754,False
any_gt0,A04_top3_mean,4,0.3240010336060713,0.3259185723417619,11034,3463,0.3251083757739867,0.31384810585463113,False
any_gt0,A04_top3_mean,5,0.3259185723417619,0.32806063494877763,12301,3739,0.32674864819067334,0.3039590277213235,False
any_gt0,A04_top3_mean,6,0.32806063494877763,0.33191637688869635,10085,3252,0.3297998355642793,0.3224590976698066,False
any_gt0,A04_top3_mean,7,0.33191637688869635,0.3396586357198688,11381,3771,0.33537311161337857,0.33134170986732275,False
any_gt0,A04_top3_mean,8,0.3396586357198688,0.35505617238829484,11583,3999,0.346474135005056,0.34524734524734524,False
any_gt0,A04_top3_mean,9,0.35505617238829484,0.39217189956151555,11648,4295,0.36993725407280675,0.36873282967032966,False
any_gt0,A04_top3_mean,10,0.39217189956151555,0.8330184301300306,12589,5745,0.45862348581332796,0.45635078242910476,False
any_gt0,A04_top3_mean,11,0.8330184301300306,1.0,0,0,,,True
any_gt0,A05_max_rolling3h_mean,0,0.0,0.31004441993632403,0,0,,,True
any_gt0,A05_max_rolling3h_mean,1,0.31004441993632403,0.31745273867585144,11916,4238,0.31311914431426063,0.35565626049009735,False
any_gt0,A05_max_rolling3h_mean,2,0.31745273867585144,0.3220974545771939,13418,4494,0.31959475108341195,0.3349232374422418,False
any_gt0,A05_max_rolling3h_mean,3,0.3220974545771939,0.3240010336060713,14127,4448,0.3233969870565936,0.3148580731931762,False
any_gt0,A05_max_rolling3h_mean,4,0.3240010336060713,0.3259185723417619,9426,2991,0.3248378112523908,0.3173138128580522,False
any_gt0,A05_max_rolling3h_mean,5,0.3259185723417619,0.32806063494877763,15186,4613,0.32674629804139366,0.3037666271565916,False
any_gt0,A05_max_rolling3h_mean,6,0.32806063494877763,0.33191637688869635,10294,3340,0.3297933648193435,0.32446085098115407,False
any_gt0,A05_max_rolling3h_mean,7,0.33191637688869635,0.3396586357198688,11637,3856,0.3353584770394609,0.33135687892068405,False
any_gt0,A05_max_rolling3h_mean,8,0.3396586357198688,0.35505617238829484,11535,3946,0.34646279588041073,0.34208929345470307,False
any_gt0,A05_max_rolling3h_mean,9,0.35505617238829484,0.39217189956151555,11693,4334,0.3698550971856953,0.37064910630291625,False
any_gt0,A05_max_rolling3h_mean,10,0.39217189956151555,0.8330184301300306,12424,5666,0.45904648483386734,0.456052801030264,False
any_gt0,A05_max_rolling3h_mean,11,0.8330184301300306,1.0,0,0,,,True
any_gt5,A01_daily_max,0,0.0,0.1456585261925131,0,0,,,True
any_gt5,A01_daily_max,1,0.1456585261925131,0.14832905758278567,13794,2297,0.1462169641466954,0.1665216760910541,False
any_gt5,A01_daily_max,2,0.14832905758278567,0.1504742409991996,20847,3216,0.14978479884080928,0.15426680097855808,False
any_gt5,A01_daily_max,3,0.1504742409991996,0.15140838935257983,14832,2175,0.15084415513621746,0.14664239482200647,False
any_gt5,A01_daily_max,4,0.15140838935257983,0.15231600814059187,5400,795,0.15181277232186385,0.14722222222222223,False
any_gt5,A01_daily_max,5,0.15231600814059187,0.15380986899710067,15472,2187,0.15318342755020725,0.14135211995863495,False
any_gt5,A01_daily_max,6,0.15380986899710067,0.155087095663264,6380,928,0.15442375430100838,0.14545454545454545,False
any_gt5,A01_daily_max,7,0.155087095663264,0.1582738012686446,8451,1297,0.15651507749824886,0.15347296177967104,False
any_gt5,A01_daily_max,8,0.1582738012686446,0.16746833044424383,11623,1888,0.16222962788430914,0.16243654822335024,False
any_gt5,A01_daily_max,9,0.16746833044424383,0.19624220933522812,12264,2202,0.1786753851714694,0.17954990215264188,False
any_gt5,A01_daily_max,10,0.19624220933522812,0.7577404999256407,12592,3299,0.2650120210976611,0.2619917407878018,False
any_gt5,A01_daily_max,11,0.7577404999256407,1.0,1,1,0.7577404999256407,1.0,True
any_gt5,A02_daily_mean,0,0.0,0.1456585261925131,0,0,,,True
any_gt5,A02_daily_mean,1,0.1456585261925131,0.14832905758278567,6977,1196,0.14823881893350283,0.1714203812526874,False
any_gt5,A02_daily_mean,2,0.14832905758278567,0.1504742409991996,7039,1164,0.14898655409414288,0.16536439835203864,False
any_gt5,A02_daily_mean,3,0.1504742409991996,0.15140838935257983,900,147,0.15093660070045883,0.16333333333333333,False
any_gt5,A02_daily_mean,4,0.15140838935257983,0.15231600814059187,14081,2178,0.15221889100211314,0.15467651445209857,False
any_gt5,A02_daily_mean,5,0.15231600814059187,0.15380986899710067,23310,3534,0.1530444395158823,0.15160875160875162,False
any_gt5,A02_daily_mean,6,0.15380986899710067,0.155087095663264,7094,1070,0.15436246665047915,0.15083168875105724,False
any_gt5,A02_daily_mean,7,0.155087095663264,0.1582738012686446,22872,3317,0.156146452164878,0.14502448408534452,False
any_gt5,A02_daily_mean,8,0.1582738012686446,0.16746833044424383,14737,2482,0.16208613754485493,0.16841962407545633,False
any_gt5,A02_daily_mean,9,0.16746833044424383,0.19624220933522812,13280,2257,0.1782552528495426,0.16995481927710843,False
any_gt5,A02_daily_mean,10,0.19624220933522812,0.7577404999256407,11366,2940,0.25886489602692647,0.2586661974309344,False
any_gt5,A02_daily_mean,11,0.7577404999256407,1.0,0,0,,,True
any_gt5,A03_daily_q90,0,0.0,0.1456585261925131,0,0,,,True
any_gt5,A03_daily_q90,1,0.1456585261925131,0.14832905758278567,13101,2193,0.14704660386981203,0.16739180215250743,False
any_gt5,A03_daily_q90,2,0.14832905758278567,0.1504742409991996,8062,1281,0.15008840373304502,0.15889357479533614,False
any_gt5,A03_daily_q90,3,0.1504742409991996,0.15140838935257983,13835,2130,0.15099181585282792,0.1539573545355981,False
any_gt5,A03_daily_q90,4,0.15140838935257983,0.15231600814059187,16663,2491,0.1518206186036194,0.1494928884354558,False
any_gt5,A03_daily_q90,5,0.15231600814059187,0.15380986899710067,8145,1225,0.15295921129360215,0.15039901780233272,False
any_gt5,A03_daily_q90,6,0.15380986899710067,0.155087095663264,15652,2165,0.1543811287049107,0.13832098134423715,False
any_gt5,A03_daily_q90,7,0.155087095663264,0.1582738012686446,10356,1563,0.15643707827977651,0.15092699884125144,False
any_gt5,A03_daily_q90,8,0.1582738012686446,0.16746833044424383,11686,1904,0.1621194067171513,0.16293000171144958,False
