target,candidate,kind,aggregate,probability,n,events
any_gt5,A03_daily_q90,fit,28.140249999999998,0.5880493943889329,0,0
any_gt5,A03_daily_q90,fit,28.281999999999996,0.5931887544550676,0,0
any_gt5,A03_daily_q90,fit,28.42375,0.5982983668058826,0,0
any_gt5,A03_daily_q90,fit,28.565499999999997,0.6033773936026234,0,0
any_gt5,A03_daily_q90,fit,28.70725,0.6084250297998683,0,0
any_gt5,A03_daily_q90,fit,28.848999999999997,0.6134405028439367,0,0
any_gt5,A03_daily_q90,fit,28.99075,0.6184230723471844,0,0
any_gt5,A03_daily_q90,fit,29.132499999999997,0.6233720297396546,0,0
any_gt5,A03_daily_q90,fit,29.27425,0.6282866978995583,0,0
any_gt5,A03_daily_q90,fit,29.415999999999997,0.6331664307639879,0,0
any_gt5,A03_daily_q90,fit,29.557749999999995,0.6380106129212518,0,0
any_gt5,A03_daily_q90,fit,29.699499999999997,0.6428186591861683,0,0
any_gt5,A03_daily_q90,fit,29.841249999999995,0.6475900141596218,0,0
any_gt5,A03_daily_q90,fit,29.982999999999997,0.6523241517736449,0,0
any_gt5,A03_daily_q90,fit,30.124749999999995,0.6570205748232469,0,0
any_gt5,A03_daily_q90,fit,30.266499999999997,0.6616788144861767,0,0
any_gt5,A03_daily_q90,fit,30.408249999999995,0.6662984298317591,0,0
any_gt5,A03_daily_q90,fit,30.549999999999997,0.670879007319914,0,0
any_gt5,A03_daily_q90,observed,4.752703974247864,0.14015104618051258,8077,1132
any_gt5,A03_daily_q90,observed,6.205236162361623,0.16248462484624845,8130,1321
any_gt5,A03_daily_q90,observed,7.08655839325564,0.1523679642945698,8066,1229
any_gt5,A03_daily_q90,observed,7.809307413426677,0.16327040880110014,7999,1306
any_gt5,A03_daily_q90,observed,8.450160933660934,0.14705159705159704,8140,1197
any_gt5,A03_daily_q90,observed,9.054396615158202,0.14925190090753004,8154,1217
any_gt5,A03_daily_q90,observed,9.66659776055125,0.1400270702596284,8127,1138
any_gt5,A03_daily_q90,observed,10.328869405272838,0.151931330472103,8155,1239
any_gt5,A03_daily_q90,observed,10.979626179831095,0.14903129657228018,8052,1200
any_gt5,A03_daily_q90,observed,11.673803535856573,0.1531374501992032,8032,1230
any_gt5,A03_daily_q90,observed,12.479993915794596,0.16524701873935263,8218,1358
any_gt5,A03_daily_q90,observed,13.430764229636898,0.16535819430814525,8152,1348
any_gt5,A03_daily_q90,observed,14.598788666171739,0.17297698589458055,8082,1398
any_gt5,A03_daily_q90,observed,16.338640216189656,0.1972730622773615,8141,1606
any_gt5,A03_daily_q90,observed,19.972959045627842,0.290985118681589,8131,2366
any_gt5,A04_top3_mean,fit,2.3333333333333335,0.15049535531360977,0,0
any_gt5,A04_top3_mean,fit,2.4861666666666666,0.1504953553137048,0,0
any_gt5,A04_top3_mean,fit,2.6390000000000002,0.15049535531403943,0,0
any_gt5,A04_top3_mean,fit,2.7918333333333334,0.15049535531510347,0,0
any_gt5,A04_top3_mean,fit,2.9446666666666665,0.150495355318198,0,0
any_gt5,A04_top3_mean,fit,3.0975,0.15049535532651487,0,0
any_gt5,A04_top3_mean,fit,3.2503333333333333,0.15049535534735478,0,0
any_gt5,A04_top3_mean,fit,3.4031666666666665,0.1504953553964066,0,0
any_gt5,A04_top3_mean,fit,3.556,0.15049535550555643,0,0
any_gt5,A04_top3_mean,fit,3.7088333333333336,0.15049535573644401,0,0
any_gt5,A04_top3_mean,fit,3.861666666666667,0.15049535620296323,0,0
any_gt5,A04_top3_mean,fit,4.0145,0.15049535710712436,0,0
any_gt5,A04_top3_mean,fit,4.167333333333334,0.150495358794149,0,0
any_gt5,A04_top3_mean,fit,4.320166666666667,0.1504953618343263,0,0
any_gt5,A04_top3_mean,fit,4.473,0.1504953671409656,0,0
any_gt5,A04_top3_mean,fit,4.6258333333333335,0.1504953761356627,0,0
any_gt5,A04_top3_mean,fit,4.778666666666666,0.15049539097396003,0,0
any_gt5,A04_top3_mean,fit,4.9315,0.1504954148462183,0,0
any_gt5,A04_top3_mean,fit,5.084333333333333,0.15049545237001696,0,0
any_gt5,A04_top3_mean,fit,5.237166666666667,0.15049551009154916,0,0
any_gt5,A04_top3_mean,fit,5.390000000000001,0.15049559711417224,0,0
any_gt5,A04_top3_mean,fit,5.542833333333333,0.1504957258724268,0,0
any_gt5,A04_top3_mean,fit,5.695666666666666,0.15049591306937926,0,0
any_gt5,A04_top3_mean,fit,5.8485,0.15049618079403235,0,0
any_gt5,A04_top3_mean,fit,6.001333333333333,0.15049655783376711,0,0
any_gt5,A04_top3_mean,fit,6.154166666666667,0.15049708119434543,0,0
any_gt5,A04_top3_mean,fit,6.307,0.15049779783695133,0,0
any_gt5,A04_top3_mean,fit,6.459833333333334,0.15049876663814882,0,0
any_gt5,A04_top3_mean,fit,6.612666666666666,0.15050006057457216,0,0
any_gt5,A04_top3_mean,fit,6.765499999999999,0.150501769129745,0,0
any_gt5,A04_top3_mean,fit,6.918333333333333,0.15050400091576602,0,0
any_gt5,A04_top3_mean,fit,7.071166666666667,0.15050688649782606,0,0
any_gt5,A04_top3_mean,fit,7.224,0.15051058140476203,0,0
any_gt5,A04_top3_mean,fit,7.376833333333334,0.15051526930423292,0,0
any_gt5,A04_top3_mean,fit,7.529666666666666,0.15052116531674026,0,0
any_gt5,A04_top3_mean,fit,7.682499999999999,0.15052851943871964,0,0
any_gt5,A04_top3_mean,fit,7.835333333333333,0.1505376200413956,0,0
any_gt5,A04_top3_mean,fit,7.988166666666666,0.15054879740909854,0,0
any_gt5,A04_top3_mean,fit,8.141,0.15056242727835564,0,0
any_gt5,A04_top3_mean,fit,8.293833333333334,0.15057893433732603,0,0
any_gt5,A04_top3_mean,fit,8.446666666666667,0.15059879564409084,0,0
any_gt5,A04_top3_mean,fit,8.599499999999999,0.15062254392193047,0,0
any_gt5,A04_top3_mean,fit,8.752333333333333,0.1506507706900261,0,0
any_gt5,A04_top3_mean,fit,8.905166666666666,0.15068412918898463,0,0
any_gt5,A04_top3_mean,fit,9.058,0.1507233370621712,0,0
any_gt5,A04_top3_mean,fit,9.210833333333333,0.1507691787559963,0,0
any_gt5,A04_top3_mean,fit,9.363666666666667,0.15082250760498814,0,0
any_gt5,A04_top3_mean,fit,9.516499999999999,0.15088424757062383,0,0
any_gt5,A04_top3_mean,fit,9.669333333333332,0.1509553946064242,0,0
any_gt5,A04_top3_mean,fit,9.822166666666666,0.15103701762566935,0,0
any_gt5,A04_top3_mean,fit,9.975,0.15113025905218655,0,0
any_gt5,A04_top3_mean,fit,10.127833333333333,0.1512363349389321,0,0
any_gt5,A04_top3_mean,fit,10.280666666666667,0.15135653464345675,0,0
any_gt5,A04_top3_mean,fit,10.4335,0.15149222005374796,0,0
any_gt5,A04_top3_mean,fit,10.586333333333334,0.1516448243623118,0,0
any_gt5,A04_top3_mean,fit,10.739166666666666,0.1518158503906381,0,0
any_gt5,A04_top3_mean,fit,10.892,0.15200686847032716,0,0
any_gt5,A04_top3_mean,fit,11.044833333333333,0.15221951389109936,0,0
any_gt5,A04_top3_mean,fit,11.197666666666667,0.1524554839296179,0,0
any_gt5,A04_top3_mean,fit,11.3505,0.15271653447649552,0,0
any_gt5,A04_top3_mean,fit,11.503333333333334,0.15300447628199917,0,0
any_gt5,A04_top3_mean,fit,11.656166666666666,0.15332117084379152,0,0
any_gt5,A04_top3_mean,fit,11.809,0.1536685259625369,0,0
any_gt5,A04_top3_mean,fit,11.961833333333333,0.15404849099334464,0,0
any_gt5,A04_top3_mean,fit,12.114666666666666,0.15446305182281583,0,0
any_gt5,A04_top3_mean,fit,12.2675,0.15491422560290752,0,0
any_gt5,A04_top3_mean,fit,12.420333333333334,0.1554040552739258,0,0
any_gt5,A04_top3_mean,fit,12.573166666666667,0.15593460390972713,0,0
any_gt5,A04_top3_mean,fit,12.725999999999999,0.15650794891864614,0,0
any_gt5,A04_top3_mean,fit,12.878833333333333,0.15712617613380286,0,0
any_gt5,A04_top3_mean,fit,13.031666666666666,0.1577913738262837,0,0
any_gt5,A04_top3_mean,fit,13.1845,0.15850562667426227,0,0
any_gt5,A04_top3_mean,fit,13.337333333333333,0.1592710097204487,0,0
any_gt5,A04_top3_mean,fit,13.490166666666667,0.16008958234934959,0,0
any_gt5,A04_top3_mean,fit,13.642999999999999,0.16096338231471288,0,0
any_gt5,A04_top3_mean,fit,13.795833333333333,0.16189441984624028,0,0
any_gt5,A04_top3_mean,fit,13.948666666666666,0.16288467186320385,0,0
any_gt5,A04_top3_mean,fit,14.1015,0.16393607632102128,0,0
any_gt5,A04_top3_mean,fit,14.254333333333333,0.16505052671515263,0,0
any_gt5,A04_top3_mean,fit,14.407166666666667,0.16622986676489787,0,0
any_gt5,A04_top3_mean,fit,14.56,0.16747588529782634,0,0
any_gt5,A04_top3_mean,fit,14.712833333333332,0.16879031135366956,0,0
any_gt5,A04_top3_mean,fit,14.865666666666666,0.17017480952458092,0,0
any_gt5,A04_top3_mean,fit,15.0185,0.17163097554672543,0,0
any_gt5,A04_top3_mean,fit,15.171333333333333,0.17316033215623,0,0
any_gt5,A04_top3_mean,fit,15.324166666666667,0.17476432522060198,0,0
any_gt5,A04_top3_mean,fit,15.477,0.1764443201548468,0,0
any_gt5,A04_top3_mean,fit,15.629833333333332,0.17820159862966947,0,0
any_gt5,A04_top3_mean,fit,15.782666666666666,0.1800373555773639,0,0
any_gt5,A04_top3_mean,fit,15.9355,0.18195269649927148,0,0
any_gt5,A04_top3_mean,fit,16.08833333333333,0.1839486350770422,0,0
any_gt5,A04_top3_mean,fit,16.241166666666665,0.18602609108836404,0,0
any_gt5,A04_top3_mean,fit,16.394,0.18818588862633762,0,0
any_gt5,A04_top3_mean,fit,16.546833333333332,0.19042875462028047,0,0
any_gt5,A04_top3_mean,fit,16.699666666666666,0.19275531765443787,0,0
any_gt5,A04_top3_mean,fit,16.8525,0.19516610707986792,0,0
any_gt5,A04_top3_mean,fit,17.005333333333333,0.19766155241365407,0,0
any_gt5,A04_top3_mean,fit,17.158166666666666,0.20024198301857726,0,0
any_gt5,A04_top3_mean,fit,17.311,0.20290762805545934,0,0
any_gt5,A04_top3_mean,fit,17.463833333333334,0.20565861669955823,0,0
any_gt5,A04_top3_mean,fit,17.616666666666664,0.20849497861166166,0,0
any_gt5,A04_top3_mean,fit,17.769499999999997,0.21141664465388116,0,0
any_gt5,A04_top3_mean,fit,17.92233333333333,0.2144234478395924,0,0
any_gt5,A04_top3_mean,fit,18.075166666666664,0.21751512450649702,0,0
any_gt5,A04_top3_mean,fit,18.227999999999998,0.22069131570139378,0,0
any_gt5,A04_top3_mean,fit,18.38083333333333,0.2239515687649377,0,0
any_gt5,A04_top3_mean,fit,18.533666666666665,0.22729533910442679,0,0
any_gt5,A04_top3_mean,fit,18.6865,0.23072199214249886,0,0
any_gt5,A04_top3_mean,fit,18.839333333333332,0.23423080542951613,0,0
any_gt5,A04_top3_mean,fit,18.992166666666662,0.23782097090738413,0,0
any_gt5,A04_top3_mean,fit,19.144999999999996,0.2414915973125725,0,0
any_gt5,A04_top3_mean,fit,19.29783333333333,0.24524171270618172,0,0
any_gt5,A04_top3_mean,fit,19.450666666666663,0.24907026711902722,0,0
any_gt5,A04_top3_mean,fit,19.603499999999997,0.25297613529987933,0,0
any_gt5,A04_top3_mean,fit,19.75633333333333,0.2569581195552164,0,0
any_gt5,A04_top3_mean,fit,19.909166666666664,0.2610149526690897,0,0
any_gt5,A04_top3_mean,fit,20.061999999999998,0.2651453008919906,0,0
any_gt5,A04_top3_mean,fit,20.21483333333333,0.26934776698791263,0,0
any_gt5,A04_top3_mean,fit,20.367666666666665,0.27362089332914696,0,0
any_gt5,A04_top3_mean,fit,20.5205,0.27796316502870544,0,0
any_gt5,A04_top3_mean,fit,20.673333333333332,0.28237301310064405,0,0
any_gt5,A04_top3_mean,fit,20.826166666666666,0.2868488176389593,0,0
any_gt5,A04_top3_mean,fit,20.978999999999996,0.2913889110061263,0,0
any_gt5,A04_top3_mean,fit,21.13183333333333,0.29599158102278167,0,0
any_gt5,A04_top3_mean,fit,21.284666666666663,0.3006550741504581,0,0
any_gt5,A04_top3_mean,fit,21.437499999999996,0.3053775986597298,0,0
any_gt5,A04_top3_mean,fit,21.59033333333333,0.31015732777653804,0,0
any_gt5,A04_top3_mean,fit,21.743166666666664,0.3149924027999168,0,0
any_gt5,A04_top3_mean,fit,21.895999999999997,0.3198809361847553,0,0
any_gt5,A04_top3_mean,fit,22.04883333333333,0.32482101458367807,0,0
any_gt5,A04_top3_mean,fit,22.201666666666664,0.32981070184252365,0,0
any_gt5,A04_top3_mean,fit,22.354499999999998,0.33484804194434714,0,0
any_gt5,A04_top3_mean,fit,22.50733333333333,0.33993106189725686,0,0
any_gt5,A04_top3_mean,fit,22.660166666666665,0.3450577745618115,0,0
any_gt5,A04_top3_mean,fit,22.813,0.3502261814140878,0,0
any_gt5,A04_top3_mean,fit,22.96583333333333,0.35543427524090904,0,0
any_gt5,A04_top3_mean,fit,23.118666666666662,0.36068004276409993,0,0
any_gt5,A04_top3_mean,fit,23.271499999999996,0.36596146719097494,0,0
any_gt5,A04_top3_mean,fit,23.42433333333333,0.37127653068863314,0,0
any_gt5,A04_top3_mean,fit,23.577166666666663,0.37662321677994054,0,0
any_gt5,A04_top3_mean,fit,23.729999999999997,0.3819995126594158,0,0
any_gt5,A04_top3_mean,fit,23.88283333333333,0.38740341142752677,0,0
any_gt5,A04_top3_mean,fit,24.035666666666664,0.3928329142422047,0,0
any_gt5,A04_top3_mean,fit,24.188499999999998,0.39828603238664917,0,0
any_gt5,A04_top3_mean,fit,24.34133333333333,0.40376078925277004,0,0
any_gt5,A04_top3_mean,fit,24.494166666666665,0.40925522223984767,0,0
any_gt5,A04_top3_mean,fit,24.647,0.41476738456823603,0,0
any_gt5,A04_top3_mean,fit,24.799833333333332,0.4202953470081514,0,0
any_gt5,A04_top3_mean,fit,24.952666666666662,0.42583719952379306,0,0
any_gt5,A04_top3_mean,fit,25.105499999999996,0.43139105283323664,0,0
any_gt5,A04_top3_mean,fit,25.25833333333333,0.43695503988472384,0,0
any_gt5,A04_top3_mean,fit,25.411166666666663,0.4425273172501357,0,0
any_gt5,A04_top3_mean,fit,25.563999999999997,0.44810606643659256,0,0
any_gt5,A04_top3_mean,fit,25.71683333333333,0.4536894951172704,0,0
any_gt5,A04_top3_mean,fit,25.869666666666664,0.4592758382826432,0,0
any_gt5,A04_top3_mean,fit,26.022499999999997,0.46486335931349654,0,0
any_gt5,A04_top3_mean,fit,26.17533333333333,0.47045035097715227,0,0
any_gt5,A04_top3_mean,fit,26.328166666666664,0.4760351363484482,0,0
any_gt5,A04_top3_mean,fit,26.480999999999998,0.4816160696571036,0,0
any_gt5,A04_top3_mean,fit,26.63383333333333,0.4871915370631813,0,0
any_gt5,A04_top3_mean,fit,26.786666666666665,0.4927599573624212,0,0
any_gt5,A04_top3_mean,fit,26.939499999999995,0.49831978262328724,0,0
any_gt5,A04_top3_mean,fit,27.09233333333333,0.5038694987576093,0,0
any_gt5,A04_top3_mean,fit,27.245166666666663,0.5094076260267612,0,0
any_gt5,A04_top3_mean,fit,27.397999999999996,0.5149327194853363,0,0
any_gt5,A04_top3_mean,fit,27.55083333333333,0.5204433693643215,0,0
any_gt5,A04_top3_mean,fit,27.703666666666663,0.5259382013957866,0,0
any_gt5,A04_top3_mean,fit,27.856499999999997,0.5314158770811236,0,0
any_gt5,A04_top3_mean,fit,28.00933333333333,0.5368750939048775,0,0
any_gt5,A04_top3_mean,fit,28.162166666666664,0.5423145854962195,0,0
any_gt5,A04_top3_mean,fit,28.314999999999998,0.5477331217401062,0,0
any_gt5,A04_top3_mean,fit,28.46783333333333,0.5531295088401642,0,0
any_gt5,A04_top3_mean,fit,28.620666666666665,0.5585025893353317,0,0
any_gt5,A04_top3_mean,fit,28.773499999999995,0.5638512420722641,0,0
any_gt5,A04_top3_mean,fit,28.92633333333333,0.5691743821355082,0,0
any_gt5,A04_top3_mean,fit,29.079166666666662,0.5744709607374104,0,0
any_gt5,A04_top3_mean,fit,29.231999999999996,0.579739965069709,0,0
any_gt5,A04_top3_mean,fit,29.38483333333333,0.584980418118726,0,0
any_gt5,A04_top3_mean,fit,29.537666666666663,0.5901913784460484,0,0
any_gt5,A04_top3_mean,fit,29.690499999999997,0.5953719399365542,0,0
any_gt5,A04_top3_mean,fit,29.84333333333333,0.600521231515591,0,0
any_gt5,A04_top3_mean,fit,29.996166666666664,0.605638416837104,0,0
any_gt5,A04_top3_mean,fit,30.148999999999997,0.6107226939444304,0,0
any_gt5,A04_top3_mean,fit,30.30183333333333,0.6157732949054849,0,0
any_gt5,A04_top3_mean,fit,30.454666666666665,0.6207894854239748,0,0
any_gt5,A04_top3_mean,fit,30.607499999999998,0.6257705644282657,0,0
any_gt5,A04_top3_mean,fit,30.760333333333328,0.6307158636394665,0,0
any_gt5,A04_top3_mean,fit,30.913166666666662,0.6356247471202638,0,0
any_gt5,A04_top3_mean,fit,31.065999999999995,0.6404966108059725,0,0
any_gt5,A04_top3_mean,fit,31.21883333333333,0.6453308820192514,0,0
any_gt5,A04_top3_mean,fit,31.371666666666663,0.6501270189698589,0,0
any_gt5,A04_top3_mean,fit,31.524499999999996,0.6548845102407987,0,0
any_gt5,A04_top3_mean,fit,31.67733333333333,0.6596028742621444,0,0
any_gt5,A04_top3_mean,fit,31.830166666666663,0.6642816587737947,0,0
any_gt5,A04_top3_mean,fit,31.982999999999997,0.6689204402783615,0,0
any_gt5,A04_top3_mean,fit,32.13583333333333,0.6735188234853483,0,0
any_gt5,A04_top3_mean,fit,32.288666666666664,0.6780764407477308,0,0
any_gt5,A04_top3_mean,fit,32.4415,0.6825929514920028,0,0
any_gt5,A04_top3_mean,fit,32.59433333333333,0.6870680416427175,0,0
any_gt5,A04_top3_mean,fit,32.747166666666665,0.6915014230424952,0,0
any_gt5,A04_top3_mean,fit,32.9,0.6958928328684393,0,0
any_gt5,A04_top3_mean,observed,4.969961897584056,0.14231880417033035,7961,1133
any_gt5,A04_top3_mean,observed,6.459253768223376,0.15653570546083517,8094,1267
any_gt5,A04_top3_mean,observed,7.376629250442005,0.1586283458739361,8107,1286
any_gt5,A04_top3_mean,observed,8.11587886488776,0.15489199491740788,7870,1219
any_gt5,A04_top3_mean,observed,8.764114243506093,0.14982149452172844,8123,1217
any_gt5,A04_top3_mean,observed,9.395992191546153,0.14796223258037527,8367,1238
any_gt5,A04_top3_mean,observed,10.014892812105927,0.14174022698612862,7930,1124
any_gt5,A04_top3_mean,observed,10.694024929634098,0.15355850422195416,8290,1273
any_gt5,A04_top3_mean,observed,11.360852809547488,0.1448284435604177,8044,1165
any_gt5,A04_top3_mean,observed,12.06182702613571,0.1512490724709374,8086,1223
any_gt5,A04_top3_mean,observed,12.915950276466077,0.16805908705654438,8259,1388
any_gt5,A04_top3_mean,observed,13.898208421665212,0.1666043147524629,8019,1336
any_gt5,A04_top3_mean,observed,15.113431312512757,0.1698714023270055,8165,1387
any_gt5,A04_top3_mean,observed,16.99334548400162,0.19927095990279464,8230,1640
any_gt5,A04_top3_mean,observed,20.90884806641187,0.2945382813463198,8111,2389
any_gt5,A05_max_rolling3h_mean,fit,2.2,0.1506201616938292,0,0
any_gt5,A05_max_rolling3h_mean,fit,2.3535000000000004,0.15062016169385564,0,0
any_gt5,A05_max_rolling3h_mean,fit,2.507,0.15062016169396,0,0
any_gt5,A05_max_rolling3h_mean,fit,2.6605000000000003,0.15062016169432668,0,0
any_gt5,A05_max_rolling3h_mean,fit,2.814,0.15062016169549047,0,0
any_gt5,A05_max_rolling3h_mean,fit,2.9675000000000002,0.15062016169886974,0,0
any_gt5,A05_max_rolling3h_mean,fit,3.1210000000000004,0.1506201617079397,0,0
any_gt5,A05_max_rolling3h_mean,fit,3.2745,0.1506201617306407,0,0
any_gt5,A05_max_rolling3h_mean,fit,3.428,0.15062016178402016,0,0
any_gt5,A05_max_rolling3h_mean,fit,3.5815,0.150620161902697,0,0
any_gt5,A05_max_rolling3h_mean,fit,3.7350000000000003,0.1506201621535449,0,0
any_gt5,A05_max_rolling3h_mean,fit,3.8885,0.15062016266004677,0,0
any_gt5,A05_max_rolling3h_mean,fit,4.042,0.15062016364108702,0,0
any_gt5,A05_max_rolling3h_mean,fit,4.1955,0.15062016547051094,0,0
any_gt5,A05_max_rolling3h_mean,fit,4.349,0.15062016876555903,0,0
any_gt5,A05_max_rolling3h_mean,fit,4.5024999999999995,0.15062017451422044,0,0
any_gt5,A05_max_rolling3h_mean,fit,4.656000000000001,0.15062018425355952,0,0
any_gt5,A05_max_rolling3h_mean,fit,4.8095,0.15062020031305376,0,0
any_gt5,A05_max_rolling3h_mean,fit,4.963,0.15062022613882203,0,0
any_gt5,A05_max_rolling3h_mean,fit,5.1165,0.1506202667161998,0,0
any_gt5,A05_max_rolling3h_mean,fit,5.27,0.1506203291093083,0,0
any_gt5,A05_max_rolling3h_mean,fit,5.423500000000001,0.15062042313696117,0,0
any_gt5,A05_max_rolling3h_mean,fit,5.577,0.15062056220435568,0,0
any_gt5,A05_max_rolling3h_mean,fit,5.7305,0.15062076430944096,0,0
any_gt5,A05_max_rolling3h_mean,fit,5.884,0.15062105324159028,0,0
any_gt5,A05_max_rolling3h_mean,fit,6.0375,0.15062145998822501,0,0
any_gt5,A05_max_rolling3h_mean,fit,6.191000000000001,0.15062202436235014,0,0
any_gt5,A05_max_rolling3h_mean,fit,6.3445,0.15062279686062113,0,0
any_gt5,A05_max_rolling3h_mean,fit,6.498,0.15062384075763657,0,0
any_gt5,A05_max_rolling3h_mean,fit,6.6515,0.1506252344377411,0,0
any_gt5,A05_max_rolling3h_mean,fit,6.805,0.15062707396084268,0,0
any_gt5,A05_max_rolling3h_mean,fit,6.9585,0.1506294758537273,0,0
any_gt5,A05_max_rolling3h_mean,fit,7.112,0.15063258011322708,0,0
any_gt5,A05_max_rolling3h_mean,fit,7.2655,0.15063655340250662,0,0
any_gt5,A05_max_rolling3h_mean,fit,7.4190000000000005,0.15064159241680852,0,0
any_gt5,A05_max_rolling3h_mean,fit,7.5725,0.15064792739037391,0,0
any_gt5,A05_max_rolling3h_mean,fit,7.726,0.1506558257120409,0,0
any_gt5,A05_max_rolling3h_mean,fit,7.8795,0.15066559561332596,0,0
any_gt5,A05_max_rolling3h_mean,fit,8.033000000000001,0.15067758988969374,0,0
any_gt5,A05_max_rolling3h_mean,fit,8.186499999999999,0.1506922096132839,0,0
any_gt5,A05_max_rolling3h_mean,fit,8.34,0.15070990779363755,0,0
any_gt5,A05_max_rolling3h_mean,fit,8.493500000000001,0.15073119294197393,0,0
any_gt5,A05_max_rolling3h_mean,fit,8.647,0.1507566324943196,0,0
any_gt5,A05_max_rolling3h_mean,fit,8.8005,0.1507868560492766,0,0
any_gt5,A05_max_rolling3h_mean,fit,8.954,0.15082255837740607,0,0
any_gt5,A05_max_rolling3h_mean,fit,9.1075,0.15086450216105865,0,0
any_gt5,A05_max_rolling3h_mean,fit,9.261,0.15091352042595257,0,0
any_gt5,A05_max_rolling3h_mean,fit,9.4145,0.15097051862881633,0,0
any_gt5,A05_max_rolling3h_mean,fit,9.568000000000001,0.1510364763689122,0,0
any_gt5,A05_max_rolling3h_mean,fit,9.721499999999999,0.1511124486951579,0,0
any_gt5,A05_max_rolling3h_mean,fit,9.875,0.1511995669847914,0,0
any_gt5,A05_max_rolling3h_mean,fit,10.028500000000001,0.15129903937399686,0,0
any_gt5,A05_max_rolling3h_mean,fit,10.182,0.15141215072554848,0,0
any_gt5,A05_max_rolling3h_mean,fit,10.3355,0.15154026212325736,0,0
any_gt5,A05_max_rolling3h_mean,fit,10.489,0.15168480988774996,0,0
any_gt5,A05_max_rolling3h_mean,fit,10.642499999999998,0.15184730411279687,0,0
any_gt5,A05_max_rolling3h_mean,fit,10.796,0.1520293267259839,0,0
any_gt5,A05_max_rolling3h_mean,fit,10.9495,0.15223252908191745,0,0
any_gt5,A05_max_rolling3h_mean,fit,11.103000000000002,0.1524586291003318,0,0
any_gt5,A05_max_rolling3h_mean,fit,11.256499999999999,0.1527094079653753,0,0
any_gt5,A05_max_rolling3h_mean,fit,11.41,0.15298670640595757,0,0
any_gt5,A05_max_rolling3h_mean,fit,11.563500000000001,0.1532924205803154,0,0
any_gt5,A05_max_rolling3h_mean,fit,11.716999999999999,0.15362849759087424,0,0
any_gt5,A05_max_rolling3h_mean,fit,11.8705,0.15399693065803444,0,0
any_gt5,A05_max_rolling3h_mean,fit,12.024000000000001,0.15439975398368516,0,0
any_gt5,A05_max_rolling3h_mean,fit,12.177499999999998,0.15483903733704077,0,0
any_gt5,A05_max_rolling3h_mean,fit,12.331,0.1553168803968091,0,0
any_gt5,A05_max_rolling3h_mean,fit,12.4845,0.1558354068847413,0,0
any_gt5,A05_max_rolling3h_mean,fit,12.638000000000002,0.15639675852629453,0,0
any_gt5,A05_max_rolling3h_mean,fit,12.7915,0.15700308887447292,0,0
any_gt5,A05_max_rolling3h_mean,fit,12.945,0.15765655703291764,0,0
any_gt5,A05_max_rolling3h_mean,fit,13.098500000000001,0.15835932131401634,0,0
any_gt5,A05_max_rolling3h_mean,fit,13.251999999999999,0.1591135328672134,0,0
any_gt5,A05_max_rolling3h_mean,fit,13.4055,0.15992132931185424,0,0
any_gt5,A05_max_rolling3h_mean,fit,13.559000000000001,0.16078482840781144,0,0
any_gt5,A05_max_rolling3h_mean,fit,13.712499999999999,0.1617061217958422,0,0
any_gt5,A05_max_rolling3h_mean,fit,13.866,0.1626872688381464,0,0
any_gt5,A05_max_rolling3h_mean,fit,14.0195,0.16373029058795088,0,0
any_gt5,A05_max_rolling3h_mean,fit,14.172999999999998,0.16483716391517117,0,0
any_gt5,A05_max_rolling3h_mean,fit,14.3265,0.16600981581331498,0,0
any_gt5,A05_max_rolling3h_mean,fit,14.48,0.1672501179108206,0,0
any_gt5,A05_max_rolling3h_mean,fit,14.633500000000002,0.1685598812079876,0,0
any_gt5,A05_max_rolling3h_mean,fit,14.786999999999999,0.16994085105858164,0,0
any_gt5,A05_max_rolling3h_mean,fit,14.9405,0.17139470241309332,0,0
any_gt5,A05_max_rolling3h_mean,fit,15.094000000000001,0.17292303533853154,0,0
any_gt5,A05_max_rolling3h_mean,fit,15.247499999999999,0.1745273708275393,0,0
any_gt5,A05_max_rolling3h_mean,fit,15.401,0.17620914690756428,0,0
any_gt5,A05_max_rolling3h_mean,fit,15.5545,0.17796971505879336,0,0
any_gt5,A05_max_rolling3h_mean,fit,15.707999999999998,0.17981033694760487,0,0
any_gt5,A05_max_rolling3h_mean,fit,15.8615,0.18173218148039302,0,0
any_gt5,A05_max_rolling3h_mean,fit,16.015,0.1837363221807981,0,0
any_gt5,A05_max_rolling3h_mean,fit,16.1685,0.1858237348916445,0,0
any_gt5,A05_max_rolling3h_mean,fit,16.322,0.18799529580123583,0,0
any_gt5,A05_max_rolling3h_mean,fit,16.4755,0.19025177979211066,0,0
any_gt5,A05_max_rolling3h_mean,fit,16.629,0.19259385910890756,0,0
any_gt5,A05_max_rolling3h_mean,fit,16.7825,0.1950221023406393,0,0
any_gt5,A05_max_rolling3h_mean,fit,16.936,0.1975369737114322,0,0
any_gt5,A05_max_rolling3h_mean,fit,17.0895,0.20013883267264448,0,0
any_gt5,A05_max_rolling3h_mean,fit,17.243,0.20282793378824254,0,0
any_gt5,A05_max_rolling3h_mean,fit,17.3965,0.20560442690438566,0,0
any_gt5,A05_max_rolling3h_mean,fit,17.55,0.2084683575933351,0,0
any_gt5,A05_max_rolling3h_mean,fit,17.7035,0.21141966786108424,0,0
any_gt5,A05_max_rolling3h_mean,fit,17.857,0.21445819710746883,0,0
