fold,n_test,n_train,sse,rmse,k
0,2141,7113,3251.1479703327091,1.2322818003468206,30
1,1926,7328,3285.1410732255799,1.3060171221610257,30
2,1244,8010,1844.2185663305438,1.2175757918698049,30
3,1894,7360,3100.6980996744242,1.2794984208311517,30
4,2049,7205,3023.697810124977,1.2147816233576816,30
