Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose
FREP-12471-O,0,2023-01-19,E09000010,0.0,1.9077569278706497,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-157466-Z,0,2021-12-19,E06000055,0.0,2.4517301069510635,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-164894-Z,0,2021-05-09,E07000098,0.0,2.09929503284874,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-19197-U,0,2021-10-22,E09000021,2.995732273553991,1.6310592189031485,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-205270-J,0,2024-01-25,E09000005,0.0,1.2915123747847095,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-213716-J,0,2023-12-02,E09000026,0.0,2.466130413695139,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-226846-Z,0,2021-04-24,E07000011,0.0,2.394076157983429,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-232427-Z,0,2021-04-22,E06000060,0.6931471805599453,2.3140819432349513,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-237941-Z,0,2021-06-02,E06000031,0.0,1.4751817034728993,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-239992-Z,0,2021-06-01,E07000241,0.6931471805599453,1.7602408106539158,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-246493-Z,0,2021-07-02,E07000066,0.6931471805599453,2.889792335491187,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-249562-G,0,2021-04-22,E07000227,4.418840607796598,2.298568598760473,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-250419-G,0,2021-05-09,E07000110,7.038783541388542,1.9584646658807658,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-250745-G,0,2021-05-15,E07000208,5.062595033026967,2.2615961395380517,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-253463-Z,0,2021-08-04,E07000102,0.6931471805599453,2.2137618753069237,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-255133-Z,0,2021-08-12,E07000096,0.6931471805599453,2.10671989237301,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-255955-Z,0,2021-08-17,E07000070,6.652863029353347,1.9004476788043516,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-256351-G,0,2021-10-07,E07000217,0.6931471805599453,1.5349313646266594,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-257464-G,0,2021-11-15,E07000107,3.5263605246161616,1.6672334671475109,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-258670-Z,0,2021-09-02,E09000014,2.772588722239781,1.7815310199819225,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-260356-G,0,2021-12-11,E07000223,3.044522437723423,2.3610831066886755,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-261320-G,0,2021-12-22,E09000027,0.0,2.435254161793528,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-261723-Z,0,2021-09-23,E06000055,3.091042453358316,1.7484222436870924,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-262060-J,0,2021-04-22,E09000004,0.6931471805599453,2.3808548944098415,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-262732-G,0,2022-01-10,E07000212,0.6931471805599453,2.2359855973665947,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-263307-G,0,2022-01-15,E07000227,2.1972245773362196,2.1945945684134585,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-266908-G,0,2022-02-18,E07000108,4.709530201312334,1.6746474244880947,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-267413-J,0,2021-07-02,E09000002,4.143134726391533,2.498541898653495,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-267894-J,0,2021-07-19,E09000025,0.0,2.4381112070658317,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-268286-Z,0,2021-11-04,E07000203,0.6931471805599453,1.6154283756267303,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-270607-Z,0,2021-11-21,E09000003,1.0986122886681098,1.5829688005131661,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-274307-G,0,2022-03-26,E07000114,0.6931471805599453,2.062769726800091,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-275680-Z,0,2021-12-20,E07000076,0.6931471805599453,2.29645901776407,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-278126-Z,0,2022-01-08,E07000243,0.6931471805599453,1.9483279352061098,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-278139-G,0,2022-05-08,E07000113,5.1298987149230735,2.244801584269317,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-278309-Z,0,2022-01-10,E07000096,1.0986122886681098,2.3477091293716645,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-278661-G,0,2022-05-12,E07000114,0.6931471805599453,1.9834618277980203,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-279167-G,0,2022-05-17,E07000063,5.817111159963204,2.2384033274006794,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
FREP-281246-G,0,2022-06-08,E07000065,0.6931471805599453,2.168021322168706,1.9726459891109593,OOF_date_group_diagnostic,log1p_C,R03_smoke_v3,non_inferential_smoke
