term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
morans_i,0.01180437473255902,4.4005514365802633e-05,0.0003364330278001679,0.0001524102924009009,0.00018290246714854912,-6.6713485393174286e-05,-0.0016780623424330629,-0.00062878530001494689,0.0094116597113383296,-0.027298255548415036,0.015668797632416055,-0.00029923396476545929,-0.00042444740865737779,-0.00090821126552224647,0.0018875146862444734,-0.0002384729505680546,-0.0007900183937306958,-0.00075899782536532098,-0.0013662864862505183,-0.00071657505703215971,-0.00097094805402840958,-0.00046750688609279952,-0.00089223801406753094,-0.00036800580105225038,-0.00080860136255168707,0.00012307390712192989,-7.6851489242973052e-05,-2.1855192278044062e-05,-0.00010382294101319927
incident_year[2022],0.0013664426380310046,0.00012892821005382616,-7.7824103952156384e-06,-0.00017888107416844028,-8.9723130721400319e-05,-7.065288571907595e-05,-5.596389223817327e-05,-0.00014838507988224162,-0.0029316723049004102,0.0021727285308786345,-0.0002992339647654826,0.00064528714061013424,0.0001957211729592897,-0.00017358262238808541,0.0013826035471523738,-9.79840623925188e-06,-1.7257636444961079e-05,0.00012934903287020153,0.00022185162132517606,0.00012740261787166468,0.00014268700953542422,0.00012215792808802179,0.00012454962773243374,-0.00015161060643591905,-0.00016056987890209609,-4.1406950922444726e-05,5.5001894147980725e-05,1.4905949610131015e-05,3.0522191104606928e-05
incident_year[2023],0.00038160375392130912,-0.00017061930217594925,4.7979833778018981e-05,0.00012285125131286634,6.8354604262691943e-05,5.6031891912592278e-05,0.0002518205996866373,-0.00011036713304242031,0.0016720590849340841,0.00042450469570023562,-0.00042444740865733122,0.00019572117295928607,0.00065132773166734872,0.0009685245336957379,-0.0010827722550179899,5.7142637460814199e-05,0.00035645027967965239,0.00020027186214033324,0.00014544781185943801,6.1057007784820743e-05,8.7438591945620896e-05,0.00013336037209929073,0.00024424344837323936,0.00041909934982948741,0.00046520028489756792,1.877076502694956e-05,-6.0877146005867681e-05,-2.153292411285656e-05,-1.036980687442892e-05
incident_year[2024],-0.0026016661524988745,-0.00071658259428122124,0.00018883104507826475,0.00043773185635590894,0.00035479788528687881,0.0002966957453019749,0.00052039922233484829,-4.8115850503468308e-05,0.0058516519103403884,0.0014518695685366188,-0.00090821126552205499,-0.0001735826223880859,0.00096852453369574874,0.0045583408987785023,-0.0052816510329045992,0.00034589475255931566,0.0017576755905741809,0.0013054752707973643,0.0010282887287983589,0.0010887881333436003,0.001044422349956226,0.0011475153604793014,0.001459982424276829,0.0019490216407366953,0.0022442649362537123,4.3913748030781175e-05,-0.00019532639519535583,-6.6460941868901716e-05,-9.9817006958817145e-05
incident_month[2],0.0086170741247463024,0.001412946209537338,-0.00014897763804495322,-0.0014931395860461364,-0.00052180046197986224,-0.00079499918198341045,-0.0016999888887556434,-0.00053294826201222983,-0.016333691467285544,0.0022518462422472718,0.0018875146862441952,0.0013826035471523881,-0.0010827722550179578,-0.0052816510329045489,0.018096187246301514,0.00051534049437658479,-0.00095447099378365109,0.00045098055328311043,0.0013281550093200303,0.00097831291897140901,0.00095047059589230818,0.0011064334623098093,0.00027555034055847633,-0.0014673877904245369,-0.0021240757698083694,-0.0001001815165730116,0.00053366543202094127,0.00024872268681816353,0.0002732909369107542
incident_month[3],-0.0015752880000670653,0.00010584245515274509,-3.2147664183066634e-05,-0.00019590766820044446,-2.2768305516269187e-05,3.0213381225208496e-05,-0.00012816869624201455,3.8894200750834654e-05,0.00067875731765765928,0.00032026747207504692,-0.00023847295056804381,-9.7984062392534623e-06,5.7142637460820677e-05,0.00034589475255931881,0.00051534049437653492,0.0020101118686801874,0.00093672112057917973,0.0011435103210641938,0.0012420166604142726,0.0012962243237045886,0.0012385705379327943,0.0012045193971884792,0.0011120886603080572,0.0010729118259061024,0.00085055948418294989,8.1159662737020035e-05,-4.6061739787729806e-06,5.8504331137039712e-05,-4.9074542900715375e-05
incident_month[4],-0.0012743187883538331,-8.9203767957808029e-05,1.8358417158696126e-05,-8.0727916154110557e-05,-1.2268971473351387e-06,0.00013399445590129398,0.0004555039362852246,-6.2643873168797198e-05,0.003529926104215847,-0.0011273959863724627,-0.00079001839373058912,-1.7257636444960631e-05,0.00035645027967966616,0.0017576755905741918,-0.00095447099378369099,0.00093672112057918808,0.0021925302465969077,0.0014314992976724441,0.0015688871208526382,0.0014593022340271319,0.001484609463629541,0.0014657421826227753,0.0014778505592858405,0.0015490077282201949,0.0014628081823576241,0.00011847552549362533,-3.6441064826302271e-05,6.1395120911267141e-05,-4.2273539826807841e-05
incident_month[5],-0.0021404856011837036,0.00016000099696295277,-2.5931517264476599e-05,-0.00041101701116319186,-1.7047581386957401e-05,6.040249449045643e-05,-3.6273208254541578e-05,-2.2225209842247038e-05,0.001074995877186905,0.0018168659693962716,-0.00075899782536533345,0.00012934903287020264,0.0002002718621403492,0.0013054752707973732,0.00045098055328305297,0.0011435103210641921,0.0014314992976724331,0.0027022732377314004,0.00213553198676501,0.0021237356612452624,0.0021380557045133078,0.0021532500036205854,0.0019783163154374781,0.0014714604658718571,0.0014548436382142847,-3.3775152761725559e-05,0.00010304985098375634,9.3282697362859684e-05,-1.0927885057621908e-05
incident_month[6],-0.0021933267805507653,0.00029405425577448024,-2.5657559183072586e-05,-0.000729371727996976,-5.3737741084104298e-05,1.2884969366957949e-05,3.9131455384161798e-05,-5.6660225268957936e-05,0.0029849122020400884,0.0017842402818383303,-0.0013662864862503366,0.0002218516213251615,0.00014544781185944053,0.0010282887287983251,0.001328155009319861,0.0012420166604142258,0.0015688871208525651,0.0021355319867649423,0.0033972124562676909,0.0026519421517287745,0.0027034777941801142,0.0026519031475801076,0.0022523958003123749,0.0015859315107444615,0.0012510373740301222,-5.7635974810692771e-05,0.00018943054965341673,0.00013634049492794985,1.1187986348464298e-05
incident_month[7],0.00025479791787153634,0.00023616617190760821,-4.622638508388332e-05,-0.00068852523719419262,-2.6032367311535467e-05,1.8312323090086911e-05,0.00026949299252884652,-0.00027475286579243998,0.0057435002457275931,0.00051681130724348071,-0.00071657505703246534,0.00012740261787167376,6.1057007784840204e-05,0.001088788133343586,0.0009783129189712891,0.0012962243237045511,0.0014593022340270833,0.0021237356612452078,0.0026519421517288023,0.0031936180602710096,0.0026906325409663708,0.0025005972181023845,0.0023424038860194981,0.0016164083905349073,0.001335281643825733,-6.0104891636508461e-05,0.00014636242648663144,0.00010582074620543975,4.4096462132893469e-05
incident_month[8],-0.0025085224458245223,0.00030131906428725513,-5.8827295207582613e-06,-0.00070781328167815135,-1.5939412719166207e-05,2.2114000075625289e-05,0.00025361196698790484,-3.4386018455768414e-05,0.0019503856209838947,0.0017735507732138751,-0.00097094805402781186,0.00014268700953539405,8.7438591945614391e-05,0.0010444223499561978,0.00095047059589220052,0.0012385705379327487,0.0014846094636294779,0.002138055704513247,0.0027034777941801085,0.0026906325409663352,0.0033143000969636052,0.0027667702664503787,0.0022207815752271756,0.0016386994657997497,0.00129163947291068,-1.7670048590771203e-05,0.00015755593375199955,0.00013925066441916901,1.6070286299050636e-08
incident_month[9],-0.0030248706967764176,0.00028152422579386772,-6.2501447493350135e-06,-0.00064761352814575826,5.9722311693127751e-05,3.0539384841252006e-05,5.3067990700725536e-05,4.566300920551161e-05,-0.00020023017423533425,0.0011390791734766984,-0.00046750688609249231,0.00012215792808800921,0.0001333603720993032,0.0011475153604792935,0.0011064334623096931,0.0012045193971884605,0.0014657421826227398,0.0021532500036205611,0.0026519031475801605,0.0025005972181023975,0.0027667702664504372,0.0031351335700982577,0.0021267583201592189,0.0015829063958169806,0.0013548073112621566,-3.5402028726232362e-05,0.00014461935620649119,0.00013108190613165502,1.3438078242898921e-06
incident_month[10],-0.0025343652002394212,0.00010292281575369077,-6.5702594756405857e-05,-0.00044945707629820761,7.1703413874978479e-05,3.5437925032164216e-05,0.00040444169520303307,-3.7482324228209207e-05,0.0056252820629462165,-5.2315589130088019e-05,-0.0008922380140676926,0.00012454962773243689,0.00024424344837325053,0.0014599824242768262,0.00027555034055839144,0.0011120886603080528,0.0014778505592858223,0.001978316315437463,0.0022523958003124404,0.0023424038860195345,0.0022207815752272398,0.0021267583201592345,0.0030587624842775586,0.0016139087659358851,0.0014534317952841045,-6.4702227251823579e-05,0.00012613063569781813,0.00010163996028736911,-2.5875955446717856e-05
incident_month[11],-0.0011815159140820225,-0.00018016613326675101,0.00011669123941337244,-3.0810613825731846e-06,0.00020542906907097331,0.00013602553138578546,0.00019893751901720061,-9.2741578896105326e-05,0.0064368992634596485,-0.0014014726223643813,-0.00036800580105199749,-0.00015161060643592038,0.00041909934982950383,0.0019490216407367002,-0.001467387790424597,0.0010729118259060998,0.0015490077282201815,0.0014714604658718502,0.0015859315107445214,0.0016164083905349279,0.001638699465799795,0.0015829063958169962,0.0016139087659358868,0.0025621981264809723,0.0016686805551202337,7.4440280085873452e-05,-7.1618798381401901e-05,4.0655966882247995e-05,-4.2325636342567397e-05
incident_month[12],-0.0014529776354062121,-0.00024758735072840987,4.3780128651475362e-05,0.00015344202908909913,0.00018956266757569893,0.00016384043543562059,0.0001451304165958937,-7.6401608563187964e-05,0.0038829203415664034,0.0014489061975743209,-0.00080860136255181869,-0.00016056987890207726,0.00046520028489759285,0.0022442649362537392,-0.0021240757698084306,0.00085055948418296062,0.0014628081823576259,0.0014548436382142969,0.0012510373740301966,0.0013352816438257889,0.0012916394729107423,0.0013548073112622026,0.00145343179528413,0.0016686805551202534,0.0021636497747601043,1.4765888819255655e-05,-8.7645004863631733e-05,-1.2990239915991078e-05,-7.152145142202954e-05
z_customers_v2_log1p,-0.00013385092238244955,-4.6123315550568184e-05,1.8563038763317028e-05,3.3334354076559945e-05,3.7671899070832265e-06,3.5442545194047132e-06,0.00011401776203449254,1.8243339635226011e-05,0.0011844085434889939,-0.0012529462375832578,0.00012307390712192222,-4.1406950922443906e-05,1.8770765026948649e-05,4.3913748030782638e-05,-0.00010018151657300854,8.1159662737022352e-05,0.00011847552549362661,-3.3775152761722943e-05,-5.7635974810696146e-05,-6.0104891636505466e-05,-1.7670048590769926e-05,-3.5402028726231603e-05,-6.4702227251821803e-05,7.4440280085873574e-05,1.476588881925777e-05,0.00021003522067241992,-8.2735489946455626e-05,3.281919510071823e-06,3.3947789707625878e-06
z_cust_sq,-0.00011718617131808838,6.3432271188892453e-05,1.1319710177957071e-06,-9.7830647753344293e-05,-2.0880666948316422e-05,8.8956217556569683e-06,5.800364045990067e-05,-2.4771525571379366e-05,-0.00046576444843563619,0.00069835360039403644,-7.6851489243012029e-05,5.5001894147982981e-05,-6.0877146005864022e-05,-0.00019532639519535022,0.0005336654320209429,-4.6061739787698626e-06,-3.6441064826295908e-05,0.00010304985098376168,0.0001894305496534318,0.00014636242648663716,0.00015755593375201037,0.00014461935620650293,0.0001261306356978261,-7.1618798381394759e-05,-8.7645004863627207e-05,-8.2735489946456154e-05,0.00019565824120945614,6.1477794534350909e-07,3.1260099146623429e-05
z_temperature_sq,-8.387664497955942e-05,4.863582685496406e-05,-4.7853087504775143e-06,-7.5302873203096979e-05,-1.722807913167913e-05,-1.0068363886592685e-05,-1.3889460829051578e-05,3.1494819469298419e-06,4.8253141839328891e-05,-8.2267330715489787e-05,-2.185519227804847e-05,1.4905949610131574e-05,-2.1532924112855903e-05,-6.6460941868900592e-05,0.00024872268681815952,5.8504331137040308e-05,6.1395120911267195e-05,9.328269736285944e-05,0.00013634049492795277,0.00010582074620544189,0.00013925066441917243,0.00013108190613165556,0.00010163996028737107,4.0655966882246762e-05,-1.2990239915991678e-05,3.281919510071823e-06,6.1477794534324185e-07,3.2357382281545234e-05,-1.6514992868870382e-06
z_gust_precip,0.00041213493488175538,1.2967263785673517e-05,-3.0300702786124829e-05,-2.7618563817011151e-05,-4.4139764286148331e-05,-2.0138882252536807e-05,2.5799525756804373e-05,-4.3095777703870554e-05,-3.3491932257140661e-06,0.00035099107963338923,-0.00010382294101320561,3.0522191104606854e-05,-1.0369806874428334e-05,-9.981700695881663e-05,0.00027329093691075257,-4.9074542900714969e-05,-4.2273539826807611e-05,-1.0927885057621977e-05,1.1187986348467437e-05,4.409646213289294e-05,1.6070286302436227e-08,1.3438078242916412e-06,-2.5875955446717734e-05,-4.2325636342566604e-05,-7.152145142202954e-05,3.3947789707625772e-06,3.1260099146622921e-05,-1.6514992868870658e-06,0.00010530061952607937
